delta_c,d_tag,range_residual_rms,position_median_3d,position_rmse_3d
6.0,120.0,12.0,81.71281433105469,80.43409144390363
8.0,0.0,16.0,160.11907958984375,166.0848568879776
8.0,1.0,16.0,158.72335815429688,164.83370526268286
8.0,2.0,16.0,157.33152770996094,163.5872461696663
8.0,3.0,16.0,155.65386962890625,162.34554558679767
8.0,4.0,16.0,153.9205322265625,161.10865898517062
8.0,5.0,16.0,152.1898193359375,159.87666144562814
8.0,6.0,16.0,150.46156311035156,158.64959300097496
8.0,7.0,16.0,148.73614501953125,157.42750687816599
8.0,8.0,16.0,147.0132293701172,156.21051376067808
8.0,9.0,16.0,145.29296875,154.99863910692895
8.0,10.0,16.0,143.57540893554688,153.79196581746396
8.0,11.0,16.0,141.86080932617188,152.5906236880235
8.0,12.0,16.0,140.1488494873047,151.39459126938783
8.0,13.0,16.0,138.43983459472656,150.2040019024127
8.0,14.0,16.0,136.733642578125,149.01893362296283
8.0,15.0,16.0,135.0303955078125,147.83941351175605
8.0,16.0,16.0,133.330078125,146.6655288189764
8.0,17.0,16.0,131.63290405273438,145.49742936947374
8.0,18.0,16.0,129.9386749267578,144.3351338357193
8.0,19.0,16.0,128.24771118164062,143.17870171572307
8.0,20.0,16.0,126.55982971191406,142.02833811646533
8.0,21.0,16.0,124.8751220703125,140.88402533200846
8.0,22.0,16.0,123.19378662109375,139.74589802790277
8.0,23.0,16.0,121.51570129394531,138.6139887984795
8.0,24.0,16.0,119.84095001220703,137.48850093962403
8.0,25.0,16.0,118.18745422363281,136.36942157472473
8.0,26.0,16.0,116.58335876464844,135.25694587062802
8.0,27.0,16.0,114.98355102539062,134.15107068385626
8.0,28.0,16.0,113.3882064819336,133.0519679368742
8.0,29.0,16.0,111.79759216308594,131.95977725238853
8.0,30.0,16.0,110.21156311035156,130.87451498238684
8.0,31.0,16.0,108.63019561767578,129.79636244180728
8.0,32.0,16.0,107.05374145507812,128.72536930661727
8.0,33.0,16.0,105.48231506347656,127.66172341387218
8.0,34.0,16.0,103.91598510742188,126.60548267033107
8.0,35.0,16.0,102.35464477539062,125.55680674001708
8.0,36.0,16.0,100.79873657226562,124.51580832744692
8.0,37.0,16.0,99.24807739257812,123.48257088553024
8.0,38.0,16.0,97.70309448242188,122.45726295324422
8.0,39.0,16.0,96.16368103027344,121.44003712609569
8.0,40.0,16.0,94.63002014160156,120.43099684051444
8.0,41.0,16.0,93.10232543945312,119.43028824381192
8.0,42.0,16.0,91.58055877685547,118.43801533529047
8.0,43.0,16.0,90.06503295898438,117.45430045474069
8.0,44.0,16.0,88.55591583251953,116.47942331024609
8.0,45.0,16.0,87.05335235595703,115.51340476190416
8.0,46.0,16.0,85.5574951171875,114.55643481626207
8.0,47.0,16.0,84.06838989257812,113.6086561746617
8.0,48.0,16.0,82.58628845214844,112.67024011606836
8.0,49.0,16.0,81.11152648925781,111.74129580195498
8.0,50.0,16.0,79.64415740966797,110.82203498176705
8.0,51.0,16.0,78.18446350097656,109.91262065699053
8.0,52.0,16.0,77.67145538330078,109.01319175477113
8.0,53.0,16.0,77.2323226928711,108.12391617953911
8.0,54.0,16.0,76.79949951171875,107.24499187025005
8.0,55.0,16.0,76.37290954589844,106.37656524259702
8.0,56.0,16.0,75.95329284667969,105.51883995731521
8.0,57.0,16.0,75.54069519042969,104.67193914201647
8.0,58.0,16.0,75.13536071777344,103.83610884465962
8.0,59.0,16.0,74.73767852783203,103.01150952078122
8.0,60.0,16.0,74.3478012084961,102.19832224803154
8.0,61.0,16.0,73.9661636352539,101.39671565347913
8.0,62.0,16.0,73.839111328125,100.60695199171128
8.0,63.0,16.0,74.19189453125,99.82910201627078
8.0,64.0,16.0,74.54278564453125,99.06347594156486
8.0,65.0,16.0,74.89187622070312,98.31018055909826
8.0,66.0,16.0,75.23918151855469,97.56945142595863
8.0,67.0,16.0,75.5260009765625,96.84147101222958
8.0,68.0,16.0,75.23432922363281,96.12640705244578
8.0,69.0,16.0,74.95294189453125,95.42453968155938
8.0,70.0,16.0,74.68206024169922,94.73600758324419
8.0,71.0,16.0,74.51336669921875,94.06103092706618
8.0,72.0,16.0,74.67476654052734,93.39980426906686
8.0,73.0,16.0,74.85107421875,92.75247427629627
8.0,74.0,16.0,75.04273986816406,92.119333908184
8.0,75.0,16.0,74.45362091064453,91.50047493899963
8.0,76.0,16.0,73.43814086914062,90.89614072356153
8.0,77.0,16.0,73.10501098632812,90.30655257233552
8.0,78.0,16.0,72.92916870117188,89.73187871984933
8.0,79.0,16.0,72.76648712158203,89.17227062072745
8.0,80.0,16.0,72.61749267578125,88.62791173372669
8.0,81.0,16.0,72.78682708740234,88.09904039187232
8.0,82.0,16.0,73.13153076171875,87.58582844130665
8.0,83.0,16.0,73.4744873046875,87.08840694949012
8.0,84.0,16.0,73.8154067993164,86.6069380520406
8.0,85.0,16.0,74.1546401977539,86.14161271653933
8.0,86.0,16.0,74.49215698242188,85.69259706302668
8.0,87.0,16.0,74.82762145996094,85.25999700823212
8.0,88.0,16.0,75.16162109375,84.844052140346
8.0,89.0,16.0,75.49364471435547,84.4447946284657
8.0,90.0,16.0,75.68000793457031,84.06239254175289
8.0,91.0,16.0,75.82830810546875,83.69697773534747
8.0,92.0,16.0,75.72882080078125,83.34869747688772
8.0,93.0,16.0,75.38186645507812,83.01758802732708
8.0,94.0,16.0,75.04112243652344,82.70380543598795
8.0,95.0,16.0,74.70655822753906,82.40739061118093
8.0,96.0,16.0,74.61819458007812,82.1284572854851
8.0,97.0,16.0,74.80059814453125,81.86707082311086
8.0,98.0,16.0,74.61164855957031,81.62328015512027
8.0,99.0,16.0,74.42475891113281,81.39714740375581
8.0,100.0,16.0,74.38786315917969,81.1887028394345
8.0,101.0,16.0,75.15660095214844,80.99794738429333
8.0,102.0,16.0,75.92642211914062,80.8249247264187
8.0,103.0,16.0,76.69725036621094,80.66963093673324
8.0,104.0,16.0,77.23515319824219,80.53202912409292
8.0,105.0,16.0,77.55931091308594,80.41215849841987
8.0,106.0,16.0,77.88289642333984,80.30993733751913
8.0,107.0,16.0,78.20587158203125,80.22538137276912
8.0,108.0,16.0,78.52809143066406,80.15834853490776
8.0,109.0,16.0,78.8496322631836,80.10880357461501
8.0,110.0,16.0,79.17060852050781,80.07675456144405
8.0,111.0,16.0,79.49081420898438,80.0619633081153
8.0,112.0,16.0,79.81022644042969,80.06440583699631
8.0,113.0,16.0,80.12918853759766,80.08399826022519
8.0,114.0,16.0,80.44735717773438,80.1206091571872
8.0,115.0,16.0,80.76487731933594,80.17407513790695
8.0,116.0,16.0,81.08146667480469,80.24421647286333
8.0,117.0,16.0,81.39738464355469,80.33094389383832
8.0,118.0,16.0,81.71281433105469,80.43409144390363
8.0,119.0,16.0,82.02743530273438,80.55348996842874
8.0,120.0,16.0,82.34127807617188,80.68890091250934
10.0,0.0,20.0,157.33152770996094,163.58725213934
10.0,1.0,20.0,155.65386962890625,162.34554558679767
10.0,2.0,20.0,153.9205322265625,161.10865898517062
10.0,3.0,20.0,152.1898193359375,159.87666144562814
10.0,4.0,20.0,150.46156311035156,158.64959300097496
10.0,5.0,20.0,148.73614501953125,157.42750687816599
10.0,6.0,20.0,147.0132293701172,156.21051376067808
10.0,7.0,20.0,145.29296875,154.99863910692895
10.0,8.0,20.0,143.57540893554688,153.79196581746396
10.0,9.0,20.0,141.86080932617188,152.5906236880235
10.0,10.0,20.0,140.1488494873047,151.39459126938783
10.0,11.0,20.0,138.43983459472656,150.2040019024127
10.0,12.0,20.0,136.733642578125,149.01893362296283
10.0,13.0,20.0,135.0303955078125,147.83941351175605
10.0,14.0,20.0,133.330078125,146.6655288189764
10.0,15.0,20.0,131.63290405273438,145.49742936947374
10.0,16.0,20.0,129.9386749267578,144.3351338357193
10.0,17.0,20.0,128.24771118164062,143.17870171572307
10.0,18.0,20.0,126.55982971191406,142.02833811646533
10.0,19.0,20.0,124.8751220703125,140.88402533200846
10.0,20.0,20.0,123.19378662109375,139.74589802790277
10.0,21.0,20.0,121.51570129394531,138.6139887984795
10.0,22.0,20.0,119.84095001220703,137.48850093962403
10.0,23.0,20.0,118.18745422363281,136.36942157472473
10.0,24.0,20.0,116.58335876464844,135.25694587062802
10.0,25.0,20.0,114.98355102539062,134.15107068385626
10.0,26.0,20.0,113.3882064819336,133.0519679368742
10.0,27.0,20.0,111.79759216308594,131.95977725238853
10.0,28.0,20.0,110.21156311035156,130.87451498238684
10.0,29.0,20.0,108.63019561767578,129.79636244180728
10.0,30.0,20.0,107.05374145507812,128.7253768930198
10.0,31.0,20.0,105.48231506347656,127.66172341387218
10.0,32.0,20.0,103.91598510742188,126.60548267033107
10.0,33.0,20.0,102.35464477539062,125.55680674001708
10.0,34.0,20.0,100.79873657226562,124.51580832744692
10.0,35.0,20.0,99.24807739257812,123.48257088553024
10.0,36.0,20.0,97.70309448242188,122.45726295324422
10.0,37.0,20.0,96.16368103027344,121.44003712609569
10.0,38.0,20.0,94.63002014160156,120.43099684051444
10.0,39.0,20.0,93.10231018066406,119.43028824381192
10.0,40.0,20.0,91.58055877685547,118.43801121261704
10.0,41.0,20.0,90.06503295898438,117.45430045474069
10.0,42.0,20.0,88.55591583251953,116.47942750224179
10.0,43.0,20.0,87.05335235595703,115.51340476190416
10.0,44.0,20.0,85.5574951171875,114.55643055389775
10.0,45.0,20.0,84.06838989257812,113.6086561746617
10.0,46.0,20.0,82.58628845214844,112.67024878350762
10.0,47.0,20.0,81.11152648925781,111.74129143220738
10.0,48.0,20.0,79.64415740966797,110.82203498176705
10.0,49.0,20.0,78.18446350097656,109.91262509943978
10.0,50.0,20.0,77.67145538330078,109.01318727566863
10.0,51.0,20.0,77.2323226928711,108.12391617953911
10.0,52.0,20.0,76.79949951171875,107.24499187025005
10.0,53.0,20.0,76.37290954589844,106.37656524259702
10.0,54.0,20.0,75.95329284667969,105.51883995731521
10.0,55.0,20.0,75.54069519042969,104.67193914201647
10.0,56.0,20.0,75.13536071777344,103.83610884465962
10.0,57.0,20.0,74.73767852783203,103.0115142608461
10.0,58.0,20.0,74.3478012084961,102.1983270258129
10.0,59.0,20.0,73.9661636352539,101.39671565347913
10.0,60.0,20.0,73.83909606933594,100.6069471383562
10.0,61.0,20.0,74.19189453125,99.82910690744208
10.0,62.0,20.0,74.54278564453125,99.06348087053826
10.0,63.0,20.0,74.89187622070312,98.31018055909826
10.0,64.0,20.0,75.23918151855469,97.56945142595863
10.0,65.0,20.0,75.5260009765625,96.84147101222958
10.0,66.0,20.0,75.23432922363281,96.12640197287112
10.0,67.0,20.0,74.95294189453125,95.42453968155938
10.0,68.0,20.0,74.68206024169922,94.73600758324419
10.0,69.0,20.0,74.51336669921875,94.06103092706618
10.0,70.0,20.0,74.67476654052734,93.39980426906686
10.0,71.0,20.0,74.85107421875,92.75247427629627
10.0,72.0,20.0,75.04273986816406,92.119333908184
10.0,73.0,20.0,74.45362091064453,91.50047493899963
10.0,74.0,20.0,73.43814086914062,90.89614072356153
10.0,75.0,20.0,73.10494995117188,90.30654446193947
10.0,76.0,20.0,72.92916870117188,89.73187871984933
10.0,77.0,20.0,72.76648712158203,89.17227062072745
10.0,78.0,20.0,72.61756134033203,88.62791724306597
10.0,79.0,20.0,72.78682708740234,88.09904039187232
10.0,80.0,20.0,73.13153076171875,87.58582844130665
10.0,81.0,20.0,73.4744873046875,87.08840694949012
10.0,82.0,20.0,73.8154067993164,86.6069380520406
10.0,83.0,20.0,74.1546401977539,86.14161271653933
10.0,84.0,20.0,74.49215698242188,85.69259706302668
10.0,85.0,20.0,74.82762145996094,85.25999700823212
10.0,86.0,20.0,75.16162109375,84.844052140346
10.0,87.0,20.0,75.49364471435547,84.4447946284657
10.0,88.0,20.0,75.67988586425781,84.06237511607824
10.0,89.0,20.0,75.82830810546875,83.6969835692646
10.0,90.0,20.0,75.72882080078125,83.34870040603512
10.0,91.0,20.0,75.38186645507812,83.01758802732708
10.0,92.0,20.0,75.04112243652344,82.70380543598795
10.0,93.0,20.0,74.70655822753906,82.40739061118093
10.0,94.0,20.0,74.61817932128906,82.1284572854851
10.0,95.0,20.0,74.80059814453125,81.86707976958748
10.0,96.0,20.0,74.61164855957031,81.62328015512027
10.0,97.0,20.0,74.42475891113281,81.39714740375581
10.0,98.0,20.0,74.38786315917969,81.18871486773885
10.0,99.0,20.0,75.15660095214844,80.99794738429333
10.0,100.0,20.0,75.92642211914062,80.8249307676397
10.0,101.0,20.0,76.69725036621094,80.66961883103049
10.0,102.0,20.0,77.23509216308594,80.5320230608995
10.0,103.0,20.0,77.55931091308594,80.41216153453561
10.0,104.0,20.0,77.88289642333984,80.30993733751913
10.0,105.0,20.0,78.20587158203125,80.22539050232164
10.0,106.0,20.0,78.52809143066406,80.15834853490776
10.0,107.0,20.0,78.8496322631836,80.10880966984062
10.0,108.0,20.0,79.17060852050781,80.07674846377849
10.0,109.0,20.0,79.49081420898438,80.06196025871931
10.0,110.0,20.0,79.810302734375,80.06441193560188
10.0,111.0,20.0,80.12918853759766,80.08399826022519
10.0,112.0,20.0,80.44735717773438,80.120612204351
10.0,113.0,20.0,80.76473999023438,80.17406600251105
10.0,114.0,20.0,81.08146667480469,80.24422255780318
10.0,115.0,20.0,81.39738464355469,80.33094693302358
10.0,116.0,20.0,81.71281433105469,80.43409144390363
10.0,117.0,20.0,82.02743530273438,80.55348390685067
10.0,118.0,20.0,82.34127807617188,80.68890091250934
10.0,119.0,20.0,82.65449523925781,80.84022569144491
10.0,120.0,20.0,82.96682739257812,81.00715812796268
12.0,0.0,24.0,153.9205322265625,161.10865898517062
12.0,1.0,24.0,152.1898193359375,159.87666144562814
12.0,2.0,24.0,150.46156311035156,158.64959300097496
12.0,3.0,24.0,148.73614501953125,157.42750687816599
12.0,4.0,24.0,147.0132293701172,156.21051376067808
12.0,5.0,24.0,145.29296875,154.99864540738736
12.0,6.0,24.0,143.57540893554688,153.79196581746396
12.0,7.0,24.0,141.86080932617188,152.5906236880235
12.0,8.0,24.0,140.1488494873047,151.39459126938783
12.0,9.0,24.0,138.43983459472656,150.2040019024127
12.0,10.0,24.0,136.733642578125,149.01893362296283
12.0,11.0,24.0,135.0303955078125,147.83941351175605
12.0,12.0,24.0,133.330078125,146.6655288189764
12.0,13.0,24.0,131.63290405273438,145.49742936947374
12.0,14.0,24.0,129.9386749267578,144.3351338357193
12.0,15.0,24.0,128.24771118164062,143.17870171572307
12.0,16.0,24.0,126.55982971191406,142.02833811646533
12.0,17.0,24.0,124.8751220703125,140.88402533200846
12.0,18.0,24.0,123.19378662109375,139.74589802790277
12.0,19.0,24.0,121.51570129394531,138.6139887984795
12.0,20.0,24.0,119.84095001220703,137.48850093962403
12.0,21.0,24.0,118.18745422363281,136.36942157472473
12.0,22.0,24.0,116.58335876464844,135.25694587062802
12.0,23.0,24.0,114.98355102539062,134.15107068385626
12.0,24.0,24.0,113.3882064819336,133.0519679368742
12.0,25.0,24.0,111.79759216308594,131.95977725238853
12.0,26.0,24.0,110.21156311035156,130.87451498238684
12.0,27.0,24.0,108.63019561767578,129.79636244180728
12.0,28.0,24.0,107.05374145507812,128.7253768930198
12.0,29.0,24.0,105.48231506347656,127.66172341387218
12.0,30.0,24.0,103.91598510742188,126.60547495690105
12.0,31.0,24.0,102.35464477539062,125.55681062894398
12.0,32.0,24.0,100.79873657226562,124.51581224888669
12.0,33.0,24.0,99.24807739257812,123.48257088553024
12.0,34.0,24.0,97.70309448242188,122.45726295324422
12.0,35.0,24.0,96.16368103027344,121.44003712609569
12.0,36.0,24.0,94.63002014160156,120.43099684051444
12.0,37.0,24.0,93.10231018066406,119.43028824381192
12.0,38.0,24.0,91.58055877685547,118.43801121261704
12.0,39.0,24.0,90.06504821777344,117.45430045474069
12.0,40.0,24.0,88.55596923828125,116.47943169423733
12.0,41.0,24.0,87.05335235595703,115.51340476190416
12.0,42.0,24.0,85.5574951171875,114.55643481626207
12.0,43.0,24.0,84.06838989257812,113.6086561746617
12.0,44.0,24.0,82.58628845214844,112.67024878350762
12.0,45.0,24.0,81.11152648925781,111.74129143220738
12.0,46.0,24.0,79.64415740966797,110.82203498176705
12.0,47.0,24.0,78.18446350097656,109.91262509943978
12.0,48.0,24.0,77.67145538330078,109.01318727566863
12.0,49.0,24.0,77.2323226928711,108.12391617953911
12.0,50.0,24.0,76.79949951171875,107.24498731729842
12.0,51.0,24.0,76.37290954589844,106.37656524259702
12.0,52.0,24.0,75.95329284667969,105.51883995731521
12.0,53.0,24.0,75.54069519042969,104.67193914201647
12.0,54.0,24.0,75.13536071777344,103.83611354708196
12.0,55.0,24.0,74.73767852783203,103.0115142608461
12.0,56.0,24.0,74.3478012084961,102.1983270258129
12.0,57.0,24.0,73.9661636352539,101.39671565347913
12.0,58.0,24.0,73.83909606933594,100.6069471383562
12.0,59.0,24.0,74.19189453125,99.82910690744208
12.0,60.0,24.0,74.54278564453125,99.06348087053826
12.0,61.0,24.0,74.89187622070312,98.31018055909826
12.0,62.0,24.0,75.23918151855469,97.56945142595863
12.0,63.0,24.0,75.5260009765625,96.84147101222958
12.0,64.0,24.0,75.23432922363281,96.12640197287112
12.0,65.0,24.0,74.95294189453125,95.42453968155938
12.0,66.0,24.0,74.68206024169922,94.73600758324419
12.0,67.0,24.0,74.51336669921875,94.06103092706618
12.0,68.0,24.0,74.67476654052734,93.39980426906686
12.0,69.0,24.0,74.85107421875,92.75247954064355
12.0,70.0,24.0,75.04273986816406,92.119333908184
12.0,71.0,24.0,74.45362091064453,91.50046960262007
12.0,72.0,24.0,73.43814086914062,90.89614072356153
12.0,73.0,24.0,73.10494995117188,90.30654446193947
12.0,74.0,24.0,72.92916870117188,89.73187871984933
12.0,75.0,24.0,72.76648712158203,89.17227062072745
12.0,76.0,24.0,72.61756134033203,88.62791724306597
12.0,77.0,24.0,72.78682708740234,88.09904039187232
12.0,78.0,24.0,73.13153076171875,87.58582844130665
12.0,79.0,24.0,73.4744873046875,87.08840694949012
12.0,80.0,24.0,73.8154067993164,86.6069380520406
12.0,81.0,24.0,74.1546401977539,86.14161271653933
12.0,82.0,24.0,74.49215698242188,85.69259706302668
12.0,83.0,24.0,74.82762145996094,85.25999700823212
12.0,84.0,24.0,75.16162109375,84.844052140346
12.0,85.0,24.0,75.49364471435547,84.4447946284657
12.0,86.0,24.0,75.67988586425781,84.06237511607824
12.0,87.0,24.0,75.82830810546875,83.6969835692646
12.0,88.0,24.0,75.72882080078125,83.34870333518242
12.0,89.0,24.0,75.38186645507812,83.01758802732708
12.0,90.0,24.0,75.04112243652344,82.70380543598795
12.0,91.0,24.0,74.70655822753906,82.40739061118093
12.0,92.0,24.0,74.61817932128906,82.1284572854851
12.0,93.0,24.0,74.80059814453125,81.86707976958748
12.0,94.0,24.0,74.61164855957031,81.62328015512027
12.0,95.0,24.0,74.42475891113281,81.39714740375581
12.0,96.0,24.0,74.38786315917969,81.18871486773885
12.0,97.0,24.0,75.15660095214844,80.99794738429333
12.0,98.0,24.0,75.92642211914062,80.8249307676397
12.0,99.0,24.0,76.69725036621094,80.66961883103049
12.0,100.0,24.0,77.23509216308594,80.53202912409292
12.0,101.0,24.0,77.55931091308594,80.41216153453561
12.0,102.0,24.0,77.88289642333984,80.30993733751913
12.0,103.0,24.0,78.20587158203125,80.22539050232164
12.0,104.0,24.0,78.52809143066406,80.15834853490776
12.0,105.0,24.0,78.8496322631836,80.10880052700203
12.0,106.0,24.0,79.17060852050781,80.07674846377849
12.0,107.0,24.0,79.49081420898438,80.0619633081153
12.0,108.0,24.0,79.810302734375,80.064418034207
12.0,109.0,24.0,80.12918853759766,80.08399826022519
12.0,110.0,24.0,80.44735717773438,80.1206091571872
12.0,111.0,24.0,80.76473999023438,80.17406295737887
12.0,112.0,24.0,81.08146667480469,80.24421647286333
12.0,113.0,24.0,81.39738464355469,80.33094085465295
12.0,114.0,24.0,81.71281433105469,80.43409144390363
12.0,115.0,24.0,82.02743530273438,80.55348390685067
12.0,116.0,24.0,82.34127807617188,80.68890091250934
12.0,117.0,24.0,82.65449523925781,80.84022569144491
12.0,118.0,24.0,82.96682739257812,81.00715210033155
12.0,119.0,24.0,83.2786636352539,81.18956887279302
12.0,120.0,24.0,83.58969116210938,81.38721586496247
14.0,0.0,28.0,150.46156311035156,158.64959300097496
14.0,1.0,28.0,148.73614501953125,157.42750687816599
14.0,2.0,28.0,147.0132293701172,156.21051376067808
14.0,3.0,28.0,145.29296875,154.99864540738736
14.0,4.0,28.0,143.57540893554688,153.79196581746396
14.0,5.0,28.0,141.86080932617188,152.5906236880235
14.0,6.0,28.0,140.1488494873047,151.3946041702775
14.0,7.0,28.0,138.43983459472656,150.2040019024127
14.0,8.0,28.0,136.733642578125,149.01893362296283
14.0,9.0,28.0,135.0303955078125,147.83941351175605
14.0,10.0,28.0,133.330078125,146.6655288189764
14.0,11.0,28.0,131.63290405273438,145.49742936947374
14.0,12.0,28.0,129.9386749267578,144.3351338357193
14.0,13.0,28.0,128.24771118164062,143.17870171572307
14.0,14.0,28.0,126.55982971191406,142.02833811646533
