s,d_tag,range_residual_rms,position_median_3d,position_rmse_3d
0.926,75.0,206.83146166739036,254.22698974609375,243.82047859285734
0.926,76.0,206.83146166739036,252.61239624023438,242.35407980886148
0.926,77.0,206.83146166739036,251.00096130371094,240.89080286771016
0.926,78.0,206.83146166739036,249.3922576904297,239.4305989608471
0.926,79.0,206.83146166739036,247.78659057617188,237.97353286395108
0.926,80.0,206.83146166739036,246.18368530273438,236.51955521689956
0.926,81.0,206.83146166739036,244.5838165283203,235.06873163768506
0.926,82.0,206.83146166739036,242.98675537109375,233.62099548467384
0.926,83.0,206.83146166739036,241.392578125,232.17639610057265
0.926,84.0,206.83146166739036,239.80120849609375,230.73485696519717
0.926,85.0,206.83146166739036,238.2128143310547,229.29648690341944
0.926,86.0,206.83146166739036,236.62734985351562,227.86125164230972
0.926,87.0,206.83146166739036,235.04449462890625,226.42914178612259
0.926,88.0,206.83146166739036,233.46478271484375,225.00016493049512
0.926,89.0,206.83146166739036,231.88787841796875,223.57433746966578
0.926,90.0,206.83146166739036,230.3136749267578,222.1516497097197
0.926,91.0,206.83146166739036,228.74241638183594,220.7321712081182
0.926,92.0,206.83146166739036,227.17398071289062,219.31583960124723
0.926,93.0,206.83146166739036,225.6082763671875,217.9026714355517
0.926,94.0,206.83146166739036,224.04556274414062,216.49273768131346
0.926,95.0,206.83146166739036,222.48556518554688,215.08600205789776
0.926,96.0,206.83146166739036,220.9285125732422,213.68247288617286
0.926,97.0,206.83146166739036,219.3741455078125,212.28220456505534
0.926,98.0,206.83146166739036,217.82257080078125,210.88519721936387
0.926,99.0,206.83146166739036,216.27398681640625,209.49145082496804
0.926,100.0,206.83146166739036,214.72802734375,208.10101213112827
0.926,101.0,206.83146166739036,213.1849822998047,206.71384395160862
0.926,102.0,206.83146166739036,211.64474487304688,205.330031595478
0.926,103.0,206.83146166739036,210.10723876953125,203.9495571826524
0.926,104.0,206.83146166739036,208.57260131835938,202.5724600297385
0.926,105.0,206.83146166739036,207.040771484375,201.1987318237866
0.926,106.0,206.83146166739036,205.5115966796875,199.82842249665086
0.926,107.0,206.83146166739036,203.9853973388672,198.46159302557763
0.926,108.0,206.83146166739036,202.46188354492188,197.09819689370576
0.926,109.0,206.83146166739036,200.94131469726562,195.7382659318305
0.926,110.0,206.83146166739036,199.42333984375,194.38184272521443
0.926,111.0,206.83146166739036,197.90814208984375,193.02897086642201
0.926,112.0,206.83146166739036,196.39578247070312,191.6797051724569
0.926,113.0,206.83146166739036,194.88623046875,190.3340299808471
0.926,114.0,206.83146166739036,193.37942504882812,188.99193931223627
0.926,115.0,206.83146166739036,191.87538146972656,187.6535308920405
0.926,116.0,206.83146166739036,190.37413024902344,186.31885262568036
0.926,117.0,206.83146166739036,188.8756866455078,184.98784799615893
0.926,118.0,206.83146166739036,187.3800048828125,183.66065004513078
0.926,119.0,206.83146166739036,185.66551208496094,182.33723478077647
0.926,120.0,206.83146166739036,183.91891479492188,181.01765819423528
0.928,0.0,201.24142216286634,375.8250732421875,358.10220259026613
0.928,1.0,201.24142216286634,374.1343994140625,356.35512703271155
0.928,2.0,201.24142216286634,372.4435729980469,354.6134228811707
0.928,3.0,201.24142216286634,370.7526550292969,352.8769261371449
0.928,4.0,201.24142216286634,369.0617370605469,351.1457140561451
0.928,5.0,201.24142216286634,367.3709716796875,349.4196639608309
0.928,6.0,201.24142216286634,365.6800537109375,347.69880778843634
0.928,7.0,201.24142216286634,363.9891052246094,345.982974653378
0.928,8.0,201.24142216286634,362.2982482910156,344.2722396592557
0.928,9.0,201.24142216286634,360.60748291015625,342.5664739324326
0.928,10.0,201.24142216286634,358.9167175292969,340.86562601705674
0.928,11.0,201.24142216286634,357.22613525390625,339.1697123122877
0.928,12.0,201.24142216286634,355.53558349609375,337.4786451577344
0.928,13.0,201.24142216286634,353.84503173828125,335.79233491475054
0.928,14.0,201.24142216286634,352.15484619140625,334.11079515259604
0.928,15.0,201.24142216286634,350.464599609375,332.4339690073805
0.928,16.0,201.24142216286634,348.77447509765625,330.7617510195216
0.928,17.0,201.24142216286634,347.084716796875,329.09416395615403
0.928,18.0,201.24142216286634,345.3949890136719,327.4311115524913
0.928,19.0,201.24142216286634,343.7055969238281,325.7725793210656
0.928,20.0,201.24142216286634,342.016357421875,324.11851613260234
0.928,21.0,201.24142216286634,340.327392578125,322.46889384869354
0.928,22.0,201.24142216286634,338.63861083984375,320.82359833715475
0.928,23.0,201.24142216286634,336.9501953125,319.1826475546564
0.928,24.0,201.24142216286634,335.26202392578125,317.54596124025886
0.928,25.0,201.24142216286634,333.5741882324219,315.9135191195527
0.928,26.0,201.24142216286634,331.8867492675781,314.28526303741955
0.928,27.0,201.24142216286634,330.1507568359375,312.6611584447291
0.928,28.0,201.24142216286634,328.3540954589844,311.0411824622264
0.928,29.0,201.24142216286634,326.56365966796875,309.4252358203836
0.928,30.0,201.24142216286634,324.7794189453125,307.8133439074726
0.928,31.0,201.24142216286634,323.001220703125,306.20544318724967
0.928,32.0,201.24142216286634,321.2291259765625,304.6014429750785
0.928,33.0,201.24142216286634,319.46307373046875,303.0013923235337
0.928,34.0,201.24142216286634,317.70294189453125,301.40521157156525
0.928,35.0,201.24142216286634,315.94891357421875,299.8128582966381
0.928,36.0,201.24142216286634,314.2005920410156,298.2243152184275
0.928,37.0,201.24142216286634,312.45819091796875,296.6395250341734
0.928,38.0,201.24142216286634,310.7215270996094,295.05846878203647
0.928,39.0,201.24142216286634,308.9906005859375,293.4811269485655
0.928,40.0,201.24142216286634,307.26544189453125,291.9074125471979
0.928,41.0,201.24142216286634,305.5458679199219,290.3373711090255
0.928,42.0,201.24142216286634,303.8319091796875,288.77095432626186
0.928,43.0,201.24142216286634,302.12359619140625,287.208058295724
0.928,44.0,201.24142216286634,300.4207763671875,285.64874080765696
0.928,45.0,201.24142216286634,298.7234191894531,284.09295078811795
0.928,46.0,201.24142216286634,297.031494140625,282.54060825392867
0.928,47.0,201.24142216286634,295.3450012207031,280.9917703421223
0.928,48.0,201.24142216286634,293.663818359375,279.44634156220405
0.928,49.0,201.24142216286634,291.9878845214844,277.90430850834247
0.928,50.0,201.24142216286634,290.3173828125,276.365713887414
0.928,51.0,201.24142216286634,288.6520690917969,274.83050174152794
0.928,52.0,201.24142216286634,286.99200439453125,273.29861472846875
0.928,53.0,201.24142216286634,285.33697509765625,271.7700659564993
0.928,54.0,201.24142216286634,283.6871337890625,270.24483979809867
0.928,55.0,201.24142216286634,282.0042724609375,268.7228620019145
0.928,56.0,201.24142216286634,280.248046875,267.2041734563665
0.928,57.0,201.24142216286634,278.49212646484375,265.6887717565422
0.928,58.0,201.24142216286634,276.73663330078125,264.1765656005468
0.928,59.0,201.24142216286634,274.98126220703125,262.66756556529776
0.928,60.0,201.24142216286634,273.2264404296875,261.16182722595585
0.928,61.0,201.24142216286634,271.52947998046875,259.6592568877528
0.928,62.0,201.24142216286634,269.8840026855469,258.1598796046744
0.928,63.0,201.24142216286634,268.241455078125,256.66367523960224
0.928,64.0,201.24142216286634,266.6020202636719,255.17063071844692
0.928,65.0,201.24142216286634,264.9654846191406,253.68075563836135
0.928,66.0,201.24142216286634,263.33203125,252.1939977477656
0.928,67.0,201.24142216286634,261.7012023925781,250.7103891320621
0.928,68.0,201.24142216286634,260.0736083984375,249.22987631903203
0.928,69.0,201.24142216286634,258.4488525390625,247.75249115801034
0.928,70.0,201.24142216286634,256.8271179199219,246.27824235252695
0.928,71.0,201.24142216286634,255.2082061767578,244.80710678256463
0.928,72.0,201.24142216286634,253.5923614501953,243.33905262257022
0.928,73.0,201.24142216286634,251.979248046875,241.8741036805098
0.928,74.0,201.24142216286634,250.36917114257812,240.41230859712653
0.928,75.0,201.24142216286634,248.7620086669922,238.95356995397663
0.928,76.0,201.24142216286634,247.15774536132812,237.49792762253736
0.928,77.0,201.24142216286634,245.55633544921875,236.045405788272
0.928,78.0,201.24142216286634,243.9577178955078,234.59597083336703
0.928,79.0,201.24142216286634,242.36224365234375,233.14967195183868
0.928,80.0,201.24142216286634,240.76942443847656,231.70641614174176
0.928,81.0,201.24142216286634,239.17965698242188,230.26629455100456
0.928,82.0,201.24142216286634,237.59255981445312,228.8293578193148
0.928,83.0,201.24142216286634,236.00856018066406,227.39546877356636
0.928,84.0,201.24142216286634,234.42724609375,225.96471136274798
0.928,85.0,201.24142216286634,232.84878540039062,224.5371019592308
0.928,86.0,201.24142216286634,231.27325439453125,223.11263971366571
0.928,87.0,201.24142216286634,229.70054626464844,221.69136767136425
0.928,88.0,201.24142216286634,228.13070678710938,220.2732234493108
0.928,89.0,201.24142216286634,226.56375122070312,218.85825892572572
0.928,90.0,201.24142216286634,224.99966430664062,217.44650024488783
0.928,91.0,201.24142216286634,223.43821716308594,216.03787464528065
0.928,92.0,201.24142216286634,221.87966918945312,214.63250751284158
0.928,93.0,201.24142216286634,220.32398986816406,213.23033503995157
0.928,94.0,201.24142216286634,218.77110290527344,211.83145754644187
0.928,95.0,201.24142216286634,217.2209930419922,210.43581080403118
0.928,96.0,201.24142216286634,215.67384338378906,209.0434595215789
0.928,97.0,201.24142216286634,214.12939453125,207.65434771513935
0.928,98.0,201.24142216286634,212.5878448486328,206.26862605289733
0.928,99.0,201.24142216286634,211.04896545410156,204.8861821994104
0.928,100.0,201.24142216286634,209.51292419433594,203.50707335680005
0.928,101.0,201.24142216286634,207.9798583984375,202.13136778775828
0.928,102.0,201.24142216286634,206.44935607910156,200.75907708307986
0.928,103.0,201.24142216286634,204.9217529296875,199.39016400013315
0.928,104.0,201.24142216286634,203.39682006835938,198.02470844884485
0.928,105.0,201.24142216286634,201.87478637695312,196.66274272215367
0.928,106.0,201.24142216286634,200.3555450439453,195.30424982575263
0.928,107.0,201.24142216286634,198.83917236328125,193.94926245348293
0.928,108.0,201.24142216286634,197.32546997070312,192.59786473375036
0.928,109.0,201.24142216286634,195.81443786621094,191.25003063725245
0.928,110.0,201.24142216286634,194.3063507080078,189.90580518707162
0.928,111.0,201.24142216286634,192.80105590820312,188.56525520028868
0.928,112.0,201.24142216286634,191.2984619140625,187.22833444420212
0.928,113.0,201.24142216286634,189.79864501953125,185.89514223413693
0.928,114.0,201.24142216286634,188.30166625976562,184.56566412797372
0.928,115.0,201.24142216286634,186.8073272705078,183.2399809675825
0.928,116.0,201.24142216286634,185.06019592285156,181.9181327719972
0.928,117.0,201.24142216286634,183.31320190429688,180.60012804535882
0.928,118.0,201.24142216286634,181.56759643554688,179.2860134237331
0.928,119.0,201.24142216286634,179.82351684570312,177.9758421545604
0.928,120.0,201.24142216286634,178.08099365234375,176.66960799929623
0.93,0.0,195.6513826583424,370.519775390625,352.2213992114903
0.93,1.0,195.6513826583424,368.8269348144531,350.494249239556
0.93,2.0,195.6513826583424,367.1339416503906,348.7722551142794
0.93,3.0,195.6513826583424,365.4412841796875,347.05533600565775
0.93,4.0,195.6513826583424,363.7483825683594,345.3434544949419
0.93,5.0,195.6513826583424,362.05560302734375,343.63658356248976
0.93,6.0,195.6513826583424,360.36297607421875,341.93464973222586
0.93,7.0,195.6513826583424,358.67022705078125,340.23758932178555
0.93,8.0,195.6513826583424,356.9776611328125,338.5453602362614
0.93,9.0,195.6513826583424,355.2853698730469,336.8579425180591
0.93,10.0,195.6513826583424,353.593017578125,335.1751990564039
0.93,11.0,195.6513826583424,351.9007568359375,333.4971888936997
0.93,12.0,195.6513826583424,350.20867919921875,331.8238072569538
0.93,13.0,195.6513826583424,348.5169677734375,330.1550653670181
0.93,14.0,195.6513826583424,346.82525634765625,328.4908317784531
0.93,15.0,195.6513826583424,345.1336669921875,326.8311275529
0.93,16.0,195.6513826583424,343.4425048828125,325.17582984056486
0.93,17.0,195.6513826583424,341.7515563964844,323.52498213043765
0.93,18.0,195.6513826583424,340.0607604980469,321.87847085507286
0.93,19.0,195.6513826583424,338.3702392578125,320.23630191235344
0.93,20.0,195.6513826583424,336.66790771484375,318.59835853704584
0.93,21.0,195.6513826583424,334.8486328125,316.9647062371456
0.93,22.0,195.6513826583424,333.0357360839844,315.3352011154162
0.93,23.0,195.6513826583424,331.2292175292969,313.70982063445194
0.93,24.0,195.6513826583424,329.4289855957031,312.0885666561657
0.93,25.0,195.6513826583424,327.6351318359375,310.47135284515383
0.93,26.0,195.6513826583424,325.847412109375,308.8581414865083
0.93,27.0,195.6513826583424,324.0657653808594,307.248995624884
0.93,28.0,195.6513826583424,322.290283203125,305.6437238640768
0.93,29.0,195.6513826583424,320.52081298828125,304.0423618716642
0.93,30.0,195.6513826583424,318.7574157714844,302.44486842646216
0.93,31.0,195.6513826583424,316.99993896484375,300.8511882974704
0.93,32.0,195.6513826583424,315.248291015625,299.2613171418919
0.93,33.0,195.6513826583424,313.50262451171875,297.6752110102553
0.93,34.0,195.6513826583424,311.76263427734375,296.0927984813207
0.93,35.0,195.6513826583424,310.02862548828125,294.5140993017142
0.93,36.0,195.6513826583424,308.3002624511719,292.9390401602354
0.93,37.0,195.6513826583424,306.57757568359375,291.3676398684315
0.93,38.0,195.6513826583424,304.8604431152344,289.79980967471323
0.93,39.0,195.6513826583424,303.14898681640625,288.23555362758424
0.93,40.0,195.6513826583424,301.4429626464844,286.67483485213694
0.93,41.0,195.6513826583424,299.74261474609375,285.1176566349408
0.93,42.0,195.6513826583424,298.047607421875,283.5638844466975
0.93,43.0,195.6513826583424,296.358154296875,282.01362998975776
0.93,44.0,195.6513826583424,294.6739196777344,280.46679839153865
0.93,45.0,195.6513826583424,292.9952392578125,278.9233765750013
0.93,46.0,195.6513826583424,291.3216857910156,277.38333696348815
0.93,47.0,195.6513826583424,289.6534423828125,275.84666540036335
0.93,48.0,195.6513826583424,287.9903869628906,274.31331880716255
0.93,49.0,195.6513826583424,286.33270263671875,272.7833246140607
0.93,50.0,195.6513826583424,284.6798400878906,271.25658114136144
0.93,51.0,195.6513826583424,283.0323791503906,269.73315807015643
0.93,52.0,195.6513826583424,281.3900146484375,268.2129954672219
0.93,53.0,195.6513826583424,279.7525634765625,266.6960612054479
0.93,54.0,195.6513826583424,278.12030029296875,265.1823812256387
0.93,55.0,195.6513826583424,276.42138671875,263.67190787036833
0.93,56.0,195.6513826583424,274.664306640625,262.1646369650186
0.93,57.0,195.6513826583424,272.90753173828125,260.6605041764095
0.93,58.0,195.6513826583424,271.1512756347656,259.15959428988924
0.93,59.0,195.6513826583424,269.39532470703125,257.66185750417156
0.93,60.0,195.6513826583424,267.63970947265625,256.1672274852894
0.93,61.0,195.6513826583424,265.9538269042969,254.67578193901753
