layout_id,capture_id,source_group,solver_version,layout_variant,source_path,anchor_count,mask,mask_anchor_count,grid_mm,n_points,n_valid,xdop_mean,xdop_median,xdop_p90,xdop_p95,xdop_max,ydop_mean,ydop_median,ydop_p90,ydop_p95,ydop_max,vdop_mean,vdop_median,vdop_p90,vdop_p95,vdop_max,hdop_mean,hdop_median,hdop_p90,hdop_p95,hdop_max,gdop_mean,gdop_median,gdop_p90,gdop_p95,gdop_max,cond_mean,cond_median,cond_p90,cond_p95,cond_max,axis_imbalance_p95,axis_dop_score,status,gpu_device
1e9a31611a4bc5c2,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,consensus,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_consensus.json,8,dropB,7,25,1368360,1368360,0.710986614,0.702641487,0.808121443,0.83803308,0.990043938,0.520610154,0.508403957,0.585258245,0.610506058,0.712231159,1.20165455,1.17633343,1.50542164,1.61677301,2.17327142,0.884137571,0.873281002,0.944937885,0.975152731,1.14483273,1.49818182,1.47481799,1.74715722,1.84055531,2.35340261,7.96932745,7.39927769,11.9739618,13.6161823,24.2025547,2.64825056,1.40206806,ok,0
005cce9f0f9294fe,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,consensus,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_consensus.json,8,dropB,7,25,1368360,1368360,0.710986614,0.702641487,0.808121443,0.83803308,0.990043938,0.520610154,0.508403957,0.585258245,0.610506058,0.712231159,1.20165455,1.17633343,1.50542164,1.61677301,2.17327142,0.884137571,0.873281002,0.944937885,0.975152731,1.14483273,1.49818182,1.47481799,1.74715722,1.84055531,2.35340261,7.96932745,7.39927769,11.9739618,13.6161823,24.2025547,2.64825056,1.40206806,ok,0
962c234ac912e5c4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,consensus,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_consensus.json,8,dropB,7,25,1368360,1368360,0.710986614,0.702641487,0.808121443,0.83803308,0.990043938,0.520610154,0.508403957,0.585258245,0.610506058,0.712231159,1.20165455,1.17633343,1.50542164,1.61677301,2.17327142,0.884137571,0.873281002,0.944937885,0.975152731,1.14483273,1.49818182,1.47481799,1.74715722,1.84055531,2.35340261,7.96932745,7.39927769,11.9739618,13.6161823,24.2025547,2.64825056,1.40206806,ok,0
fbaedd952d612dd2,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,consensus,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_consensus.json,8,dropB,7,25,1407770,1407770,0.712579429,0.704263091,0.810702562,0.843365073,0.999605298,0.522309482,0.510313869,0.587667942,0.61240238,0.709893763,1.19435966,1.16564727,1.50077987,1.61260271,2.15970016,0.886502743,0.875359476,0.948244214,0.980207384,1.14641261,1.49372196,1.46772957,1.74624872,1.83920181,2.35134768,7.905056,7.29206944,11.969183,13.6017323,24.1752148,2.63324044,1.40214483,ok,0
cb24f7f5220451ec,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,first500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_first500.json,8,dropB,7,25,1407770,1407770,0.712521493,0.704244256,0.810587585,0.84320724,0.999411166,0.522251248,0.510209918,0.587646961,0.612405419,0.709949017,1.19500518,1.16618776,1.50186443,1.61357689,2.17101836,0.886422694,0.875291944,0.948120415,0.980064154,1.14627385,1.49421048,1.4681685,1.74711967,1.84002042,2.35270834,7.91293478,7.29882956,11.9843788,13.6173706,24.0972061,2.63481811,1.40274579,ok,1
f961f8430cca0a69,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,first500,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_first500.json,8,dropB,7,25,1390080,1390080,0.711015821,0.702694714,0.8080917,0.83803153,0.99013865,0.520548463,0.508313417,0.585154772,0.610399246,0.71247673,1.20231318,1.17679667,1.50658524,1.61793113,2.17570376,0.884123743,0.873259664,0.944919765,0.975173116,1.14471781,1.49872494,1.47523713,1.74820757,1.84140468,2.36106133,7.9782424,7.40544319,11.9943628,13.633626,24.410593,2.65061128,1.40280612,ok,1
60199a8d9263348f,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,first500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_first500.json,8,dropB,7,25,1390080,1390080,0.711015821,0.702694714,0.8080917,0.83803153,0.99013865,0.520548463,0.508313417,0.585154772,0.610399246,0.71247673,1.20231318,1.17679667,1.50658524,1.61793113,2.17570376,0.884123743,0.873259664,0.944919765,0.975173116,1.14471781,1.49872494,1.47523713,1.74820757,1.84140468,2.36106133,7.9782424,7.40544319,11.9943628,13.633626,24.410593,2.65061128,1.40280612,ok,0
34560462b40941aa,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,first500,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_first500.json,8,dropB,7,25,1390080,1390080,0.711015821,0.702694714,0.8080917,0.83803153,0.99013865,0.520548463,0.508313417,0.585154772,0.610399246,0.71247673,1.20231318,1.17679667,1.50658524,1.61793113,2.17570376,0.884123743,0.873259664,0.944919765,0.975173116,1.14471781,1.49872494,1.47523713,1.74820757,1.84140468,2.36106133,7.9782424,7.40544319,11.9943628,13.633626,24.410593,2.65061128,1.40280612,ok,1
0f1588574545642e,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v1-old,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_last500_aligned.json,8,dropC,7,25,1423565,1423565,0.720976233,0.71285814,0.82231003,0.855580628,0.990238667,0.515930533,0.504493117,0.578595102,0.607575119,0.696618915,1.15523708,1.13228798,1.43014479,1.52909994,1.92156053,0.889587045,0.879089296,0.955823898,0.987862945,1.15308297,1.46399975,1.44099319,1.68440938,1.76823127,2.14195919,7.40759945,6.88872242,10.86096,12.3121901,19.8124409,2.51672574,1.34981938,ok,0
ab7a0d8a20dde4f5,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v1-old,consensus,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_consensus.json,8,dropC,7,25,1423565,1423565,0.721319437,0.713312805,0.822486162,0.855641723,0.989333093,0.515763938,0.504395306,0.578227162,0.607269943,0.695868373,1.15827501,1.135337,1.43425405,1.53359425,1.92828667,0.889772236,0.879344702,0.95597887,0.987772107,1.1531409,1.46650302,1.44347155,1.6884408,1.77284682,2.14959836,7.44751501,6.92487383,10.9333229,12.3945541,19.9834557,2.52539133,1.3531362,ok,0
438122a22497ded6,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v1-old,first500,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_first500.json,8,dropC,7,25,1423565,1423565,0.721675634,0.713766634,0.82266587,0.855696797,0.989448547,0.515602469,0.504304647,0.577878118,0.606952786,0.695159137,1.16130614,1.13837337,1.43832099,1.53799319,1.93500698,0.889971137,0.879627347,0.956170321,0.987695098,1.15300655,1.46901071,1.44590843,1.692518,1.77743065,2.15725994,7.48760033,6.9614501,11.0053244,12.478838,20.1556244,2.53395853,1.35643754,ok,1
bc9f1f5e98797ef6,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_last500_aligned.json,8,dropC,7,25,1507220,1507220,0.721356809,0.714324355,0.824207067,0.857377291,1.01294148,0.52212441,0.513045192,0.586581707,0.611364365,0.720323443,1.17829227,1.15842128,1.46159184,1.56129909,1.9755733,0.893692672,0.883669972,0.96022141,0.990154922,1.13995826,1.48480785,1.46444702,1.71935475,1.80450428,2.20779872,7.74760294,7.23904324,11.5073824,12.9879589,21.3802643,2.55379472,1.37603296,ok,1
cb9290653eb45b01,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,consensus,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_consensus.json,8,dropC,7,25,1491968,1491968,0.718105972,0.711958766,0.819940388,0.851315558,1.00041449,0.523829877,0.514359772,0.592505574,0.614499331,0.719108641,1.1771394,1.15794015,1.46350801,1.56547558,1.98354173,0.892147005,0.882643282,0.95705229,0.984681487,1.13109338,1.4829886,1.46334004,1.71961343,1.80788159,2.21466541,7.7233882,7.22303295,11.4948959,13.0461063,21.5212326,2.54756272,1.37670777,ok,0
c5edcfef2e6ad424,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,first500,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_first500.json,8,dropC,7,25,1484280,1484280,0.715572536,0.710245669,0.81639111,0.845729828,0.993111551,0.525387764,0.515604019,0.5980708,0.616710484,0.716817677,1.17541885,1.15726268,1.46468949,1.56859243,1.99082243,0.891072273,0.882170796,0.954545796,0.98008275,1.12065125,1.48104036,1.46226335,1.71970177,1.81037736,2.22087169,7.69735479,7.20717907,11.4896126,13.0894184,21.6432457,2.54348267,1.37694228,ok,0
e6bc6dc8163a8156,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,first500,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_first500.json,8,dropC,7,25,1445466,1445466,0.722655356,0.714232922,0.82501775,0.855399847,1.00234067,0.519886672,0.510312438,0.581100821,0.608142257,0.703904331,1.18852603,1.16271162,1.47998714,1.5859499,2.0114193,0.893327296,0.882449269,0.961935163,0.989322007,1.15563047,1.49249685,1.46668577,1.73478675,1.82938063,2.24087977,7.86917305,7.27160263,11.7497749,13.4287815,21.9682312,2.60786005,1.39359232,ok,1
db876514cc1ff44d,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,consensus,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_consensus.json,8,dropC,7,25,1445466,1445466,0.722342253,0.713873327,0.824702978,0.855132461,1.00178289,0.519900918,0.510296404,0.58116591,0.60822618,0.704169214,1.18900406,1.16325784,1.48062384,1.58651793,2.01198959,0.893083096,0.882202327,0.961580276,0.988960266,1.15529656,1.49274385,1.46696854,1.73513126,1.8296634,2.2408731,7.87302065,7.27552986,11.7567348,13.4344482,21.9484024,2.60843414,1.39377763,ok,0
e120b7881ec47f64,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_last500_aligned.json,8,dropC,7,25,1400035,1400035,0.724562168,0.71694088,0.82780093,0.858723938,0.996796429,0.517005265,0.50657779,0.579507291,0.607441902,0.70163244,1.19343281,1.16933441,1.48230147,1.58543515,2.00742698,0.893300056,0.882614315,0.962551177,0.990420878,1.15130138,1.49637568,1.47196341,1.7377634,1.82836843,2.23987126,7.93117332,7.35268688,11.8223114,13.4249954,22.1022758,2.61001941,1.39386537,ok,0
bf5e9b3da4a91f48,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_last500_aligned.json,8,dropC,7,25,1445466,1445466,0.722030103,0.713517904,0.824385762,0.854870379,1.00121558,0.519915938,0.510280967,0.581235766,0.608332157,0.70443505,1.18947613,1.16381621,1.48120022,1.58713794,2.01253271,0.892840266,0.881959736,0.961238861,0.988595426,1.15495408,1.49298668,1.46724153,1.73546672,1.82990062,2.24084139,7.87679958,7.27963161,11.7630434,13.4380302,21.9297867,2.60899891,1.39394648,ok,0
fbaedd952d612dd2,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,consensus,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_consensus.json,8,dropC,7,25,1407770,1407770,0.724913836,0.717380166,0.828154802,0.858894825,0.996288121,0.516962826,0.506572485,0.57941103,0.607333183,0.70134294,1.19339955,1.16925192,1.48241282,1.58559155,2.0080502,0.893561602,0.882901669,0.962951779,0.990697145,1.15077734,1.49649644,1.47207665,1.73808348,1.82888651,2.24116659,7.9334693,7.35386324,11.8278513,13.4351845,22.1478214,2.61074415,1.39422459,ok,1
2e0235507a0539fa,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v2,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_last500_aligned.json,8,dropC,7,25,1423565,1423565,0.721505404,0.713030756,0.823664486,0.854075134,1.00003886,0.52007103,0.510482728,0.581396818,0.608418822,0.704764664,1.19066644,1.16523921,1.48256576,1.58852649,2.01390362,0.892499208,0.881676018,0.960639715,0.987861991,1.15362453,1.49374104,1.46818101,1.73643267,1.83078218,2.24166131,7.88852215,7.29445696,11.778451,13.4556561,21.9497528,2.61090951,1.39449372,ok,0
cb24f7f5220451ec,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,first500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_first500.json,8,dropC,7,25,1407770,1407770,0.725265205,0.717806697,0.828567505,0.85909009,0.995673656,0.516924024,0.506565213,0.579326153,0.607235432,0.701011896,1.19334638,1.16913819,1.48247743,1.5857929,2.00863528,0.893825173,0.883180022,0.963341057,0.991005421,1.15040457,1.49660277,1.47213185,1.73837256,1.8293854,2.242414,7.93553638,7.35520744,11.8324986,13.4441509,22.1920872,2.611496,1.39459033,ok,0
53f9b6a2d65f0db4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v2,consensus,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_consensus.json,8,dropC,7,25,1423565,1423565,0.721813262,0.713364542,0.824020505,0.854350209,1.00024521,0.520043671,0.510481596,0.581316948,0.608312547,0.704526842,1.19075477,1.16523886,1.48285592,1.58894062,2.01475787,0.892732143,0.881890774,0.961000562,0.988229275,1.15369093,1.49394369,1.46832883,1.73688304,1.83143234,2.24295592,7.89215469,7.29642057,11.7872105,13.4677753,21.9791851,2.61204644,1.39501641,ok,1
4fb9ef3d2e648d58,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v2,first500,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_first500.json,8,dropC,7,25,1445466,1445466,0.722116172,0.713705122,0.824388027,0.854626834,1.00048053,0.520014644,0.510475397,0.581233382,0.608224273,0.704281867,1.19086266,1.16526532,1.48311114,1.58925736,2.01559687,0.89296031,0.882086456,0.961359799,0.988585651,1.15375137,1.49415898,1.46850348,1.73724174,1.83200586,2.24423909,7.89596701,7.29926682,11.7947483,13.4795752,22.0185814,2.61294629,1.39548558,ok,1
f961f8430cca0a69,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,first500,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_first500.json,8,dropC,7,25,1390080,1390080,0.723280132,0.715866566,0.826340437,0.856054366,0.993127882,0.518922389,0.509019077,0.582070172,0.608827472,0.708211362,1.20106411,1.17803741,1.4944278,1.59999919,2.03029943,0.893375218,0.882799149,0.962413669,0.98909682,1.14455175,1.50260079,1.47885025,1.74843001,1.84222984,2.26126838,8.03526402,7.45670223,12.0102587,13.6838408,22.5056915,2.62800098,1.40362314,ok,0
60199a8d9263348f,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,first500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_first500.json,8,dropC,7,25,1390080,1390080,0.723280132,0.715866566,0.826340437,0.856054366,0.993127882,0.518922389,0.509019077,0.582070172,0.608827472,0.708211362,1.20106411,1.17803741,1.4944278,1.59999919,2.03029943,0.893375218,0.882799149,0.962413669,0.98909682,1.14455175,1.50260079,1.47885025,1.74843001,1.84222984,2.26126838,8.03526402,7.45670223,12.0102587,13.6838408,22.5056915,2.62800098,1.40362314,ok,1
34560462b40941aa,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,first500,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_first500.json,8,dropC,7,25,1390080,1390080,0.723280132,0.715866566,0.826340437,0.856054366,0.993127882,0.518922389,0.509019077,0.582070172,0.608827472,0.708211362,1.20106411,1.17803741,1.4944278,1.59999919,2.03029943,0.893375218,0.882799149,0.962413669,0.98909682,1.14455175,1.50260079,1.47885025,1.74843001,1.84222984,2.26126838,8.03526402,7.45670223,12.0102587,13.6838408,22.5056915,2.62800098,1.40362314,ok,0
1e9a31611a4bc5c2,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,consensus,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_consensus.json,8,dropC,7,25,1368360,1368360,0.722875535,0.715335369,0.825857341,0.855769873,0.992347956,0.51892966,0.509031236,0.581917346,0.6087116,0.70757544,1.20168364,1.17869425,1.49509919,1.60082293,2.03087425,0.893041849,0.882442355,0.961907148,0.988683224,1.14411068,1.5029099,1.47917557,1.74878347,1.84240985,2.26095891,8.03973389,7.46214771,12.0158672,13.6879206,22.4897327,2.62985447,1.40383067,ok,1
005cce9f0f9294fe,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,consensus,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_consensus.json,8,dropC,7,25,1368360,1368360,0.722875535,0.715335369,0.825857341,0.855769873,0.992347956,0.51892966,0.509031236,0.581917346,0.6087116,0.70757544,1.20168364,1.17869425,1.49509919,1.60082293,2.03087425,0.893041849,0.882442355,0.961907148,0.988683224,1.14411068,1.5029099,1.47917557,1.74878347,1.84240985,2.26095891,8.03973389,7.46214771,12.0158672,13.6879206,22.4897327,2.62985447,1.40383067,ok,1
962c234ac912e5c4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,consensus,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_consensus.json,8,dropC,7,25,1368360,1368360,0.722875535,0.715335369,0.825857341,0.855769873,0.992347956,0.51892966,0.509031236,0.581917346,0.6087116,0.70757544,1.20168364,1.17869425,1.49509919,1.60082293,2.03087425,0.893041849,0.882442355,0.961907148,0.988683224,1.14411068,1.5029099,1.47917557,1.74878347,1.84240985,2.26095891,8.03973389,7.46214771,12.0158672,13.6879206,22.4897327,2.62985447,1.40383067,ok,1
ae7bd10e25df5d89,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_last500_aligned.json,8,dropC,7,25,1368360,1368360,0.722467124,0.714801908,0.825408578,0.855476677,0.992957592,0.518936813,0.509044766,0.581786752,0.608599484,0.706993163,1.20230913,1.17939603,1.49577987,1.60146916,2.03136849,0.892705142,0.882075727,0.961405098,0.988211215,1.1435194,1.50322175,1.47952926,1.74904633,1.84255779,2.26057649,8.04421806,7.46750832,12.0191154,13.6903868,22.4846077,2.63140078,1.40394781,ok,0
5bf668bcf4c8a159,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_last500_aligned.json,8,dropC,7,25,1368360,1368360,0.722467124,0.714801908,0.825408578,0.855476677,0.992957592,0.518936813,0.509044766,0.581786752,0.608599484,0.706993163,1.20230913,1.17939603,1.49577987,1.60146916,2.03136849,0.892705142,0.882075727,0.961405098,0.988211215,1.1435194,1.50322175,1.47952926,1.74904633,1.84255779,2.26057649,8.04421806,7.46750832,12.0191154,13.6903868,22.4846077,2.63140078,1.40394781,ok,0
df79fcaf6187fc6f,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_last500_aligned.json,8,dropC,7,25,1368360,1368360,0.722467124,0.714801908,0.825408578,0.855476677,0.992957592,0.518936813,0.509044766,0.581786752,0.608599484,0.706993163,1.20230913,1.17939603,1.49577987,1.60146916,2.03136849,0.892705142,0.882075727,0.961405098,0.988211215,1.1435194,1.50322175,1.47952926,1.74904633,1.84255779,2.26057649,8.04421806,7.46750832,12.0191154,13.6903868,22.4846077,2.63140078,1.40394781,ok,0
fb986c7dd6f2e63b,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,first500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_first500.json,8,dropC,7,25,1335418,1335418,0.717457592,0.708477497,0.820098519,0.851688147,1.01453412,0.523522675,0.515030444,0.583016992,0.607728899,0.705995142,1.22268605,1.1985991,1.52989137,1.63978195,2.09170389,0.89110738,0.88000989,0.958138585,0.986477911,1.15056098,1.51892745,1.49465871,1.7764293,1.87325764,2.31156278,8.30527115,7.69936657,12.5199852,14.2726402,23.7378006,2.6982129,1.4280242,ok,0
c154e86f58c62fcf,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,consensus,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_consensus.json,8,dropC,7,25,1335418,1335418,0.717172146,0.708137393,0.819997191,0.851723492,1.01455116,0.52347672,0.514933228,0.582965493,0.607770443,0.706315041,1.22364759,1.19930458,1.53179955,1.64181328,2.09450817,0.890854239,0.879685462,0.95786649,0.986433387,1.15014207,1.51958716,1.49505496,1.77795005,1.87473226,2.31342626,8.31670952,7.70578671,12.5495596,14.3015871,23.7850609,2.70137072,1.42928812,ok,1
90ad2c644e87038c,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_last500_aligned.json,8,dropC,7,25,1335418,1335418,0.716890216,0.707794726,0.819905281,0.851738513,1.01433516,0.523432434,0.514829934,0.582925498,0.607838154,0.706637204,1.22458732,1.20003796,1.53371441,1.6438868,2.09726572,0.890604854,0.879360676,0.957586884,0.986385047,1.14966667,1.5202322,1.49546909,1.7794323,1.87618613,2.3152473,8.32792473,7.71220398,12.5782776,14.3313389,23.8313446,2.70448111,1.43056375,ok,1
c5edcfef2e6ad424,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,first500,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_first500.json,8,dropD,7,25,1484280,1484280,0.70890379,0.699523032,0.814429641,0.846352041,1.00670457,0.536488295,0.525165915,0.607682943,0.628288209,0.717008531,1.17318463,1.15321469,1.4674238,1.57694304,2.07328129,0.892123818,0.880431175,0.959579349,0.993030846,1.17561543,1.48060596,1.45997691,1.71599483,1.80940652,2.27540588,7.68224192,7.1727829,11.39182,13.0346165,23.0991344,2.50990392,1.38133968,ok,1
cb9290653eb45b01,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,consensus,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_consensus.json,8,dropD,7,25,1491968,1491968,0.709755361,0.700226426,0.814895213,0.847621679,1.00678027,0.535050333,0.524483204,0.602779984,0.624580681,0.716633022,1.17751873,1.1551019,1.47454107,1.58593583,2.08674765,0.89184773,0.87980932,0.959548116,0.993949413,1.17222345,1.48384082,1.46162701,1.72192454,1.81753683,2.28973937,7.73397303,7.19689655,11.4985504,13.1912947,23.618,2.5392009,1.38801104,ok,1
90ad2c644e87038c,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_last500_aligned.json,8,dropD,7,25,1335418,1335418,0.709476292,0.701004028,0.81096518,0.843237221,1.00094509,0.526195526,0.516711116,0.586823583,0.610620797,0.712740421,1.19979513,1.17892671,1.49175167,1.59992647,2.06818247,0.886118591,0.874236345,0.951657534,0.985815406,1.16424394,1.49773967,1.47756386,1.73348391,1.82697046,2.27940226,7.94070625,7.43982792,11.7056236,13.3767614,23.5823936,2.62016374,1.39413683,ok,0
c154e86f58c62fcf,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,consensus,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_consensus.json,8,dropD,7,25,1335418,1335418,0.709519148,0.701087713,0.810863733,0.842984736,1.00041938,0.526211143,0.516710401,0.586771369,0.610510826,0.712338269,1.20003831,1.17922902,1.49244905,1.6006794,2.06575131,0.886154473,0.874304175,0.951584935,0.985649288,1.16388166,1.49796832,1.47785115,1.73399055,1.82739556,2.28013921,7.94447422,7.44420719,11.7148771,13.3859291,23.5686283,2.62186898,1.39448957,ok,0
fb986c7dd6f2e63b,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,first500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_first500.json,8,dropD,7,25,1335418,1335418,0.70956254,0.701173961,0.810761869,0.842728257,0.99988687,0.526228011,0.516714096,0.586706936,0.610408783,0.711910307,1.20025229,1.17953944,1.49310923,1.60130906,2.07408404,0.886191368,0.874369979,0.951510608,0.985476792,1.16350996,1.49817383,1.47814977,1.73444843,1.82774866,2.28827214,7.94784498,7.4487195,11.7230377,13.3925505,23.7988472,2.62333883,1.39475998,ok,1
bc9f1f5e98797ef6,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_last500_aligned.json,8,dropD,7,25,1507220,1507220,0.710489511,0.700565338,0.815022886,0.848370671,1.00698602,0.533802986,0.524093628,0.596945226,0.620388329,0.720435679,1.18263304,1.15764499,1.48431695,1.59848189,2.11795473,0.891562104,0.879218221,0.959489286,0.994519949,1.16855145,1.48776042,1.4636097,1.72991514,1.82889223,2.31385994,7.79771519,7.22669888,11.6407833,13.4070873,23.7810974,2.57658279,1.39699809,ok,0
e6bc6dc8163a8156,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,first500,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_first500.json,8,dropD,7,25,1445466,1445466,0.705941439,0.698017776,0.80743432,0.841513813,1.00132632,0.524241447,0.512629628,0.586824715,0.612266779,0.709209025,1.20111716,1.17476094,1.505831,1.61563301,2.09741998,0.882134914,0.869909704,0.949158192,0.985473931,1.1628865,1.49705768,1.47414744,1.73932123,1.83196044,2.28941345,7.93612289,7.38775158,11.8095369,13.4673138,23.7028046,2.63877294,1.40067501,ok,0
db876514cc1ff44d,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,consensus,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_consensus.json,8,dropD,7,25,1445466,1445466,0.705848992,0.697884023,0.807397366,0.841550946,1.00159311,0.524278641,0.512707353,0.586909771,0.612354219,0.709681213,1.20119536,1.17489219,1.50577033,1.6156466,2.09014702,0.882087231,0.869849384,0.949129581,0.985481501,1.16315329,1.49708331,1.47415864,1.73939896,1.8321749,2.28437161,7.93641615,7.38813686,11.8092155,13.4686871,23.5898571,2.63841834,1.40075352,ok,1
bf5e9b3da4a91f48,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_last500_aligned.json,8,dropD,7,25,1445466,1445466,0.705757022,0.697756052,0.807352841,0.841573417,1.00184655,0.524316669,0.512784839,0.587002397,0.61244458,0.710185468,1.20126104,1.17504358,1.50574362,1.61561501,2.10843158,0.882040441,0.869791865,0.949090004,0.985491157,1.16360271,1.49709857,1.47418642,1.73932433,1.8322463,2.28939152,7.93653965,7.38835859,11.8084869,13.471323,23.4436188,2.63797748,1.40079355,ok,1
