version,eval_set,grid_mm,strata_type,strata_value,x_feature,y_error,n,pearson_r,spearman_r,x_min,x_max,y_min,y_max
v4-io,all8,100.0,location_height,center/low,gdop,err_horizontal_mm,4,-0.539042,-0.600000,1.09623,1.12434,22.8236,59.0931
v4-io,all8,100.0,location_height,center/low,gdop,err_vertical_mm,4,-0.991884,-1.000000,1.09623,1.12434,12.3218,169.457
v4-io,all8,100.0,location_height,center/low,hdop,err_3d_mm,4,0.922897,0.800000,0.812299,0.83256,45.5027,175.808
v4-io,all8,100.0,location_height,center/low,hdop,err_horizontal_mm,4,0.505087,0.800000,0.812299,0.83256,22.8236,59.0931
v4-io,all8,100.0,location_height,center/low,hdop,err_vertical_mm,4,0.899667,0.800000,0.812299,0.83256,12.3218,169.457
v4-io,all8,100.0,location_height,center/low,vdop,err_3d_mm,4,-0.975602,-1.000000,0.71313,0.774627,45.5027,175.808
v4-io,all8,100.0,location_height,center/low,vdop,err_horizontal_mm,4,-0.527855,-0.600000,0.71313,0.774627,22.8236,59.0931
v4-io,all8,100.0,location_height,center/low,vdop,err_vertical_mm,4,-0.970405,-1.000000,0.71313,0.774627,12.3218,169.457
v4-io,all8,100.0,location_height,center/low,cond,err_3d_mm,4,-0.983661,-1.000000,1.85647,2.32224,45.5027,175.808
v4-io,all8,100.0,location_height,center/low,cond,err_horizontal_mm,4,-0.523598,-0.600000,1.85647,2.32224,22.8236,59.0931
v4-io,all8,100.0,location_height,center/low,cond,err_vertical_mm,4,-0.986982,-1.000000,1.85647,2.32224,12.3218,169.457
v4-io,all8,100.0,location_height,center/low,dop_radial_p95_mm,err_3d_mm,4,0.892051,0.800000,75.1894,217.462,45.5027,175.808
v4-io,all8,100.0,location_height,center/low,dop_radial_p95_mm,err_horizontal_mm,4,0.653892,0.800000,75.1894,217.462,22.8236,59.0931
v4-io,all8,100.0,location_height,center/low,dop_radial_p95_mm,err_vertical_mm,4,0.906838,0.800000,75.1894,217.462,12.3218,169.457
v4-io,all8,100.0,location_height,center/low,pct_ge8,err_3d_mm,4,-0.752948,-0.800000,89.8418,92.9108,45.5027,175.808
v4-io,all8,100.0,location_height,center/low,pct_ge8,err_horizontal_mm,4,-0.743123,-0.800000,89.8418,92.9108,22.8236,59.0931
v4-io,all8,100.0,location_height,center/low,pct_ge8,err_vertical_mm,4,-0.749133,-0.800000,89.8418,92.9108,12.3218,169.457
v4-io,all8,100.0,location_height,center/low,distance_to_array_centroid_mm,err_3d_mm,4,-0.675432,-0.800000,754.901,771.838,45.5027,175.808
v4-io,all8,100.0,location_height,center/low,distance_to_array_centroid_mm,err_horizontal_mm,4,0.062911,0.000000,754.901,771.838,22.8236,59.0931
v4-io,all8,100.0,location_height,center/low,distance_to_array_centroid_mm,err_vertical_mm,4,-0.778555,-0.800000,754.901,771.838,12.3218,169.457
v4-io,all8,100.0,location_height,center/mid,gdop,err_3d_mm,4,,,1.19973,1.19973,22.0543,75.7308
v4-io,all8,100.0,location_height,center/mid,gdop,err_horizontal_mm,4,,,1.19973,1.19973,6.35512,49.4505
v4-io,all8,100.0,location_height,center/mid,gdop,err_vertical_mm,4,,,1.19973,1.19973,21.1189,57.3568
v4-io,all8,100.0,location_height,center/mid,hdop,err_3d_mm,4,,,0.784291,0.784291,22.0543,75.7308
v4-io,all8,100.0,location_height,center/mid,hdop,err_horizontal_mm,4,,,0.784291,0.784291,6.35512,49.4505
v4-io,all8,100.0,location_height,center/mid,hdop,err_vertical_mm,4,,,0.784291,0.784291,21.1189,57.3568
v4-io,all8,100.0,location_height,center/mid,vdop,err_3d_mm,4,,,0.907871,0.907871,22.0543,75.7308
v4-io,all8,100.0,location_height,center/mid,vdop,err_horizontal_mm,4,,,0.907871,0.907871,6.35512,49.4505
v4-io,all8,100.0,location_height,center/mid,vdop,err_vertical_mm,4,,,0.907871,0.907871,21.1189,57.3568
v4-io,all8,100.0,location_height,center/mid,cond,err_3d_mm,4,,,3.3677,3.3677,22.0543,75.7308
v4-io,all8,100.0,location_height,center/mid,cond,err_horizontal_mm,4,,,3.3677,3.3677,6.35512,49.4505
v4-io,all8,100.0,location_height,center/mid,cond,err_vertical_mm,4,,,3.3677,3.3677,21.1189,57.3568
v4-io,all8,100.0,location_height,center/mid,dop_radial_p95_mm,err_3d_mm,4,0.580051,0.600000,72.2205,129.353,22.0543,75.7308
v4-io,all8,100.0,location_height,center/mid,dop_radial_p95_mm,err_horizontal_mm,4,0.385114,0.600000,72.2205,129.353,6.35512,49.4505
v4-io,all8,100.0,location_height,center/mid,dop_radial_p95_mm,err_vertical_mm,4,0.699801,0.600000,72.2205,129.353,21.1189,57.3568
v4-io,all8,100.0,location_height,center/mid,pct_ge8,err_3d_mm,4,0.879479,0.800000,89.7585,95.587,22.0543,75.7308
v4-io,all8,100.0,location_height,center/mid,pct_ge8,err_horizontal_mm,4,0.961622,0.800000,89.7585,95.587,6.35512,49.4505
v4-io,all8,100.0,location_height,center/mid,pct_ge8,err_vertical_mm,4,0.786946,0.800000,89.7585,95.587,21.1189,57.3568
v4-io,all8,100.0,location_height,center/mid,distance_to_array_centroid_mm,err_3d_mm,4,0.900088,0.800000,182.354,198.467,22.0543,75.7308
v4-io,all8,100.0,location_height,center/mid,distance_to_array_centroid_mm,err_horizontal_mm,4,0.851826,0.800000,182.354,198.467,6.35512,49.4505
v4-io,all8,100.0,location_height,center/mid,distance_to_array_centroid_mm,err_vertical_mm,4,0.916683,0.800000,182.354,198.467,21.1189,57.3568
v4-io,all8,100.0,location_height,edge/high,gdop,err_3d_mm,4,-0.745586,-0.800000,1.08965,1.15557,45.48,369.568
v4-io,all8,100.0,location_height,edge/high,gdop,err_horizontal_mm,4,0.439585,0.800000,1.08965,1.15557,3.89039,97.5829
v4-io,all8,100.0,location_height,edge/high,gdop,err_vertical_mm,4,-0.779030,-0.800000,1.08965,1.15557,12.035,368.282
v4-io,all8,100.0,location_height,edge/high,hdop,err_3d_mm,4,0.835547,0.800000,0.801015,0.848046,45.48,369.568
v4-io,all8,100.0,location_height,edge/high,hdop,err_horizontal_mm,4,-0.612104,-0.800000,0.801015,0.848046,3.89039,97.5829
v4-io,all8,100.0,location_height,edge/high,hdop,err_vertical_mm,4,0.854011,0.800000,0.801015,0.848046,12.035,368.282
v4-io,all8,100.0,location_height,edge/high,vdop,err_3d_mm,4,-0.890777,-1.000000,0.701456,0.820935,45.48,369.568
v4-io,all8,100.0,location_height,edge/high,vdop,err_horizontal_mm,4,0.569837,0.600000,0.701456,0.820935,3.89039,97.5829
v4-io,all8,100.0,location_height,edge/high,vdop,err_vertical_mm,4,-0.922864,-1.000000,0.701456,0.820935,12.035,368.282
v4-io,all8,100.0,location_height,edge/high,cond,err_3d_mm,4,-0.718037,-0.800000,1.76089,2.77595,45.48,369.568
v4-io,all8,100.0,location_height,edge/high,cond,err_horizontal_mm,4,0.368544,0.800000,1.76089,2.77595,3.89039,97.5829
v4-io,all8,100.0,location_height,edge/high,cond,err_vertical_mm,4,-0.747618,-0.800000,1.76089,2.77595,12.035,368.282
v4-io,all8,100.0,location_height,edge/high,dop_radial_p95_mm,err_3d_mm,4,0.298179,0.600000,80.457,149.01,45.48,369.568
v4-io,all8,100.0,location_height,edge/high,dop_radial_p95_mm,err_horizontal_mm,4,-0.946098,-1.000000,80.457,149.01,3.89039,97.5829
v4-io,all8,100.0,location_height,edge/high,dop_radial_p95_mm,err_vertical_mm,4,0.378882,0.600000,80.457,149.01,12.035,368.282
v4-io,all8,100.0,location_height,edge/high,pct_ge8,err_3d_mm,4,-0.367192,-0.400000,91.3405,93.4221,45.48,369.568
v4-io,all8,100.0,location_height,edge/high,pct_ge8,err_horizontal_mm,4,-0.692577,-0.400000,91.3405,93.4221,3.89039,97.5829
v4-io,all8,100.0,location_height,edge/high,pct_ge8,err_vertical_mm,4,-0.309592,-0.400000,91.3405,93.4221,12.035,368.282
v4-io,all8,100.0,location_height,edge/high,distance_to_array_centroid_mm,err_3d_mm,4,-0.193738,-0.200000,802.51,1005.71,45.48,369.568
v4-io,all8,100.0,location_height,edge/high,distance_to_array_centroid_mm,err_horizontal_mm,4,0.105078,-0.200000,802.51,1005.71,3.89039,97.5829
v4-io,all8,100.0,location_height,edge/high,distance_to_array_centroid_mm,err_vertical_mm,4,-0.170907,-0.200000,802.51,1005.71,12.035,368.282
v4-io,all8,100.0,location_height,edge/low,gdop,err_3d_mm,4,-0.859485,-0.400000,1.08035,1.12033,87.8145,283.925
v4-io,all8,100.0,location_height,edge/low,gdop,err_horizontal_mm,4,-0.877365,-0.800000,1.08035,1.12033,34.4918,84.3352
v4-io,all8,100.0,location_height,edge/low,gdop,err_vertical_mm,4,-0.842966,-0.400000,1.08035,1.12033,80.7571,271.111
v4-io,all8,100.0,location_height,edge/low,hdop,err_3d_mm,4,0.602761,0.800000,0.804518,0.836275,87.8145,283.925
v4-io,all8,100.0,location_height,edge/low,hdop,err_horizontal_mm,4,0.113477,0.400000,0.804518,0.836275,34.4918,84.3352
v4-io,all8,100.0,location_height,edge/low,hdop,err_vertical_mm,4,0.647763,0.800000,0.804518,0.836275,80.7571,271.111
v4-io,all8,100.0,location_height,edge/low,vdop,err_3d_mm,4,-0.885154,-0.400000,0.683967,0.768471,87.8145,283.925
v4-io,all8,100.0,location_height,edge/low,vdop,err_horizontal_mm,4,-0.699527,-0.200000,0.683967,0.768471,34.4918,84.3352
v4-io,all8,100.0,location_height,edge/low,vdop,err_vertical_mm,4,-0.891107,-0.400000,0.683967,0.768471,80.7571,271.111
v4-io,all8,100.0,location_height,edge/low,cond,err_3d_mm,4,-0.843212,-0.400000,1.60151,2.2614,87.8145,283.925
v4-io,all8,100.0,location_height,edge/low,cond,err_horizontal_mm,4,-0.918098,-0.800000,1.60151,2.2614,34.4918,84.3352
v4-io,all8,100.0,location_height,edge/low,cond,err_vertical_mm,4,-0.820301,-0.400000,1.60151,2.2614,80.7571,271.111
v4-io,all8,100.0,location_height,edge/low,dop_radial_p95_mm,err_3d_mm,4,0.048192,0.000000,89.1858,142.192,87.8145,283.925
v4-io,all8,100.0,location_height,edge/low,dop_radial_p95_mm,err_horizontal_mm,4,-0.501072,-0.600000,89.1858,142.192,34.4918,84.3352
v4-io,all8,100.0,location_height,edge/low,dop_radial_p95_mm,err_vertical_mm,4,0.106984,0.000000,89.1858,142.192,80.7571,271.111
v4-io,all8,100.0,location_height,edge/low,pct_ge8,err_3d_mm,4,0.806851,0.400000,90.7577,93.8385,87.8145,283.925
v4-io,all8,100.0,location_height,edge/low,pct_ge8,err_horizontal_mm,4,0.699370,0.200000,90.7577,93.8385,34.4918,84.3352
v4-io,all8,100.0,location_height,edge/low,pct_ge8,err_vertical_mm,4,0.806652,0.400000,90.7577,93.8385,80.7571,271.111
v4-io,all8,100.0,location_height,edge/low,distance_to_array_centroid_mm,err_3d_mm,4,0.617518,0.800000,917.081,1059.6,87.8145,283.925
v4-io,all8,100.0,location_height,edge/low,distance_to_array_centroid_mm,err_horizontal_mm,4,0.948597,1.000000,917.081,1059.6,34.4918,84.3352
v4-io,all8,100.0,location_height,edge/low,distance_to_array_centroid_mm,err_vertical_mm,4,0.567546,0.800000,917.081,1059.6,80.7571,271.111
v4-io,all8,100.0,location_height,edge/mid,gdop,err_3d_mm,4,-0.118914,-0.400000,1.15684,1.19962,50.524,75.8475
v4-io,all8,100.0,location_height,edge/mid,gdop,err_horizontal_mm,4,-0.401478,-0.400000,1.15684,1.19962,29.483,74.2908
v4-io,all8,100.0,location_height,edge/mid,gdop,err_vertical_mm,4,0.681969,0.400000,1.15684,1.19962,5.591,41.0296
v4-io,all8,100.0,location_height,edge/mid,hdop,err_3d_mm,4,0.152632,0.200000,0.779423,0.793204,50.524,75.8475
v4-io,all8,100.0,location_height,edge/mid,hdop,err_horizontal_mm,4,-0.075839,0.200000,0.779423,0.793204,29.483,74.2908
v4-io,all8,100.0,location_height,edge/mid,hdop,err_vertical_mm,4,0.392979,0.000000,0.779423,0.793204,5.591,41.0296
v4-io,all8,100.0,location_height,edge/mid,vdop,err_3d_mm,4,-0.181095,-0.400000,0.85486,0.903457,50.524,75.8475
v4-io,all8,100.0,location_height,edge/mid,vdop,err_horizontal_mm,4,-0.470874,-0.400000,0.85486,0.903457,29.483,74.2908
v4-io,all8,100.0,location_height,edge/mid,vdop,err_vertical_mm,4,0.737113,0.400000,0.85486,0.903457,5.591,41.0296
v4-io,all8,100.0,location_height,edge/mid,cond,err_3d_mm,4,-0.121876,-0.400000,2.58602,3.39177,50.524,75.8475
v4-io,all8,100.0,location_height,edge/mid,cond,err_horizontal_mm,4,-0.386282,-0.400000,2.58602,3.39177,29.483,74.2908
v4-io,all8,100.0,location_height,edge/mid,cond,err_vertical_mm,4,0.634980,0.400000,2.58602,3.39177,5.591,41.0296
v4-io,all8,100.0,location_height,edge/mid,dop_radial_p95_mm,err_3d_mm,4,0.431865,0.200000,82.2354,149.655,50.524,75.8475
v4-io,all8,100.0,location_height,edge/mid,dop_radial_p95_mm,err_horizontal_mm,4,0.335152,0.200000,82.2354,149.655,29.483,74.2908
v4-io,all8,100.0,location_height,edge/mid,dop_radial_p95_mm,err_vertical_mm,4,-0.078239,0.000000,82.2354,149.655,5.591,41.0296
v4-io,all8,100.0,location_height,edge/mid,pct_ge8,err_3d_mm,4,-0.721386,-0.800000,90.2581,95.6703,50.524,75.8475
v4-io,all8,100.0,location_height,edge/mid,pct_ge8,err_horizontal_mm,4,-0.920161,-0.800000,90.2581,95.6703,29.483,74.2908
v4-io,all8,100.0,location_height,edge/mid,pct_ge8,err_vertical_mm,4,0.878876,0.800000,90.2581,95.6703,5.591,41.0296
v4-io,all8,100.0,location_height,edge/mid,distance_to_array_centroid_mm,err_3d_mm,4,0.335622,0.400000,458.007,766.823,50.524,75.8475
v4-io,all8,100.0,location_height,edge/mid,distance_to_array_centroid_mm,err_horizontal_mm,4,0.574699,0.400000,458.007,766.823,29.483,74.2908
v4-io,all8,100.0,location_height,edge/mid,distance_to_array_centroid_mm,err_vertical_mm,4,-0.690776,-0.400000,458.007,766.823,5.591,41.0296
v4-io,all8,100.0,overall,all,gdop,err_3d_mm,24,-0.656751,-0.759645,1.08035,1.19973,22.0543,369.568
v4-io,all8,100.0,overall,all,gdop,err_horizontal_mm,24,-0.177163,-0.139464,1.08035,1.19973,3.89039,97.5829
v4-io,all8,100.0,overall,all,gdop,err_vertical_mm,24,-0.660000,-0.739161,1.08035,1.19973,5.591,368.282
v4-io,all8,100.0,overall,all,hdop,err_3d_mm,24,0.742163,0.617566,0.779423,0.848046,22.0543,369.568
v4-io,all8,100.0,overall,all,hdop,err_horizontal_mm,24,-0.002441,-0.038353,0.779423,0.848046,3.89039,97.5829
v4-io,all8,100.0,overall,all,hdop,err_vertical_mm,24,0.773324,0.676402,0.779423,0.848046,5.591,368.282
v4-io,all8,100.0,overall,all,vdop,err_3d_mm,24,-0.716895,-0.736982,0.683967,0.907871,22.0543,369.568
v4-io,all8,100.0,overall,all,vdop,err_horizontal_mm,24,-0.131242,-0.092395,0.683967,0.907871,3.89039,97.5829
v4-io,all8,100.0,overall,all,vdop,err_vertical_mm,24,-0.728443,-0.725215,0.683967,0.907871,5.591,368.282
v4-io,all8,100.0,overall,all,cond,err_3d_mm,24,-0.663868,-0.774463,1.60151,3.39177,22.0543,369.568
v4-io,all8,100.0,overall,all,cond,err_horizontal_mm,24,-0.213609,-0.176945,1.60151,3.39177,3.89039,97.5829
v4-io,all8,100.0,overall,all,cond,err_vertical_mm,24,-0.658612,-0.742648,1.60151,3.39177,5.591,368.282
v4-io,all8,100.0,overall,all,dop_radial_p95_mm,err_3d_mm,24,0.366634,0.600000,70.247,217.462,22.0543,369.568
v4-io,all8,100.0,overall,all,dop_radial_p95_mm,err_horizontal_mm,24,0.073245,0.106087,70.247,217.462,3.89039,97.5829
v4-io,all8,100.0,overall,all,dop_radial_p95_mm,err_vertical_mm,24,0.376874,0.548696,70.247,217.462,5.591,368.282
v4-io,all8,100.0,overall,all,pct_ge8,err_3d_mm,24,0.024037,-0.100457,89.7585,95.6703,22.0543,369.568
v4-io,all8,100.0,overall,all,pct_ge8,err_horizontal_mm,24,-0.031251,-0.086975,89.7585,95.6703,3.89039,97.5829
v4-io,all8,100.0,overall,all,pct_ge8,err_vertical_mm,24,0.039555,-0.036095,89.7585,95.6703,5.591,368.282
v4-io,all8,100.0,overall,all,distance_to_array_centroid_mm,err_3d_mm,24,0.509860,0.557391,182.354,1059.6,22.0543,369.568
v4-io,all8,100.0,overall,all,distance_to_array_centroid_mm,err_horizontal_mm,24,0.365626,0.326087,182.354,1059.6,3.89039,97.5829
v4-io,all8,100.0,overall,all,distance_to_array_centroid_mm,err_vertical_mm,24,0.457046,0.459130,182.354,1059.6,5.591,368.282
v4-io,all8,25.0,facing,ABEF,gdop,err_3d_mm,18,0.152304,-0.223280,1.10388,1.57128,47.3123,369.568
v4-io,all8,25.0,facing,ABEF,gdop,err_horizontal_mm,18,0.065206,-0.078620,1.10388,1.57128,22.8236,34.4918
v4-io,all8,25.0,facing,ABEF,gdop,err_vertical_mm,18,0.152097,-0.286176,1.10388,1.57128,41.0296,368.282
v4-io,all8,25.0,facing,ABEF,hdop,err_3d_mm,18,0.786878,0.594366,0.784407,0.873742,47.3123,369.568
v4-io,all8,25.0,facing,ABEF,hdop,err_horizontal_mm,18,0.239382,0.084909,0.784407,0.873742,22.8236,34.4918
v4-io,all8,25.0,facing,ABEF,hdop,err_vertical_mm,18,0.789536,0.707579,0.784407,0.873742,41.0296,368.282
v4-io,all8,25.0,facing,ABEF,vdop,err_3d_mm,18,0.020736,-0.191832,0.704179,1.30594,47.3123,369.568
v4-io,all8,25.0,facing,ABEF,vdop,err_horizontal_mm,18,0.027419,-0.015724,0.704179,1.30594,22.8236,34.4918
v4-io,all8,25.0,facing,ABEF,vdop,err_vertical_mm,18,0.020051,-0.223280,0.704179,1.30594,41.0296,368.282
v4-io,all8,25.0,facing,ABEF,cond,err_3d_mm,18,0.207000,-0.223280,2.00513,20.4271,47.3123,369.568
v4-io,all8,25.0,facing,ABEF,cond,err_horizontal_mm,18,0.055533,-0.078620,2.00513,20.4271,22.8236,34.4918
v4-io,all8,25.0,facing,ABEF,cond,err_vertical_mm,18,0.207633,-0.286176,2.00513,20.4271,41.0296,368.282
v4-io,all8,25.0,facing,ABEF,dop_radial_p95_mm,err_3d_mm,18,0.161210,0.314286,97.7028,129.353,47.3123,369.568
v4-io,all8,25.0,facing,ABEF,dop_radial_p95_mm,err_horizontal_mm,18,0.462388,0.657143,97.7028,129.353,22.8236,34.4918
v4-io,all8,25.0,facing,ABEF,dop_radial_p95_mm,err_vertical_mm,18,0.156240,0.371429,97.7028,129.353,41.0296,368.282
v4-io,all8,25.0,facing,ABEF,pct_ge8,err_3d_mm,18,-0.161651,-0.428571,91.3405,95.6703,47.3123,369.568
v4-io,all8,25.0,facing,ABEF,pct_ge8,err_horizontal_mm,18,0.003793,-0.257143,91.3405,95.6703,22.8236,34.4918
v4-io,all8,25.0,facing,ABEF,pct_ge8,err_vertical_mm,18,-0.170410,-0.485714,91.3405,95.6703,41.0296,368.282
v4-io,all8,25.0,facing,ABEF,distance_to_array_centroid_mm,err_3d_mm,18,0.365631,0.542857,198.467,917.081,47.3123,369.568
v4-io,all8,25.0,facing,ABEF,distance_to_array_centroid_mm,err_horizontal_mm,18,0.014359,0.200000,198.467,917.081,22.8236,34.4918
v4-io,all8,25.0,facing,ABEF,distance_to_array_centroid_mm,err_vertical_mm,18,0.371167,0.657143,198.467,917.081,41.0296,368.282
v4-io,all8,25.0,facing,ADHE,gdop,err_3d_mm,18,0.062930,-0.330203,1.10191,1.45075,22.0543,175.808
v4-io,all8,25.0,facing,ADHE,gdop,err_horizontal_mm,18,-0.044201,-0.179253,1.10191,1.45075,6.35512,97.5829
v4-io,all8,25.0,facing,ADHE,gdop,err_vertical_mm,18,0.102250,-0.273597,1.10191,1.45075,19.6063,169.457
v4-io,all8,25.0,facing,ADHE,hdop,err_3d_mm,18,0.769046,0.795633,0.779092,0.838552,22.0543,175.808
v4-io,all8,25.0,facing,ADHE,hdop,err_horizontal_mm,18,0.273595,0.053461,0.779092,0.838552,6.35512,97.5829
v4-io,all8,25.0,facing,ADHE,hdop,err_vertical_mm,18,0.835407,0.814502,0.779092,0.838552,19.6063,169.457
v4-io,all8,25.0,facing,ADHE,vdop,err_3d_mm,18,-0.045238,-0.330203,0.728241,1.19162,22.0543,175.808
v4-io,all8,25.0,facing,ADHE,vdop,err_horizontal_mm,18,-0.080872,-0.179253,0.728241,1.19162,6.35512,97.5829
v4-io,all8,25.0,facing,ADHE,vdop,err_vertical_mm,18,-0.014799,-0.273597,0.728241,1.19162,19.6063,169.457
v4-io,all8,25.0,facing,ADHE,cond,err_3d_mm,18,0.147805,-0.317624,1.96027,15.3001,22.0543,175.808
v4-io,all8,25.0,facing,ADHE,cond,err_horizontal_mm,18,0.032910,-0.128937,1.96027,15.3001,6.35512,97.5829
v4-io,all8,25.0,facing,ADHE,cond,err_vertical_mm,18,0.172672,-0.286176,1.96027,15.3001,19.6063,169.457
v4-io,all8,25.0,facing,ADHE,dop_radial_p95_mm,err_3d_mm,18,0.577361,0.600000,73.1756,185.927,22.0543,175.808
v4-io,all8,25.0,facing,ADHE,dop_radial_p95_mm,err_horizontal_mm,18,-0.146415,-0.085714,73.1756,185.927,6.35512,97.5829
v4-io,all8,25.0,facing,ADHE,dop_radial_p95_mm,err_vertical_mm,18,0.704012,0.485714,73.1756,185.927,19.6063,169.457
v4-io,all8,25.0,facing,ADHE,pct_ge8,err_3d_mm,18,0.292301,0.142857,89.7585,92.5895,22.0543,175.808
v4-io,all8,25.0,facing,ADHE,pct_ge8,err_horizontal_mm,18,0.396718,0.142857,89.7585,92.5895,6.35512,97.5829
v4-io,all8,25.0,facing,ADHE,pct_ge8,err_vertical_mm,18,0.158266,-0.085714,89.7585,92.5895,19.6063,169.457
v4-io,all8,25.0,facing,ADHE,distance_to_array_centroid_mm,err_3d_mm,18,0.744592,0.485714,182.354,1036.4,22.0543,175.808
v4-io,all8,25.0,facing,ADHE,distance_to_array_centroid_mm,err_horizontal_mm,18,0.867531,0.828571,182.354,1036.4,6.35512,97.5829
v4-io,all8,25.0,facing,ADHE,distance_to_array_centroid_mm,err_vertical_mm,18,0.552535,0.314286,182.354,1036.4,19.6063,169.457
v4-io,all8,25.0,facing,BCGF,gdop,err_3d_mm,18,0.135936,-0.198122,1.08043,1.57478,28.0719,283.925
v4-io,all8,25.0,facing,BCGF,gdop,err_horizontal_mm,18,0.049117,-0.084909,1.08043,1.57478,3.89039,84.3352
v4-io,all8,25.0,facing,BCGF,gdop,err_vertical_mm,18,0.144263,-0.160384,1.08043,1.57478,5.591,271.111
v4-io,all8,25.0,facing,BCGF,hdop,err_3d_mm,18,0.799574,0.487443,0.780268,0.860838,28.0719,283.925
v4-io,all8,25.0,facing,BCGF,hdop,err_horizontal_mm,18,0.308231,0.003145,0.780268,0.860838,3.89039,84.3352
v4-io,all8,25.0,facing,BCGF,hdop,err_vertical_mm,18,0.793996,0.751606,0.780268,0.860838,5.591,271.111
v4-io,all8,25.0,facing,BCGF,vdop,err_3d_mm,18,0.010919,-0.198122,0.683999,1.31867,28.0719,283.925
v4-io,all8,25.0,facing,BCGF,vdop,err_horizontal_mm,18,-0.003080,-0.084909,0.683999,1.31867,3.89039,84.3352
v4-io,all8,25.0,facing,BCGF,vdop,err_vertical_mm,18,0.020789,-0.160384,0.683999,1.31867,5.591,271.111
v4-io,all8,25.0,facing,BCGF,cond,err_3d_mm,18,0.230985,-0.185543,1.60302,21.6151,28.0719,283.925
v4-io,all8,25.0,facing,BCGF,cond,err_horizontal_mm,18,0.092365,-0.059751,1.60302,21.6151,3.89039,84.3352
v4-io,all8,25.0,facing,BCGF,cond,err_vertical_mm,18,0.233263,-0.198122,1.60302,21.6151,5.591,271.111
v4-io,all8,25.0,facing,BCGF,dop_radial_p95_mm,err_3d_mm,18,0.733486,0.885714,70.247,149.01,28.0719,283.925
v4-io,all8,25.0,facing,BCGF,dop_radial_p95_mm,err_horizontal_mm,18,-0.184256,0.142857,70.247,149.01,3.89039,84.3352
v4-io,all8,25.0,facing,BCGF,dop_radial_p95_mm,err_vertical_mm,18,0.739451,0.542857,70.247,149.01,5.591,271.111
v4-io,all8,25.0,facing,BCGF,pct_ge8,err_3d_mm,18,0.729329,0.314286,91.5,93.8385,28.0719,283.925
v4-io,all8,25.0,facing,BCGF,pct_ge8,err_horizontal_mm,18,0.358270,0.200000,91.5,93.8385,3.89039,84.3352
v4-io,all8,25.0,facing,BCGF,pct_ge8,err_vertical_mm,18,0.739854,0.714286,91.5,93.8385,5.591,271.111
v4-io,all8,25.0,facing,BCGF,distance_to_array_centroid_mm,err_3d_mm,18,0.732100,0.714286,196.605,1059.6,28.0719,283.925
v4-io,all8,25.0,facing,BCGF,distance_to_array_centroid_mm,err_horizontal_mm,18,0.299044,0.314286,196.605,1059.6,3.89039,84.3352
v4-io,all8,25.0,facing,BCGF,distance_to_array_centroid_mm,err_vertical_mm,18,0.680528,0.600000,196.605,1059.6,5.591,271.111
