L,A,U,P,I,T,kind,n,p50_mean,p95_mean,p95_std,rmse_mean,sameP_uwb_p95_mean,sameP_delta_p95_mean,sameP_improved_seed_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,experiment_short
L0,A0,U4,P0,I5,T4,position_fusion,5,85.52329330074245,159.88170638802438,0.0,97.10825683068248,231.8021379954777,71.92043160745331,1.0,71.92043160745331,49.886689816153904,123.10249063722247,281.99153785327275,X_A0_U4_P0_L0_I5_T4
L1,A0,U4,P2,I5,T2,position_fusion,5,77.43786864692788,119.66301931140606,3.483359643315861,81.34942350475883,191.34655064695076,71.6835313355447,1.0,112.13911868407163,20.433136754826233,105.37040893797268,333.0077674397007,X_A0_U4_P2_L1_I5_T2
L15,A0,U4,P0,I1,T2,position_fusion,5,89.25681392306856,160.56367231930554,5.839175500957518,99.45594149156362,231.8021379954777,71.23846567617218,1.0,71.23846567617218,47.48772767112573,134.57372845040646,299.7069650167132,X_A0_U4_P0_L15_I1_T2
L19,A0,U4,P3,I5,T2,position_fusion,5,79.43247702987107,129.6118989087749,4.076269909795402,86.6692988560176,200.2766290041533,70.66473009537842,1.0,102.1902390867028,37.4289143617112,120.95414419017682,323.91895657136445,X_A0_U4_P3_L19_I5_T2
L5,A0,U4,P0,I1,T2,position_fusion,5,87.25971661679237,161.24153906682534,4.010535370674712,99.76766300092754,231.8021379954777,70.56059892865235,1.0,70.56059892865235,47.10127387044901,129.59158252692117,270.15148391579885,X_A0_U4_P0_L5_I1_T2
L14,A0,U4,P0,I7,T2,position_fusion,5,90.56109095935354,161.33025783337098,3.506728466815012,100.54965567712779,231.8021379954777,70.47188016210671,1.0,70.47188016210671,47.95542964675447,137.5686504879805,276.2458823033723,X_A0_U4_P0_L14_I7_T2
L1,A0,U4,P3,I7,T2,position_fusion,5,79.06029337210484,129.9022663420507,1.855863941699689,85.67213733568784,200.2766290041533,70.37436266210263,1.0,101.89987165342701,40.772365473066536,119.34673640634787,322.20072367479884,X_A0_U4_P3_L1_I7_T2
L0,A0,U4,P1,I6,T2,position_fusion,5,71.10637635929444,109.78575077543488,0.0,73.62235888321464,179.58127537090328,69.79552459546841,1.0,122.01638722004282,29.69776863596701,101.9105765264082,386.8567652335472,X_A0_U4_P1_L0_I6_T2
L0,A0,U4,P2,I4,T2,position_fusion,5,78.55939122101648,121.59988411951694,0.0,83.04651301579524,191.34655064695076,69.7466665274338,1.0,110.20225387596074,22.78957333066623,105.65738319118722,347.35450403216424,X_A0_U4_P2_L0_I4_T2
L5,A0,U4,P3,I5,T2,position_fusion,5,78.86396552906486,130.56084225977455,5.056079222320242,86.24790041478568,200.2766290041533,69.71578674437876,1.0,101.24129573570315,37.479620147057226,121.34120338636376,324.9875179114316,X_A0_U4_P3_L5_I5_T2
L19,A0,U4,P3,I6,T2,position_fusion,5,79.82269107198492,131.21404095032722,4.394218521939601,85.69038318222059,200.2766290041533,69.06258805382609,1.0,100.58809704515048,39.447528489871715,117.94532950556713,286.96203339225457,X_A0_U4_P3_L19_I6_T2
L1,A0,U4,P3,I1,T2,position_fusion,5,79.14564242963202,131.38508841056108,3.520964999932456,84.8453837366379,200.2766290041533,68.89154059359223,1.0,100.41704958491661,41.44471026300037,118.99417076761847,304.544655550519,X_A0_U4_P3_L1_I1_T2
L3,A0,U4,P0,I3,T2,position_fusion,5,90.13960321650059,163.13503484771206,6.547242486858257,102.10727929518458,231.8021379954777,68.66710314776563,1.0,68.66710314776563,48.67194097736495,139.37748200228063,223.77476385015308,X_A0_U4_P0_L3_I3_T2
L1,A0,U4,P2,I6,T2,position_fusion,5,76.5405216513878,122.81402078073181,4.034525469213603,82.4802883942456,191.34655064695076,68.53252986621894,1.0,108.98811721474587,22.555392131784338,107.2337155040681,319.11110108324056,X_A0_U4_P2_L1_I6_T2
L13,A0,U4,P0,I7,T2,position_fusion,5,92.9133195909034,163.39940538945746,3.607541107385375,103.94405221203752,231.8021379954777,68.40273260602024,1.0,68.40273260602024,48.23537051384544,136.6853155303069,234.44266675685935,X_A0_U4_P0_L13_I7_T2
L14,A0,U4,P0,I2,T2,position_fusion,5,90.63674443682082,163.62843076669503,3.3631161649997225,101.69418377829388,231.8021379954777,68.17370722878266,1.0,68.17370722878266,48.57048212141782,135.171333581297,235.07856604900144,X_A0_U4_P0_L14_I2_T2
L0,A0,U4,P0,I6,T4,position_fusion,5,86.08135755476334,163.84257163706192,0.0,99.30869741968463,231.8021379954777,67.95956635841577,1.0,67.95956635841577,50.71460040796981,127.8448236598122,274.51313126601275,X_A0_U4_P0_L0_I6_T4
L1,A0,U4,P0,I5,T4,position_fusion,5,86.67928619350917,163.92214483253377,0.6705613316156713,100.32233997996272,231.8021379954777,67.8799931629439,1.0,67.8799931629439,51.047367934660706,130.99332643202501,272.1167938408877,X_A0_U4_P0_L1_I5_T4
L14,A0,U4,P0,I1,T2,position_fusion,5,90.71313747456645,164.1345638301175,4.869976603086767,102.12302657869711,231.8021379954777,67.66757416536021,1.0,67.66757416536021,48.76118499696641,131.00561384563474,196.48498086839126,X_A0_U4_P0_L14_I1_T2
L1,A0,U4,P3,I2,T2,position_fusion,5,80.56765144106815,132.75188074284353,3.476176049889828,86.16311485372599,200.2766290041533,67.52474826130978,1.0,99.05025725263417,40.89561826766324,117.33571723109762,320.90311699777726,X_A0_U4_P3_L1_I2_T2
L0,A0,U4,P1,I8,T2,position_fusion,5,71.67650939587432,112.41822879693991,0.0,74.38686185289268,179.58127537090328,67.16304657396338,1.0,119.3839091985378,31.349133511306007,103.99785745798881,375.9323153319848,X_A0_U4_P1_L0_I8_T2
L0,A0,U4,P2,I3,T2,position_fusion,5,79.56020158488077,124.42672134212835,0.0,84.2931510808144,191.34655064695076,66.9198293048224,1.0,107.37541665334933,24.239384627522128,106.93805171377105,340.06006477897546,X_A0_U4_P2_L0_I3_T2
L16,A0,U4,P3,I6,T2,position_fusion,5,80.64505092705318,133.48029062732627,4.3843015740043265,89.28055114310287,200.2766290041533,66.79633837682702,1.0,98.32184736815141,39.704182247256185,119.20749766992287,325.22662337052924,X_A0_U4_P3_L16_I6_T2
L18,A0,U4,P0,I4,T2,position_fusion,5,87.53218859411145,165.05435017704264,2.615726504742898,100.66841887145635,231.8021379954777,66.74778781843506,1.0,66.74778781843506,48.68171225215194,138.23381660901026,247.12232841974873,X_A0_U4_P0_L18_I4_T2
L15,A0,U4,P3,I5,T2,position_fusion,5,79.35260710482035,133.59612898607085,6.605763722429078,86.41884251709214,200.2766290041533,66.68050001808244,1.0,98.20600900940683,38.2762982742067,125.33231432546101,314.0540270509765,X_A0_U4_P3_L15_I5_T2
L18,A0,U4,P0,I3,T2,position_fusion,5,89.04522043692212,165.1962045898433,3.7153801130310655,101.15359746239344,231.8021379954777,66.60593340563439,1.0,66.60593340563439,50.034181967477615,134.06830019106823,250.94407772640665,X_A0_U4_P0_L18_I3_T2
L12,A0,U4,P0,I5,T2,position_fusion,5,95.422542642073,165.494075888714,3.849812995467308,105.98786053993629,231.8021379954777,66.30806210676371,1.0,66.30806210676371,43.55739503781071,136.35458065023928,212.16288274682142,X_A0_U4_P0_L12_I5_T2
L17,A0,U4,P0,I8,T2,position_fusion,5,91.5474949907559,165.77160833609955,6.535930304850892,102.52857929904857,231.8021379954777,66.03052965937813,1.0,66.03052965937813,47.65330897257889,135.8310157472021,257.9642102657009,X_A0_U4_P0_L17_I8_T2
L0,A0,U4,P0,I8,T4,position_fusion,5,86.76449170492135,165.9246100846833,0.0,101.3514076802084,231.8021379954777,65.87752791079438,1.0,65.87752791079438,51.40103788134936,133.4555860151343,266.8795619527077,X_A0_U4_P0_L0_I8_T4
L16,A0,U4,P3,I3,T2,position_fusion,5,80.06032697896106,135.296137807386,2.5515283496800034,86.79279002786862,200.2766290041533,64.98049119676732,1.0,96.5060001880917,43.061974693615184,125.09547572577681,275.5267266167367,X_A0_U4_P3_L16_I3_T2
L3,A0,U4,P0,I5,T2,position_fusion,5,95.24218158500987,166.93362516980724,11.600660958521507,106.99292358299529,231.8021379954777,64.86851282567045,1.0,64.86851282567045,42.03095480234045,138.02343247112313,270.54454063451567,X_A0_U4_P0_L3_I5_T2
L17,A0,U4,P0,I6,T2,position_fusion,5,91.97001743427035,167.0347099984505,6.725152245788322,102.50572008395798,231.8021379954777,64.7674279970272,1.0,64.7674279970272,47.185258038760914,136.83095752031394,258.2978330777293,X_A0_U4_P0_L17_I6_T2
L0,A0,U4,P0,I5,T3,position_fusion,5,86.79641179833195,167.0400847133655,0.0,101.96245641875292,231.8021379954777,64.76205328211219,1.0,64.76205328211219,51.65778839983248,134.53438752772755,263.64157151158423,X_A0_U4_P0_L0_I5_T3
L0,A0,U4,P1,I4,T2,position_fusion,5,72.07487849717273,114.85378649821789,0.0,75.19017060801536,179.58127537090328,64.7274888726854,1.0,116.94835149725982,32.83307812370066,105.43297131111538,367.811570705598,X_A0_U4_P1_L0_I4_T2
L19,A0,U4,P3,I4,T2,position_fusion,5,82.28753227247651,135.65078991625924,6.467045398889796,90.2613870034217,200.2766290041533,64.6258390878941,1.0,96.15134807921848,41.50557141032016,123.50619161195648,307.536519458831,X_A0_U4_P3_L19_I4_T2
L1,A0,U4,P0,I6,T4,position_fusion,5,85.83370527510608,167.2278141941007,1.8317493966591558,102.17084848235882,231.8021379954777,64.574323801377,1.0,64.574323801377,51.89399885774875,136.05857133303454,260.60864559084894,X_A0_U4_P0_L1_I6_T4
L1,A0,U4,P2,I8,T2,position_fusion,5,80.34571723576377,126.80446532548144,3.6999690108085685,85.28584482614727,191.34655064695076,64.54208532146932,1.0,104.99767266999625,24.097438832884972,110.12274563905422,317.5741294751816,X_A0_U4_P2_L1_I8_T2
L16,A0,U4,P3,I8,T2,position_fusion,5,82.17734229514929,135.74366322842744,2.5839416357387845,90.30544191044973,200.2766290041533,64.53296577572587,1.0,96.05847476705026,40.5149439665628,122.53159874646262,242.50089375723914,X_A0_U4_P3_L16_I8_T2
L19,A0,U4,P3,I3,T2,position_fusion,5,81.17729546485639,135.78322434620233,1.938573155828,89.37391467412836,200.2766290041533,64.49340465795098,1.0,96.01891364927536,42.84602808857909,124.7949954255726,297.0849674006955,X_A0_U4_P3_L19_I3_T2
L5,A0,U4,P3,I4,T2,position_fusion,5,83.07546300144219,135.9692180236444,2.6041839901364963,89.32241844661903,200.2766290041533,64.30741098050892,1.0,95.8329199718333,41.74619510369669,124.20608640586018,264.31260773543124,X_A0_U4_P3_L5_I4_T2
L1,A0,U4,P0,I0,T2,position_fusion,5,86.76162640570003,167.52446770202533,3.706969559086474,103.2039858645123,231.8021379954777,64.27767029345236,1.0,64.27767029345236,51.885350632488894,138.2690889333366,263.36234190456156,X_A0_U4_P0_L1_I0_T2
L17,A0,U4,P0,I3,T2,position_fusion,5,91.73878195494576,167.63125449216773,7.104404761973896,103.37231935832907,231.8021379954777,64.17088350330997,1.0,64.17088350330997,50.23238299273945,138.67873054169067,273.00605414699686,X_A0_U4_P0_L17_I3_T2
L18,A0,U4,P0,I7,T2,position_fusion,5,90.18824319664135,167.64178450726666,4.638639876837775,101.822900758167,231.8021379954777,64.16035348821102,1.0,64.16035348821102,50.459560274170585,140.28960390568034,242.25979523905139,X_A0_U4_P0_L18_I7_T2
L0,A0,U4,P2,I2,T2,position_fusion,5,80.54016537831848,127.24337124415138,0.0,85.44627223225056,191.34655064695076,64.10317940279938,1.0,104.55876675132632,25.56416876804721,108.07352114033532,334.2997770757259,X_A0_U4_P2_L0_I2_T2
L0,A0,U4,P2,I7,T2,position_fusion,5,80.54016537831848,127.24337124415138,0.0,85.44627223225056,191.34655064695076,64.10317940279938,1.0,104.55876675132632,25.56416876804721,108.07352114033532,334.2997770757259,X_A0_U4_P2_L0_I7_T2
L13,A0,U4,P0,I2,T2,position_fusion,5,93.42435237173952,167.72447574241215,2.5648951202086105,104.96323046763935,231.8021379954777,64.07766225306557,1.0,64.07766225306557,48.72216225483779,138.37557365458457,224.44201087058136,X_A0_U4_P0_L13_I2_T2
L3,A0,U4,P0,I4,T2,position_fusion,5,94.33249403314339,167.72730955952915,5.671108397883097,105.57327189339352,231.8021379954777,64.07482843594856,1.0,64.07482843594856,47.385150112508526,140.6430914477146,236.63758059442776,X_A0_U4_P0_L3_I4_T2
L1,A0,U4,P1,I5,T2,position_fusion,5,71.63539384809101,115.96596362986122,3.1933815358554183,77.1981996616606,179.58127537090328,63.61531174104207,1.0,115.83617436561649,30.605205381040967,106.87137435726459,360.458637394261,X_A0_U4_P1_L1_I5_T2
L0,A0,U4,P0,I4,T4,position_fusion,5,87.06367955752225,168.3281490660134,0.0,102.7599104525356,231.8021379954777,63.473988929464305,1.0,63.473988929464305,51.97790830351121,135.91427052825657,259.21943633473427,X_A0_U4_P0_L0_I4_T4
L1,A0,U4,P2,I4,T2,position_fusion,5,81.62568895627761,128.0519804110273,1.269281704007583,86.74463067406506,191.34655064695076,63.294570235923445,1.0,103.75015758445038,25.869227906108016,110.28501419576523,290.91928461654595,X_A0_U4_P2_L1_I4_T2
L12,A0,U4,P0,I3,T2,position_fusion,5,91.8113127993112,168.80063046619836,3.72938135283447,104.50322934483764,231.8021379954777,63.00150752927932,1.0,63.00150752927932,49.61423241217572,143.23599765414002,243.06692137769133,X_A0_U4_P0_L12_I3_T2
L1,A0,U4,P1,I6,T2,position_fusion,5,71.85310486298629,116.61608510579677,3.6443414385172628,77.26611436936102,179.58127537090328,62.965190265106514,1.0,115.18605288968092,32.58336647653481,107.31551187135756,350.07113193382423,X_A0_U4_P1_L1_I6_T2
L0,A0,U4,P1,I3,T2,position_fusion,5,72.51728993402912,116.86992097830289,0.0,76.46861262227502,179.58127537090328,62.71135439260038,1.0,114.93221701717479,34.16481518797704,106.73622505617232,361.7544226891509,X_A0_U4_P1_L0_I3_T2
L13,A0,U4,P0,I1,T2,position_fusion,5,92.03449874587469,169.1035512886333,2.3286638088905995,103.59207816593869,231.8021379954777,62.69858670684439,1.0,62.69858670684439,49.074653191501746,139.18394804350456,206.5762120013319,X_A0_U4_P0_L13_I1_T2
L19,A0,U4,P3,I8,T2,position_fusion,5,79.39511411616655,137.8099811768914,3.82536393400061,87.56044222330446,200.2766290041533,62.46664782726192,1.0,93.99215681858631,40.31334544362197,127.25169104897512,300.2193292128197,X_A0_U4_P3_L19_I8_T2
L0,A0,U4,P0,I6,T3,position_fusion,5,87.50118442832652,169.53813372639914,0.0,103.58741069554586,231.8021379954777,62.264004269078555,1.0,62.264004269078555,52.29437852737273,137.34471964243284,254.47137756903695,X_A0_U4_P0_L0_I6_T3
L2,A0,U4,P0,I5,T2,position_fusion,5,95.90835488110476,169.60802679411896,8.357391080971095,107.62233296190205,231.8021379954777,62.19411120135875,1.0,62.19411120135875,44.62967081686219,142.36853036376525,266.9639217415205,X_A0_U4_P0_L2_I5_T2
L0,A0,U4,P2,I1,T2,position_fusion,5,81.32328868747848,129.16606328227795,0.0,86.51456954413894,191.34655064695076,62.18048736467281,1.0,102.63607471319975,26.820251513891243,108.85484935029012,329.62240078164103,X_A0_U4_P2_L0_I1_T2
L15,A0,U4,P3,I6,T2,position_fusion,5,82.3245246881227,138.1219067074721,5.331821769640404,90.4591035521083,200.2766290041533,62.1547222966812,1.0,93.68023128800559,40.16252932771958,124.82241193052604,250.77392416367178,X_A0_U4_P3_L15_I6_T2
L18,A0,U4,P0,I1,T2,position_fusion,5,93.46904930286621,169.66311061834517,5.698001691089986,104.72466066428312,231.8021379954777,62.13902737713253,1.0,62.13902737713253,50.59081219444479,138.86939768277412,256.9458044641959,X_A0_U4_P0_L18_I1_T2
L1,A0,U4,P2,I3,T2,position_fusion,5,82.38203143412619,129.22705281720877,0.9767978432481765,87.82406879696676,191.34655064695076,62.119497829741974,1.0,102.5750851782689,27.335798008223332,112.04533629539677,320.189399361098,X_A0_U4_P2_L1_I3_T2
L15,A0,U4,P3,I3,T2,position_fusion,5,82.09405667629414,138.20456004993747,4.892830195946679,88.95870797986863,200.2766290041533,62.072068954215844,1.0,93.59757794554022,43.536546568798926,126.58051099068446,301.65541184258393,X_A0_U4_P3_L15_I3_T2
L3,A0,U4,P0,I6,T2,position_fusion,5,93.04099790236407,169.8364850613704,5.49162188446045,106.50765836832768,231.8021379954777,61.96565293410727,1.0,61.96565293410727,44.7734369080059,141.2409186313458,197.3746205367159,X_A0_U4_P0_L3_I6_T2
L16,A0,U4,P3,I4,T2,position_fusion,5,82.0027594043099,138.33706508669263,1.3722151501573365,90.79830964818369,200.2766290041533,61.93956391746067,1.0,93.46507290878506,41.69404728875891,123.83589150103701,302.2757341563755,X_A0_U4_P3_L16_I4_T2
L1,A0,U4,P0,I8,T4,position_fusion,5,87.70950376300888,169.90534595830292,1.1304153666488852,104.28266454346044,231.8021379954777,61.89679203717476,1.0,61.89679203717476,52.412962281703315,138.97385060193457,250.72436432298136,X_A0_U4_P0_L1_I8_T4
L17,A0,U4,P0,I4,T2,position_fusion,5,91.68038093342406,170.01704218419567,4.281570573477345,104.8520352215827,231.8021379954777,61.785095811282005,1.0,61.785095811282005,49.05518487785186,137.13798865759128,245.15958057412075,X_A0_U4_P0_L17_I4_T2
L1,A0,U4,P0,I5,T3,position_fusion,5,88.08602739001229,170.2526764649598,0.5867204992146235,104.33796045641061,231.8021379954777,61.54946153051791,1.0,61.54946153051791,52.54968981628409,138.66880044024313,250.97040936752813,X_A0_U4_P0_L1_I5_T3
L16,A0,U4,P2,I5,T2,position_fusion,5,80.57249621586351,129.83324088285175,2.590294055971479,87.4430155329766,191.34655064695076,61.51330976409899,1.0,101.96889711262592,24.92338139875025,113.75439154938977,289.34980705049327,X_A0_U4_P2_L16_I5_T2
L5,A0,U4,P3,I6,T2,position_fusion,5,80.00444575458852,138.91649464182848,9.819044609904173,88.83606775898093,200.2766290041533,61.36013436232482,1.0,92.88564335364921,39.40008130019053,125.553492359528,306.71415484316975,X_A0_U4_P3_L5_I6_T2
L5,A0,U4,P3,I3,T2,position_fusion,5,81.48316471813584,138.98288347145842,4.650700800741186,90.39494815345357,200.2766290041533,61.29374553269488,1.0,92.81925452401927,42.63934210567637,128.06874761154143,320.6193177794001,X_A0_U4_P3_L5_I3_T2
L0,A0,U4,P0,I3,T4,position_fusion,5,88.03627974403287,170.72697714647583,0.0,104.06380165056058,231.8021379954777,61.07516084900186,1.0,61.07516084900186,52.4688812694101,138.35638788127466,251.6405923349058,X_A0_U4_P0_L0_I3_T4
L0,A0,U4,P1,I2,T2,position_fusion,5,72.90900436911608,118.85863475515218,0.0,77.67325104833915,179.58127537090328,60.722640615751104,1.0,112.9435032403255,35.35944231851499,107.63688754894034,357.2136467562318,X_A0_U4_P1_L0_I2_T2
L0,A0,U4,P1,I7,T2,position_fusion,5,72.90900436911608,118.85863475515218,0.0,77.67325104833915,179.58127537090328,60.722640615751104,1.0,112.9435032403255,35.35944231851499,107.63688754894034,357.2136467562318,X_A0_U4_P1_L0_I7_T2
L19,A0,U4,P3,I2,T2,position_fusion,5,82.62593222239184,139.63421617290163,5.829752241904754,90.86723420570695,200.2766290041533,60.64241283125167,1.0,92.16792182257606,44.00527443658048,130.86469993501615,314.8471074573152,X_A0_U4_P3_L19_I2_T2
L5,A0,U4,P0,I5,T4,position_fusion,5,87.54536196505912,171.4710394045681,3.446667820127126,105.03415641634888,231.8021379954777,60.331098590909576,1.0,60.331098590909576,52.48165573321396,139.02485918103042,249.56353930093428,X_A0_U4_P0_L5_I5_T4
L12,A0,U4,P0,I8,T2,position_fusion,5,94.90148541654274,171.61688241743622,6.378271123906222,108.70948871001364,231.8021379954777,60.18525557804146,1.0,60.18525557804146,47.17074347300344,139.0115983772622,208.84296957638648,X_A0_U4_P0_L12_I8_T2
L16,A0,U4,P0,I5,T4,position_fusion,5,88.131957902572,171.8783914142211,0.7985174019565262,104.41336080542548,231.8021379954777,59.923746581256566,1.0,59.923746581256566,52.60284542098759,139.891456451358,247.42381066489958,X_A0_U4_P0_L16_I5_T4
L15,A0,U4,P3,I4,T2,position_fusion,5,84.94401398158422,140.7792974401466,4.118040185601987,92.19908716179094,200.2766290041533,59.49733156400672,1.0,91.0228405553311,42.401630536247794,122.51974653464683,310.1531542245351,X_A0_U4_P3_L15_I4_T2
L13,A0,U4,P3,I5,T2,position_fusion,5,83.36504208880379,140.90201141001234,3.5575917322861295,92.51558321564232,200.2766290041533,59.37461759414096,1.0,90.90012658546534,39.46315589965184,122.385785856032,255.45225167105983,X_A0_U4_P3_L13_I5_T2
L0,A0,U4,P0,I8,T3,position_fusion,5,88.50266362427914,172.45747587426166,0.0,105.074930554083,231.8021379954777,59.34466212121604,1.0,59.34466212121604,52.82350202298426,140.08868647327017,245.49665100918187,X_A0_U4_P0_L0_I8_T3
L2,A0,U4,P0,I8,T2,position_fusion,5,96.6572714001381,172.5027264529218,2.530178604934399,108.60138558085819,231.8021379954777,59.299411542555916,1.0,59.299411542555916,47.59635242933136,141.3407996637772,149.4753291656817,X_A0_U4_P0_L2_I8_T2
L18,A0,U4,P0,I2,T2,position_fusion,5,93.37138195379762,172.52234964847221,7.327941320534129,107.79960983289611,231.8021379954777,59.27978834700548,1.0,59.27978834700548,50.75777624233943,141.52318362144962,253.58206806192803,X_A0_U4_P0_L18_I2_T2
L0,A0,U4,P0,I2,T4,position_fusion,5,88.60971143314936,172.70467174934623,0.0,105.27782878699074,231.8021379954777,59.09746624613147,1.0,59.09746624613147,52.89171961497275,140.42604364248243,244.2258303472982,X_A0_U4_P0_L0_I2_T4
L0,A0,U4,P0,I7,T4,position_fusion,5,88.60971143314936,172.70467174934623,0.0,105.27782878699074,231.8021379954777,59.09746624613147,1.0,59.09746624613147,52.89171961497275,140.42604364248243,244.2258303472982,X_A0_U4_P0_L0_I7_T4
L5,A0,U4,P3,I7,T2,position_fusion,5,81.84378808041939,141.21920217030817,4.43530985849738,90.06039308449596,200.2766290041533,59.05742683384517,1.0,90.58293582516956,43.90145758686848,131.26363903140955,282.69692603357123,X_A0_U4_P3_L5_I7_T2
L3,A0,U4,P0,I8,T2,position_fusion,5,95.78466406337064,172.9380905843661,7.003580980791295,108.11000345893372,231.8021379954777,58.86404741111157,1.0,58.86404741111157,46.27116721437486,139.3360290250479,184.574375579519,X_A0_U4_P0_L3_I8_T2
