node,implementation,time_s,block,trace,min_eigenvalue,max_eigenvalue,max_abs
BSFC2CC,legacy,596.905,attitude__gyro_bias,,,,65.2702998242
BSFC2CC,legacy,596.905,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,596.955,position,1.80043197222e+18,334615409.001,1.6010672899e+18,1.58932090301e+18
BSFC2CC,legacy,596.955,velocity,878968025880000.0,3860.43986053,781653432376000.0,771750624377000.0
BSFC2CC,legacy,596.955,attitude,4348452728.31,5.1505462915,3867024549.79,2353470182.74
BSFC2CC,legacy,596.955,accel_bias,0.037163812452,0.012387937484,0.012387937484,0.012387937484
BSFC2CC,legacy,596.955,gyro_bias,3.87363124394e-05,1.29121041465e-05,1.29121041465e-05,1.29121041465e-05
BSFC2CC,legacy,596.955,position__velocity,,,,3.50200505293e+16
BSFC2CC,legacy,596.955,position__attitude,,,,57763752628400.0
BSFC2CC,legacy,596.955,position__accel_bias,,,,1919.0752766
BSFC2CC,legacy,596.955,position__gyro_bias,,,,1378704.4258
BSFC2CC,legacy,596.955,velocity__attitude,,,,1267816208250.0
BSFC2CC,legacy,596.955,velocity__accel_bias,,,,6.66748096069
BSFC2CC,legacy,596.955,velocity__gyro_bias,,,,30795.6801776
BSFC2CC,legacy,596.955,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,596.955,attitude__gyro_bias,,,,66.7165380993
BSFC2CC,legacy,596.955,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.005,position,2.45778797289e+18,350874231.96,2.18563957124e+18,2.16801434299e+18
BSFC2CC,legacy,604.005,velocity,1200126625950000.0,3955.43332325,1067257646120000.0,1052612388250000.0
BSFC2CC,legacy,604.005,attitude,5938741985.22,5.24739038153,5281256851.81,4230348132.18
BSFC2CC,legacy,604.005,accel_bias,0.037248412452,0.012416137484,0.012416137484,0.012416137484
BSFC2CC,legacy,604.005,gyro_bias,3.87620830731e-05,1.29206943577e-05,1.29206943577e-05,1.29206943577e-05
BSFC2CC,legacy,604.005,position__velocity,,,,4.77679940392e+16
BSFC2CC,legacy,604.005,position__attitude,,,,94570931236600.0
BSFC2CC,legacy,604.005,position__accel_bias,,,,1966.38596856
BSFC2CC,legacy,604.005,position__gyro_bias,,,,1613721.02832
BSFC2CC,legacy,604.005,velocity__attitude,,,,2087484283730.0
BSFC2CC,legacy,604.005,velocity__accel_bias,,,,6.75468699307
BSFC2CC,legacy,604.005,velocity__gyro_bias,,,,36047.8194642
BSFC2CC,legacy,604.005,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.005,attitude__gyro_bias,,,,84.4463538934
BSFC2CC,legacy,604.005,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.057,position,2.46321927534e+18,350991627.132,2.19046951957e+18,2.17279377392e+18
BSFC2CC,legacy,604.057,velocity,1202773758410000.0,3956.10442156,1069611535060000.0,1054929902150000.0
BSFC2CC,legacy,604.057,attitude,5951269001.8,5.24808010653,5292396993.01,4411471131.85
BSFC2CC,legacy,604.057,accel_bias,0.037249012452,0.012416337484,0.012416337484,0.012416337484
BSFC2CC,legacy,604.057,gyro_bias,3.87622658435e-05,1.29207552812e-05,1.29207552812e-05,1.29207552812e-05
BSFC2CC,legacy,604.057,position__velocity,,,,4.78732314389e+16
BSFC2CC,legacy,604.057,position__attitude,,,,96967205508700.0
BSFC2CC,legacy,604.057,position__accel_bias,,,,1966.7237029
BSFC2CC,legacy,604.057,position__gyro_bias,,,,1615523.41929
BSFC2CC,legacy,604.057,velocity__attitude,,,,2139880942180.0
BSFC2CC,legacy,604.057,velocity__accel_bias,,,,6.7553049769
BSFC2CC,legacy,604.057,velocity__gyro_bias,,,,36088.0638254
BSFC2CC,legacy,604.057,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.057,attitude__gyro_bias,,,,84.661050124
BSFC2CC,legacy,604.057,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.105,position,2.46866256859e+18,351109087.596,2.19531013069e+18,2.17758373439e+18
BSFC2CC,legacy,604.105,velocity,1205427377540000.0,3956.76751377,1071971172400000.0,1057253368230000.0
BSFC2CC,legacy,604.105,attitude,5963780457.12,5.24877618764,5303522787.13,4580968976.95
BSFC2CC,legacy,604.105,accel_bias,0.037249612452,0.012416537484,0.012416537484,0.012416537484
BSFC2CC,legacy,604.105,gyro_bias,3.8762448614e-05,1.29208162047e-05,1.29208162047e-05,1.29208162047e-05
BSFC2CC,legacy,604.105,position__velocity,,,,4.7978719895e+16
BSFC2CC,legacy,604.105,position__attitude,,,,99165997927700.0
BSFC2CC,legacy,604.105,position__accel_bias,,,,1967.06146815
BSFC2CC,legacy,604.105,position__gyro_bias,,,,1617327.82248
BSFC2CC,legacy,604.105,velocity__attitude,,,,2187918627090.0
BSFC2CC,legacy,604.105,velocity__accel_bias,,,,6.75592293804
BSFC2CC,legacy,604.105,velocity__gyro_bias,,,,36128.3734384
BSFC2CC,legacy,604.105,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.105,attitude__gyro_bias,,,,84.6969702823
BSFC2CC,legacy,604.105,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.155,position,2.47411788054e+18,351226570.553,2.20016142935e+18,2.18238424952e+18
BSFC2CC,legacy,604.155,velocity,1208081360610000.0,3957.44710788,1074331137950000.0,1059576808530000.0
BSFC2CC,legacy,604.155,attitude,5976642514.68,5.24946765913,5314960825.52,4739523692.58
BSFC2CC,legacy,604.155,accel_bias,0.037250212452,0.012416737484,0.012416737484,0.012416737484
BSFC2CC,legacy,604.155,gyro_bias,3.87626313844e-05,1.29208771281e-05,1.29208771281e-05,1.29208771281e-05
BSFC2CC,legacy,604.155,position__velocity,,,,4.80843239687e+16
BSFC2CC,legacy,604.155,position__attitude,,,,101186887554000.0
BSFC2CC,legacy,604.155,position__accel_bias,,,,1967.3992643
BSFC2CC,legacy,604.155,position__gyro_bias,,,,1619134.24116
BSFC2CC,legacy,604.155,velocity__attitude,,,,2232018092330.0
BSFC2CC,legacy,604.155,velocity__accel_bias,,,,6.75654086522
BSFC2CC,legacy,604.155,velocity__gyro_bias,,,,36168.6438439
BSFC2CC,legacy,604.155,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.155,attitude__gyro_bias,,,,84.5528900392
BSFC2CC,legacy,604.155,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.205,position,2.47958522523e+18,351344059.573,2.20502342805e+18,2.18719533086e+18
BSFC2CC,legacy,604.205,velocity,1210743583710000.0,3958.11453833,1076698442820000.0,1061907000360000.0
BSFC2CC,legacy,604.205,attitude,5989556464.87,5.25015807965,5326445067.27,4883775052.21
BSFC2CC,legacy,604.205,accel_bias,0.037250812452,0.012416937484,0.012416937484,0.012416937484
BSFC2CC,legacy,604.205,gyro_bias,3.87628141549e-05,1.29209380516e-05,1.29209380516e-05,1.29209380516e-05
BSFC2CC,legacy,604.205,position__velocity,,,,4.81901976649e+16
BSFC2CC,legacy,604.205,position__attitude,,,,102999759762000.0
BSFC2CC,legacy,604.205,position__accel_bias,,,,1967.73709134
BSFC2CC,legacy,604.205,position__gyro_bias,,,,1620942.67335
BSFC2CC,legacy,604.205,velocity__attitude,,,,2271527860550.0
BSFC2CC,legacy,604.205,velocity__accel_bias,,,,6.75715876571
BSFC2CC,legacy,604.205,velocity__gyro_bias,,,,36208.9945309
BSFC2CC,legacy,604.205,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.205,attitude__gyro_bias,,,,84.2258542278
BSFC2CC,legacy,604.205,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.255,position,2.4850646346e+18,351461592.901,2.2098961552e+18,2.19201700539e+18
BSFC2CC,legacy,604.255,velocity,1213424928380000.0,3958.77196427,1079082749590000.0,1064253744370000.0
BSFC2CC,legacy,604.255,attitude,6002566712.56,5.25085009092,5338014867.53,5012561675.95
BSFC2CC,legacy,604.255,accel_bias,0.037251412452,0.012417137484,0.012417137484,0.012417137484
BSFC2CC,legacy,604.255,gyro_bias,3.87629969253e-05,1.29209989751e-05,1.29209989751e-05,1.29209989751e-05
BSFC2CC,legacy,604.255,position__velocity,,,,4.82965636076e+16
BSFC2CC,legacy,604.255,position__attitude,,,,104600679704000.0
BSFC2CC,legacy,604.255,position__accel_bias,,,,1968.07494928
BSFC2CC,legacy,604.255,position__gyro_bias,,,,1622753.12307
BSFC2CC,legacy,604.255,velocity__attitude,,,,2306372321550.0
BSFC2CC,legacy,604.255,velocity__accel_bias,,,,6.75777663078
BSFC2CC,legacy,604.255,velocity__gyro_bias,,,,36249.5953005
BSFC2CC,legacy,604.255,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.255,attitude__gyro_bias,,,,83.7148260542
BSFC2CC,legacy,604.255,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.306,position,2.49055616521e+18,351579127.53,2.21477966109e+18,2.19684932238e+18
BSFC2CC,legacy,604.306,velocity,1216106264220000.0,3959.44510104,1081467046700000.0,1066600774610000.0
BSFC2CC,legacy,604.306,attitude,6015791632.35,5.25154166249,5349775481.47,5125313187.12
BSFC2CC,legacy,604.306,accel_bias,0.037252012452,0.012417337484,0.012417337484,0.012417337484
BSFC2CC,legacy,604.306,gyro_bias,3.87631796958e-05,1.29210598986e-05,1.29210598986e-05,1.29210598986e-05
BSFC2CC,legacy,604.306,position__velocity,,,,4.84030532642e+16
BSFC2CC,legacy,604.306,position__attitude,,,,105991140201000.0
BSFC2CC,legacy,604.306,position__accel_bias,,,,1968.41283811
BSFC2CC,legacy,604.306,position__gyro_bias,,,,1624565.60284
BSFC2CC,legacy,604.306,velocity__attitude,,,,2336565362340.0
BSFC2CC,legacy,604.306,velocity__accel_bias,,,,6.75839447642
BSFC2CC,legacy,604.306,velocity__gyro_bias,,,,36290.1541174
BSFC2CC,legacy,604.306,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.306,attitude__gyro_bias,,,,83.0156322976
BSFC2CC,legacy,604.306,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.355,position,2.49605983039e+18,351696709.942,2.21967395757e+18,2.20169229421e+18
BSFC2CC,legacy,604.355,velocity,1218794264180000.0,3960.1176389,1083857248690000.0,1068953528210000.0
BSFC2CC,legacy,604.355,attitude,6029104072.56,5.25223309144,5361613968.83,5220087407.03
BSFC2CC,legacy,604.355,accel_bias,0.037252612452,0.012417537484,0.012417537484,0.012417537484
BSFC2CC,legacy,604.355,gyro_bias,3.87633624662e-05,1.29211208221e-05,1.29211208221e-05,1.29211208221e-05
BSFC2CC,legacy,604.355,position__velocity,,,,4.85097901641e+16
BSFC2CC,legacy,604.355,position__attitude,,,,107156109490000.0
BSFC2CC,legacy,604.355,position__accel_bias,,,,1968.75075784
BSFC2CC,legacy,604.355,position__gyro_bias,,,,1626380.11055
BSFC2CC,legacy,604.355,velocity__attitude,,,,2361785012670.0
BSFC2CC,legacy,604.355,velocity__accel_bias,,,,6.75901230537
BSFC2CC,legacy,604.355,velocity__gyro_bias,,,,36330.7817626
BSFC2CC,legacy,604.355,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.355,attitude__gyro_bias,,,,82.1303407496
BSFC2CC,legacy,604.355,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.405,position,2.50157565859e+18,351814325.008,2.22457906988e+18,2.20654594561e+18
BSFC2CC,legacy,604.405,velocity,1221496932580000.0,3960.78241242,1086260506180000.0,1071318685700000.0
BSFC2CC,legacy,604.405,attitude,6042915873.72,5.25292375147,5373896616.68,5297023922.5
BSFC2CC,legacy,604.405,accel_bias,0.037253212452,0.012417737484,0.012417737484,0.012417737484
BSFC2CC,legacy,604.405,gyro_bias,3.87635452367e-05,1.29211817456e-05,1.29211817456e-05,1.29211817456e-05
BSFC2CC,legacy,604.405,position__velocity,,,,4.86169260245e+16
BSFC2CC,legacy,604.405,position__attitude,,,,108102283260000.0
BSFC2CC,legacy,604.405,position__accel_bias,,,,1969.08870845
BSFC2CC,legacy,604.405,position__gyro_bias,,,,1628196.64963
BSFC2CC,legacy,604.405,velocity__attitude,,,,2382180438480.0
BSFC2CC,legacy,604.405,velocity__accel_bias,,,,6.75963012553
BSFC2CC,legacy,604.405,velocity__gyro_bias,,,,36371.5849728
BSFC2CC,legacy,604.405,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.405,attitude__gyro_bias,,,,81.0432481361
BSFC2CC,legacy,604.405,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.505,position,2.50710369635e+18,351931967.215,2.22949503943e+18,2.21141031651e+18
BSFC2CC,legacy,604.505,velocity,1224198054390000.0,3961.44830315,1088662394910000.0,1073681974560000.0
BSFC2CC,legacy,604.505,attitude,6056852829.22,5.25361447913,5386290548.52,5353600223.61
BSFC2CC,legacy,604.505,accel_bias,0.037253812452,0.012417937484,0.012417937484,0.012417937484
BSFC2CC,legacy,604.505,gyro_bias,3.87637280071e-05,1.2921242669e-05,1.2921242669e-05,1.2921242669e-05
BSFC2CC,legacy,604.505,position__velocity,,,,4.87241376356e+16
BSFC2CC,legacy,604.505,position__attitude,,,,108806358409000.0
BSFC2CC,legacy,604.505,position__accel_bias,,,,1969.42668996
BSFC2CC,legacy,604.505,position__gyro_bias,,,,1630015.22888
BSFC2CC,legacy,604.505,velocity__attitude,,,,2397229384420.0
BSFC2CC,legacy,604.505,velocity__accel_bias,,,,6.76024793411
BSFC2CC,legacy,604.505,velocity__gyro_bias,,,,36412.3219841
BSFC2CC,legacy,604.505,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.505,attitude__gyro_bias,,,,79.8002949356
BSFC2CC,legacy,604.505,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.506,position,2.51264395366e+18,352049642.903,2.23442187512e+18,2.21628541448e+18
BSFC2CC,legacy,604.506,velocity,1226907355240000.0,3962.11900087,1091071580950000.0,1076051860930000.0
BSFC2CC,legacy,604.506,attitude,6070800347.84,5.25430764135,5398693656.8,5388964997.01
BSFC2CC,legacy,604.506,accel_bias,0.037254412452,0.012418137484,0.012418137484,0.012418137484
BSFC2CC,legacy,604.506,gyro_bias,3.87639107776e-05,1.29213035925e-05,1.29213035925e-05,1.29213035925e-05
BSFC2CC,legacy,604.506,position__velocity,,,,4.88316170623e+16
BSFC2CC,legacy,604.506,position__attitude,,,,109262351685000.0
BSFC2CC,legacy,604.506,position__accel_bias,,,,1969.76470236
BSFC2CC,legacy,604.506,position__gyro_bias,,,,1631835.84498
BSFC2CC,legacy,604.506,velocity__attitude,,,,2406812015310.0
BSFC2CC,legacy,604.506,velocity__accel_bias,,,,6.76086574265
BSFC2CC,legacy,604.506,velocity__gyro_bias,,,,36453.1310646
BSFC2CC,legacy,604.506,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.506,attitude__gyro_bias,,,,78.3757297639
BSFC2CC,legacy,604.506,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.556,position,2.51819646251e+18,352167342.458,2.23935960544e+18,2.22117126632e+18
BSFC2CC,legacy,604.556,velocity,1229616823360000.0,3962.78092337,1093480870310000.0,1078422641750000.0
BSFC2CC,legacy,604.556,attitude,6085198602.99,5.25499855504,5411497860.31,5402957819.81
BSFC2CC,legacy,604.556,accel_bias,0.037255012452,0.012418337484,0.012418337484,0.012418337484
BSFC2CC,legacy,604.556,gyro_bias,3.8764093548e-05,1.2921364516e-05,1.2921364516e-05,1.2921364516e-05
BSFC2CC,legacy,604.556,position__velocity,,,,4.89392352518e+16
BSFC2CC,legacy,604.556,position__attitude,,,,109469092714000.0
BSFC2CC,legacy,604.556,position__accel_bias,,,,1970.10274564
BSFC2CC,legacy,604.556,position__gyro_bias,,,,1633658.50153
BSFC2CC,legacy,604.556,velocity__attitude,,,,2410890405230.0
BSFC2CC,legacy,604.556,velocity__accel_bias,,,,6.76148353417
BSFC2CC,legacy,604.556,velocity__gyro_bias,,,,36493.9198486
BSFC2CC,legacy,604.556,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.556,attitude__gyro_bias,,,,76.7455872042
BSFC2CC,legacy,604.556,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.605,position,2.52376123673e+18,352285060.778,2.24430824259e+18,2.2260678859e+18
BSFC2CC,legacy,604.605,velocity,1232339886010000.0,3963.43939642,1095902271650000.0,1080804429830000.0
BSFC2CC,legacy,604.605,attitude,6099842959.78,5.25569159675,5424520705.01,5394513054.42
BSFC2CC,legacy,604.605,accel_bias,0.037255612452,0.012418537484,0.012418537484,0.012418537484
BSFC2CC,legacy,604.605,gyro_bias,3.87642763185e-05,1.29214254395e-05,1.29214254395e-05,1.29214254395e-05
BSFC2CC,legacy,604.605,position__velocity,,,,4.90472217565e+16
BSFC2CC,legacy,604.605,position__attitude,,,,109415111511000.0
BSFC2CC,legacy,604.605,position__accel_bias,,,,1970.44081982
BSFC2CC,legacy,604.605,position__gyro_bias,,,,1635483.19753
BSFC2CC,legacy,604.605,velocity__attitude,,,,2409227341290.0
BSFC2CC,legacy,604.605,velocity__accel_bias,,,,6.76210132157
BSFC2CC,legacy,604.605,velocity__gyro_bias,,,,36534.8638506
BSFC2CC,legacy,604.605,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.605,attitude__gyro_bias,,,,74.9144919654
BSFC2CC,legacy,604.605,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.656,position,2.5293383206e+18,352402799.875,2.249267826e+18,2.23097531009e+18
BSFC2CC,legacy,604.656,velocity,1235081087560000.0,3964.11745745,1098339813900000.0,1083201616400000.0
BSFC2CC,legacy,604.656,attitude,6114702742.71,5.25638860324,5437734779.8,5363260965.66
BSFC2CC,legacy,604.656,accel_bias,0.037256212452,0.012418737484,0.012418737484,0.012418737484
BSFC2CC,legacy,604.656,gyro_bias,3.87644590889e-05,1.2921486363e-05,1.2921486363e-05,1.2921486363e-05
BSFC2CC,legacy,604.656,position__velocity,,,,4.91556766525e+16
BSFC2CC,legacy,604.656,position__attitude,,,,109094555124000.0
BSFC2CC,legacy,604.656,position__accel_bias,,,,1970.77892489
BSFC2CC,legacy,604.656,position__gyro_bias,,,,1637309.94072
BSFC2CC,legacy,604.656,velocity__attitude,,,,2401700376740.0
BSFC2CC,legacy,604.656,velocity__accel_bias,,,,6.7627191017
BSFC2CC,legacy,604.656,velocity__gyro_bias,,,,36576.0317131
BSFC2CC,legacy,604.656,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.656,attitude__gyro_bias,,,,72.88474381
BSFC2CC,legacy,604.656,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.705,position,2.53492776876e+18,352520602.909,2.25423840426e+18,2.23589358575e+18
BSFC2CC,legacy,604.705,velocity,1237839308590000.0,3964.77386481,1100792505120000.0,1085613031220000.0
BSFC2CC,legacy,604.705,attitude,6129533245.4,5.25708492069,5450923302.96,5309548520.85
BSFC2CC,legacy,604.705,accel_bias,0.037256812452,0.012418937484,0.012418937484,0.012418937484
BSFC2CC,legacy,604.705,gyro_bias,3.87646418594e-05,1.29215472865e-05,1.29215472865e-05,1.29215472865e-05
BSFC2CC,legacy,604.705,position__velocity,,,,4.92645739315e+16
BSFC2CC,legacy,604.705,position__attitude,,,,108508706436000.0
BSFC2CC,legacy,604.705,position__accel_bias,,,,1971.11706084
BSFC2CC,legacy,604.705,position__gyro_bias,,,,1639138.74231
BSFC2CC,legacy,604.705,velocity__attitude,,,,2388341552350.0
BSFC2CC,legacy,604.705,velocity__accel_bias,,,,6.76333687027
BSFC2CC,legacy,604.705,velocity__gyro_bias,,,,36617.4052228
BSFC2CC,legacy,604.705,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.705,attitude__gyro_bias,,,,70.6778779956
BSFC2CC,legacy,604.705,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.755,position,2.54052963339e+18,352638370.907,2.25922002381e+18,2.24082275718e+18
BSFC2CC,legacy,604.755,velocity,1240586654460000.0,3965.43591507,1103235536290000.0,1088014714720000.0
BSFC2CC,legacy,604.755,attitude,6144404329.3,5.25779742428,5464146335.33,5233774239.29
BSFC2CC,legacy,604.755,accel_bias,0.037257412452,0.012419137484,0.012419137484,0.012419137484
BSFC2CC,legacy,604.755,gyro_bias,3.87648246298e-05,1.29216082099e-05,1.29216082099e-05,1.29216082099e-05
BSFC2CC,legacy,604.755,position__velocity,,,,4.93733704636e+16
BSFC2CC,legacy,604.755,position__attitude,,,,107656473827000.0
BSFC2CC,legacy,604.755,position__accel_bias,,,,1971.45522768
BSFC2CC,legacy,604.755,position__gyro_bias,,,,1640969.61257
BSFC2CC,legacy,604.755,velocity__attitude,,,,2369099922090.0
BSFC2CC,legacy,604.755,velocity__accel_bias,,,,6.76395463704
BSFC2CC,legacy,604.755,velocity__gyro_bias,,,,36658.5675271
BSFC2CC,legacy,604.755,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.755,attitude__gyro_bias,,,,68.289602756
BSFC2CC,legacy,604.755,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.805,position,2.5461439036e+18,352756222.457,2.26421267502e+18,2.24576281426e+18
BSFC2CC,legacy,604.805,velocity,1243338139850000.0,3966.1012226,1105682244030000.0,1090420164020000.0
BSFC2CC,legacy,604.805,attitude,6159483161.44,5.25850301205,5477555476.58,5136098031.07
BSFC2CC,legacy,604.805,accel_bias,0.037258012452,0.012419337484,0.012419337484,0.012419337484
BSFC2CC,legacy,604.805,gyro_bias,3.87650074003e-05,1.29216691334e-05,1.29216691334e-05,1.29216691334e-05
BSFC2CC,legacy,604.805,position__velocity,,,,4.94823723594e+16
BSFC2CC,legacy,604.805,position__attitude,,,,106531875886000.0
BSFC2CC,legacy,604.805,position__accel_bias,,,,1971.79342542
BSFC2CC,legacy,604.805,position__gyro_bias,,,,1642802.54094
BSFC2CC,legacy,604.805,velocity__attitude,,,,2343857738100.0
BSFC2CC,legacy,604.805,velocity__accel_bias,,,,6.76457240269
BSFC2CC,legacy,604.805,velocity__gyro_bias,,,,36699.7481848
BSFC2CC,legacy,604.805,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.805,attitude__gyro_bias,,,,65.7169575629
BSFC2CC,legacy,604.805,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.855,position,2.55177060247e+18,352874060.596,2.26921637836e+18,2.25071377755e+18
BSFC2CC,legacy,604.855,velocity,1246075705150000.0,3966.77310618,1108116591270000.0,1092812709600000.0
BSFC2CC,legacy,604.855,attitude,6174631924.88,5.25920846825,5491026284.29,5017452930.24
BSFC2CC,legacy,604.855,accel_bias,0.037258612452,0.012419537484,0.012419537484,0.012419537484
BSFC2CC,legacy,604.855,gyro_bias,3.87651901708e-05,1.29217300569e-05,1.29217300569e-05,1.29217300569e-05
BSFC2CC,legacy,604.855,position__velocity,,,,4.95912016621e+16
BSFC2CC,legacy,604.855,position__attitude,,,,105136967347000.0
BSFC2CC,legacy,604.855,position__accel_bias,,,,1972.13165404
BSFC2CC,legacy,604.855,position__gyro_bias,,,,1644637.52835
BSFC2CC,legacy,604.855,velocity__attitude,,,,2312645785640.0
BSFC2CC,legacy,604.855,velocity__accel_bias,,,,6.76519016435
BSFC2CC,legacy,604.855,velocity__gyro_bias,,,,36740.6708304
BSFC2CC,legacy,604.855,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.855,attitude__gyro_bias,,,,62.9732723759
BSFC2CC,legacy,604.855,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.906,position,2.55740971223e+18,352991957.621,2.27423111812e+18,2.25567562975e+18
BSFC2CC,legacy,604.906,velocity,1248812656450000.0,3967.43052872,1110550411220000.0,1095204136580000.0
BSFC2CC,legacy,604.906,attitude,6189770097.63,5.25990647831,5504488523.49,4879349559.45
BSFC2CC,legacy,604.906,accel_bias,0.037259212452,0.012419737484,0.012419737484,0.012419737484
BSFC2CC,legacy,604.906,gyro_bias,3.87653729412e-05,1.29217909804e-05,1.29217909804e-05,1.29217909804e-05
BSFC2CC,legacy,604.906,position__velocity,,,,4.97001255686e+16
BSFC2CC,legacy,604.906,position__attitude,,,,103478728668000.0
BSFC2CC,legacy,604.906,position__accel_bias,,,,1972.46991354
BSFC2CC,legacy,604.906,position__gyro_bias,,,,1646474.56189
BSFC2CC,legacy,604.906,velocity__attitude,,,,2275633782070.0
BSFC2CC,legacy,604.906,velocity__accel_bias,,,,6.76580793488
BSFC2CC,legacy,604.906,velocity__gyro_bias,,,,36781.5321881
BSFC2CC,legacy,604.906,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.906,attitude__gyro_bias,,,,62.2631976097
BSFC2CC,legacy,604.906,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,604.955,position,2.56306124527e+18,353109876.586,2.27925690533e+18,2.26064838031e+18
BSFC2CC,legacy,604.955,velocity,1251554866030000.0,3968.09629446,1112988904600000.0,1097600073780000.0
BSFC2CC,legacy,604.955,attitude,6204739111.46,5.26059956783,5517800272.86,4723867293.26
BSFC2CC,legacy,604.955,accel_bias,0.037259812452,0.012419937484,0.012419937484,0.012419937484
BSFC2CC,legacy,604.955,gyro_bias,3.87655557117e-05,1.29218519039e-05,1.29218519039e-05,1.29218519039e-05
BSFC2CC,legacy,604.955,position__velocity,,,,4.98092719259e+16
BSFC2CC,legacy,604.955,position__attitude,,,,101570216374000.0
BSFC2CC,legacy,604.955,position__accel_bias,,,,1972.80820394
BSFC2CC,legacy,604.955,position__gyro_bias,,,,1648313.6385
BSFC2CC,legacy,604.955,velocity__attitude,,,,2233119001960.0
BSFC2CC,legacy,604.955,velocity__accel_bias,,,,6.76642572454
BSFC2CC,legacy,604.955,velocity__gyro_bias,,,,36822.4242574
BSFC2CC,legacy,604.955,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,604.955,attitude__gyro_bias,,,,65.2003840495
BSFC2CC,legacy,604.955,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,654.005,position,2.23579302075e+19,483965407.691,1.9882649903e+19,1.95960420899e+19
BSFC2CC,legacy,654.005,velocity,1.09243010635e+16,4663.86282942,9714979847570000.0,9502937321670000.0
BSFC2CC,legacy,654.005,attitude,54037330465.6,5.97228781047,48056098669.1,32529219910.7
BSFC2CC,legacy,654.005,accel_bias,0.037848412452,0.012616137484,0.012616137484,0.012616137484
BSFC2CC,legacy,654.005,gyro_bias,3.89448535249e-05,1.29816178416e-05,1.29816178416e-05,1.29816178416e-05
BSFC2CC,legacy,654.005,position__velocity,,,,4.31505312034e+17
BSFC2CC,legacy,654.005,position__attitude,,,,779132759929000.0
BSFC2CC,legacy,654.005,position__accel_bias,,,,2319.66711184
BSFC2CC,legacy,654.005,position__gyro_bias,,,,4925054.83026
BSFC2CC,legacy,654.005,velocity__attitude,,,,17199306263700.0
BSFC2CC,legacy,654.005,velocity__accel_bias,,,,7.37883237249
BSFC2CC,legacy,654.005,velocity__gyro_bias,,,,109920.296249
BSFC2CC,legacy,654.005,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,654.005,attitude__gyro_bias,,,,249.400723406
BSFC2CC,legacy,654.005,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,654.055,position,2.24073548469e+19,484115161.441,1.99266029502e+19,1.96392163785e+19
BSFC2CC,legacy,654.055,velocity,1.09485929698e+16,4664.57096991,9736585740070000.0,9523947055120000.0
BSFC2CC,legacy,654.055,attitude,54153028329.3,5.97304472332,48158986136.2,34450632138.1
BSFC2CC,legacy,654.055,accel_bias,0.037849012452,0.012616337484,0.012616337484,0.012616337484
