pos1_id,pos2_id,anchor_label,anchor_id,delta_r_measured_mm,delta_r_geometric_mm,differential_error_mm
ID18,ID22,C,2,411.0,428.91748398048844,-17.91748398048844
ID18,ID22,D,3,362.0,396.56935471706674,-34.569354717066744
ID18,ID22,E,4,-479.0,-488.0441418263956,9.044141826395617
ID18,ID22,F,5,-492.0,-523.7781307427776,31.77813074277765
ID18,ID22,G,6,-462.0,-492.29352221253816,30.293522212538164
ID18,ID22,H,7,-559.0,-562.9482924654676,3.9482924654676026
ID18,ID23,A,0,586.0,500.8400356913146,85.1599643086854
ID18,ID23,B,1,781.0,500.2726019965105,280.7273980034895
ID18,ID23,C,2,397.0,420.5069549956613,-23.506954995661317
ID18,ID23,D,3,461.0,401.98538408952845,59.01461591047155
ID18,ID23,E,4,-423.0,-477.0751643883741,54.075164388374105
ID18,ID23,F,5,-521.0,-532.2858190424065,11.285819042406501
ID18,ID23,G,6,-477.0,-502.65358891157825,25.653588911578254
ID18,ID23,H,7,-562.0,-555.5192809959165,-6.480719004083539
ID18,ID24,A,0,729.0,504.00461359086535,224.99538640913465
ID18,ID24,B,1,516.0,508.4692734536295,7.530726546370488
ID18,ID24,C,2,845.0,416.40970232041786,428.59029767958214
ID18,ID24,D,3,363.0,392.9692301027676,-29.969230102767597
ID18,ID24,E,4,-452.0,-472.25384446254293,20.25384446254293
ID18,ID24,F,5,-496.0,-522.5036092629773,26.503609262977307
ID18,ID24,G,6,-468.0,-508.6952645830022,40.6952645830022
ID18,ID24,H,7,-547.0,-566.1441448167923,19.144144816792277
ID19,ID20,A,0,-45.0,-31.52867063648455,-13.471329363515451
ID19,ID20,B,1,264.0,151.94820410226953,112.05179589773047
ID19,ID20,C,2,81.0,26.973307825471693,54.02669217452831
ID19,ID20,D,3,-190.0,-151.72551692035108,-38.27448307964892
ID19,ID20,E,4,-408.0,-15.88699314519181,-392.1130068548082
ID19,ID20,F,5,390.0,114.69495529427331,275.3050447057267
ID19,ID20,G,6,-467.0,12.976798863126078,-479.9767988631261
ID19,ID20,H,7,114.0,-113.63050928185658,227.63050928185658
ID19,ID21,A,0,342.0,357.09292820852625,-15.092928208526246
ID19,ID21,B,1,713.0,520.3888935983066,192.6111064016934
ID19,ID21,C,2,611.0,565.665950071764,45.33404992823603
ID19,ID21,D,3,659.0,390.7672519029247,268.2327480970753
ID19,ID21,E,4,-933.0,-585.7005124242132,-347.29948757578677
ID19,ID21,F,5,-477.0,-501.7028384675157,24.702838467515676
ID19,ID21,G,6,-845.0,-390.97286106423917,-454.02713893576083
ID19,ID21,H,7,-507.0,-580.1656005115933,73.16560051159331
ID19,ID22,A,0,661.0,343.55497303595894,317.44502696404106
ID19,ID22,B,1,611.0,514.8385074444179,96.16149255558207
ID19,ID22,C,2,678.0,581.0123805763376,96.98761942366241
ID19,ID22,D,3,370.0,398.999310656141,-28.999310656141006
ID19,ID22,E,4,-981.0,-604.2698898929568,-376.7301101070432
ID19,ID22,F,5,-456.0,-507.36385816536585,51.363858165365855
ID19,ID22,G,6,-787.0,-371.2801855830469,-415.7198144169531
ID19,ID22,H,7,-489.0,-572.2366686501123,83.23666865011228
ID19,ID23,A,0,328.0,352.5804708572182,-24.580470857218188
ID19,ID23,B,1,883.0,509.05187701468117,373.94812298531883
ID19,ID23,C,2,664.0,572.6018515915105,91.39814840848953
ID19,ID23,D,3,469.0,404.4153400286027,64.58465997139729
ID19,ID23,E,4,-925.0,-593.3009124549353,-331.6990875450647
ID19,ID23,F,5,-485.0,-515.8715464649947,30.871546464994708
ID19,ID23,G,6,-802.0,-381.640252282087,-420.359747717913
ID19,ID23,H,7,-492.0,-564.8076571805611,72.80765718056114
ID19,ID24,A,0,471.0,355.74504875676894,115.25495124323106
ID19,ID24,B,1,618.0,517.2485484718002,100.75145152819982
ID19,ID24,C,2,1112.0,568.504598916267,543.495401083733
ID19,ID24,D,3,371.0,395.39918604184186,-24.39918604184186
ID19,ID24,E,4,-954.0,-588.4795925291041,-365.52040747089586
ID19,ID24,F,5,-460.0,-506.0893366855655,46.08933668556551
ID19,ID24,G,6,-793.0,-387.6819279535109,-405.3180720464891
ID19,ID24,H,7,-477.0,-575.432521001437,98.43252100143695
ID20,ID21,A,0,387.0,388.6215988450108,-1.6215988450107943
ID20,ID21,B,1,449.0,368.44068949603707,80.55931050396293
ID20,ID21,C,2,530.0,538.6926422462923,-8.69264224629228
ID20,ID21,D,3,849.0,542.4927688232758,306.5072311767242
ID20,ID21,E,4,-525.0,-569.8135192790214,44.81351927902142
ID20,ID21,F,5,-867.0,-616.397793761789,-250.602206238211
ID20,ID21,G,6,-378.0,-403.94965992736525,25.949659927365246
ID20,ID21,H,7,-621.0,-466.53509122973674,-154.46490877026326
ID20,ID22,A,0,706.0,375.0836436724435,330.9163563275565
ID20,ID22,B,1,347.0,362.8903033421484,-15.8903033421484
ID20,ID22,C,2,597.0,554.0390727508659,42.9609272491341
ID20,ID22,D,3,560.0,550.7248275764921,9.275172423507911
ID20,ID22,E,4,-573.0,-588.382896747765,15.382896747765017
ID20,ID22,F,5,-846.0,-622.0588134596392,-223.94118654036083
ID20,ID22,G,6,-320.0,-384.25698444617296,64.25698444617296
ID20,ID22,H,7,-603.0,-458.6061593682557,-144.3938406317443
ID20,ID23,A,0,373.0,384.10914149370274,-11.109141493702737
ID20,ID23,B,1,619.0,357.10367291241164,261.89632708758836
ID20,ID23,C,2,583.0,545.6285437660388,37.371456233961226
ID20,ID23,D,3,659.0,556.1408569489538,102.8591430510462
ID20,ID23,E,4,-517.0,-577.4139193097435,60.413919309743505
ID20,ID23,F,5,-875.0,-630.566501759268,-244.43349824073198
ID20,ID23,G,6,-335.0,-394.61705114521305,59.617051145213054
ID20,ID23,H,7,-606.0,-451.17714789870456,-154.82285210129544
ID20,ID24,A,0,516.0,387.2737193932535,128.7262806067465
ID20,ID24,B,1,354.0,365.30034436953065,-11.300344369530649
ID20,ID24,C,2,1031.0,541.5312910907953,489.4687089092047
ID20,ID24,D,3,561.0,547.1247029621929,13.875297037807059
ID20,ID24,E,4,-546.0,-572.5925993839123,26.59259938391233
ID20,ID24,F,5,-850.0,-620.7842919798388,-229.21570802016117
ID20,ID24,G,6,-326.0,-400.658726816637,74.658726816637
ID20,ID24,H,7,-591.0,-461.8020117195804,-129.19798828041962
ID21,ID22,A,0,319.0,-13.537955172567308,332.5379551725673
ID21,ID22,B,1,-102.0,-5.550386153888667,-96.44961384611133
ID21,ID22,C,2,67.0,15.346430504573618,51.65356949542638
ID21,ID22,D,3,-289.0,8.232058753216279,-297.2320587532163
ID21,ID22,E,4,-48.0,-18.569377468743596,-29.430622531256404
ID21,ID22,F,5,21.0,-5.661019697850179,26.66101969785018
ID21,ID22,G,6,58.0,19.692675481192282,38.30732451880772
ID21,ID22,H,7,18.0,7.928931861481033,10.071068138518967
ID21,ID23,A,0,-14.0,-4.512457351308058,-9.487542648691942
ID21,ID23,B,1,170.0,-11.337016583625427,181.33701658362543
ID21,ID23,C,2,53.0,6.935901519746494,46.064098480253506
ID21,ID23,D,3,-190.0,13.648088125677987,-203.648088125678
ID21,ID23,E,4,8.0,-7.600400030722085,15.600400030722085
ID21,ID23,F,5,-8.0,-14.168707997479032,6.168707997479032
ID21,ID23,G,6,43.0,9.332608782152192,33.66739121784781
ID21,ID23,H,7,15.0,15.357943331032175,-0.3579433310321747
ID21,ID24,A,0,129.0,-1.3478794517573078,130.3478794517573
ID21,ID24,B,1,-95.0,-3.1403451265064177,-91.85965487349358
ID21,ID24,C,2,501.0,2.838648844503041,498.16135115549696
ID21,ID24,D,3,-288.0,4.631934138917131,-292.63193413891713
ID21,ID24,E,4,-21.0,-2.779080104890909,-18.22091989510909
ID21,ID24,F,5,17.0,-4.386498218049837,21.386498218049837
ID21,ID24,G,6,52.0,3.290933110728247,48.70906688927175
ID21,ID24,H,7,30.0,4.733079510156358,25.266920489843642
ID22,ID23,A,0,-333.0,9.02549782125925,-342.02549782125925
ID22,ID23,B,1,272.0,-5.786630429736761,277.78663042973676
ID22,ID23,C,2,-14.0,-8.410528984827124,-5.589471015172876
ID22,ID23,D,3,99.0,5.416029372461708,93.58397062753829
ID22,ID23,E,4,56.0,10.968977438021511,45.03102256197849
ID22,ID23,F,5,-29.0,-8.507688299628853,-20.492311700371147
ID22,ID23,G,6,-15.0,-10.36006669904009,-4.63993330095991
ID22,ID23,H,7,-3.0,7.429011469551142,-10.429011469551142
ID22,ID24,A,0,-190.0,12.19007572081,-202.19007572081
ID22,ID24,B,1,7.0,2.410041027382249,4.589958972617751
ID22,ID24,C,2,434.0,-12.507781660070577,446.5077816600706
ID22,ID24,D,3,1.0,-3.6001246142991477,4.600124614299148
ID22,ID24,E,4,27.0,15.790297363852687,11.209702636147313
ID22,ID24,F,5,-4.0,1.2745214798003417,-5.274521479800342
ID22,ID24,G,6,-6.0,-16.401742370464035,10.401742370464035
ID22,ID24,H,7,12.0,-3.1958523513246746,15.195852351324675
ID23,ID24,A,0,143.0,3.16457789955075,139.83542210044925
ID23,ID24,B,1,-265.0,8.19667145711901,-273.196671457119
ID23,ID24,C,2,448.0,-4.097252675243453,452.09725267524345
ID23,ID24,D,3,-98.0,-9.016153986760855,-88.98384601323914
ID23,ID24,E,4,-29.0,4.821319925831176,-33.821319925831176
ID23,ID24,F,5,25.0,9.782209779429195,15.217790220570805
ID23,ID24,G,6,9.0,-6.0416756714239455,15.041675671423945
ID23,ID24,H,7,15.0,-10.624863820875817,25.624863820875817
