sweep,rx_id,rx,source_kind,tx_id,tx,source_addr,directed_link,raw_distance_mm,rx_timestamp,carrier_integrator,first_path,fp_amp1,fp_amp2,fp_amp3,fp_amp_sum,max_growth_cir,rx_pream_count,std_noise,max_noise,snr_proxy,peak_over_fp,noise_over_fp,raw_line,round_master,raw_distance_valid,valid_raw_distance_mm
20,6,G,A,2,C,0xa102,G<-C,-1,1269132238,-4939,48082,4401,3863,4566,12830,2068,121,60,1425,213.83333333333334,0.16118472330475447,0.004676539360872954,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;20;6;A;2;0xa102;-1;1269132238;-4939;48082;4401;3863;4566;2068;121;60;1425,C,False,
3,2,C,A,6,G,0xa106,C<-G,1599,1053982754,4924,47622,6254,2966,4295,13515,1747,122,56,1161,241.33928571428572,0.12926378098409175,0.004143544210136885,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;3;2;A;6;0xa106;1599;1053982754;4924;47622;6254;2966;4295;1747;122;56;1161,C,True,1599.0
15,0,A,A,2,C,0xa102,A<-C,-1,4133854414,-18,47810,2148,2311,3404,7863,1531,118,28,501,280.82142857142856,0.19470939844842935,0.0035609818135571665,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;15;0;A;2;0xa102;-1;4133854414;-18;47810;2148;2311;3404;1531;118;28;501,C,False,
4,2,C,A,0,A,0xa100,C<-A,5221,185967053,-2824,48073,2090,2677,2857,7624,1298,122,24,434,317.6666666666667,0.17025183630640084,0.0031479538300104933,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;4;2;A;0;0xa100;5221;185967053;-2824;48073;2090;2677;2857;1298;122;24;434,C,True,5221.0
4,2,C,A,3,D,0xa103,C<-D,3990,1820105281,-1894,47677,7331,7304,4025,18660,1941,122,52,1225,358.84615384615387,0.1040192926045016,0.0027867095391211146,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;4;2;A;3;0xa103;3990;1820105281;-1894;47677;7331;7304;4025;1941;122;52;1225,C,True,3990.0
4,2,C,A,4,E,0xa104,C<-E,5034,2856779718,629,48050,6170,7581,4931,18682,2103,122,52,1218,359.2692307692308,0.11256824751097314,0.0027834278985119365,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;4;2;A;4;0xa104;5034;2856779718;629;48050;6170;7581;4931;2103;122;52;1218,C,True,5034.0
22,4,E,A,2,C,0xa102,E<-C,-1,765848353,-3427,47909,6928,7211,5841,19980,2317,123,40,939,499.5,0.11596596596596596,0.002002002002002002,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;22;4;A;2;0xa102;-1;765848353;-3427;47909;6928;7211;5841;2317;123;40;939,C,False,
23,3,D,A,2,C,0xa102,D<-C,-1,3254828151,-1201,47723,6905,7256,5244,19405,2252,122,52,1228,373.1730769230769,0.11605256377222366,0.002679721721205875,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;23;3;A;2;0xa102;-1;3254828151;-1201;47723;6905;7256;5244;2252;122;52;1228,C,False,
24,5,F,A,2,C,0xa102,F<-C,-1,1397236340,6596,47696,2504,6553,6181,15238,2073,117,44,1034,346.3181818181818,0.13604147525922036,0.002887518046987794,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;24;5;A;2;0xa102;-1;1397236340;6596;47696;2504;6553;6181;2073;117;44;1034,C,False,
23,7,H,A,2,C,0xa102,H<-C,-1,324347696,-2428,47916,7198,6821,4727,18746,1891,117,52,1220,360.5,0.10087485330203777,0.0027739251040221915,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;23;7;A;2;0xa102;-1;324347696;-2428;47916;7198;6821;4727;1891;117;52;1220,C,False,
21,6,G,A,2,C,0xa102,G<-C,-1,838857341,-4729,47745,6783,3245,4854,14882,2171,122,60,1428,248.03333333333333,0.14588092998252922,0.00403171616718183,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;21;6;A;2;0xa102;-1;838857341;-4729;47745;6783;3245;4854;2171;122;60;1428,C,False,
4,2,C,A,5,F,0xa105,C<-F,3547,3888112312,-6494,47812,2359,6796,6810,15965,2236,122,52,1221,307.0192307692308,0.14005637331663012,0.0032571249608518635,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;4;2;A;5;0xa105;3547;3888112312;-6494;47812;2359;6796;6810;2236;122;52;1221,C,True,3547.0
5,2,C,A,0,A,0xa100,C<-A,5191,3698428971,-3094,47663,2160,3023,2090,7273,1423,122,28,495,259.75,0.19565516293139007,0.0038498556304138597,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;5;2;A;0;0xa100;5191;3698428971;-3094;47663;2160;3023;2090;1423;122;28;495,C,True,5191.0
24,3,D,A,2,C,0xa102,D<-C,-1,2540077740,-1649,47784,7119,6994,5278,19391,2088,117,48,1131,403.9791666666667,0.10767882007116704,0.002475375174049817,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;24;3;A;2;0xa102;-1;2540077740;-1649;47784;7119;6994;5278;2088;117;48;1131,C,False,
16,0,A,A,2,C,0xa102,A<-C,-1,3351349335,-529,47691,1701,2564,3086,7351,1397,118,28,530,262.5357142857143,0.19004217113317917,0.0038090055774724525,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;16;0;A;2;0xa102;-1;3351349335;-529;47691;1701;2564;3086;1397;118;28;530,C,False,
6,1,B,A,2,C,0xa102,B<-C,-1,3915335206,533,48138,7249,5865,4940,18054,2133,122,48,1136,376.125,0.11814556331006978,0.0026586905948820204,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;6;1;A;2;0xa102;-1;3915335206;533;48138;7249;5865;4940;2133;122;48;1136,C,False,
5,2,C,A,3,D,0xa103,C<-D,4075,1105357867,-2013,47639,2657,5712,5001,13370,849,122,36,684,371.3888888888889,0.06350037397157816,0.002692595362752431,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;5;2;A;3;0xa103;4075;1105357867;-2013;47639;2657;5712;5001;849;122;36;684,C,True,4075.0
5,2,C,A,4,E,0xa104,C<-E,5100,2139626698,294,47790,6013,7268,5009,18290,2010,122,60,1409,304.8333333333333,0.10989611809732094,0.0032804811372334607,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;5;2;A;4;0xa104;5100;2139626698;294;47790;6013;7268;5009;2010;122;60;1409,C,True,5100.0
5,2,C,A,5,F,0xa105,C<-F,3559,3174697553,-6432,47709,3790,6877,5396,16063,2197,122,44,996,365.0681818181818,0.13677395256178795,0.0027392143435223805,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;5;2;A;5;0xa105;3559;3174697553;-6432;47709;3790;6877;5396;2197;122;44;996,C,True,3559.0
23,4,E,A,2,C,0xa102,E<-C,-1,48682026,-3761,47662,7263,7560,5110,19933,2461,124,40,982,498.325,0.12346360307028546,0.0020067225204434855,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;23;4;A;2;0xa102;-1;48682026;-3761;47662;7263;7560;5110;2461;124;40;982,C,False,
25,5,F,A,2,C,0xa102,F<-C,-1,683850979,6443,47807,6076,7183,4082,17341,2298,121,48,1128,361.2708333333333,0.13251830920938815,0.002768006458681737,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;25;5;A;2;0xa102;-1;683850979;6443;47807;6076;7183;4082;2298;121;48;1128,C,False,
22,6,G,A,2,C,0xa102,G<-C,-1,126488000,-4732,48068,6621,3307,4817,14745,2009,119,52,1195,283.5576923076923,0.13624957612750085,0.003526619192946762,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;22;6;A;2;0xa102;-1;126488000;-4732;48068;6621;3307;4817;2009;119;52;1195,C,False,
5,2,C,A,6,G,0xa106,C<-G,1631,4206350905,4822,47645,3610,4043,3264,10917,1711,122,52,1192,209.94230769230768,0.15672803883850875,0.004763213336997344,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;5;2;A;6;0xa106;1631;4206350905;4822;47645;3610;4043;3264;1711;122;52;1192,C,True,1631.0
6,2,C,A,0,A,0xa100,C<-A,5116,3238143977,-2922,47597,2405,2754,1921,7080,1301,122,24,429,295.0,0.18375706214689266,0.003389830508474576,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;6;2;A;0;0xa100;5116;3238143977;-2922;47597;2405;2754;1921;1301;122;24;429,C,True,5116.0
25,3,D,A,2,C,0xa102,D<-C,-1,2110425044,-1303,48072,4978,7563,7573,20114,2417,123,48,1141,419.0416666666667,0.1201650591627722,0.0023863975340558813,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;25;3;A;2;0xa102;-1;2110425044;-1303;48072;4978;7563;7573;2417;123;48;1141,C,False,
17,0,A,A,2,C,0xa102,A<-C,-1,2891063425,814,47733,2235,3088,2046,7369,1419,119,24,455,307.0416666666667,0.19256344144388654,0.003256886958881802,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;17;0;A;2;0xa102;-1;2891063425;814;47733;2235;3088;2046;1419;119;24;455,C,False,
7,1,B,A,2,C,0xa102,B<-C,-1,3459239097,532,47797,5789,4664,2907,13360,2042,118,48,1129,278.3333333333333,0.1528443113772455,0.003592814371257485,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;7;1;A;2;0xa102;-1;3459239097;532;47797;5789;4664;2907;2042;118;48;1129,C,False,
6,2,C,A,3,D,0xa103,C<-D,4025,675708649,-2115,47853,7107,7185,5037,19329,2063,122,56,1264,345.1607142857143,0.10673081897666718,0.002897201096797558,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;6;2;A;3;0xa103;4025;675708649;-2115;47853;7107;7185;5037;2063;122;56;1264,C,True,4025.0
6,2,C,A,4,E,0xa104,C<-E,5061,1710976592,441,47692,4544,7444,7166,19154,2014,122,60,1407,319.23333333333335,0.10514774981727054,0.0031325049597995197,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;6;2;A;4;0xa104;5061;1710976592;441;47692;4544;7444;7166;2014;122;60;1407,C,True,5061.0
6,2,C,A,5,F,0xa105,C<-F,3555,2735258204,-6480,47728,5356,7069,4729,17154,2177,122,40,920,428.85,0.12690917570246008,0.002331817651859625,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;6;2;A;5;0xa105;3555;2735258204;-6480;47728;5356;7069;4729;2177;122;40;920,C,True,3555.0
24,4,E,A,2,C,0xa102,E<-C,-1,3914985114,-3451,47774,5548,7495,6756,19799,2237,123,40,939,494.975,0.11298550431839992,0.002020304055760392,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;24;4;A;2;0xa102;-1;3914985114;-3451;47774;5548;7495;6756;2237;123;40;939,C,False,
26,5,F,A,2,C,0xa102,F<-C,-1,244441812,6509,47784,4255,6998,5065,16318,2141,118,40,946,407.95,0.13120480451035665,0.0024512807942149773,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;26;5;A;2;0xa102;-1;244441812;6509;47784;4255;6998;5065;2141;118;40;946,C,False,
24,7,H,A,2,C,0xa102,H<-C,-1,3789131837,-2173,47689,4413,6790,6453,17656,1849,119,60,1337,294.26666666666665,0.10472360670593565,0.0033982782057091075,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;24;7;A;2;0xa102;-1;3789131837;-2173;47689;4413;6790;6453;1849;119;60;1337,C,False,
26,3,D,A,2,C,0xa102,D<-C,-1,1662582938,-1190,47774,6316,7065,5842,19223,2007,117,52,1221,369.6730769230769,0.10440618009675909,0.002705092857514436,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;26;3;A;2;0xa102;-1;1662582938;-1190;47774;6316;7065;5842;2007;117;52;1221,C,False,
18,0,A,A,2,C,0xa102,A<-C,-1,2494751086,144,47970,1959,3212,2431,7602,1531,118,20,411,380.1,0.2013943699026572,0.002630886608787161,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;18;0;A;2;0xa102;-1;2494751086;144;47970;1959;3212;2431;1531;118;20;411,C,False,
8,1,B,A,2,C,0xa102,B<-C,-1,3048003417,502,47949,6918,6022,5152,18092,2109,122,52,1175,347.9230769230769,0.11657086004864028,0.00287419854079151,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;8;1;A;2;0xa102;-1;3048003417;502;47949;6918;6022;5152;2109;122;52;1175,C,False,
23,6,G,A,2,C,0xa102,G<-C,-1,3975949747,-6090,48047,1164,1656,1121,3941,221,45,16,317,246.3125,0.05607713778228876,0.0040598832783557475,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;23;6;A;2;0xa102;-1;3975949747;-6090;48047;1164;1656;1121;221;45;16;317,C,False,
6,2,C,A,6,G,0xa106,C<-G,1607,3760868415,4893,47643,3406,3619,3013,10038,1739,122,52,1188,193.03846153846155,0.17324168160988246,0.005180314803745766,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;6;2;A;6;0xa106;1607;3760868415;4893;47643;3406;3619;3013;1739;122;52;1188,C,True,1607.0
7,2,C,A,0,A,0xa100,C<-A,5168,2841830166,-2833,47882,2041,2731,3028,7800,1458,122,24,459,325.0,0.18692307692307691,0.003076923076923077,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;7;2;A;0;0xa100;5168;2841830166;-2833;47882;2041;2731;3028;1458;122;24;459,C,True,5168.0
25,4,E,A,2,C,0xa102,E<-C,-1,3445397140,-3260,47768,4178,6896,6303,17377,1850,118,48,1071,362.0208333333333,0.10646256546009092,0.002762271968694251,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;25;4;A;2;0xa102;-1;3445397140;-3260;47768;4178;6896;6303;1850;118;48;1071,C,False,
27,5,F,A,2,C,0xa102,F<-C,-1,4053944352,5912,47628,1518,3686,3731,8935,692,70,20,416,446.75,0.0774482372691662,0.002238388360380526,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;27;5;A;2;0xa102;-1;4053944352;5912;47628;1518;3686;3731;692;70;20;416,C,False,
25,7,H,A,2,C,0xa102,H<-C,-1,2951365096,-2138,48108,7492,7174,4969,19635,2051,122,56,1312,350.625,0.10445632798573976,0.00285204991087344,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;25;7;A;2;0xa102;-1;2951365096;-2138;48108;7492;7174;4969;2051;122;56;1312,C,False,
24,6,G,A,2,C,0xa102,G<-C,-1,3489969157,-4793,47625,6763,3435,4530,14728,2166,123,56,1331,263.0,0.1470668115154807,0.0038022813688212928,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;24;6;A;2;0xa102;-1;3489969157;-4793;47625;6763;3435;4530;2166;123;56;1331,C,False,
7,2,C,A,3,D,0xa103,C<-D,3958,227868686,-1949,47634,6488,7438,6473,20399,2273,122,52,1231,392.28846153846155,0.11142703073680083,0.0025491445659100937,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;7;2;A;3;0xa103;3958;227868686;-1949;47634;6488;7438;6473;2273;122;52;1231,C,True,3958.0
7,2,C,A,4,E,0xa104,C<-E,5070,1241400917,335,47689,3499,7055,7256,17810,2032,122,56,1368,318.0357142857143,0.11409320606400898,0.0031443009545199328,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;7;2;A;4;0xa104;5070;1241400917;335;47689;3499;7055;7256;2032;122;56;1368,C,True,5070.0
7,2,C,A,5,F,0xa105,C<-F,3554,2249763597,-6533,47897,3286,6767,5710,15763,2136,122,44,1000,358.25,0.13550720040601408,0.0027913468248429866,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;7;2;A;5;0xa105;3554;2249763597;-6533;47897;3286;6767;5710;2136;122;44;1000,C,True,3554.0
7,2,C,A,7,H,0xa107,C<-H,4035,3981763347,-834,47895,7353,7338,5613,20304,2134,122,48,1134,423.0,0.10510244286840031,0.002364066193853428,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;7;2;A;7;0xa107;4035;3981763347;-834;47895;7353;7338;5613;2134;122;48;1134,C,True,4035.0
27,3,D,A,2,C,0xa102,D<-C,-1,1306351358,-1331,47866,7431,6844,3940,18215,2137,122,56,1316,325.26785714285717,0.11732088937688719,0.003074389239637661,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;27;3;A;2;0xa102;-1;1306351358;-1331;47866;7431;6844;3940;2137;122;56;1316,C,False,
19,0,A,A,2,C,0xa102,A<-C,-1,2075655962,855,47886,1616,2661,2927,7204,1337,119,28,497,257.2857142857143,0.18559133814547474,0.003886729594669628,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;19;0;A;2;0xa102;-1;2075655962;855;47886;1616;2661;2927;1337;119;28;497,C,False,
9,1,B,A,2,C,0xa102,B<-C,-1,2644803476,423,48024,6973,5351,3822,16146,1910,117,52,1221,310.5,0.11829555307816178,0.00322061191626409,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;9;1;A;2;0xa102;-1;2644803476;423;48024;6973;5351;3822;1910;117;52;1221,C,False,
8,2,C,A,0,A,0xa100,C<-A,5158,2422733668,-2877,47968,2182,3160,2555,7897,1421,122,28,536,282.0357142857143,0.1799417500316576,0.0035456502469292136,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;8;2;A;0;0xa100;5158;2422733668;-2877;47968;2182;3160;2555;1421;122;28;536,C,True,5158.0
8,2,C,A,4,E,0xa104,C<-E,5067,583805199,428,47883,5010,7440,7358,19808,2060,122,60,1396,330.1333333333333,0.1039983844911147,0.0030290791599353797,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;8;2;A;4;0xa104;5067;583805199;428;47883;5010;7440;7358;2060;122;60;1396,C,True,5067.0
26,4,E,A,2,C,0xa102,E<-C,-1,2787789789,-3581,48097,5948,6914,5733,18595,2044,122,40,935,464.875,0.10992202204893789,0.0021511158913686476,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;26;4;A;2;0xa102;-1;2787789789;-3581;48097;5948;6914;5733;2044;122;40;935,C,False,
28,5,F,A,2,C,0xa102,F<-C,-1,3412014315,6451,47823,2430,6736,6480,15646,2206,119,48,1128,325.9583333333333,0.14099450338744726,0.00306787677361626,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;28;5;A;2;0xa102;-1;3412014315;6451;47823;2430;6736;6480;2206;119;48;1128,C,False,
26,7,H,A,2,C,0xa102,H<-C,-1,2693923970,-1828,47742,7571,6350,3408,17329,2106,121,60,1458,288.81666666666666,0.12153038259564891,0.0034624040625541,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;26;7;A;2;0xa102;-1;2693923970;-1828;47742;7571;6350;3408;2106;121;60;1458,C,False,
25,6,G,A,2,C,0xa102,G<-C,-1,2859288008,-4749,48076,5582,3377,5111,14070,2107,123,60,1360,234.5,0.14975124378109453,0.0042643923240938165,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;25;6;A;2;0xa102;-1;2859288008;-4749;48076;5582;3377;5111;2107;123;60;1360,C,False,
8,2,C,A,5,F,0xa105,C<-F,3561,1607803975,-6487,47691,2355,6878,6857,16090,2240,122,48,1092,335.2083333333333,0.13921690490988192,0.002983219390926041,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;8;2;A;5;0xa105;3561;1607803975;-6487;47691;2355;6878;6857;2240;122;48;1092,C,True,3561.0
8,2,C,A,6,G,0xa106,C<-G,1651,2644252221,4898,47633,4480,3558,3473,11511,1682,122,56,1272,205.55357142857142,0.14612110155503433,0.0048649118234732,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;8;2;A;6;0xa106;1651;2644252221;4898;47633;4480;3558;3473;1682;122;56;1272,C,True,1651.0
8,2,C,A,7,H,0xa107,C<-H,4057,3724330104,-1064,47724,7537,7217,5037,19791,2127,122,80,1858,247.3875,0.10747309383052903,0.0040422414228689805,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;8;2;A;7;0xa107;4057;3724330104;-1064;47724;7537;7217;5037;2127;122;80;1858,C,True,4057.0
20,0,A,A,2,C,0xa102,A<-C,-1,1796874403,-1349,47767,1967,2904,2557,7428,1405,120,32,636,232.125,0.18914916532040926,0.004308023694130318,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;20;0;A;2;0xa102;-1;1796874403;-1349;47767;1967;2904;2557;1405;120;32;636,C,False,
10,1,B,A,2,C,0xa102,B<-C,-1,2367866361,450,48085,6911,7333,5382,19626,2230,125,52,1173,377.4230769230769,0.11362478345052482,0.0026495465199225516,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;10;1;A;2;0xa102;-1;2367866361;450;48085;6911;7333;5382;2230;125;52;1173,C,False,
9,2,C,A,0,A,0xa100,C<-A,5158,2143952358,-2635,47586,2019,3046,2416,7481,1378,122,32,539,233.78125,0.1841999732656062,0.004277503007619302,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;9;2;A;0;0xa100;5158;2143952358;-2635;47586;2019;3046;2416;1378;122;32;539,C,True,5158.0
9,2,C,A,1,B,0xa101,C<-B,3439,3169506844,-298,47608,5858,3944,2386,12188,1842,122,48,1131,253.91666666666666,0.1511322612405645,0.003938299967180834,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;9;2;A;1;0xa101;3439;3169506844;-298;47608;5858;3944;2386;1842;122;48;1131,C,True,3439.0
9,2,C,A,3,D,0xa103,C<-D,3964,4247996758,-1961,47962,5427,7081,5881,18389,1774,122,56,1257,328.375,0.09647071618902604,0.0030452988199467074,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;9;2;A;3;0xa103;3964;4247996758;-1961;47962;5427;7081;5881;1774;122;56;1257,C,True,3964.0
27,4,E,A,2,C,0xa102,E<-C,-1,3193416706,-3879,47622,4203,6943,6726,17872,1925,118,44,1028,406.1818181818182,0.10771038495971352,0.0024619516562220233,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;27;4;A;2;0xa102;-1;3193416706;-3879;47622;4203;6943;6726;1925;118;44;1028,C,False,
28,3,D,A,2,C,0xa102,D<-C,-1,1387737940,-991,47960,5965,7413,6354,19732,2110,120,48,1136,411.0833333333333,0.10693290087168052,0.002432596797080884,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;28;3;A;2;0xa102;-1;1387737940;-991;47960;5965;7413;6354;2110;120;48;1136,C,False,
29,5,F,A,2,C,0xa102,F<-C,-1,3807646720,6438,48076,2937,6446,6716,16099,2333,124,44,998,365.8863636363636,0.1449158332815703,0.0027330890117398597,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;29;5;A;2;0xa102;-1;3807646720;6438;48076;2937;6446;6716;2333;124;44;998,C,False,
26,6,G,A,2,C,0xa102,G<-C,-1,3270853462,-4829,47954,4506,4088,4254,12848,1858,118,56,1278,229.42857142857142,0.14461394769613947,0.0043586550435865505,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;26;6;A;2;0xa102;-1;3270853462;-4829;47954;4506;4088;4254;1858;118;56;1278,C,False,
9,2,C,A,4,E,0xa104,C<-E,5103,989448426,81,47838,5307,7465,6780,19552,2210,120,52,1273,376.0,0.11303191489361702,0.0026595744680851063,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;9;2;A;4;0xa104;5103;989448426;81;47838;5307;7465;6780;2210;120;52;1273,C,True,5103.0
9,2,C,A,5,F,0xa105,C<-F,3594,2003403587,-6429,47943,2627,6902,6719,16248,2228,122,48,1085,338.5,0.13712456917774496,0.0029542097488921715,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;9;2;A;5;0xa105;3594;2003403587;-6429;47943;2627;6902;6719;2228;122;48;1085,C,True,3594.0
9,2,C,A,6,G,0xa106,C<-G,1634,3055843499,4969,47751,5697,2962,3946,12605,1718,122,48,1107,262.6041666666667,0.1362951209837366,0.0038080126933756446,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;9;2;A;6;0xa106;1634;3055843499;4969;47751;5697;2962;3946;1718;122;48;1107,C,True,1634.0
9,2,C,A,7,H,0xa107,C<-H,4137,4133664445,-1003,47793,7070,7542,4954,19566,2021,122,68,1592,287.7352941176471,0.1032914238985996,0.003475416538894,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;9;2;A;7;0xa107;4137;4133664445;-1003;47793;7070;7542;4954;2021;122;68;1592,C,True,4137.0
27,7,H,A,2,C,0xa102,H<-C,-1,3103247970,-2651,47718,6980,6987,4998,18965,1885,117,44,1040,431.02272727272725,0.09939361982599526,0.00232006327445294,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;27;7;A;2;0xa102;-1;3103247970;-2651;47718;6980;6987;4998;1885;117;44;1040,C,False,
0,3,D,A,0,A,0xa100,D<-A,2813,2187043882,-1078,47646,7135,7644,7341,22120,2566,122,60,1456,368.6666666666667,0.11600361663652803,0.0027124773960217,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;0;3;A;0;0xa100;2813;2187043882;-1078;47646;7135;7644;7341;2566;122;60;1456,D,True,2813.0
0,3,D,A,1,B,0xa101,D<-B,5684,3226027523,-1349,48111,6702,6555,4504,17761,2239,122,40,946,444.025,0.12606272169359833,0.0022521254433871965,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;0;3;A;1;0xa101;5684;3226027523;-1349;48111;6702;6555;4504;2239;122;40;946,D,True,5684.0
11,1,B,A,3,D,0xa103,B<-D,-1,911069600,-1362,48028,7026,6083,5250,18359,2092,118,44,1039,417.25,0.11394956152295876,0.002396644697423607,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;11;1;A;3;0xa103;-1;911069600;-1362;48028;7026;6083;5250;2092;118;44;1039,D,False,
21,0,A,A,3,D,0xa103,A<-D,-1,326732989,511,47785,7136,7392,5636,20164,2029,121,64,1499,315.0625,0.10062487601666337,0.0031739734179726245,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;21;0;A;3;0xa103;-1;326732989;511;47785;7136;7392;5636;2029;121;64;1499,D,False,
1,2,C,A,3,D,0xa103,C<-D,-1,2687760560,-1990,47788,6799,7011,5037,18847,2059,118,56,1316,336.55357142857144,0.10924815620523161,0.0029712951663394705,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;1;2;A;3;0xa103;-1;2687760560;-1990;47788;6799;7011;5037;2059;118;56;1316,D,False,
28,4,E,A,3,D,0xa103,E<-D,-1,1777611098,-2351,47958,7113,7043,6799,20955,2165,120,52,1226,402.9807692307692,0.10331663087568599,0.002481507993319017,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;28;4;A;3;0xa103;-1;1777611098;-2351;47958;7113;7043;6799;2165;120;52;1226,D,False,
0,3,D,A,2,C,0xa102,D<-C,4007,4279841840,-1173,47660,7295,7615,5440,20350,2307,122,52,1278,391.34615384615387,0.11336609336609337,0.0025552825552825555,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;0;3;A;2;0xa102;4007;4279841840;-1173;47660;7295;7615;5440;2307;122;52;1278,D,True,4007.0
0,3,D,A,4,E,0xa104,D<-E,3117,1087493267,1860,47759,5778,7196,7363,20337,2164,122,44,1031,462.20454545454544,0.1064070413531986,0.0021635442789005263,[AUTOPOS] AUTOPOS finite sweep handoff: master=D sets=10; host waits for SWE[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;0;3;A;4;0xa104;3117;1087493267;1860;47759;5778;7196;7363;2164;122;44;1031,D,True,3117.0
