L,A,U,P,I,T,kind,n,p50_mean,p95_mean,p95_std,rmse_mean,legacy_xz_p95_mean,legacy_yvertical_p95_mean,sameP_uwb_p95_mean,sameP_delta_p95_mean,sameP_improved_seed_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,sensor_label,experiment_short,accuracy_rank,rescue_rank
L20,A0,U4,P1,I5,T3,position_fusion,5,83.8343608536257,153.81554774095454,2.7404325104445144,95.23180881845528,118.19340201256693,113.62855055165001,179.58127537090328,25.765727629948735,1.0,77.98659025452314,49.19969332261507,124.48653857108442,311.9710298555745,L20 Xsens MTi-3,X_A0_U4_P1_L20_I5_T3,237,207
L16,A0,U4,P5,I8,T5,position_fusion,5,91.03153690707832,154.04993876900554,0.8029328002606616,101.81371342158363,120.70928429877024,114.6075822120005,156.73705943320283,2.6871206641973115,1.0,77.75219922647219,55.89265091173841,101.2864035658165,506.6822854746371,L16 ICM-45686,X_A0_U4_P5_L16_I8_T5,238,569
L16,A0,U4,P5,I6,T5,position_fusion,5,90.72907230520588,154.10561712606165,0.7475203569516279,101.99207059626991,121.349324859706,114.9225719904853,156.73705943320283,2.631442307141191,1.0,77.69652086941605,55.860256269446005,101.71091200118579,519.348253979724,L16 ICM-45686,X_A0_U4_P5_L16_I6_T5,239,572
L20,A0,U4,P5,I6,T5,position_fusion,5,90.62920377361729,154.11936379626934,0.6404389064533944,101.34096345562537,120.39280471937172,114.0035144659499,156.73705943320283,2.6176956369334845,1.0,77.68277419920835,55.843879129960825,101.8256521582668,526.2276018066348,L20 Xsens MTi-3,X_A0_U4_P5_L20_I6_T5,240,573
L20,A0,U4,P5,I2,T5,position_fusion,5,91.17193275251195,154.26156927826315,0.6876828766732779,102.37885295905994,122.00970377322514,114.59581378193339,156.73705943320283,2.4754901549397004,1.0,77.54056871721457,55.95983899630387,101.42133208653335,500.45646204517413,L20 Xsens MTi-3,X_A0_U4_P5_L20_I2_T5,241,576
L2,A0,U4,P5,I1,T4,position_fusion,5,93.6072544781403,154.27810488281574,1.6204776830850134,103.79342928450369,123.72278061923767,114.79741443821737,156.73705943320283,2.4589545503870793,1.0,77.52403311266194,55.8038631575395,109.04111098099266,428.34722480648713,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I1_T4,242,577
L20,A0,U4,P5,I4,T5,position_fusion,5,91.08803017482526,154.32393146786373,0.45693947440999794,101.93497566774462,121.43653137481347,114.48457460856275,156.73705943320283,2.413127965339089,1.0,77.47820652761395,55.91839011489287,101.22095835680099,514.6314845452631,L20 Xsens MTi-3,X_A0_U4_P5_L20_I4_T5,243,580
L2,A0,U4,P5,I1,T3,position_fusion,5,92.91867761590777,154.353682908882,0.9331350478934987,103.50023947042992,123.81681215905894,115.14456692306653,156.73705943320283,2.3833765243208402,1.0,77.44845508659571,55.903563242472615,107.56390205103432,446.82268827611296,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I1_T3,244,582
L2,A0,U4,P5,I6,T5,position_fusion,5,92.33288126603654,154.37258186742423,1.6004422325585257,102.14247828307059,121.71667184605137,114.12751869499375,156.73705943320283,2.3644775657786115,1.0,77.42955612805346,55.93221718365678,103.42582454384869,476.3877187515748,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I6_T5,245,583
L16,A0,U4,P5,I4,T5,position_fusion,5,91.10495001109136,154.40964154295597,0.6969835943005902,101.96420166704559,120.95728800355664,114.76814901461685,156.73705943320283,2.327417890246875,1.0,77.39249645252173,55.93227528617871,101.56788802010111,512.3665903390299,L16 ICM-45686,X_A0_U4_P5_L16_I4_T5,246,584
L20,A0,U4,P5,I7,T5,position_fusion,5,91.24048819092505,154.42780979942142,0.7877101323027497,102.03487180047628,122.02633468695612,115.01342962749155,156.73705943320283,2.3092496337814055,1.0,77.37432819605627,55.953014536566386,101.30111605197929,505.9937654720878,L20 Xsens MTi-3,X_A0_U4_P5_L20_I7_T5,247,586
L20,A0,U4,P5,I1,T5,position_fusion,5,91.58084730965075,154.4320159800356,0.9424298197432214,102.15441728818404,122.22304449769112,114.73436195401663,156.73705943320283,2.3050434531672295,1.0,77.37012201544209,55.96020030978038,101.49195429345066,498.3912332955815,L20 Xsens MTi-3,X_A0_U4_P5_L20_I1_T5,248,587
L16,A0,U4,P5,I3,T5,position_fusion,5,91.23799307149058,154.43434310757235,0.45113226989187594,102.05504840397609,122.05101341347059,114.35677826146784,156.73705943320283,2.3027163256304846,1.0,77.36779488790535,55.959052437802654,101.32701523785978,502.46898332079206,L16 ICM-45686,X_A0_U4_P5_L16_I3_T5,249,588
L2,A0,U4,P5,I2,T3,position_fusion,5,92.60059274347493,154.45119880276047,0.3318405159488159,101.86605830543347,121.66517184474765,114.66565334339994,156.73705943320283,2.2858606304423517,1.0,77.35093919271722,55.871789348362746,109.80448484724847,458.49721109254443,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I2_T3,250,589
L16,A0,U4,P0,I2,T2,position_fusion,5,86.89962799738583,154.45230177093285,6.71806581761027,97.08509903996364,115.57312838399226,116.89730180639188,231.8021379954777,77.34983622454483,1.0,77.34983622454483,46.60212555146692,126.65417064135877,281.36676121079455,L16 ICM-45686,X_A0_U4_P0_L16_I2_T2,251,15
L20,A0,U4,P5,I3,T5,position_fusion,5,91.21257329301125,154.4721922058349,0.40787169103204013,102.13486177558626,121.59281151773243,114.53591705435834,156.73705943320283,2.2648672273679606,1.0,77.32994578964284,55.93636716585608,101.34959533978292,508.3626406893519,L20 Xsens MTi-3,X_A0_U4_P5_L20_I3_T5,252,590
L16,A0,U4,P1,I6,T4,position_fusion,5,83.78696614403034,154.63111394258823,1.9758601427765796,95.59411378655601,119.91129616338112,114.1097231954498,179.58127537090328,24.950161428315067,1.0,77.17102405288946,49.045490147776384,123.79865924408759,313.24907608136806,L16 ICM-45686,X_A0_U4_P1_L16_I6_T4,253,214
L2,A0,U4,P5,I8,T3,position_fusion,5,92.12710940668556,154.6351833849297,1.3403091945560792,102.21335676013614,122.43070121708313,113.5650230624332,156.73705943320283,2.1018760482731293,0.8,77.16695461054799,55.698380631266446,107.71792257968181,446.6218768853403,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I8_T3,254,593
L16,A0,U4,P5,I2,T5,position_fusion,5,91.32324656371763,154.65164634938156,0.7755170903507597,102.1154219717416,122.34393517379283,114.4686378915952,156.73705943320283,2.085413083821288,1.0,77.15049164609616,55.9602595191491,101.5221028807699,499.6605806165163,L16 ICM-45686,X_A0_U4_P5_L16_I2_T5,255,594
L2,A0,U4,P5,I5,T5,position_fusion,5,92.3696538908716,154.68195254420033,1.66224613213978,102.49521708046113,123.11509672225039,114.11445053005639,156.73705943320283,2.055106889002508,1.0,77.12018545127737,55.91267482841479,103.26263687325938,485.92252274157255,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I5_T5,256,595
L16,A0,U4,P5,I7,T5,position_fusion,5,91.3062369858793,154.69332652863014,1.0168530541948975,102.1101443281677,122.24332255363632,114.60968451067072,156.73705943320283,2.0437329045726926,1.0,77.10881146684756,55.95329381356951,101.52234189296908,496.2629624765788,L16 ICM-45686,X_A0_U4_P5_L16_I7_T5,257,596
L2,A0,U4,P5,I4,T5,position_fusion,5,91.87505816806164,154.73641702707593,0.8063299278507143,102.05563634457403,122.82635745448997,115.07420934532706,156.73705943320283,2.0006424061268886,1.0,77.06572096840175,55.99014758557579,101.93632455814921,469.4591693351946,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I4_T5,258,598
L16,A0,U4,P5,I1,T5,position_fusion,5,91.41646389561538,154.74157924006016,0.24214426695392194,101.67575744109482,122.82029358942839,114.67304287301606,156.73705943320283,1.9954801931426573,1.0,77.06055875541752,55.96324148890358,101.42405923362412,496.4508701417958,L16 ICM-45686,X_A0_U4_P5_L16_I1_T5,259,599
L16,A0,U4,P5,I0,T4,position_fusion,5,91.68786641597268,154.7884858659027,1.3815747318027467,102.26116150505305,122.59561992860188,115.1763238516545,156.73705943320283,1.9485735673001443,0.8,77.01365212957501,55.979640885566766,101.64557782920905,477.61191103254566,L16 ICM-45686,X_A0_U4_P5_L16_I0_T4,260,600
L2,A0,U4,P5,I7,T4,position_fusion,5,92.97005879514982,154.81676677013303,1.1039733259004485,103.66249883147384,122.77339958105594,114.3694109224582,156.73705943320283,1.920292663069813,1.0,76.98537122534466,55.760050555198745,108.33526420830938,458.9412901318516,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I7_T4,261,601
L20,A0,U4,P5,I0,T4,position_fusion,5,91.90763695258028,154.88359151345222,0.6604526187664473,102.42764415353729,122.43882737681233,114.12436472556438,156.73705943320283,1.8534679197506307,1.0,76.9185464820255,55.97692670792524,101.4164586726159,492.77406890812364,L20 Xsens MTi-3,X_A0_U4_P5_L20_I0_T4,262,604
L20,A0,U4,P5,I8,T5,position_fusion,5,90.98287141113597,154.89812460103138,0.7819239610960846,101.9676120847818,121.28658161243732,114.45560855239096,156.73705943320283,1.8389348321714407,1.0,76.90401339444631,55.891955106156296,101.49819010536828,521.7712470424109,L20 Xsens MTi-3,X_A0_U4_P5_L20_I8_T5,263,606
L2,A0,U4,P5,I1,T5,position_fusion,5,92.34586064294386,154.92270515622548,0.9190011383977993,103.19264436168427,123.99009930951976,115.45856475124472,156.73705943320283,1.8143542769773546,1.0,76.87943283925222,55.96649879335736,102.06691384043263,470.6527373103337,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I1_T5,264,607
L2,A0,U4,P5,I3,T4,position_fusion,5,91.14651724649141,154.96707008223888,1.049880600070909,102.06139056560514,123.0586167178407,113.03002154308192,156.73705943320283,1.7699893509639595,1.0,76.83506791323882,55.66420976510123,107.66080249216937,480.39427148301564,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T4,265,608
L20,A0,U4,P1,I8,T4,position_fusion,5,83.57229696910069,155.00446074933757,1.9236601925649572,94.7722336422154,118.07659238794447,113.13521801791198,179.58127537090328,24.576814621565706,1.0,76.79767724614013,49.10252024607898,124.19468235077682,313.4326144058467,L20 Xsens MTi-3,X_A0_U4_P1_L20_I8_T4,266,219
L16,A0,U4,P1,I8,T4,position_fusion,5,83.8671032378686,155.04542073015193,1.8851964677534472,96.55166917214586,118.0612983642181,114.25338974218025,179.58127537090328,24.535854640751346,1.0,76.75671726532576,49.245794363588175,124.53915370414863,299.37704304461914,L16 ICM-45686,X_A0_U4_P1_L16_I8_T4,267,221
L16,A0,U4,P5,I0,T3,position_fusion,5,91.97576806523338,155.0769134160384,0.9570358395851307,102.52584096637456,123.18572507260384,115.37325059940488,156.73705943320283,1.6601460171644304,1.0,76.7252245794393,55.98583541593415,101.73932718873289,475.3263318547132,L16 ICM-45686,X_A0_U4_P5_L16_I0_T3,268,610
L2,A0,U4,P5,I3,T3,position_fusion,5,91.12870407572463,155.13552530554313,0.7780326789918555,102.21918606911353,123.1433364480134,113.8135079124821,156.73705943320283,1.6015341276597042,1.0,76.66661268993457,55.83658438847848,104.1695223780886,487.5524173055004,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T3,269,612
L2,A0,U4,P5,I7,T3,position_fusion,5,92.35571030870662,155.18906608172284,1.004620617347919,103.52053085042125,122.94316267187435,114.81368151758906,156.73705943320283,1.5479933514799995,1.0,76.61307191375485,55.882658410001454,107.49677450761381,477.24618246203806,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I7_T3,270,613
L2,A0,U4,P5,I3,T5,position_fusion,5,91.80630803638459,155.2192425551013,0.6592707437157226,102.68933658848394,123.12437747245494,114.46694213973213,156.73705943320283,1.5178168781015244,1.0,76.58289544037639,55.97422673423743,101.7603665561167,485.5891516803279,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T5,271,614
L20,A0,U4,P5,I0,T3,position_fusion,5,91.84053276305337,155.25496378425422,0.5328450491787577,102.52204623154243,122.79998562393989,114.36628463369516,156.73705943320283,1.4820956489486263,1.0,76.54717421122349,55.98831756218537,101.51376763671375,486.47614722610814,L20 Xsens MTi-3,X_A0_U4_P5_L20_I0_T3,272,615
L2,A0,U4,P5,I8,T5,position_fusion,5,92.04250006584292,155.5675867808132,1.076669474289273,102.38263189764253,122.69024227775034,115.2427746273371,156.73705943320283,1.1694726523896235,0.8,76.23455121466449,55.974624260788154,101.72212881193632,481.46850194318347,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I8_T5,273,617
L20,A0,U4,P1,I0,T2,position_fusion,5,84.64830120963084,155.85834028249505,3.8927766990613635,96.48857757369046,120.88936323528988,116.4292070255666,179.58127537090328,23.722935088408224,1.0,75.94379771298263,49.26965916520864,125.38809900958981,309.496699942594,L20 Xsens MTi-3,X_A0_U4_P1_L20_I0_T2,274,225
L20,A0,U4,P1,I4,T4,position_fusion,5,83.64230030827893,155.89979464869208,2.011045042182568,95.48998236518892,120.56795130109651,114.05579928215347,179.58127537090328,23.681480722211212,1.0,75.90234334678561,49.521804773046874,124.95503540420108,313.21896283273384,L20 Xsens MTi-3,X_A0_U4_P1_L20_I4_T4,275,226
L2,A0,U4,P5,I7,T5,position_fusion,5,92.492717392808,156.022345669209,0.46639115681520515,103.19326404691544,123.06115387562629,115.62810134885024,156.73705943320283,0.7147137639938308,1.0,75.77979232626869,55.96874953692533,101.6527050923427,481.11596342460354,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I7_T5,276,621
L20,A0,U4,P5,I0,T5,position_fusion,5,92.38726119212744,156.05472349812334,0.29187908228404685,103.03271349917426,123.96672669668246,115.31758851932368,156.73705943320283,0.6823359350794874,1.0,75.74741449735436,55.97112419118183,102.0387301765536,471.73393907571733,L20 Xsens MTi-3,X_A0_U4_P5_L20_I0_T5,277,622
L2,A0,U4,P5,I2,T5,position_fusion,5,92.07685069548177,156.3432548743811,1.0260263753970458,102.40919753337178,123.35997860899158,114.83894286243815,156.73705943320283,0.39380455882174487,0.6,75.4588831210966,55.96311263558073,102.13473618141667,470.14677047173217,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I2_T5,278,626
L16,A0,U4,P5,I0,T5,position_fusion,5,92.48864084049227,156.3934989576738,0.545599673666694,103.12588564091016,123.82184021632352,115.51334037388582,156.73705943320283,0.3435604755290115,0.8,75.40863903780387,55.97596241446994,102.08812110024876,467.4798389561303,L16 ICM-45686,X_A0_U4_P5_L16_I0_T5,279,628
L20,A0,U4,P3,I6,T4,position_fusion,5,86.50357864838773,156.52806695168584,1.194385233220414,96.22037175725052,123.40009584613014,116.20848360383832,200.2766290041533,43.74856205246747,1.0,75.27407104379185,49.40447870542909,134.68176828886834,265.89545510145945,L20 Xsens MTi-3,X_A0_U4_P3_L20_I6_T4,280,92
L2,A0,U4,P5,I0,T5,position_fusion,5,92.58022621046754,156.54819294007643,0.1405667470534504,103.15013446734625,124.15829188762515,115.53074678440869,156.73705943320283,0.18886649312639747,1.0,75.25394505540126,55.998071598968544,102.08421964192198,462.2144290370094,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I0_T5,281,629
L2,A0,U4,P5,I0,T3,position_fusion,5,92.19041448351189,156.5545367290226,0.5064791167903572,102.78628214645603,124.07269820866547,115.55774756316586,156.73705943320283,0.18252270418021793,0.6,75.24760126645508,55.97025454569814,102.47883563385406,465.85430325856817,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I0_T3,282,630
L2,A0,U4,P5,I0,T4,position_fusion,5,92.26330408063804,156.58073003386235,0.8137862495004154,102.72724403937181,123.83449779526882,115.43358628547801,156.73705943320283,0.1563293993404727,0.6,75.22140796161534,55.95484284955559,104.17297906082804,467.1998831852817,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I0_T4,283,631
L2,A0,U4,P5,I3,T2,position_fusion,5,95.2517107595073,156.59935430769735,7.144237438256571,103.6920633331684,123.21278260150109,112.57799382531121,156.73705943320283,0.13770512550548233,0.4,75.20278368778034,50.2725317934522,116.94030909593353,342.9336067224473,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T2,284,632
L16,A0,U4,P0,I1,T2,position_fusion,5,84.73388661937443,156.86576046599686,4.116385616980159,94.78796661155128,118.08219507958832,116.66659990164116,231.8021379954777,74.93637752948082,1.0,74.93637752948082,46.83765141643611,134.93927125826394,267.10391751370514,L16 ICM-45686,X_A0_U4_P0_L16_I1_T2,285,17
L16,A0,U4,P1,I0,T2,position_fusion,5,86.73915429461297,157.0485590175036,4.801953604895142,98.58973520463387,122.45952104647708,116.689267197361,179.58127537090328,22.532716353399685,1.0,74.7535789779741,49.52610425506985,129.06126833803265,288.7374695666946,L16 ICM-45686,X_A0_U4_P1_L16_I0_T2,286,234
L2,A0,U4,P5,I0,T2,position_fusion,5,95.30639831957936,157.39914649086154,2.600059666889596,104.3424500205211,127.81777358023082,114.66536227996883,156.73705943320283,-0.6620870576587038,0.4,74.40299150461615,55.4732807122017,116.21667131689455,400.1104527453282,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I0_T2,287,633
L16,A0,U4,P1,I4,T4,position_fusion,5,84.36138134730334,157.6414682668932,1.6105017773988421,97.62122086622932,119.9474598971079,115.45915014032536,179.58127537090328,21.93980710401008,1.0,74.16066972858448,49.653825097294444,125.49053514137422,311.75775894133574,L16 ICM-45686,X_A0_U4_P1_L16_I4_T4,288,242
L20,A0,U4,P3,I8,T4,position_fusion,5,86.23928383405027,158.01973169504,1.5859154427632822,97.08881052718111,124.73364402762681,117.11282123380417,200.2766290041533,42.2568973091133,1.0,73.78240630043769,49.654713659701464,135.72330072301583,256.03785418774885,L20 Xsens MTi-3,X_A0_U4_P3_L20_I8_T4,289,100
L20,A0,U4,P1,I1,T4,position_fusion,5,85.12102493630343,158.3024796714969,1.3603518862111246,97.22144364322374,122.98451539980859,116.54517870016541,179.58127537090328,21.278795699406363,1.0,73.49965832398077,50.093282580176385,126.68764102501252,290.52077229029044,L20 Xsens MTi-3,X_A0_U4_P1_L20_I1_T4,290,253
L20,A0,U4,P3,I5,T3,position_fusion,5,87.11655270877245,158.69804681866987,0.9710924530569628,97.70614614716473,123.47384311610335,118.43463147850329,200.2766290041533,41.57858218548344,1.0,73.10409117680783,49.73567128647151,135.68942734694036,253.28081534923703,L20 Xsens MTi-3,X_A0_U4_P3_L20_I5_T3,291,101
L20,A0,U4,P1,I6,T3,position_fusion,5,84.61915905618812,158.7202645327536,1.4929718046938873,95.84342021692271,120.41516514558404,115.03852829809117,179.58127537090328,20.861010838149685,1.0,73.08187346272409,49.66582959792005,125.41220523415787,311.0360648016439,L20 Xsens MTi-3,X_A0_U4_P1_L20_I6_T3,292,258
L16,A0,U4,P3,I5,T3,position_fusion,5,87.65447719715617,158.8727583197753,1.624858237201993,98.41354872782522,124.33355469864998,116.58942036408405,200.2766290041533,41.403870684378,1.0,72.92937967570239,49.90545179746138,136.79926509569032,249.2977972283348,L16 ICM-45686,X_A0_U4_P3_L16_I5_T3,293,102
L2,A0,U4,P1,I3,T2,position_fusion,5,88.83470138165865,158.9134195801816,2.824754262002689,100.47104314402301,117.91606786735743,120.15485523026082,179.58127537090328,20.66785579072169,1.0,72.8887184152961,45.863335879643884,134.74472673595588,344.43054027953553,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I3_T2,294,261
L16,A0,U4,P3,I8,T4,position_fusion,5,87.21901071610725,158.97226578678638,1.1375405777007535,98.74794056601182,123.64093974872397,118.3341891016236,200.2766290041533,41.30436321736694,1.0,72.82987220869133,49.76574850745119,137.21535820091722,244.39983362233434,L16 ICM-45686,X_A0_U4_P3_L16_I8_T4,295,103
L16,A0,U4,P3,I6,T4,position_fusion,5,87.6376990174643,159.00361252646502,1.6016837638600845,97.67999655364117,126.52850173414845,117.9230444617464,200.2766290041533,41.27301647768827,1.0,72.79852546901266,49.562230439893035,135.53588896135278,257.09756976987717,L16 ICM-45686,X_A0_U4_P3_L16_I6_T4,296,104
L16,A0,U4,P1,I8,T3,position_fusion,5,84.92428973956449,159.05226779244953,1.586196737291046,98.0166278240977,121.55096225677808,116.35229174868334,179.58127537090328,20.52900757845377,1.0,72.74987020302817,49.94988556998226,126.17057830719378,293.21910693700744,L16 ICM-45686,X_A0_U4_P1_L16_I8_T3,297,262
L20,A0,U4,P2,I5,T4,position_fusion,5,90.29070708832747,159.0813595785118,2.484072633384421,100.54431557866849,120.48980136268665,117.58685436622349,191.34655064695076,32.265191068438945,1.0,72.72077841696589,44.08337590687191,124.43597242898363,273.7999489059251,L20 Xsens MTi-3,X_A0_U4_P2_L20_I5_T4,298,150
L2,A0,U4,P1,I5,T4,position_fusion,5,85.30116201725392,159.11989522109815,3.368589190760554,97.35362080403044,119.53883341545409,119.54541245771308,179.58127537090328,20.461380149805116,1.0,72.68224277437953,49.789391067720956,128.49542407920097,302.2301091030358,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I5_T4,299,263
