sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
896,,BSF66F,,cal_static,4,success,93,4,4,14,16,0
897,,BSF66F,,cal_static,4,pending,90,4,4,0,0,0
898,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
899,,BSF66F,,cal_static,4,pending,91,4,4,0,0,0
900,,BSF66F,,cal_static,4,success,93,4,4,21,26,0
901,,BSF66F,,cal_static,4,pending,91,4,4,0,0,0
902,,BSF66F,,cal_static,4,success,93,4,4,54005,54943,0
903,,BSF66F,,cal_static,4,pending,91,4,4,0,0,0
904,,BSF66F,,cal_static,4,success,93,4,4,82,134,0
905,,BSF66F,,cal_static,4,pending,92,4,4,0,0,0
906,,BSF66F,,cal_static,4,pending,92,4,3,0,0,0
907,,BSF66F,,cal_static,4,pending,92,4,4,0,0,0
908,,BSF66F,,cal_static,4,pending,92,4,3,0,0,0
909,,BSF66F,,cal_static,4,pending,92,4,4,0,0,0
910,,BSF66F,,cal_static,4,success,92,4,4,17,18,0
911,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
912,,BSF66F,,cal_static,4,pending,92,4,3,0,0,0
913,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
914,,BSF66F,,cal_static,4,success,93,4,4,0,0,0
915,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
916,,BSF66F,,cal_static,4,success,93,4,4,11,13,0
917,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
918,,BSF66F,,cal_static,4,success,94,4,4,4,5,0
919,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
920,,BSF66F,,cal_static,4,success,94,4,4,2,3,0
921,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
922,,BSF66F,,cal_static,4,success,94,4,4,5509,6402,0
923,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
924,,BSF66F,,cal_static,4,pending,92,4,2,0,0,0
925,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
