experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,T,kind,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,screening_score,L,I,rank,R
X_A0_U4_P0_L8_I0_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,102.1927840590565,206.97040906055386,255.25540540970573,140.45236642515295,40661,65.74379042329421,145.21102622208983,178.04871242222498,92.96651467517768,40661,61.552124704995094,162.19591035624285,204.42616372798182,105.28102575286489,105.63722657617399,230.9284224948895,132.49219268881927,166.47841318237997,187.4119632338482,82.61147212119093,69.15079063210513,39.91265939080131,59.548430405744114,96.63237725711002,172.0549934122574,nan,nan,nan,1.0,0.040402070549962255,0.2087444011753154,nan,nan,17,82.55560216101391,26.338182251952674,179.81876278878627,A0,U4,P0,T5,position_fusion,-0.20062063225090299,-0.8737155005882187,-0.813618422811345,2.476248253999799,-0.18373635977530967,FUSION_NEUTRAL,274.0253111649671,L8,I0,27,
X_A0_U4_P0_L8_I1_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,114.90525107940552,228.68431519740983,271.51162966484395,148.744090036694,40661,81.38747353159525,181.18194978343763,219.56392727441602,113.29144793896188,40661,57.566765454354936,155.7419307759758,200.2139719458604,96.38387907081567,117.26925299597517,220.80525520896816,135.64638236766103,171.0614691557097,152.17418478023694,119.97522618053551,99.71788373582373,30.700755324007275,55.21046036750454,104.84089559692313,193.28438274342932,nan,nan,nan,1.0,1.7405482931233243,7.083045248560622,nan,nan,17,144.91304662996612,29.513752670910094,261.8137105186724,A0,U4,P0,T2,position_fusion,11.431405787550275,-10.996882786509559,7.4781051887297,64.83369272295201,-4.521706398014885,FUSION_HURTS_GEOMETRY,323.59545514384257,L8,I1,200,
X_A0_U4_P0_L8_I1_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,98.60583061665434,195.86129226320543,239.37941674543572,131.99320683482384,40661,64.1556819845982,138.78877921447256,169.22112977564868,89.18018800390396,40661,58.53969647211011,151.3029966990307,191.74303203372585,97.30930437593793,98.60748165648153,209.1452811958165,125.26320222333263,154.05310073238925,165.06362870067682,84.45454011140544,72.83442449939918,30.158459157810285,57.86961059485023,93.8887911171214,166.56900251151205,nan,nan,nan,1.0,0.2853176893485063,1.4406550122197364,nan,nan,17,103.59353019208423,26.301874330623832,266.390579370361,A0,U4,P0,T3,position_fusion,-7.230365551943365,-22.656856799661227,-9.272778013140453,23.51417628507012,-1.862556170669194,FUSION_HURTS_GEOMETRY,273.25860650690134,L8,I1,20,
X_A0_U4_P0_L8_I1_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,100.30632770716595,202.45326596738042,248.71202833071902,136.69035912477608,40661,64.70151438105289,142.27878555414662,174.03446359237302,91.08725589191114,40661,60.112568324974404,157.555769444063,199.31355409007472,101.91842861691771,102.48108292397563,219.93338280083614,128.31719297322104,163.74078530380223,177.0644204202744,83.58962353438935,69.93326377357286,34.94935309915604,58.862042821222275,94.56924925424889,169.39291683149145,nan,nan,nan,1.0,0.15337722075772126,0.7327235520763207,nan,nan,17,91.97305878685663,26.294286312205884,211.81613662909172,A0,U4,P0,T5,position_fusion,-3.3567642844492553,-11.86875519464158,-4.57562572318821,11.893704879842517,-0.8701239442971485,FUSION_HURTS_GEOMETRY,273.26992946567907,L8,I1,21,
X_A0_U4_P0_L8_I3_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,114.03273361906128,219.59571229477262,258.56403178046986,144.57483309373384,40661,82.90100688330584,180.65056253842727,221.89555687691293,115.3894174310305,40661,55.22209166193784,140.28235580183377,173.0855677860651,87.10433232054763,114.94979244999516,219.57064080832166,133.93529803118776,171.4359515310087,153.5600603882629,104.5901550966653,91.04964324093643,36.47470719158514,54.041172164648,94.14731374531655,169.17591437576334,nan,nan,nan,1.0,2.0979603033353005,8.375178974491321,nan,nan,17,170.5895380863272,26.663657714555256,275.4447627117275,A0,U4,P0,T2,position_fusion,9.111945241570268,-12.231497187156066,3.3088482457695534,90.51018417931309,-5.69099460087142,FUSION_HURTS_GEOMETRY,338.2327794756608,L8,I3,244,
X_A0_U4_P0_L8_I3_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,96.5559525088929,190.98665057313744,233.61863649506057,128.99945620252353,40661,62.66765160814071,135.54900880804811,166.6646338570139,87.14774530969814,40661,57.37896781645884,148.08896418626034,186.46357476075468,95.11114649704717,99.950761816517,207.07019491935665,121.68248027922999,149.58530903792868,164.10058296699245,81.84318572296931,73.80430239893845,31.754723502067407,57.45453137229555,92.98826666742974,163.54396535622453,nan,nan,nan,1.0,0.3769264910120309,1.7851859835830117,nan,nan,17,121.06519815994668,26.261906713082737,299.0381598605576,A0,U4,P0,T3,position_fusion,-5.887085391907888,-24.73194307612107,-12.266528645440758,40.985844252932566,-2.277635393223875,FUSION_HURTS_GEOMETRY,285.8982344364023,L8,I3,66,
X_A0_U4_P0_L8_I3_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,99.19652485637515,199.5578430154853,245.00712345976302,134.97609782684,40661,63.85885015030587,140.1749616207595,172.110134564188,89.88319594583915,40661,59.67836947863344,155.87761552296092,196.69965738452373,100.69537264007005,102.83752419598389,217.41604608944357,126.63325358097057,162.02304884377392,177.23665764709597,81.92857998686108,69.47846229937849,37.37955834347372,58.605850458059166,94.01624173455662,168.7370697792971,nan,nan,nan,1.0,0.19806978066032616,1.012440538261448,nan,nan,17,97.29462773991114,26.592627001398,226.52523640933327,A0,U4,P0,T5,position_fusion,-3.000323012441001,-14.386091906034153,-6.2898870211242865,17.215273832897026,-1.1263163074602573,FUSION_HURTS_GEOMETRY,276.34230497425654,L8,I3,43,
X_A0_U4_P0_L8_I4_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,124.52697921018718,241.71521256272374,284.2857826395404,159.67336132107874,40661,88.37493687333485,195.20728689554178,236.08182879568395,123.39950940849391,40661,59.148120788646565,160.947344731665,207.25548946381127,101.33184787279266,127.48153394953746,246.19098001568963,150.02270420901607,192.05138338570066,155.60107835777836,120.10812765624382,109.57473783523784,39.92711176002388,57.68463146058667,104.78482222987843,191.8589425514304,nan,nan,nan,1.0,2.6152606757214434,9.876342802245823,nan,nan,17,140.00861910440838,24.13259780474192,369.05246662955517,A0,U4,P0,T2,position_fusion,21.643686741112575,14.38884202021191,18.407376473114454,59.92926519739427,-2.047535304932751,FUSION_HURTS_GEOMETRY,340.49672605840806,L8,I4,251,
X_A0_U4_P0_L8_I4_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,97.5001068976934,188.91946724181165,229.1334702183066,128.29878614092834,40661,63.16248709393996,134.47177917808895,163.3436900742842,86.19521684932673,40661,58.350126805943546,147.12319250661687,185.8196676587146,95.03137964658417,99.59064430120577,205.98079667892654,127.91239800657472,149.6600517274542,164.2863309965357,82.40732908687625,70.44829509736711,29.8833796095347,57.3640916272623,89.16096226513778,159.07966856059323,nan,nan,nan,1.0,0.43731519855682044,2.0783587197455855,nan,nan,17,103.94402500287097,25.92909049804223,280.86920734788976,A0,U4,P0,T3,position_fusion,-6.247202907219119,-25.821341316551184,-12.967198707035948,23.864671095856863,-2.368075138257126,FUSION_HURTS_GEOMETRY,273.12678645447085,L8,I4,19,
X_A0_U4_P0_L8_I4_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,99.22669675653114,197.79023487742688,243.03716479282917,134.23876597528178,40661,63.81909024950985,139.23033655971236,170.21745562962502,89.18976431931604,40661,59.951195357286906,155.10230025754026,195.98122214881892,100.3256309784859,101.70265779092449,217.91496575105927,127.4651288366093,158.3842496618456,175.89302622156043,79.84145501730274,70.91831641116259,38.50853341854781,58.505832180684536,92.8430994160689,168.5991024082598,nan,nan,nan,1.0,0.22805477786830242,1.1555662788498475,nan,nan,17,94.92196937778587,26.339355825023574,228.3989313106847,A0,U4,P0,T5,position_fusion,-4.135189417500399,-13.887172244418451,-7.027218872682511,14.842615470771761,-1.2263345848348877,FUSION_HURTS_GEOMETRY,273.6711904585876,L8,I4,24,
X_A0_U4_P0_L8_I7_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,126.2592670756525,237.2743181993865,271.7078036680887,155.44303596835917,40661,88.3533550120571,183.44931453341334,217.60688597714704,116.6049401687879,40661,69.51713122540855,168.88162135830453,201.12271572306292,102.79020069682709,132.74421884585115,238.84189866246112,148.5872643336766,193.99548715772676,182.71376293143112,141.89303945004832,113.54944550767718,56.196336986635,54.94028559773341,98.42901645508198,183.4208308587754,nan,nan,nan,1.0,2.354512346015916,9.85269120640159,nan,nan,17,191.00284071891468,27.146654180402948,420.0392095882818,A0,U4,P0,T2,position_fusion,26.90637163742626,7.039760666983398,14.177051120394879,110.92348681190057,-4.791881167786016,FUSION_HURTS_GEOMETRY,377.5110146798195,L8,I7,346,
X_A0_U4_P0_L8_I7_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,99.21597539974597,195.239338537258,238.99638489300727,131.84594519397467,40661,63.87999665189024,138.28081476080717,168.21918935892987,88.68531025654437,40661,59.744680529491916,151.06711602226528,190.1125219373488,97.5616164728375,99.71223229366585,215.3488081844389,125.18915830066351,155.75126704801775,168.28116907291218,89.03311106742282,75.09901354089519,36.218134742084544,57.796567757019346,93.67821847772018,165.4432114913354,nan,nan,nan,1.0,0.3615660934511806,1.9089192531628583,nan,nan,17,106.63428966185619,25.926463626738553,277.4612449957943,A0,U4,P0,T3,position_fusion,-6.125614914759041,-16.453329811038827,-9.420039653989619,26.554935754842077,-1.935599008500077,FUSION_HURTS_GEOMETRY,278.6266018000285,L8,I7,50,
X_A0_U4_P0_L8_I7_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,100.18405293262236,201.67584210264147,247.95636946277867,136.4042007776827,40661,64.23710947859426,141.77278640133116,173.25843578573424,90.73761508431326,40661,60.61098056871151,157.2409831305589,198.5448741541196,101.84690078058033,103.15755195983238,222.3183814192891,128.29643018682344,162.08476550080772,177.99245856516796,84.79556991914214,71.01979410517794,37.33067335700321,58.79700297587064,94.65317956615289,170.25291833096358,nan,nan,nan,1.0,0.18900156579603272,1.0149964624744632,nan,nan,17,92.56412094506729,26.229555733740085,215.87388019202902,A0,U4,P0,T5,position_fusion,-2.6802952485925147,-9.483756576188625,-4.861784070281601,12.484767038053178,-0.935163789648783,FUSION_HURTS_GEOMETRY,275.16237160606596,L8,I7,32,
X_A0_U4_P0_L8_I8_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,144.35535422521693,300.2709493223096,348.07955191100206,190.9736451582306,40661,101.06514147197991,241.8743232277179,289.17018400086016,147.72036979875705,40661,72.87391318833261,192.89019084175948,241.06461000418813,121.03563727902717,165.74775663388027,305.96551992976845,191.600967717456,239.27648614968967,177.5131855085875,169.15020869226385,116.64518137828301,50.031024037645295,55.38314474592573,98.80493542656676,189.9156110643135,nan,nan,nan,1.0,4.576736317182991,17.39558224907846,nan,nan,17,88.59494353445564,30.167457963900745,220.68197603951458,A0,U4,P0,T2,position_fusion,59.90990942545538,74.16338193429073,49.707660310266306,8.515589627441528,-4.34902201959369,FUSION_HURTS_GEOMETRY,362.54372145638104,L8,I8,303,
X_A0_U4_P0_L8_I8_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,98.3787247107044,192.18114014604993,233.47112929870568,129.27845659404758,40661,63.9554958371295,138.3060464504239,167.0489571789475,88.1992813338167,40661,58.28086566458916,147.99672371915585,186.80578485416277,94.51881353221326,101.95167394935096,209.89831855841433,122.91372787023644,152.74178100517008,154.99605977971706,83.57933339657674,68.397680936288,29.40740222528575,57.092405038391036,92.23112284664901,157.02305211823565,nan,nan,nan,1.0,0.6652587885169654,2.8750646556628388,nan,nan,17,103.37497923300633,26.177850013984084,284.7404970729961,A0,U4,P0,T3,position_fusion,-3.886173259073928,-21.90381943706339,-11.987528253916707,23.29562532599222,-2.6397617271283877,FUSION_HURTS_GEOMETRY,276.32477342709586,L8,I8,42,
X_A0_U4_P0_L8_I8_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,98.8642077249874,198.39090832115423,243.46314778473382,133.7577426988049,40661,63.84351281814029,140.43934944801018,170.90481905675338,89.39904958896572,40661,59.59159238552547,154.65257980261993,194.95569738248025,99.49343528328559,101.64638070049571,218.94684599955312,126.92900378620692,155.7804072938781,170.9454345404428,82.17978232271531,65.84480898334112,35.54960342310551,58.32150908037809,92.93183665151892,168.92031197019742,nan,nan,nan,1.0,0.3488707128125096,1.5754805617876695,nan,nan,17,98.00352952455437,26.490772129272557,236.14675894823364,A0,U4,P0,T5,position_fusion,-4.191466507929178,-12.855291995924603,-7.5082421491594005,17.924175617540257,-1.4106576851413308,FUSION_HURTS_GEOMETRY,276.0410020077164,L8,I8,41,
X_A0_U4_P0_L8_I1+I3+I7_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,153.82947242369465,375.5765473240489,455.83664372366667,228.43495422522582,40661,100.62053168456055,293.96732535753114,354.4908931306761,171.23238566776837,40661,88.2325795423605,241.51651997094916,305.79866324706273,151.20184658398077,171.05486959479376,322.5262636097352,202.35551647037494,213.2109826464487,223.56424082263192,180.3148221942724,159.44280528731645,96.44248721171493,52.809140070435944,108.65634708192624,204.96909148321987,nan,nan,nan,1.0,4.601002182673497,17.46233524128667,nan,nan,17,143.02048126519355,27.978167055139465,347.5722248925551,A0,U4,P0,T2,position_fusion,65.21702238636887,90.7241256142575,87.16896937726153,62.94112735817944,-6.923026695083479,FUSION_HURTS_GEOMETRY,410.45796877905445,L8,I1+I3+I7,361,
X_A0_U4_P0_L8_I1+I3+I7_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,103.59381371125009,191.38213273383525,226.91193271270535,129.84023213888034,40661,66.6161364997777,137.24003429258738,162.0622249604328,88.11054429960717,40661,61.63224884717556,151.6747005838136,184.4703394902972,95.3678030841924,107.33674834304406,212.7269402050993,124.28473182449002,153.4739378247607,169.9633743557718,85.53884120376804,66.54594178132123,51.603125184252065,56.079919137417306,90.94104627271005,151.17188549823692,nan,nan,nan,1.0,0.7599527096921068,3.462184621935984,nan,nan,17,150.70320753252977,25.84506116273127,314.2032529678143,A0,U4,P0,T3,position_fusion,1.4989011346191745,-19.07519779037841,-11.425752709083952,70.62385362551566,-3.652247628102117,FUSION_HURTS_GEOMETRY,315.3233822563083,L8,I1+I3+I7,170,
X_A0_U4_P0_L8_I1+I3+I7_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,99.12950947222038,192.66881472233848,234.9146427304979,130.7571616442141,40661,63.457069229238535,136.46308237554666,164.6265090754114,87.24490458987353,40661,60.13068913494271,151.42177572204048,189.1643851914813,97.39487637630124,101.38138502336105,211.68511944903935,125.02169708306403,152.12154399480983,169.83480789834755,83.57370557605032,65.11372000495224,44.71348281256445,57.43645880836135,90.39720030628351,158.22935157456183,nan,nan,nan,1.0,0.46550583921562805,2.2834325316629815,nan,nan,17,119.47298864951411,25.978789665248712,280.06534577977334,A0,U4,P0,T5,position_fusion,-4.456462185063842,-20.117018546438374,-10.508823203750183,39.3936347425,-2.295707957158072,FUSION_HURTS_GEOMETRY,287.82049828936533,L8,I1+I3+I7,73,
X_A0_U4_P0_L8_I1+I2+I3+I8_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,172.58012299167328,429.8580017545423,523.5603668518771,260.0775692095527,40661,135.0505584223845,352.6724509406838,435.81280869625846,214.96960144568925,40661,72.13588017152915,244.9171292703569,323.06227951754886,146.38446796102102,195.41443494089765,398.9507348310717,232.52664488056172,300.354210096373,173.50030316084326,212.32314531775788,168.46465349874336,88.38072196456443,59.858659381991856,123.5142298390552,238.2903848785137,nan,nan,nan,1.0,6.348766113189173,25.16856677195996,nan,nan,17,39.72109997913622,31.617845922520416,67.18569859287136,A0,U4,P0,T2,position_fusion,89.57658773247276,167.148596835594,118.81158436158839,-40.35825392787789,0.12649261647243293,FUSION_HURTS_TAIL,392.781291808164,L8,I1+I2+I3+I8,356,
X_A0_U4_P0_L8_I1+I2+I3+I8_T3,loose_ekf_screening,Phase 2 position-side T3 screening row.,34,17,40661,101.16879604841537,193.8250002950655,229.68261105962975,129.06894400398085,40661,68.91135008161231,144.8802613386356,173.02819651827573,93.13418438531335,40661,55.76267803675205,144.17563003037446,177.59572178228711,89.35779767421081,97.29927304238403,197.5278881439903,113.23246231337315,149.01989642715765,143.81959974214988,89.49388706876935,82.60275819411859,27.47994327188951,57.25031361490133,91.0701636924054,165.4634416645801,nan,nan,nan,1.0,0.9149113183616684,4.2801161059783315,nan,nan,17,77.04072106469286,26.91438154812198,163.0003848263435,A0,U4,P0,T3,position_fusion,-8.53857416604086,-34.27424985148741,-12.197040843983444,-3.038632842321249,-2.481853150618093,FUSION_HELPS_DEPLOYABLE,248.9876954455163,L8,I1+I2+I3+I8,2,
X_A0_U4_P0_L8_I1+I2+I3+I8_T5,error_state_ekf_screening,Phase 2 position-side T5 screening row.,34,17,40661,97.34831812333411,190.85244418490367,230.30582530889316,128.2218818548296,40661,63.28747856143725,136.73870395273468,164.59850724009917,87.636188211743,40661,56.65496329653456,147.71769920981194,184.22839240068208,93.59887553870418,96.97502218890843,206.97550125165094,119.86481673830781,155.4771742749771,156.6838386718614,84.32358705178675,72.17409349515465,33.0672491996753,57.47600947742151,91.78516497512625,159.44220352446717,nan,nan,nan,1.0,0.5455275733548162,2.4460662680394796,nan,nan,17,104.91621807196273,25.833659142622878,219.90288283068125,A0,U4,P0,T5,position_fusion,-8.862825019516464,-24.826636743826782,-13.044102993134686,24.836864164948622,-2.25615728809791,FUSION_HURTS_GEOMETRY,271.5958050160709,L8,I1+I2+I3+I8,12,
X_A0_U4_P2_L0_I0_T2,position_prior_screening,Phase 2 position-side T2 screening row.,34,17,40661,64.16838551041013,99.80937759909551,111.1056805328101,70.87877399812254,40661,41.642103424271156,74.84183414561642,86.06506151003809,50.093885147863716,40661,39.9320626198143,77.96671038392333,91.72539846217478,50.14382588384706,64.4550638065032,94.03441451541585,67.92807358874296,72.16039635665749,76.26573279053673,54.84118203396292,47.90897836048431,30.30933043370925,8.05952773944432,50.00325712986995,80.39888503516406,nan,nan,nan,1.0,0.719462588569882,2.8159903322250397,nan,nan,17,592.73275404368,25.023703908470054,1443.162645803431,A0,U4,P2,T2,position_fusion,-41.382783401921685,-137.76772348006187,-70.38721084984175,512.6534001366658,-51.6726390260751,FUSION_HURTS_GEOMETRY,516.3098005871968,L0,I0,369,
