peer_name,sweep,host_elapsed_s,x_mm,y_mm,z_mm,used_anchors
BS9336,10574,5.192647,1406.8017285202152,2264.089264721429,1033.6192071343446,8
BS9336,10575,5.297528,1412.8814160342438,2249.479559396256,859.8109564343631,8
BS9336,10576,5.402594,1506.403805335268,2207.6384758659465,798.6301155411834,8
BS9336,10577,5.551059,1470.4939554496011,2204.888849208503,1297.280714587921,8
BS9336,10578,5.624631,1533.1380868757553,2130.1386374064314,1375.21123971091,8
BS9336,10579,5.710163,1414.2349494569685,1954.7417674254423,1572.1920668260964,8
BS9336,10580,5.807538,1420.8752465913803,1952.1773589128943,1467.018847180891,8
BS9336,10581,5.890515,1390.448048979123,1853.0128444800437,1627.4153229508702,7
BS9336,10582,5.987744,1259.5977336942904,1875.9653090965446,1563.732546786046,8
BS9336,10583,6.118363,1203.6875440245608,1807.8606626149995,1624.375578531441,8
BS9336,10584,6.197564,1260.398054427254,1698.1794200682732,1519.8726447665954,8
BS9336,10585,6.325006,1304.231045325917,1593.7734480656059,1504.8702192786577,8
BS9336,10586,6.400185,1223.8172020503896,1497.4552997552282,1510.210238125017,8
BS9336,10587,6.555875,1255.9278655794674,1534.4960698491589,1884.6803427259824,8
BS9336,10588,6.62969,1251.5508513071738,1386.9408664782732,2111.239995042713,7
BS9336,10589,6.705031,1444.542374329889,1488.6499957103613,1858.8543077126037,8
BS9336,10590,6.841663,1708.4240924676355,1357.4612393301002,1878.6431516908115,8
BS9336,10591,6.887394,1812.0357487347646,1326.7613451617765,1877.2530627347023,8
BS9336,10592,6.993509,2039.8237190474981,1397.1213907565157,1921.8070684045174,8
BS9336,10593,7.097529,2415.5496507064863,1508.5538062253727,1938.3629284317967,8
BS9336,10594,7.202569,2488.011784289315,1645.69423731085,1573.6757741823258,8
BS9336,10595,7.299705,2590.735113461975,1640.5073326138704,1400.2253641396064,8
BS9336,10596,7.404872,2783.5522777661295,1778.869766143372,1239.71149709185,8
BS9336,10597,7.560894,3038.8869677865105,1983.9708921581118,954.6780870812264,8
BS9336,10598,7.634417,2737.9980349094403,2132.3187527582827,1802.3827652124655,8
BS9336,10599,7.689899,2869.248354333604,2081.6480704691144,1329.6999699874937,7
BS9336,10600,7.869557,2822.528922022669,2175.253366942029,1198.8589950839994,8
BS9336,10601,7.892401,2730.1826113746765,2125.766097570512,1127.5983439182282,8
BS9336,10602,8.015907,2746.0642310127914,2051.4255111200273,1304.45416029211,8
BS9336,10603,8.124837,2639.6401686011336,2011.6620121777582,1108.8954938685933,8
BS9336,10604,8.200165,2638.9249334079664,1924.4215591807417,1331.1435422621635,8
BS9336,10605,8.28249,2696.4358561265744,1828.313042140275,1580.3956641462655,8
BS9336,10606,8.409893,2662.3055119258966,1807.7860847262848,1597.929465715084,8
BS9336,10607,8.55837,2521.0553089035716,1767.7151709825346,1772.3644831543734,8
BS9336,10608,8.609358,2445.5139062062735,1706.9354735712761,1947.4021322778672,7
BS9336,10609,8.687487,2120.3213863895244,1800.2831082430139,1999.9300035362398,8
BS9336,10610,8.792278,2005.6477512871004,1830.8238774376987,2034.308530480383,8
BS9336,10611,8.897553,1797.1260139207402,1914.2543567266002,1872.6508053153284,8
BS9336,10612,9.002257,1689.3988827150042,2046.3076905696466,1939.2542048484102,8
BS9336,10613,9.099967,1479.7332047640973,2108.5889147094244,1873.8843489577935,8
BS9336,10614,9.204697,1509.407715209538,2113.8152943713985,1679.368622921536,8
BS9336,10615,9.309915,1590.9599517694846,2120.795608946636,1772.46747281833,8
BS9336,10616,9.384799,1510.4811529134477,2181.8505292068244,1752.712090870531,7
BS9336,10617,9.585438,1485.3470218612545,2168.0486700575593,1673.8304147025024,8
BS9336,10618,9.639344,1541.697120202707,2111.319194081044,1838.33587670708,8
BS9336,10619,9.692443,1387.8713772201315,2010.1282479160109,1742.2439203260355,8
BS9336,10620,9.797396,1442.4216193177665,1954.1253192816935,1743.7890170013152,8
BS9336,10621,9.925039,1290.4907652007582,1881.6731089224766,1726.1997695813852,7
BS9336,10622,9.999971,1270.6224450449351,1788.4480467197156,1771.2053310910355,8
BS9336,10623,10.104426,1170.1324502999823,1864.0440560718316,1712.2697984867941,8
BS9336,10624,10.179822,1011.937197659336,1895.3719362966347,1725.9851834527744,7
BS9336,10625,10.284781,1023.729827600675,1890.1519275150397,1853.5103405489172,8
BS9336,10626,10.389815,827.5116769961639,1944.2425951593448,1899.4824534354825,8
BS9336,10627,10.539468,826.7937331688565,1824.2322119808157,2128.9775061446617,7
BS9336,10628,10.592438,900.6242443751254,1570.4511905405636,2229.0631928556236,8
BS9336,10629,10.716861,991.1507225322264,1441.7278240561755,2236.444830214516,8
BS9336,10630,10.802508,1026.7705406243651,1237.608134853599,2242.8711073815234,7
BS9336,10631,10.899929,1133.215631896665,1208.508220439388,2081.757740976464,8
BS9336,10632,11.004676,1343.4702221673695,947.4929322117534,1976.9572811438252,8
BS9336,10633,11.109927,1339.1944585749052,977.7664416942517,1776.2589191065322,8
BS9336,10634,11.203238,1367.3698091828287,887.2775559517202,1598.2423659047809,8
BS9336,10635,11.28978,1488.061309286279,866.9993626123061,1623.7353467366547,7
BS9336,10636,11.41324,1413.068225839663,764.5853747694528,1125.0780372348681,8
BS9336,10637,11.54327,1361.0873719076712,788.1091210569639,976.0049941978276,8
BS9336,10638,11.597335,1431.4043200418257,726.2658782636526,912.4762314153913,8
BS9336,10639,11.744424,1517.1904863899774,710.0829689905046,1164.7427091901804,8
BS9336,10640,11.799951,1506.0596366891748,632.1809318735343,1540.4982557846965,8
BS9336,10641,11.88228,1516.5844215695995,609.9435268868077,1729.2912550610426,8
BS9336,10642,11.9799,1460.8066774894014,680.2080404225879,2017.7811354844102,8
BS9336,10643,12.085048,1096.3143066599425,772.3038257396761,2207.1964172345733,8
BS9336,10644,12.189999,785.8614656987644,870.4681203630802,2104.0660465043134,8
BS9336,10645,12.314672,553.0509307082411,862.9709799710319,1905.1441523642034,8
BS9336,10646,12.39234,465.2950150934928,857.9421415481028,1640.2142086194453,8
BS9336,10647,12.548278,559.3048233280999,832.5332092746938,1355.7478912303293,8
BS9336,10648,12.602327,675.4380405279081,831.7207503548939,1252.4534790515363,8
BS9336,10649,12.801154,713.7096658881482,856.6234772803132,1270.6769363498124,8
BS9336,10650,12.806721,628.6363937983242,980.7905870458893,1273.2776993131406,8
BS9336,10651,12.909758,739.8460175821866,1007.2741127777222,1124.0439446535797,8
BS9336,10652,12.984797,663.8234959412508,1140.5990678059422,1255.975100528442,8
BS9336,10653,13.089718,435.3142440469597,1206.8261136783171,963.4951354763688,8
BS9336,10654,13.187431,507.6081943524653,1011.7951797187566,516.680351973725,8
BS9336,10655,13.322197,841.9962118236616,1058.8657567181906,631.6541977651437,8
BS9336,10656,13.397618,942.0423242898146,1424.4185225959272,1296.4850763575364,8
BS9336,10657,13.545645,879.9136921867112,1269.45168563671,1303.3950632102499,8
BS9336,10658,13.599886,881.5487690673765,1318.6381449165945,1807.0305332887847,8
BS9336,10659,13.72427,843.2032841634782,1269.4315639604688,1911.8007647647232,8
BS9336,10660,13.809924,760.1944263599623,1161.4069677229122,1911.4219188567818,7
BS9336,10661,13.884581,435.3895572254114,1234.559207340136,1877.6783886136577,8
BS9336,10662,13.989775,277.0953264128979,1202.2531723289665,1766.0169406463524,8
BS9336,10663,14.087365,76.82353209304823,1350.03416790134,1591.764660044309,8
BS9336,10664,14.192285,141.1752088326126,1573.8844651380816,1350.9715673028882,8
BS9336,10665,14.297333,35.537972426124966,1883.0883301740405,1281.8223885198568,8
BS9336,10666,14.402262,516.2643320067484,2080.935874561397,1231.2986622200847,8
BS9336,10667,14.607454,793.7283933612522,2228.0826359943226,1104.5241420367138,8
BS9336,10668,14.626527,1111.372246030889,2085.1911534879014,1026.6402297751542,8
BS9336,10669,14.735608,1473.4509271001355,1737.9320428134556,699.4093253991628,7
BS9336,10670,14.807075,1375.6739923122561,1641.7981908763882,1002.9484253159409,8
BS9336,10671,14.889728,1450.3405428962285,1535.6131950721654,1343.599071763868,8
BS9336,10672,14.987399,1446.5178371119664,1609.2353491018278,1666.4206337650135,8
BS9336,10673,15.092385,1254.0430817337394,1774.9987493171889,1818.1036255097092,8
BS9336,10674,15.197246,1114.4399676068635,1972.4235492240982,1908.839985090517,8
BS9336,10675,15.343362,906.0062517210584,2149.4994871753584,1777.5507306663758,8
BS9336,10676,15.3998,754.0140968245888,2361.8031932469153,1717.701351705331,8
BS9336,10677,15.555674,609.8699488053434,2537.863854281051,1467.5431093868979,8
BS9336,10678,15.609657,556.3403741475703,2707.6885714327127,1379.8649411580354,8
BS9336,10679,15.684585,754.5731414679794,2766.4666687358103,1139.988134957984,8
BS9336,10680,15.839111,920.9217883483263,2794.4480738425395,875.2727997985648,8
BS9336,10681,15.887313,956.6791764585342,2915.4569870395867,923.9015158048511,8
BS9336,10682,15.992227,1065.0758344460482,2965.7764113079634,1021.2797492432505,8
BS9336,10683,16.097024,1106.4029219272256,3150.6109858340865,1068.4717644208258,8
BS9336,10684,16.202261,872.8265916954133,3285.8926020633144,730.0351385030269,8
BS9336,10685,16.299766,722.7964395235832,3344.982961481788,559.935377103312,8
BS9336,10686,16.4047,555.3729648657488,3367.1215144936846,907.6434667351333,8
BS9336,10687,16.530637,476.2555907028961,3310.8640608630176,1184.377868075872,8
BS9336,10688,16.584634,216.77143350828075,3341.1708528684953,1466.0500723540422,7
BS9336,10689,16.689567,459.36700273323606,3420.6692476329736,1597.0892109981187,8
BS9336,10690,16.836521,464.1664863670878,3508.745324976415,1503.9482411354775,8
BS9336,10691,16.922089,574.7806564473997,3594.9762690096118,1656.952988611462,8
BS9336,10692,16.997153,788.8370210483084,3662.7548574792404,2028.1643957036545,8
BS9336,10693,17.125125,978.0226927493973,3805.018020991483,1257.2224622508456,8
BS9336,10694,17.199762,1226.28694301778,3989.5111416552436,1235.4068085570855,8
BS9336,10695,17.282828,1397.4412373463083,3964.295261011983,1186.4603128257845,8
BS9336,10696,17.409628,1547.684040388261,3912.1404092432094,990.9950070889505,8
BS9336,10697,17.588296,1748.0580345293665,3815.769994900735,1229.2449083111915,8
BS9336,10698,17.60857,1763.3640732701226,3860.549009594551,1176.2179590401302,7
BS9336,10699,17.687045,1939.1269413815594,3804.0718388310015,1043.6682764549373,8
BS9336,10700,17.792067,2079.9704536824916,3809.6094432547934,1109.0344297910501,8
BS9336,10701,17.916553,1893.4314976519736,4034.8115693185514,1427.1344746676255,8
BS9336,10702,18.001974,1769.224973172972,4176.021707100486,1493.9026056434486,8
BS9336,10703,18.099517,1554.4419831074822,4163.676616455593,1570.1792476051633,8
BS9336,10704,18.204506,1128.8573882279306,4181.6098367444165,1700.4485615192234,8
BS9336,10705,18.279562,1158.8929219784038,4165.450306616999,1523.969721966178,8
BS9336,10706,18.384535,1030.980751929529,4207.93983845215,1513.7880108056083,8
BS9336,10707,18.562918,1218.3564907856448,4188.667008132161,1545.0284654486559,8
BS9336,10708,18.587026,1273.610577815818,4195.301403760674,1442.7744993599094,8
BS9336,10709,18.692116,1385.7622316009458,4319.415729380507,1721.5337013180142,8
BS9336,10710,18.79694,1619.8584871059616,4334.781631661146,1324.757641926822,8
BS9336,10711,18.944055,1657.778986320725,4277.61901946743,1307.3520225684374,8
BS9336,10712,18.999544,1561.6954246658884,4267.87934914321,1362.9623209150118,8
BS9336,10713,19.1046,1463.3893673011755,4167.8936824231305,1143.6136754146705,8
BS9336,10714,19.209467,1429.76655389347,4015.0691447750023,1660.070183867948,8
BS9336,10715,19.284453,1564.8922884641504,4093.4167867518468,1726.1349250657286,8
BS9336,10716,19.389569,1799.8016032217522,3946.306902941613,1469.9494947535063,8
BS9336,10717,19.537966,2025.7398773828268,4067.4175087450703,1576.4077450056484,8
BS9336,10718,19.592079,2023.9130409788456,3899.60656371035,1511.5844383192707,8
BS9336,10719,19.696903,2052.680409828887,3892.4828928934107,1391.2977678148852,8
BS9336,10720,19.801918,2226.7364275142772,3814.6083486715415,1351.2661355254995,8
BS9336,10721,19.926418,2251.0443899147836,3845.7267239232992,1529.0885194639468,8
BS9336,10722,20.004502,2084.882497010711,3813.5435759390166,2105.4868266410713,8
BS9336,10723,20.109534,2457.880084735481,3722.562846528256,1940.898385745374,8
BS9336,10724,20.18438,2291.0096063477586,3774.603819870508,1968.0935882318795,7
BS9336,10725,20.289503,2126.622337895321,3750.3430261188255,1792.2238041884048,8
BS9336,10726,20.387137,2244.7572348745794,3615.06705551718,1966.3857703136282,8
BS9336,10727,20.493137,2186.7034531029367,3708.60065270865,1718.7456719468296,8
BS9336,10728,20.647923,2324.237825975264,3731.0863020902466,1833.8321999084628,8
BS9336,10729,20.72445,2207.8666491940435,3796.7997713575996,1778.7706682362514,8
BS9336,10730,20.799246,2153.0321963557763,3728.4728336914286,1870.855480224132,8
BS9336,10731,20.923933,2126.375583819313,3763.089484439406,1938.9574899835557,8
BS9336,10732,20.97943,2055.0520703066236,3777.380709373781,2078.032164098055,7
BS9336,10733,21.084413,2031.3570050442884,3913.5450362502156,1984.9421217680324,8
BS9336,10734,21.189409,1973.8099258765337,3928.105027845818,1749.105730484598,8
BS9336,10735,21.286889,1997.4632725951074,4024.5413892800993,1628.153331301021,8
BS9336,10736,21.393411,1970.7896695385311,4029.4485784154535,1631.4459312001372,8
BS9336,10737,21.498114,1957.9446466072616,4075.15874871036,1563.2031288340181,8
BS9336,10738,21.645192,2034.4873904401848,4181.698198331266,1445.1470489034364,8
BS9336,10739,21.729234,2119.540753823968,4387.887079298498,857.2419062184986,8
BS9336,10740,21.804251,2090.3748674550015,4292.886760371662,1260.037939920568,8
BS9336,10741,21.928209,2107.0203330394265,4377.567922932758,1120.0335866599148,7
BS9336,10742,21.984262,2327.2996037197304,4355.832012085447,1124.748036306651,7
BS9336,10743,22.089289,2362.070997348488,4355.694785366551,1193.2618828185516,8
BS9336,10744,22.186943,2484.311405412558,4370.960845897861,1152.090255894788,8
BS9336,10745,22.291877,2531.8765646588104,4250.840161136854,1086.191081477591,8
BS9336,10746,22.4018,2498.147537983997,4098.744517356323,1059.3224491255576,8
BS9336,10747,22.546138,2306.8834696906274,3981.7389568189187,915.0152206799345,8
BS9336,10748,22.680836,2510.9885331176947,3717.1641859327506,678.9559954449005,8
BS9336,10749,22.700639,2511.204303267743,3599.134328635924,1268.389545901564,7
BS9336,10750,22.809298,2403.728767895489,3633.322563442025,1470.891819053425,8
BS9336,10751,22.884203,2304.2179336943773,3794.938967708129,1567.349740951916,8
BS9336,10752,23.038679,2326.3822355536145,3887.732238402098,1673.0965122462812,8
BS9336,10753,23.086748,2288.3152539563193,3818.401421333635,1713.279197183529,8
BS9336,10754,23.191801,2508.377757003537,3740.087568781954,1717.397634154307,8
BS9336,10755,23.296766,2679.014919611928,3659.829817786673,1504.7867571337383,8
BS9336,10756,23.401675,2569.5535285768337,3668.154442361521,1341.4299752781608,8
BS9336,10757,23.500396,2387.796241337255,3752.107945574981,1343.6007649474905,8
BS9336,10758,23.655137,2425.5981814090537,3853.0161728933854,1292.86881657954,8
BS9336,10759,23.679308,2676.410428275258,3681.742856800391,1270.792349620368,7
BS9336,10760,23.80658,2624.8388883025495,3695.3551424766215,1123.799720445713,8
BS9336,10761,23.888903,2726.621530517863,3532.147729968075,863.1303814849306,7
BS9336,10762,24.035785,2723.87312828453,3386.28567103397,727.0905626983633,8
BS9336,10763,24.091829,2770.375459803142,3080.3476947063964,710.0217977060665,8
BS9336,10764,24.196572,2756.248406102275,2804.321876698625,1027.7615376032809,8
BS9336,10765,24.346763,2698.1274773382743,2545.524034691991,1058.7642881957688,8
BS9336,10766,24.399171,2698.0038641872884,2504.3910688766814,1346.2907903409105,8
BS9336,10767,24.483974,2474.565849028489,2457.0184270547306,1894.1125855773216,8
BS9336,10768,24.630119,2280.2195731372612,2546.0618556328227,2079.5495355148605,8
BS9336,10769,24.684184,2251.754546519175,2503.642258650797,2043.7281200666812,8
BS9336,10770,24.81178,2096.836951474868,2375.0830982880884,2134.678270765154,8
BS9336,10771,24.886592,2047.4386142971687,2324.151151237932,2273.9576235138597,8
BS9336,10772,24.991699,2205.7899752908675,2182.691858145205,1969.8573438152926,8
BS9336,10773,25.116158,2113.119704025928,2094.252064129608,2060.5618937159766,8
BS9336,10774,25.2016,2357.050176429551,2087.0723624668512,1517.0926687524338,8
BS9336,10775,25.299215,2412.2237475575625,2170.175656311088,1448.3217472883657,8
BS9336,10776,25.404138,2452.633279498514,2221.1506089062227,1351.6059113918186,8
BS9336,10777,25.510291,2500.051020176433,2225.2752900252985,1144.8523977665777,8
BS9336,10778,25.657488,2355.8862105968815,2244.628636269053,868.2295853170076,8
BS9336,10779,25.689009,2230.6365829373253,2079.2837561992073,536.4432027365222,7
BS9336,10780,25.816548,2205.737266041644,1734.8066736485075,531.2003059522278,8
BS9336,10781,25.891597,2111.080472890322,1419.4621077799445,197.8789337376509,8
BS9336,10782,25.996516,1745.2494937374,1393.0223585298872,779.2085126076113,8
BS9336,10783,26.14356,1618.7905797448955,1236.292667073276,852.2452048890391,8
BS9336,10784,26.19907,1669.2022628158595,1244.9273706647323,1145.2287769512195,8
BS9336,10785,26.281557,1432.685701560114,1197.962995404145,1349.9053287478505,8
BS9336,10786,26.409131,1403.406971166783,1170.7353167013202,1814.2255820838468,8
BS9336,10787,26.484067,1497.554432666947,1245.6412662689058,1777.2875952481036,8
BS9336,10788,26.639995,1484.987267164927,1254.50020050208,1914.6927903533424,8
BS9336,10789,26.690377,1534.1252734394184,1277.242673484612,1992.4421907684714,8
BS9336,10790,26.791815,1432.4454024196034,1221.667085194902,2039.1885869542016,8
BS9336,10791,26.896458,1394.367388908907,1129.4456827823967,2221.293951395019,8
BS9336,10792,27.001468,1435.9116771432405,999.4982047672471,1678.9667141534105,8
BS9336,10793,27.127045,1591.0536908633294,972.1932723667373,1745.498411413378,8
BS9336,10794,27.204047,1663.17455492502,988.3793469329851,2083.131689437722,8
BS9336,10795,27.278961,1930.4548942219699,906.6887047607503,1794.3558820022554,8
BS9336,10796,27.383967,2322.197555359158,854.7984077773633,1789.9349764828248,8
BS9336,10797,27.567243,2087.432247021891,905.0795375254112,1685.8979808847366,8
BS9336,10798,27.638246,2276.1169787461577,752.1409617393404,1530.5293002866974,8
BS9336,10799,27.691711,2358.2850613400433,737.3069803223772,1433.8397512889555,8
BS9336,10800,27.796594,2463.2643397296442,684.8313389257371,1269.1901163492948,8
BS9336,10801,27.92394,2428.493122124194,737.8177329791888,1167.6533335255035,8
BS9336,10802,27.999047,2500.4909755270523,816.8388792564583,986.4666539314587,8
BS9336,10803,28.123571,2412.927716018235,761.4015872051054,962.3881416404759,8
BS9336,10804,28.179141,2434.8964623669935,737.6373692177583,798.8383582545,7
BS9336,10805,28.283937,2406.197109143746,734.753853057915,751.5660610386292,8
BS9336,10806,28.389075,2479.1672839854527,673.4530936644646,708.1867891590537,8
BS9336,10807,28.486566,2575.511431879056,633.0986927337843,520.7512587400062,8
BS9336,10808,28.664983,2678.7626921353094,1017.9837086519353,643.0114202320615,8
BS9336,10809,28.696633,2675.0436712790083,929.9820974028737,545.8872811945084,8
BS9336,10810,28.801437,2832.069304322055,929.7916049772724,822.699019251728,8
BS9336,10811,28.876423,2881.386376895562,1029.723895910072,1144.572263383679,8
BS9336,10812,29.003897,2794.391176442628,1054.1425768432223,1215.635130328491,8
BS9336,10813,29.128516,2676.1158478957345,1107.4344378166447,2084.9774292375528,8
BS9336,10814,29.18396,3140.4285638306783,1127.5788151474922,1303.7483300215154,7
BS9336,10815,29.307444,2869.1661451789073,1023.3180174446202,1543.3468436553526,8
BS9336,10816,29.386559,2642.748426125914,1215.955372682716,1479.4915871101757,8
BS9336,10817,29.491542,2603.1583456194044,1270.0569394448612,1653.3377122480483,8
BS9336,10818,29.647361,2659.165834740492,1378.616703691759,1437.5305268905117,8
BS9336,10819,29.724063,2698.259824353295,1438.317864535649,1474.1185698399177,8
BS9336,10820,29.798959,2513.5537324223574,1398.2877848446676,1598.35855749349,8
BS9336,10821,29.881448,2316.9297638050643,1459.937398604852,1349.993487606011,8
BS9336,10822,30.008998,2025.22168780176,1437.6197116325013,1495.6672335847202,8
BS9336,10823,30.155987,1830.6803305637902,1288.1654001417928,829.744065248772,8
BS9336,10824,30.188928,1296.205633266403,1342.5337800646519,1565.325896817823,6
BS9336,10825,30.286729,1375.85077575779,1232.246183064769,1152.1345401238787,8
BS9336,10826,30.39154,1271.5245218961245,1390.341217223888,1567.0611593039039,8
BS9336,10827,30.497818,1262.9326898038457,1549.6171348574853,1779.621138666103,8
BS9336,10828,30.645034,1424.9508281920873,1688.258715303741,1969.634425748428,8
BS9336,10829,30.676478,1512.5848634913873,1816.7249546283606,1943.502626766112,8
BS9336,10830,30.80388,1360.2930669191453,1945.5755835385949,1617.8393974377595,8
BS9336,10831,30.90682,1479.190174154701,2075.7946336271725,1880.779811609711,7
BS9336,10832,30.984024,1492.6127162010848,2035.4385719168981,1830.0153375375808,7
BS9336,10833,31.108377,1348.9281163473163,2039.8041747854188,1797.3679043059901,7
BS9336,10834,31.186545,1298.1208381459062,1938.846485726973,1667.1336626131792,8
BS9336,10835,31.291543,1132.8298926353993,1962.590603418214,1527.746315982159,7
BS9336,10836,31.396627,1150.3882579455342,1925.224336467274,1561.6542265833095,8
BS9336,10837,31.523975,1174.4102375690281,1770.524744726453,1356.6478487179093,8
BS9336,10838,31.649958,1179.249585034656,1705.918907806285,1401.548480969922,8
BS9336,10839,31.681417,1084.5361768597859,1668.2339233458936,1510.7943243014624,8
BS9336,10840,31.808734,916.9879647909393,1601.3261907302824,1398.5756454225557,8
BS9336,10841,31.883944,826.6160823116843,1491.820640954334,1661.8869519313203,8
BS9336,10842,31.989094,656.4087229429732,1404.9671819196224,1607.4200451407714,8
BS9336,10843,32.136005,339.69192480022417,1358.0689605269497,1611.7303720857835,8
BS9336,10844,32.191413,243.3565875921882,1256.1398916921498,1224.166188555185,8
BS9336,10845,32.296439,290.445840626694,1033.6079041417674,622.8392663681266,8
BS9336,10846,32.401433,352.19968159826425,860.8772164908557,737.2416171327085,8
BS9336,10847,32.50004,275.1008325030079,856.7173506792268,707.1032875951653,8
BS9336,10848,32.677683,246.40195260342014,662.6092905489262,842.2561753468357,8
BS9336,10849,32.704732,441.07946290078087,619.566652432901,521.2836414488493,7
BS9336,10850,32.806651,604.6250845956076,465.3594119933499,389.24764027667277,8
BS9336,10851,32.888865,656.2814884501445,360.9446347391061,613.047759267524,7
BS9336,10852,32.986495,732.967038178067,195.6378229714191,484.59099864013746,8
BS9336,10853,33.140851,732.0126064237284,128.7300111666527,621.745996595846,8
BS9336,10854,33.196406,560.5042428945425,27.10944096049092,1004.2147843947948,8
BS9336,10855,33.323981,617.582268189191,121.20610851745879,898.9851159585617,8
BS9336,10856,33.399011,565.6107253021119,261.3995991353016,1211.7716965203863,8
BS9336,10857,33.481474,568.5364713914214,263.8442728558494,1218.3652167833338,8
BS9336,10858,33.690022,493.286396821158,579.7080124505904,1103.9348866394578,8
BS9336,10859,33.702973,419.14562402410513,926.1429800028728,1320.2089733810049,8
BS9336,10860,33.811548,375.62279201287913,1161.6807050960172,1006.0801904521402,8
BS9336,10861,33.886546,426.0668842111922,1499.0731206469213,1433.8185701960538,8
BS9336,10862,34.096538,411.1487927215888,1882.0878232816858,1378.454026516824,8
BS9336,10863,34.120808,500.69075195681967,2275.6765237739855,1349.579046359173,8
BS9336,10864,34.201434,707.393727667762,2465.088549288299,1555.4526667733517,8
BS9336,10865,34.299014,932.2643994533528,2699.725819886095,1435.6189895737598,8
BS9336,10866,34.403984,1334.1424267309417,2755.4282570009045,1510.9891595204203,8
BS9336,10867,34.510222,1614.6961684809487,2771.9080800966854,1552.703178647072,8
BS9336,10868,34.63495,1719.7471452608395,2711.865125537637,1806.7791556755633,8
BS9336,10869,34.68886,1545.3498547310535,2645.548147406631,1996.997854369044,8
BS9336,10870,34.786214,1326.27441065854,2530.395787192523,2301.6635984263885,8
BS9336,10871,34.891509,1299.020169022344,2553.4491551008246,2375.2783304872264,8
BS9336,10872,34.996359,1002.2128997960809,2494.409092682067,2216.83841324177,8
BS9336,10873,35.143393,628.3940959108287,2565.513809121641,2091.1619220008656,8
BS9336,10874,35.176333,468.0541909079778,2570.1092698980947,1986.369243960427,8
BS9336,10875,35.281411,365.7223181027863,2575.9927523595993,1709.211249846453,8
BS9336,10876,35.408786,194.19019890196122,2509.9466022146735,1422.2542941286974,7
BS9336,10877,35.506862,192.0468191521246,2465.5438168299847,1423.2712507409751,8
BS9336,10878,35.644186,69.90982186244476,2418.118628781001,1146.3600636812125,8
BS9336,10879,35.790469,95.69171438858777,2391.028106765733,1304.1310234244497,8
BS9336,10880,35.840935,102.18800437404742,2461.7539951611657,1252.8011445204127,8
BS9336,10881,35.896325,200.21976376668212,2616.626607917473,1418.0231751757187,8
BS9336,10882,36.001311,224.37452274534758,2913.3190575754606,1738.7950389798802,8
BS9336,10883,36.125729,423.91834564519144,3082.0210245816916,1693.5556893875728,8
BS9336,10884,36.226431,572.7812953816629,3193.3714011131756,1314.929710665368,8
BS9336,10885,36.308735,742.2349148252426,3357.970196342938,1201.8157752815323,8
BS9336,10886,36.383723,1058.9204394567846,3341.1162591496955,1139.47470105615,8
BS9336,10887,36.488823,1330.9738684540523,3410.406075258646,980.319314243098,8
BS9336,10888,36.637351,1505.5246257863525,3292.9857560292394,795.6460662411647,8
BS9336,10889,36.691451,1538.9020582926057,3124.46987588321,699.4547252021575,8
BS9336,10890,36.796223,1765.80248739435,2976.8406157586987,760.1217659505,8
BS9336,10891,36.923982,1968.8342910994566,2928.908788185144,1385.2430677351172,8
BS9336,10892,36.998984,1974.7204349982978,2920.6927834720404,1379.6867344105253,8
BS9336,10893,37.123392,1906.7902867858777,2940.1456163078897,1768.258994247034,8
BS9336,10894,37.178973,1843.8756707904079,3082.4812907709943,2019.2553917317505,8
BS9336,10895,37.283766,1829.3669246339039,3329.8305939412758,2090.1610140864905,8
BS9336,10896,37.388931,1833.979066955818,3551.7367110379555,2060.3661589302924,8
BS9336,10897,37.486481,1726.6956194791376,3833.507286691863,2000.9567442755865,8
BS9336,10898,37.664823,1558.7509308921674,4009.432220236707,1863.629947350471,8
BS9336,10899,37.696262,1497.281444886075,4217.976588197445,1785.6604356601697,8
BS9336,10900,37.805854,1360.8479338390437,4344.604864521996,1732.2944428053192,8
BS9336,10901,37.876268,1234.3668231715549,4437.878175414496,1675.6284920405715,8
BS9336,10902,38.025952,1002.7097346755148,4490.577093059533,1814.9656072853627,8
BS9336,10903,38.128213,489.89741060937763,4555.426182822018,1682.587928755654,7
BS9336,10904,38.183629,643.6240670520873,4625.724822026833,1311.035309939503,8
BS9336,10905,38.288769,424.76554914526525,4525.747618750478,1201.9232654594844,8
BS9336,10906,38.386014,251.25338562664678,4455.193921237542,1090.8140762279058,7
BS9336,10907,38.491308,211.82540015050242,4404.685649860055,875.7481696269349,8
BS9336,10908,38.669682,108.74304649086118,4305.260017554478,645.1819190722915,8
BS9336,10909,38.723678,52.673160807268545,4243.557939735387,463.133030645606,8
BS9336,10910,38.798574,-26.651423793028346,4135.603750760089,450.81128299382897,8
BS9336,10911,38.881154,-58.135926563685864,4163.526971747975,724.38002084599,8
BS9336,10912,38.97919,21.85181026445978,4270.884694235716,940.3830354183176,7
BS9336,10913,39.133041,85.55802035588337,4391.43241358087,1133.0050884083544,8
BS9336,10914,39.188714,150.7525626485819,4506.535545523074,1130.480939732797,7
BS9336,10915,39.286267,467.30481587253917,4580.268331712649,1132.7919871333797,8
BS9336,10916,39.391283,488.1080649960453,4494.4290627083665,1067.265313081049,8
BS9336,10917,39.496239,613.881168584561,4337.757345518022,879.1207459642798,8
