capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust,chunk_id,gpu_device,child_run_id
R08,BSDC91,1200,1200,0.0003011104977975,0.0004664468370122,0.0006791828608174,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R09,BS2DCE,1200,1200,0.0004341932966621,0.0008136975985062,0.0014977506352647,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R09,BSDC91,1200,1200,0.000499827715051,0.0008790967681981,0.0012612635237168,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R10,BS2DCE,1200,1200,0.0004444837883989,0.0008462831751713,0.0013528910812312,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R10,BSDC91,1200,1200,0.0003898527334481,0.0007362616556087,0.0011748265950718,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R11,BS2DCE,1201,1201,0.0003904691442879,0.0006518281583362,0.0012289783065568,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R11,BSDC91,1200,1200,0.000376373581198,0.0006196216511461,0.0011601812180896,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R12,BS2DCE,1200,1200,0.0003953586997799,0.0007432455017613,0.001304959629882,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R12,BSDC91,1200,1200,0.0003684175916806,0.0006619164887733,0.0010653672263211,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R13,BS2DCE,1201,1201,15.827628631437886,0.0009609079687794,486.3277199508229,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R13,BSDC91,1200,1200,0.0002913496525297,0.0004957460817745,0.0008939556349033,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R14,BS2DCE,1201,1201,0.0003293270642433,0.0005817857354485,0.0008646906243079,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R14,BSDC91,1200,1200,0.0002594962850984,0.000457279848778,0.000734025021803,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R15,BS2DCE,1200,1200,0.0003300393657915,0.0004962690916623,0.000680834559079,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R15,BSDC91,1200,1200,0.0004681447727844,0.0008058242060386,0.0014016274353666,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R16,BS2DCE,1201,1201,0.0003527931147065,0.0006320863640553,0.0010088127195883,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R16,BSDC91,1200,1200,0.0002972082624863,0.0004786097569756,0.0010634254684633,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R17,BS2DCE,1201,1201,0.0002998235773167,0.0004589262003121,0.0007923098628161,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R17,BSDC91,1200,1200,0.0003368645647434,0.0005208474835699,0.0008844585061238,1.0,1.0,R4:L2:I4:T8,R4,L2,I4,T8,137.86875,1.35,True,partial_raw_0011,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0011_cuda0
R01,BS2DCE,1201,1201,0.0004848780786621,0.0008175284195936,0.0012961762225648,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R01,BSDC91,1200,1200,0.0004267749741359,0.0007831633022885,0.0012537456496625,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R02,BS2DCE,1201,1201,0.0003680763678615,0.0006869072081777,0.0008977174616469,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R02,BSDC91,1200,1200,0.0004910257124441,0.0008747690633286,0.0015518615009003,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R03,BS2DCE,1200,1200,0.0003486397615404,0.0005421014226899,0.0010340601008021,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R03,BSDC91,1200,1200,0.000506215994914,0.0009796312136345,0.0019378667682831,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R04,BS2DCE,1200,1200,0.0004009374194399,0.0006981610460879,0.0013418930002253,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R04,BSDC91,1200,1200,0.000484366450647,0.000873171182543,0.0013996515209668,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R05,BS2DCE,1200,1200,0.0005118383608433,0.0009022002709655,0.001651205664513,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R05,BSDC91,1201,1201,0.0004464282012069,0.0008355578794295,0.0015147384731679,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R06,BS2DCE,1200,1200,0.0004821417403042,0.000840180025307,0.0011240668320891,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R06,BSDC91,1201,1201,0.0004653022956907,0.0009365617306109,0.0013419539539834,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R07,BS2DCE,1200,1200,0.0005559398591287,0.0011074886484651,0.0018111191000541,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R07,BSDC91,1201,1201,0.0012024822928189,0.0025637454360896,0.0058216185868329,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R08,BS2DCE,1201,1201,0.000373394534362,0.0006409771198691,0.0012403750703797,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R08,BSDC91,1200,1200,0.0004052315069239,0.0007834870247149,0.0018781817422854,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R09,BS2DCE,1200,1200,0.000340263744719,0.0005867080729293,0.0010100449694192,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R09,BSDC91,1200,1200,0.0004732027656147,0.0008021798059253,0.0012086027879407,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R10,BS2DCE,1200,1200,0.0004537620658815,0.0008264827078361,0.0013701998067335,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R10,BSDC91,1200,1200,0.0005311721306537,0.0010099128142872,0.0020261735934366,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R11,BS2DCE,1201,1201,0.0004694484924076,0.0008285023449951,0.0014522029396569,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R11,BSDC91,1200,1200,0.0004853734761609,0.000919798713781,0.0021021036657155,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R12,BS2DCE,1200,1200,0.0003511886209423,0.000595468331484,0.0012268200710277,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R12,BSDC91,1200,1200,0.0002977297029243,0.0004677401287426,0.0007886294008315,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R13,BS2DCE,1201,1201,19.972063772693723,0.0030916934265604,574.0850372387719,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R13,BSDC91,1200,1200,0.0002755992990885,0.000421871635308,0.0006373191746052,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R14,BS2DCE,1201,1201,0.0002912248152277,0.0005119249247657,0.0009010944277786,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R14,BSDC91,1200,1200,0.0003079499192845,0.0005617197175778,0.0010613576844877,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R15,BS2DCE,1200,1200,0.0003046764569121,0.0004103777299335,0.000674531641298,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R15,BSDC91,1200,1200,0.0004408024374151,0.0007496479509681,0.0014484270001251,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R16,BS2DCE,1201,1201,0.0002978763395447,0.0004760391670385,0.0007249675151825,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R16,BSDC91,1200,1200,0.000281735780505,0.0004360305150194,0.0007688898879237,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R17,BS2DCE,1201,1201,0.0002810951350918,0.0004031554321103,0.000759047902015,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R17,BSDC91,1200,1200,0.0003536745277761,0.0006044683204398,0.0011900961145742,1.0,1.0,R4:L2:I7:T6,R4,L2,I7,T6,112.0884375,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R01,BS2DCE,1201,1201,0.000537482758385,0.0009792209954175,0.0016011852468223,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R01,BSDC91,1200,1200,0.0005120399658627,0.0009745131429221,0.0013057476915019,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R02,BS2DCE,1201,1201,0.0004046454401352,0.0007811143129577,0.0011872524578378,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R02,BSDC91,1200,1200,0.0005295305314445,0.0009645299257594,0.0016957913328592,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R03,BS2DCE,1200,1200,0.0003573810908627,0.000592692608622,0.0009554210376419,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R03,BSDC91,1200,1200,0.0005501546292946,0.0011039839651677,0.0019526743641639,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R04,BS2DCE,1200,1200,0.0003717947285924,0.0006367348936874,0.0011524704753874,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R04,BSDC91,1200,1200,0.0004648992889023,0.0008716010488861,0.0011712416679411,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R05,BS2DCE,1200,1200,0.0005134195979704,0.000883284241993,0.0016170830010179,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R05,BSDC91,1201,1201,0.0005245558583545,0.0009843966229189,0.0016165259804077,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R06,BS2DCE,1200,1200,0.0005057161234052,0.0009655272827341,0.0015914294007404,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R06,BSDC91,1201,1201,0.0005636971228638,0.0011764561896438,0.0018279221900568,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R07,BS2DCE,1200,1200,0.0005505607044243,0.0010329464479974,0.002051844585422,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R07,BSDC91,1201,1201,0.0008322157487786,0.0015927378347848,0.0052090865206912,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R08,BS2DCE,1201,1201,0.0003469412661525,0.0006031997111844,0.0011260087626436,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R08,BSDC91,1200,1200,0.0003916951698824,0.0007562197440891,0.0019634088156905,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R09,BS2DCE,1200,1200,0.0003546806255395,0.0006201519078807,0.0009077766754682,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R09,BSDC91,1200,1200,0.0005173573899452,0.0008989894587485,0.001209638249611,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R10,BS2DCE,1200,1200,0.0004450949988663,0.0008534962856622,0.0014940426183245,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R10,BSDC91,1200,1200,0.000520482915,0.0009979013687944,0.0019321975249266,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R11,BS2DCE,1201,1201,0.000462227131408,0.0008138710279964,0.0014345221315099,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R11,BSDC91,1200,1200,0.0005073246997967,0.0009296167908834,0.0020263164571687,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R12,BS2DCE,1200,1200,0.0003442976176586,0.0005735480645525,0.0011246746901327,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R12,BSDC91,1200,1200,0.0002944067113608,0.0004736277628519,0.0007166248333941,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R13,BS2DCE,1201,1201,12.758340292852758,0.0007351903630298,408.92537154224055,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R13,BSDC91,1200,1200,0.0002733131724969,0.0004146659146421,0.0006875961887165,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R14,BS2DCE,1201,1201,0.0003077765389126,0.0005492510873107,0.001045830040624,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R14,BSDC91,1200,1200,0.0003013730197759,0.0005485627700598,0.0010265687283286,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R15,BS2DCE,1200,1200,0.0003250582954052,0.000476407736038,0.0006041184062218,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R15,BSDC91,1200,1200,0.000420563216597,0.0007011363953036,0.0012566992244655,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R16,BS2DCE,1201,1201,0.0002924924568842,0.0004635333176238,0.0007104870632665,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R16,BSDC91,1200,1200,0.0002765925365914,0.0004366016127215,0.0008285982793447,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R17,BS2DCE,1201,1201,0.0002849272696632,0.000409484990919,0.0007105053393144,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R17,BSDC91,1200,1200,0.0003417162996684,0.0005495725769522,0.0009915758680164,1.0,1.0,R4:L2:I7:T8,R4,L2,I7,T8,163.8215625,1.35,True,partial_raw_0012,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0012_cuda1
R01,BS2DCE,1201,1201,0.0004764307966109,0.0008528863068518,0.0016192021054324,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R01,BSDC91,1200,1200,0.000370156530492,0.0006536156637873,0.001065196750188,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R02,BS2DCE,1201,1201,0.0004205577123117,0.0007584376199028,0.0012540102357105,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R02,BSDC91,1200,1200,0.0003791787268117,0.0006582687005982,0.000949888333064,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R03,BS2DCE,1200,1200,0.0004178128205905,0.0006604513981403,0.0011177048995476,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R03,BSDC91,1200,1200,0.0005015549126323,0.0008764460039368,0.0012006323596862,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R04,BS2DCE,1200,1200,0.00064911625346,0.0011366882383818,0.0017123505511082,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R04,BSDC91,1200,1200,0.0004466498635915,0.0008003322948333,0.0014570196114601,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
R05,BS2DCE,1200,1200,0.0003652037649995,0.0006020602889825,0.0008932371591738,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True,partial_raw_0013,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0013_cuda0
