link_id,position_id,anchor_id,anchor_label,estimator_id,estimator_name,extracted_range_mm,source
ID16_B,ID16,1,B,lower_trim_20,lower_trim_20,1936.4291666666666,nonparam
ID16_B,ID16,1,B,lower_core_15,lower_core_15,1963.8839779005525,nonparam
ID16_B,ID16,1,B,lower_core_20,lower_core_20,1965.331950207469,nonparam
ID16_B,ID16,1,B,lower_core_25,lower_core_25,1978.2159468438538,nonparam
ID16_B,ID16,1,B,lower_core_30,lower_core_30,1968.3905817174516,nonparam
ID16_B,ID16,1,B,lower_core_40,lower_core_40,1972.3076923076924,nonparam
ID16_C,ID16,2,C,p01,p01,2056.0,nonparam
ID16_C,ID16,2,C,p02,p02,2060.0,nonparam
ID16_C,ID16,2,C,p03,p03,2063.0,nonparam
ID16_C,ID16,2,C,p05,p05,2067.0,nonparam
ID16_C,ID16,2,C,p07,p07,2070.0,nonparam
ID16_C,ID16,2,C,p10,p10,2073.0,nonparam
ID16_C,ID16,2,C,p15,p15,2076.0,nonparam
ID16_C,ID16,2,C,p20,p20,2079.0,nonparam
ID16_C,ID16,2,C,p25,p25,2082.0,nonparam
ID16_C,ID16,2,C,p30,p30,2085.0,nonparam
ID16_C,ID16,2,C,p35,p35,2087.0,nonparam
ID16_C,ID16,2,C,p40,p40,2089.0,nonparam
ID16_C,ID16,2,C,p50,p50,2094.0,nonparam
ID16_C,ID16,2,C,kde_bw5,kde_bw5,2094.430528375734,nonparam
ID16_C,ID16,2,C,kde_bw10,kde_bw10,2092.880626223092,nonparam
ID16_C,ID16,2,C,kde_bw15,kde_bw15,2092.880626223092,nonparam
ID16_C,ID16,2,C,kde_bw20,kde_bw20,2093.0528375733857,nonparam
ID16_C,ID16,2,C,kde_bw30,kde_bw30,2093.225048923679,nonparam
ID16_C,ID16,2,C,lower_trim_03,lower_trim_03,2056.4444444444443,nonparam
ID16_C,ID16,2,C,lower_trim_05,lower_trim_05,2059.7833333333333,nonparam
ID16_C,ID16,2,C,lower_trim_07,lower_trim_07,2062.2380952380954,nonparam
ID16_C,ID16,2,C,lower_trim_10,lower_trim_10,2064.925,nonparam
ID16_C,ID16,2,C,lower_trim_15,lower_trim_15,2068.0944444444444,nonparam
ID16_C,ID16,2,C,lower_trim_20,lower_trim_20,2070.429166666667,nonparam
ID16_C,ID16,2,C,lower_core_15,lower_core_15,2093.6906077348067,nonparam
ID16_C,ID16,2,C,lower_core_20,lower_core_20,2095.5020746887967,nonparam
ID16_C,ID16,2,C,lower_core_25,lower_core_25,2095.621262458472,nonparam
ID16_C,ID16,2,C,lower_core_30,lower_core_30,2089.279778393352,nonparam
ID16_C,ID16,2,C,lower_core_40,lower_core_40,2091.3305613305615,nonparam
ID16_D,ID16,3,D,p01,p01,2112.0,nonparam
ID16_D,ID16,3,D,p02,p02,2119.0,nonparam
ID16_D,ID16,3,D,p03,p03,2123.0,nonparam
ID16_D,ID16,3,D,p05,p05,2128.85,nonparam
ID16_D,ID16,3,D,p07,p07,2132.0,nonparam
ID16_D,ID16,3,D,p10,p10,2136.0,nonparam
ID16_D,ID16,3,D,p15,p15,2141.0,nonparam
ID16_D,ID16,3,D,p20,p20,2145.0,nonparam
ID16_D,ID16,3,D,p25,p25,2149.0,nonparam
ID16_D,ID16,3,D,p30,p30,2152.0,nonparam
ID16_D,ID16,3,D,p35,p35,2155.0,nonparam
ID16_D,ID16,3,D,p40,p40,2158.0,nonparam
ID16_D,ID16,3,D,p50,p50,2163.0,nonparam
ID16_D,ID16,3,D,kde_bw5,kde_bw5,2162.7770058708415,nonparam
ID16_D,ID16,3,D,kde_bw10,kde_bw10,2162.7770058708415,nonparam
ID16_D,ID16,3,D,kde_bw15,kde_bw15,2162.3854403131118,nonparam
ID16_D,ID16,3,D,kde_bw20,kde_bw20,2162.3854403131118,nonparam
ID16_D,ID16,3,D,kde_bw30,kde_bw30,2161.993874755382,nonparam
ID16_D,ID16,3,D,lower_trim_03,lower_trim_03,2113.9444444444443,nonparam
ID16_D,ID16,3,D,lower_trim_05,lower_trim_05,2118.85,nonparam
ID16_D,ID16,3,D,lower_trim_07,lower_trim_07,2122.059523809524,nonparam
ID16_D,ID16,3,D,lower_trim_10,lower_trim_10,2125.5916666666667,nonparam
ID16_D,ID16,3,D,lower_trim_15,lower_trim_15,2129.8777777777777,nonparam
ID16_D,ID16,3,D,lower_trim_20,lower_trim_20,2133.1375,nonparam
ID16_D,ID16,3,D,lower_core_15,lower_core_15,2162.4364640883978,nonparam
ID16_D,ID16,3,D,lower_core_20,lower_core_20,2159.124481327801,nonparam
ID16_D,ID16,3,D,lower_core_25,lower_core_25,2157.720930232558,nonparam
ID16_D,ID16,3,D,lower_core_30,lower_core_30,2157.252077562327,nonparam
ID16_D,ID16,3,D,lower_core_40,lower_core_40,2157.7650727650725,nonparam
ID16_E,ID16,4,E,p01,p01,1818.98,nonparam
ID16_E,ID16,4,E,p02,p02,1826.96,nonparam
ID16_E,ID16,4,E,p03,p03,1830.0,nonparam
ID16_E,ID16,4,E,p05,p05,1835.0,nonparam
ID16_E,ID16,4,E,p07,p07,1839.0,nonparam
ID16_E,ID16,4,E,p10,p10,1844.0,nonparam
ID16_E,ID16,4,E,p15,p15,1850.0,nonparam
ID16_E,ID16,4,E,p20,p20,1854.0,nonparam
ID16_E,ID16,4,E,p25,p25,1858.5,nonparam
ID16_E,ID16,4,E,p30,p30,1863.0,nonparam
ID16_E,ID16,4,E,p35,p35,1866.0,nonparam
ID16_E,ID16,4,E,p40,p40,1870.0,nonparam
ID16_E,ID16,4,E,p50,p50,1877.0,nonparam
ID16_E,ID16,4,E,kde_bw5,kde_bw5,1870.1948727984345,nonparam
ID16_E,ID16,4,E,kde_bw10,kde_bw10,1876.3617025440312,nonparam
ID16_E,ID16,4,E,kde_bw15,kde_bw15,1876.855048923679,nonparam
ID16_E,ID16,4,E,kde_bw20,kde_bw20,1876.855048923679,nonparam
ID16_E,ID16,4,E,kde_bw30,kde_bw30,1877.101722113503,nonparam
ID16_E,ID16,4,E,lower_trim_03,lower_trim_03,1820.7777777777778,nonparam
ID16_E,ID16,4,E,lower_trim_05,lower_trim_05,1825.35,nonparam
ID16_E,ID16,4,E,lower_trim_07,lower_trim_07,1828.7857142857142,nonparam
ID16_E,ID16,4,E,lower_trim_10,lower_trim_10,1832.6916666666666,nonparam
ID16_E,ID16,4,E,lower_trim_15,lower_trim_15,1837.4611111111112,nonparam
ID16_E,ID16,4,E,lower_trim_20,lower_trim_20,1841.2375,nonparam
ID16_E,ID16,4,E,lower_core_15,lower_core_15,1866.4806629834254,nonparam
ID16_E,ID16,4,E,lower_core_20,lower_core_20,1868.207468879668,nonparam
ID16_E,ID16,4,E,lower_core_25,lower_core_25,1869.485049833887,nonparam
ID16_E,ID16,4,E,lower_core_30,lower_core_30,1870.5817174515234,nonparam
ID16_E,ID16,4,E,lower_core_40,lower_core_40,1875.6029106029107,nonparam
ID16_F,ID16,5,F,p01,p01,1847.5,nonparam
ID16_F,ID16,5,F,p02,p02,1856.5,nonparam
ID16_F,ID16,5,F,p03,p03,1862.25,nonparam
ID16_F,ID16,5,F,p05,p05,1873.75,nonparam
ID16_F,ID16,5,F,p07,p07,1877.25,nonparam
ID16_F,ID16,5,F,p10,p10,1884.0,nonparam
ID16_F,ID16,5,F,p15,p15,1895.0,nonparam
ID16_F,ID16,5,F,p20,p20,1906.0,nonparam
ID16_F,ID16,5,F,p25,p25,1914.0,nonparam
ID16_F,ID16,5,F,p30,p30,1922.0,nonparam
ID16_F,ID16,5,F,p35,p35,1930.25,nonparam
ID16_F,ID16,5,F,p40,p40,1937.0,nonparam
ID16_F,ID16,5,F,p50,p50,1950.0,nonparam
ID16_F,ID16,5,F,kde_bw5,kde_bw5,1954.3664383561643,nonparam
ID16_F,ID16,5,F,kde_bw10,kde_bw10,1954.3664383561643,nonparam
ID16_F,ID16,5,F,kde_bw15,kde_bw15,1955.523238747554,nonparam
ID16_F,ID16,5,F,kde_bw20,kde_bw20,1955.523238747554,nonparam
ID16_F,ID16,5,F,kde_bw30,kde_bw30,1952.0528375733854,nonparam
ID16_F,ID16,5,F,lower_trim_03,lower_trim_03,1848.361111111111,nonparam
ID16_F,ID16,5,F,lower_trim_05,lower_trim_05,1855.6949152542372,nonparam
ID16_F,ID16,5,F,lower_trim_07,lower_trim_07,1861.3975903614457,nonparam
ID16_F,ID16,5,F,lower_trim_10,lower_trim_10,1867.0762711864406,nonparam
ID16_F,ID16,5,F,lower_trim_15,lower_trim_15,1874.7514124293784,nonparam
ID16_F,ID16,5,F,lower_trim_20,lower_trim_20,1881.2881355932204,nonparam
ID16_F,ID16,5,F,lower_core_15,lower_core_15,1956.4719101123596,nonparam
ID16_F,ID16,5,F,lower_core_20,lower_core_20,1953.4810126582279,nonparam
ID16_F,ID16,5,F,lower_core_25,lower_core_25,1954.0576271186442,nonparam
ID16_F,ID16,5,F,lower_core_30,lower_core_30,1951.1581920903955,nonparam
ID16_F,ID16,5,F,lower_core_40,lower_core_40,1957.1906779661017,nonparam
ID16_G,ID16,6,G,p01,p01,1924.0,nonparam
ID16_G,ID16,6,G,p02,p02,1931.0,nonparam
ID16_G,ID16,6,G,p03,p03,1935.62,nonparam
ID16_G,ID16,6,G,p05,p05,1941.0,nonparam
ID16_G,ID16,6,G,p07,p07,1946.0,nonparam
ID16_G,ID16,6,G,p10,p10,1952.0,nonparam
ID16_G,ID16,6,G,p15,p15,1960.0,nonparam
ID16_G,ID16,6,G,p20,p20,1965.8,nonparam
ID16_G,ID16,6,G,p25,p25,1970.0,nonparam
ID16_G,ID16,6,G,p30,p30,1974.0,nonparam
ID16_G,ID16,6,G,p35,p35,1978.0,nonparam
ID16_G,ID16,6,G,p40,p40,1981.6,nonparam
ID16_G,ID16,6,G,p50,p50,1989.0,nonparam
ID16_G,ID16,6,G,kde_bw5,kde_bw5,1986.6531115459882,nonparam
ID16_G,ID16,6,G,kde_bw10,kde_bw10,1985.454109589041,nonparam
ID16_G,ID16,6,G,kde_bw15,kde_bw15,1986.6531115459882,nonparam
ID16_G,ID16,6,G,kde_bw20,kde_bw20,1986.6531115459882,nonparam
ID16_G,ID16,6,G,kde_bw30,kde_bw30,1986.6531115459882,nonparam
ID16_G,ID16,6,G,lower_trim_03,lower_trim_03,1925.6,nonparam
ID16_G,ID16,6,G,lower_trim_05,lower_trim_05,1930.655172413793,nonparam
ID16_G,ID16,6,G,lower_trim_07,lower_trim_07,1934.2345679012346,nonparam
ID16_G,ID16,6,G,lower_trim_10,lower_trim_10,1938.4741379310344,nonparam
ID16_G,ID16,6,G,lower_trim_15,lower_trim_15,1944.5862068965516,nonparam
ID16_G,ID16,6,G,lower_trim_20,lower_trim_20,1949.1601731601731,nonparam
ID16_G,ID16,6,G,lower_core_15,lower_core_15,1980.9314285714286,nonparam
ID16_G,ID16,6,G,lower_core_20,lower_core_20,1982.7155172413793,nonparam
ID16_G,ID16,6,G,lower_core_25,lower_core_25,1980.7206896551725,nonparam
ID16_G,ID16,6,G,lower_core_30,lower_core_30,1980.6206896551723,nonparam
ID16_G,ID16,6,G,lower_core_40,lower_core_40,1983.548596112311,nonparam
ID16_H,ID16,7,H,p01,p01,1934.16,nonparam
ID16_H,ID16,7,H,p02,p02,1944.16,nonparam
ID16_H,ID16,7,H,p03,p03,1949.0,nonparam
ID16_H,ID16,7,H,p05,p05,1958.0,nonparam
ID16_H,ID16,7,H,p07,p07,1964.06,nonparam
ID16_H,ID16,7,H,p10,p10,1971.0,nonparam
ID16_H,ID16,7,H,p15,p15,1978.0,nonparam
ID16_H,ID16,7,H,p20,p20,1985.0,nonparam
ID16_H,ID16,7,H,p25,p25,1991.5,nonparam
ID16_H,ID16,7,H,p30,p30,1995.0,nonparam
ID16_H,ID16,7,H,p35,p35,1999.0,nonparam
ID16_H,ID16,7,H,p40,p40,2003.0,nonparam
ID16_H,ID16,7,H,p50,p50,2011.0,nonparam
ID16_H,ID16,7,H,kde_bw5,kde_bw5,2003.440528375734,nonparam
ID16_H,ID16,7,H,kde_bw10,kde_bw10,2008.4943835616439,nonparam
ID16_H,ID16,7,H,kde_bw15,kde_bw15,2009.7578473581214,nonparam
ID16_H,ID16,7,H,kde_bw20,kde_bw20,2010.179001956947,nonparam
ID16_H,ID16,7,H,kde_bw30,kde_bw30,2010.600156555773,nonparam
ID16_H,ID16,7,H,lower_trim_03,lower_trim_03,1910.3428571428572,nonparam
ID16_H,ID16,7,H,lower_trim_05,lower_trim_05,1927.7931034482758,nonparam
ID16_H,ID16,7,H,lower_trim_07,lower_trim_07,1937.5,nonparam
ID16_H,ID16,7,H,lower_trim_10,lower_trim_10,1946.5172413793102,nonparam
ID16_H,ID16,7,H,lower_trim_15,lower_trim_15,1955.7586206896551,nonparam
ID16_H,ID16,7,H,lower_trim_20,lower_trim_20,1962.2370689655172,nonparam
ID16_H,ID16,7,H,lower_core_15,lower_core_15,2000.0914285714287,nonparam
ID16_H,ID16,7,H,lower_core_20,lower_core_20,1999.068669527897,nonparam
ID16_H,ID16,7,H,lower_core_25,lower_core_25,2003.8384879725086,nonparam
ID16_H,ID16,7,H,lower_core_30,lower_core_30,2002.8567335243554,nonparam
ID16_H,ID16,7,H,lower_core_40,lower_core_40,2006.6903225806452,nonparam
ID17_A,ID17,0,A,p01,p01,1662.96,nonparam
ID17_A,ID17,0,A,p02,p02,1666.0,nonparam
ID17_A,ID17,0,A,p03,p03,1669.94,nonparam
ID17_A,ID17,0,A,p05,p05,1675.9,nonparam
ID17_A,ID17,0,A,p07,p07,1678.0,nonparam
ID17_A,ID17,0,A,p10,p10,1683.0,nonparam
ID17_A,ID17,0,A,p15,p15,1687.0,nonparam
ID17_A,ID17,0,A,p20,p20,1694.0,nonparam
ID17_A,ID17,0,A,p25,p25,1698.0,nonparam
ID17_A,ID17,0,A,p30,p30,1704.0,nonparam
ID17_A,ID17,0,A,p35,p35,1709.0,nonparam
ID17_A,ID17,0,A,p40,p40,1714.0,nonparam
ID17_A,ID17,0,A,p50,p50,1722.0,nonparam
ID17_A,ID17,0,A,kde_bw5,kde_bw5,1719.1824266144813,nonparam
ID17_A,ID17,0,A,kde_bw10,kde_bw10,1722.5408023483367,nonparam
ID17_A,ID17,0,A,kde_bw15,kde_bw15,1719.6990998043052,nonparam
ID17_A,ID17,0,A,kde_bw20,kde_bw20,1718.9240900195696,nonparam
ID17_A,ID17,0,A,kde_bw30,kde_bw30,1720.474109589041,nonparam
ID17_A,ID17,0,A,lower_trim_03,lower_trim_03,1663.3055555555557,nonparam
ID17_A,ID17,0,A,lower_trim_05,lower_trim_05,1666.9166666666667,nonparam
ID17_A,ID17,0,A,lower_trim_07,lower_trim_07,1669.7857142857142,nonparam
ID17_A,ID17,0,A,lower_trim_10,lower_trim_10,1673.1083333333333,nonparam
ID17_A,ID17,0,A,lower_trim_15,lower_trim_15,1677.1722222222222,nonparam
ID17_A,ID17,0,A,lower_trim_20,lower_trim_20,1680.5708333333334,nonparam
ID17_A,ID17,0,A,lower_core_15,lower_core_15,1713.7127071823204,nonparam
ID17_A,ID17,0,A,lower_core_20,lower_core_20,1721.8174273858922,nonparam
ID17_A,ID17,0,A,lower_core_25,lower_core_25,1718.810631229236,nonparam
ID17_A,ID17,0,A,lower_core_30,lower_core_30,1725.5069252077562,nonparam
ID17_A,ID17,0,A,lower_core_40,lower_core_40,1720.889812889813,nonparam
ID17_B,ID17,1,B,p01,p01,1781.97,nonparam
ID17_B,ID17,1,B,p02,p02,1789.0,nonparam
ID17_B,ID17,1,B,p03,p03,1794.0,nonparam
ID17_B,ID17,1,B,p05,p05,1802.0,nonparam
ID17_B,ID17,1,B,p07,p07,1808.0,nonparam
ID17_B,ID17,1,B,p10,p10,1814.0,nonparam
ID17_B,ID17,1,B,p15,p15,1821.0,nonparam
ID17_B,ID17,1,B,p20,p20,1828.0,nonparam
ID17_B,ID17,1,B,p25,p25,1834.0,nonparam
ID17_B,ID17,1,B,p30,p30,1838.0,nonparam
ID17_B,ID17,1,B,p35,p35,1841.0,nonparam
ID17_B,ID17,1,B,p40,p40,1846.0,nonparam
ID17_B,ID17,1,B,p50,p50,1852.0,nonparam
ID17_B,ID17,1,B,kde_bw5,kde_bw5,1855.5258610567516,nonparam
ID17_B,ID17,1,B,kde_bw10,kde_bw10,1854.6565362035226,nonparam
ID17_B,ID17,1,B,kde_bw15,kde_bw15,1853.7872113502935,nonparam
ID17_B,ID17,1,B,kde_bw20,kde_bw20,1853.207661448141,nonparam
ID17_B,ID17,1,B,kde_bw30,kde_bw30,1852.0485616438357,nonparam
ID17_B,ID17,1,B,lower_trim_03,lower_trim_03,1782.2777777777778,nonparam
ID17_B,ID17,1,B,lower_trim_05,lower_trim_05,1788.5666666666666,nonparam
ID17_B,ID17,1,B,lower_trim_07,lower_trim_07,1793.345238095238,nonparam
ID17_B,ID17,1,B,lower_trim_10,lower_trim_10,1798.55,nonparam
ID17_B,ID17,1,B,lower_trim_15,lower_trim_15,1804.6666666666667,nonparam
ID17_B,ID17,1,B,lower_trim_20,lower_trim_20,1809.7166666666667,nonparam
ID17_B,ID17,1,B,lower_core_15,lower_core_15,1852.110497237569,nonparam
ID17_B,ID17,1,B,lower_core_20,lower_core_20,1852.676348547718,nonparam
ID17_B,ID17,1,B,lower_core_25,lower_core_25,1853.3189368770763,nonparam
ID17_B,ID17,1,B,lower_core_30,lower_core_30,1857.3490304709142,nonparam
ID17_B,ID17,1,B,lower_core_40,lower_core_40,1854.2016632016632,nonparam
ID17_C,ID17,2,C,p01,p01,1880.96,nonparam
ID17_C,ID17,2,C,p02,p02,1887.0,nonparam
ID17_C,ID17,2,C,p03,p03,1889.0,nonparam
ID17_C,ID17,2,C,p05,p05,1893.0,nonparam
ID17_C,ID17,2,C,p07,p07,1897.0,nonparam
ID17_C,ID17,2,C,p10,p10,1901.0,nonparam
ID17_C,ID17,2,C,p15,p15,1906.0,nonparam
ID17_C,ID17,2,C,p20,p20,1911.0,nonparam
ID17_C,ID17,2,C,p25,p25,1915.0,nonparam
ID17_C,ID17,2,C,p30,p30,1919.0,nonparam
ID17_C,ID17,2,C,p35,p35,1922.0,nonparam
ID17_C,ID17,2,C,p40,p40,1926.0,nonparam
ID17_C,ID17,2,C,p50,p50,1934.0,nonparam
ID17_C,ID17,2,C,kde_bw5,kde_bw5,1929.7398825831704,nonparam
ID17_C,ID17,2,C,kde_bw10,kde_bw10,1928.2954207436399,nonparam
ID17_C,ID17,2,C,kde_bw15,kde_bw15,1929.017651663405,nonparam
ID17_C,ID17,2,C,kde_bw20,kde_bw20,1930.4621135029354,nonparam
ID17_C,ID17,2,C,kde_bw30,kde_bw30,1932.8695499021526,nonparam
ID17_C,ID17,2,C,lower_trim_03,lower_trim_03,1883.0277777777778,nonparam
ID17_C,ID17,2,C,lower_trim_05,lower_trim_05,1886.3166666666666,nonparam
ID17_C,ID17,2,C,lower_trim_07,lower_trim_07,1888.7261904761904,nonparam
ID17_C,ID17,2,C,lower_trim_10,lower_trim_10,1891.7333333333333,nonparam
ID17_C,ID17,2,C,lower_trim_15,lower_trim_15,1895.638888888889,nonparam
ID17_C,ID17,2,C,lower_trim_20,lower_trim_20,1898.8791666666666,nonparam
ID17_C,ID17,2,C,lower_core_15,lower_core_15,1930.513812154696,nonparam
ID17_C,ID17,2,C,lower_core_20,lower_core_20,1923.2738589211617,nonparam
ID17_C,ID17,2,C,lower_core_25,lower_core_25,1926.7940199335549,nonparam
ID17_C,ID17,2,C,lower_core_30,lower_core_30,1920.4653739612188,nonparam
ID17_C,ID17,2,C,lower_core_40,lower_core_40,1921.7791666666667,nonparam
ID17_D,ID17,3,D,p01,p01,1728.0,nonparam
ID17_D,ID17,3,D,p02,p02,1731.92,nonparam
ID17_D,ID17,3,D,p03,p03,1734.0,nonparam
ID17_D,ID17,3,D,p05,p05,1741.0,nonparam
ID17_D,ID17,3,D,p07,p07,1744.0,nonparam
ID17_D,ID17,3,D,p10,p10,1749.6,nonparam
ID17_D,ID17,3,D,p15,p15,1755.0,nonparam
ID17_D,ID17,3,D,p20,p20,1759.0,nonparam
ID17_D,ID17,3,D,p25,p25,1763.0,nonparam
ID17_D,ID17,3,D,p30,p30,1766.0,nonparam
ID17_D,ID17,3,D,p35,p35,1769.0,nonparam
ID17_D,ID17,3,D,p40,p40,1772.0,nonparam
ID17_D,ID17,3,D,p50,p50,1779.0,nonparam
ID17_D,ID17,3,D,kde_bw5,kde_bw5,1768.9695107632094,nonparam
ID17_D,ID17,3,D,kde_bw10,kde_bw10,1774.7482974559687,nonparam
ID17_D,ID17,3,D,kde_bw15,kde_bw15,1777.1561252446184,nonparam
ID17_D,ID17,3,D,kde_bw20,kde_bw20,1778.3600391389432,nonparam
ID17_D,ID17,3,D,kde_bw30,kde_bw30,1779.323170254403,nonparam
ID17_D,ID17,3,D,lower_trim_03,lower_trim_03,1728.0833333333333,nonparam
ID17_D,ID17,3,D,lower_trim_05,lower_trim_05,1731.85,nonparam
ID17_D,ID17,3,D,lower_trim_07,lower_trim_07,1734.904761904762,nonparam
ID17_D,ID17,3,D,lower_trim_10,lower_trim_10,1738.5916666666667,nonparam
ID17_D,ID17,3,D,lower_trim_15,lower_trim_15,1743.25,nonparam
ID17_D,ID17,3,D,lower_trim_20,lower_trim_20,1746.7625,nonparam
ID17_D,ID17,3,D,lower_core_15,lower_core_15,1766.5690607734807,nonparam
ID17_D,ID17,3,D,lower_core_20,lower_core_20,1768.759336099585,nonparam
ID17_D,ID17,3,D,lower_core_25,lower_core_25,1764.421926910299,nonparam
ID17_D,ID17,3,D,lower_core_30,lower_core_30,1764.5540166204987,nonparam
ID17_D,ID17,3,D,lower_core_40,lower_core_40,1774.0458333333333,nonparam
ID17_E,ID17,4,E,p01,p01,2320.0,nonparam
ID17_E,ID17,4,E,p02,p02,2326.88,nonparam
ID17_E,ID17,4,E,p03,p03,2332.0,nonparam
ID17_E,ID17,4,E,p05,p05,2338.0,nonparam
ID17_E,ID17,4,E,p07,p07,2341.0,nonparam
ID17_E,ID17,4,E,p10,p10,2344.0,nonparam
ID17_E,ID17,4,E,p15,p15,2349.0,nonparam
ID17_E,ID17,4,E,p20,p20,2353.0,nonparam
ID17_E,ID17,4,E,p25,p25,2357.0,nonparam
ID17_E,ID17,4,E,p30,p30,2359.0,nonparam
ID17_E,ID17,4,E,p35,p35,2363.0,nonparam
ID17_E,ID17,4,E,p40,p40,2366.0,nonparam
ID17_E,ID17,4,E,p50,p50,2372.0,nonparam
ID17_E,ID17,4,E,kde_bw5,kde_bw5,2372.0483953033267,nonparam
ID17_E,ID17,4,E,kde_bw10,kde_bw10,2372.0483953033267,nonparam
ID17_E,ID17,4,E,kde_bw15,kde_bw15,2371.836927592955,nonparam
ID17_E,ID17,4,E,kde_bw20,kde_bw20,2371.625459882583,nonparam
ID17_E,ID17,4,E,kde_bw30,kde_bw30,2371.836927592955,nonparam
ID17_E,ID17,4,E,lower_trim_03,lower_trim_03,2322.25,nonparam
ID17_E,ID17,4,E,lower_trim_05,lower_trim_05,2327.233333333333,nonparam
ID17_E,ID17,4,E,lower_trim_07,lower_trim_07,2330.7023809523807,nonparam
ID17_E,ID17,4,E,lower_trim_10,lower_trim_10,2334.1666666666665,nonparam
ID17_E,ID17,4,E,lower_trim_15,lower_trim_15,2338.188888888889,nonparam
ID17_E,ID17,4,E,lower_trim_20,lower_trim_20,2341.3791666666666,nonparam
ID17_E,ID17,4,E,lower_core_15,lower_core_15,2367.9447513812156,nonparam
ID17_E,ID17,4,E,lower_core_20,lower_core_20,2369.3485477178424,nonparam
ID17_E,ID17,4,E,lower_core_25,lower_core_25,2368.308970099668,nonparam
ID17_E,ID17,4,E,lower_core_30,lower_core_30,2365.4570637119114,nonparam
ID17_E,ID17,4,E,lower_core_40,lower_core_40,2368.4532224532227,nonparam
ID17_F,ID17,5,F,p01,p01,2245.0,nonparam
ID17_F,ID17,5,F,p02,p02,2254.64,nonparam
ID17_F,ID17,5,F,p03,p03,2262.73,nonparam
ID17_F,ID17,5,F,p05,p05,2277.0,nonparam
ID17_F,ID17,5,F,p07,p07,2283.0,nonparam
ID17_F,ID17,5,F,p10,p10,2292.0,nonparam
ID17_F,ID17,5,F,p15,p15,2308.65,nonparam
ID17_F,ID17,5,F,p20,p20,2324.0,nonparam
ID17_F,ID17,5,F,p25,p25,2336.0,nonparam
ID17_F,ID17,5,F,p30,p30,2346.0,nonparam
ID17_F,ID17,5,F,p35,p35,2358.0,nonparam
ID17_F,ID17,5,F,p40,p40,2365.0,nonparam
ID17_F,ID17,5,F,p50,p50,2385.0,nonparam
ID17_F,ID17,5,F,kde_bw5,kde_bw5,2363.0367514677105,nonparam
ID17_F,ID17,5,F,kde_bw10,kde_bw10,2368.4296673189824,nonparam
ID17_F,ID17,5,F,kde_bw15,kde_bw15,2368.4296673189824,nonparam
ID17_F,ID17,5,F,kde_bw20,kde_bw20,2368.4296673189824,nonparam
ID17_F,ID17,5,F,kde_bw30,kde_bw30,2375.1708121330726,nonparam
ID17_F,ID17,5,F,lower_trim_03,lower_trim_03,2244.472222222222,nonparam
ID17_F,ID17,5,F,lower_trim_05,lower_trim_05,2255.016666666667,nonparam
ID17_F,ID17,5,F,lower_trim_07,lower_trim_07,2262.2619047619046,nonparam
ID17_F,ID17,5,F,lower_trim_10,lower_trim_10,2270.0,nonparam
ID17_F,ID17,5,F,lower_trim_15,lower_trim_15,2280.145251396648,nonparam
ID17_F,ID17,5,F,lower_trim_20,lower_trim_20,2289.317991631799,nonparam
ID17_F,ID17,5,F,lower_core_15,lower_core_15,2372.766666666667,nonparam
ID17_F,ID17,5,F,lower_core_20,lower_core_20,2371.4125,nonparam
ID17_F,ID17,5,F,lower_core_25,lower_core_25,2366.5652173913045,nonparam
ID17_F,ID17,5,F,lower_core_30,lower_core_30,2362.7075208913648,nonparam
ID17_F,ID17,5,F,lower_core_40,lower_core_40,2374.3933054393306,nonparam
ID17_G,ID17,6,G,p01,p01,2513.59,nonparam
ID17_G,ID17,6,G,p02,p02,2516.0,nonparam
ID17_G,ID17,6,G,p03,p03,2519.0,nonparam
ID17_G,ID17,6,G,p05,p05,2526.95,nonparam
ID17_G,ID17,6,G,p07,p07,2530.0,nonparam
ID17_G,ID17,6,G,p10,p10,2534.0,nonparam
ID17_G,ID17,6,G,p15,p15,2539.0,nonparam
ID17_G,ID17,6,G,p20,p20,2543.0,nonparam
ID17_G,ID17,6,G,p25,p25,2547.0,nonparam
ID17_G,ID17,6,G,p30,p30,2550.0,nonparam
ID17_G,ID17,6,G,p35,p35,2553.0,nonparam
ID17_G,ID17,6,G,p40,p40,2556.0,nonparam
ID17_G,ID17,6,G,p50,p50,2562.0,nonparam
ID17_G,ID17,6,G,kde_bw5,kde_bw5,2562.3720547945204,nonparam
ID17_G,ID17,6,G,kde_bw10,kde_bw10,2560.17686888454,nonparam
ID17_G,ID17,6,G,kde_bw15,kde_bw15,2561.2744618395304,nonparam
ID17_G,ID17,6,G,kde_bw20,kde_bw20,2561.2744618395304,nonparam
ID17_G,ID17,6,G,kde_bw30,kde_bw30,2561.2744618395304,nonparam
ID17_G,ID17,6,G,lower_trim_03,lower_trim_03,2511.9714285714285,nonparam
ID17_G,ID17,6,G,lower_trim_05,lower_trim_05,2516.362068965517,nonparam
ID17_G,ID17,6,G,lower_trim_07,lower_trim_07,2519.8536585365855,nonparam
ID17_G,ID17,6,G,lower_trim_10,lower_trim_10,2523.551724137931,nonparam
ID17_G,ID17,6,G,lower_trim_15,lower_trim_15,2527.9540229885056,nonparam
ID17_G,ID17,6,G,lower_trim_20,lower_trim_20,2531.344827586207,nonparam
ID17_G,ID17,6,G,lower_core_15,lower_core_15,2550.1714285714284,nonparam
