link_id,position_id,anchor_id,anchor_label,model,best_loglik,bic,mu_los,sigma,pi,lambda_or_equiv,n_inits_tried,adam_steps,lbfgs_steps,device
ID11_D,ID11,3,D,M4,-5240.580229304072,10509.524097896465,1734.6733184034192,19.13088398344068,0.05399584499210079,30.027721613128907,100,500,200,cuda:1
ID11_E,ID11,4,E,M4,-5233.405859796754,10495.175358881828,1530.9353178311262,19.0977264559935,0.020072027402758628,10.064682318542506,100,500,200,cuda:1
ID11_F,ID11,5,F,M4,-6884.683399996834,13797.707057169479,2582.9210059484635,96.27911341897254,0.15292749172047235,24.68601610640649,100,500,200,cuda:1
ID11_G,ID11,6,G,M4,-6695.937084920883,13420.018763816768,2634.9842123793296,93.82199188524558,0.05016214595569153,10.01578763079276,100,500,200,cuda:1
ID11_H,ID11,7,H,M4,-6172.967138927036,12374.223965456222,1467.9999999953104,48.29685581191611,0.33864132321136353,43.280912700078,100,500,200,cuda:1
ID12_A,ID12,0,A,M4,-5072.123434380339,10172.603841380787,2116.7392564658817,16.17597871450139,0.02725008028288059,52.75509804975841,100,500,200,cuda:1
ID12_B,ID12,1,B,M4,-5843.4738242896665,11715.311287867653,2813.125226867701,32.31545417610697,0.10972868307983004,36.61197318537904,100,500,200,cuda:1
ID12_C,ID12,2,C,M4,-5327.221905817649,10682.800784255407,3009.985588451185,19.955182973043865,0.019694607099494253,76.26745110487133,100,500,200,cuda:1
ID12_D,ID12,3,D,M4,-5651.984296383351,11332.332232055021,1966.3489354356307,24.656194254144562,0.02273228635867319,173.227059934736,100,500,200,cuda:1
ID12_E,ID12,4,E,M4,-5344.80329883072,10717.97023694976,1473.3814266319353,20.227779818990097,0.009607758917060807,96.69028262368278,100,500,200,cuda:1
ID12_F,ID12,5,F,M4,-6875.733614266872,13779.794062878165,2545.851225243939,89.60377222778484,0.16142678361946639,28.449710546748438,100,500,200,cuda:1
ID12_G,ID12,6,G,M4,-6763.65586326948,13555.452800936084,2509.5014021526863,100.7143423700069,0.07456723050595003,10.007555698637322,100,500,200,cuda:1
ID12_H,ID12,7,H,M4,-6365.287964592749,12758.85882561454,1268.7605409408989,57.91446829147435,0.13221456084620486,43.33924223980485,100,500,200,cuda:1
ID13_A,ID13,0,A,M4,-4890.404821931183,9809.166616482475,2078.9648084713576,15.067717539476389,0.08287032019528293,10.045084623334654,100,500,200,cuda:1
ID13_B,ID13,1,B,M4,-6037.1266838561205,12102.61034033235,2023.7721191425937,34.89074602391965,0.02932534779837634,144.55780639235707,100,500,200,cuda:1
ID13_C,ID13,2,C,M4,-5410.30012158968,10848.953878294062,2017.370111338973,21.62581443345235,0.008738348412772129,105.1459851385843,100,500,200,cuda:1
ID13_D,ID13,3,D,M4,-5789.631597301869,11607.620167223848,2196.2475910918533,30.06406365301637,0.03135800987569746,64.09538699497786,100,500,200,cuda:1
ID13_E,ID13,4,E,M4,-5326.686672785383,10681.716951428229,1914.4243200098936,21.063733740217597,0.01805555517499011,10.588893807213337,100,500,200,cuda:1
ID13_F,ID13,5,F,M4,-7208.598381297589,14445.530313985679,1875.103359774249,106.13001515953222,0.09871262217620032,110.83958076258521,100,500,200,cuda:1
ID13_G,ID13,6,G,M4,-6698.006735378343,13424.15806473169,2067.5381017564423,101.97805748586067,0.10352100263572583,10.01243899619865,100,500,200,cuda:1
ID13_H,ID13,7,H,M4,-5984.196625233136,11996.682938068421,1974.5602903524032,37.19945695099076,0.013816621225016226,192.81120517388158,100,500,200,cuda:1
ID14_A,ID14,0,A,M4,-5399.917439724393,10828.188514563488,2130.999999740865,20.12606061507137,0.09251007305306025,62.05443159270461,100,500,200,cuda:1
ID14_B,ID14,1,B,M4,-5350.27812817767,10728.913228975449,1940.7284218427365,20.593537348001615,0.00796384959439537,94.51042833174212,100,500,200,cuda:1
ID14_C,ID14,2,C,M4,-5390.736350178808,10809.819652095657,2054.6372983003826,21.813996342294715,0.010566739906729303,55.18561633290409,100,500,200,cuda:1
ID14_D,ID14,3,D,M4,-5690.097408354277,11408.555124051658,2128.2700137945726,27.442912066953166,0.02960820508084544,63.118774414894574,100,500,200,cuda:1
ID14_E,ID14,4,E,M4,-5794.550283435065,11617.457539490239,1856.9003956124436,30.843853540311216,0.026251807408970512,11.236311957605373,100,500,200,cuda:1
ID14_F,ID14,5,F,M4,-6818.336892111181,13665.027419337064,1924.5481709352557,72.89820085841275,0.11778583403957942,38.45182961031975,100,500,200,cuda:1
ID14_G,ID14,6,G,M4,-6878.117249903125,13784.382610264996,1842.37,161.54718913246262,0.829796606046946,168.6300000033242,100,500,200,cuda:1
ID14_H,ID14,7,H,M4,-5563.933522588552,11156.166897968968,2016.9635475678679,25.9526208316214,0.00749059948309947,194.529905905612,100,500,200,cuda:1
ID15_A,ID15,0,A,M4,-5393.152904508671,10814.662781637451,2030.4140775231056,21.58499462314881,0.035687683912663234,44.495543351735066,100,500,200,cuda:1
ID15_B,ID15,1,B,M4,-5747.244076749606,11522.845126119322,2017.3553402144084,26.65198620011429,0.05967665327080182,108.64967015609395,100,500,200,cuda:1
ID15_C,ID15,2,C,M4,-5783.320475683822,11595.001258710749,2027.8902161515941,29.917966516123887,0.03547112797434574,56.17373806226734,100,500,200,cuda:1
ID15_D,ID15,3,D,M4,-5467.998830204259,10964.361299696839,2194.8950488996215,23.844417382083925,0.1053883460210411,31.406650295317736,100,500,200,cuda:1
ID15_E,ID15,4,E,M4,-5457.498493826195,10943.357294995494,1865.0657121169024,21.865255175701805,0.020859586313830804,94.36296838487965,100,500,200,cuda:1
ID15_F,ID15,5,F,M4,-6765.274016304383,13558.894984346807,1901.3467120223418,75.50673686919608,0.20238247059610665,70.96352755301211,100,500,200,cuda:1
ID15_G,ID15,6,G,M4,-7008.411756633519,14045.04131189957,1881.5700000000004,214.86554881242577,0.8124400582619664,174.43000008684436,100,500,200,cuda:1
ID15_H,ID15,7,H,M4,-5900.141588521188,11828.646816330696,1977.5185542330798,33.27860664656388,0.06819672644238442,45.71917690820488,100,500,200,cuda:1
ID16_A,ID16,0,A,M4,-5793.201125349713,11614.759223319536,2147.1427804132927,29.71401496507166,0.06990990389175422,82.4486859011223,100,500,200,cuda:1
ID16_B,ID16,1,B,M4,-5668.0868700487645,11364.530712717638,1970.9367954491859,28.712643698046563,0.09533399127679484,15.149804642121016,100,500,200,cuda:1
ID16_C,ID16,2,C,M4,-5068.974642079207,10166.306256778524,2092.9999999951438,16.504373340633563,0.017356651961345407,35.906975211520944,100,500,200,cuda:1
ID16_D,ID16,3,D,M4,-5565.207509341226,11158.768653797153,2161.4756812531255,21.121253404222042,0.05377242585794015,175.83465183626788,100,500,200,cuda:1
ID16_E,ID16,4,E,M4,-5606.338042344697,11241.033057309503,1876.409490519767,25.75339024462764,0.029720285313632747,55.720237032967546,100,500,200,cuda:1
ID16_F,ID16,5,F,M4,-6813.626203504327,13655.53190352249,1952.9513113497733,89.3290444789387,0.18747267725640315,42.99783092942346,100,500,200,cuda:1
ID16_G,ID16,6,G,M4,-7166.119161040617,14360.445744573057,2016.990301324829,122.10064526145797,0.026134813955539838,10.009703279138495,100,500,200,cuda:1
ID16_H,ID16,7,H,M4,-5938.786742121907,11905.794735617174,2008.926753425238,43.17931003785729,0.12655307044346148,34.457586463754495,100,500,200,cuda:1
ID17_A,ID17,0,A,M4,-5821.131823265185,11670.620619150479,1721.162023240522,30.67722548620599,0.05189771005926146,60.9912636415847,100,500,200,cuda:1
ID17_B,ID17,1,B,M4,-5661.943081625852,11352.239798366405,1849.9692478272666,28.44220300494502,0.05641240731064536,10.03835111875805,100,500,200,cuda:1
ID17_C,ID17,2,C,M4,-5663.940393533042,11356.231081888316,1931.8178680698504,26.45607373793538,0.11028856695248636,68.9314587072117,100,500,200,cuda:1
ID17_D,ID17,3,D,M4,-5543.08877678358,11114.527848389393,1779.984909344435,24.537626139347992,0.00710826646484699,91.03492216368821,100,500,200,cuda:1
ID17_E,ID17,4,E,M4,-5412.6874808226175,10853.728596759936,2371.70800270509,22.349155279342053,0.027611958502523563,27.31363228191242,100,500,200,cuda:1
ID17_F,ID17,5,F,M4,-7254.109454891576,14536.552461173653,2397.4846677167143,109.6069882716575,0.06260793874004472,46.9914023185681,100,500,200,cuda:1
ID17_G,ID17,6,G,M4,-6648.505002404625,13325.234705945652,2572.9999999042807,87.4083187380012,0.10125940346652874,10.000320793147313,100,500,200,cuda:1
ID17_H,ID17,7,H,M4,-6046.084912702678,12120.391076778715,2274.320140163205,43.90019923096658,0.005565048949275685,200.30622232843172,100,500,200,cuda:1
ID18_A,ID18,0,A,M4,-5213.606606146697,10455.546763683895,1692.9540091413724,19.731322251637796,0.05462421907878154,17.23518497127104,100,500,200,cuda:1
ID18_B,ID18,1,B,M4,-5467.884381336407,10964.122397787516,1725.7564253696823,23.632235001376486,0.09053609703990997,31.29263724958424,100,500,200,cuda:1
ID18_C,ID18,2,C,M4,-5476.460685290138,10981.264976437738,1991.291163150798,23.65768319485933,0.0635065577826767,42.2991716792593,100,500,200,cuda:1
ID18_D,ID18,3,D,M4,-5808.220558830813,11644.798090281736,1989.4539657073012,30.354127130526017,0.06001241266945728,58.54603481147109,100,500,200,cuda:1
ID18_E,ID18,4,E,M4,-5842.984631077884,11714.326234775877,2213.8931861359783,32.02412688129577,0.07534963855739617,45.522424718358614,100,500,200,cuda:1
ID18_F,ID18,5,F,M4,-6839.297560418768,13706.928672228036,2339.438337155569,82.79287459292141,0.11465954643328398,23.56166309533076,100,500,200,cuda:1
ID18_G,ID18,6,G,M4,-6825.424727180057,13679.053412148385,2344.5900000000006,155.4312919845393,0.9013587653952009,198.7033446958752,100,500,200,cuda:1
ID18_H,ID18,7,H,M4,-6156.563409545808,12341.40631560545,2474.982256824867,47.292989676275894,0.048821984681089135,31.173402457586768,100,500,200,cuda:1
ID19_A,ID19,0,A,M4,-5439.009033442706,10906.361672742874,1952.2519814801626,21.258509976685104,0.0790354806586131,82.22240150781082,100,500,200,cuda:1
ID19_B,ID19,1,B,M4,-5330.7226242489905,10689.798883612682,1621.7215620694997,21.72874486987722,0.10830082124438774,21.35143278641606,100,500,200,cuda:1
ID19_C,ID19,2,C,M4,-5403.910449051958,10836.18120544702,1726.7210376983257,21.518196134393992,0.02871907355716872,53.6228537736832,100,500,200,cuda:1
ID19_D,ID19,3,D,M4,-5624.225860682346,11276.808693984802,1977.4346097342238,26.42589487165631,0.15008569391212603,50.14808827490024,100,500,200,cuda:1
ID19_E,ID19,4,E,M4,-5441.977811583331,10912.31259578677,2718.5884725740493,22.595215889906104,0.020849178739770397,44.462593768357095,100,500,200,cuda:1
ID19_F,ID19,5,F,M4,-7181.917577750128,14392.161989844677,2288.843115171031,112.66571188979215,0.18321631580798783,92.8322464096279,100,500,200,cuda:1
ID19_G,ID19,6,G,M4,-6670.873196506724,13369.912039668627,2816.8112623419374,92.23550593613467,0.1417935701971835,32.54785212208652,100,500,200,cuda:1
ID19_H,ID19,7,H,M4,-5888.497842907377,11805.223833741546,2403.1917578560538,36.606931818368615,0.019719173224595595,187.50563108990195,100,500,200,cuda:1
ID20_A,ID20,0,A,M4,-5812.208268028845,11652.7735086778,1896.2956436513932,29.374184244283676,0.2633417976316814,65.79741740691466,100,500,200,cuda:1
ID20_B,ID20,1,B,M4,-5433.809078829896,10895.971792774493,1889.309157469841,22.418121089498186,0.04115891757410655,44.80930764836354,100,500,200,cuda:1
ID20_C,ID20,2,C,M4,-5576.0385145418795,11180.434001703868,1807.465177332936,25.003601381549732,0.03894299219763533,57.081923465713245,100,500,200,cuda:1
ID20_D,ID20,3,D,M4,-5591.045604208762,11210.441503239756,1791.7466951887532,26.300904873182436,0.03370567826055558,10.274882354414888,100,500,200,cuda:1
ID20_E,ID20,4,E,M4,-5785.493657654363,11599.350954597046,2306.985394825341,29.56580575717797,0.0754569124465975,61.329618892147835,100,500,200,cuda:1
ID20_F,ID20,5,F,M4,-7000.413511800635,14029.133638863046,2686.999999987017,121.99352531689246,0.26833032017191477,47.9670246364978,100,500,200,cuda:1
ID20_G,ID20,6,G,M4,-6714.176833250953,13456.568009410681,2341.312623724901,115.86390304746774,0.2978893480654678,44.74070040785246,100,500,200,cuda:1
ID20_H,ID20,7,H,M4,-7297.515893473765,14623.290823058696,2562.471019102214,123.74873707737969,1.7135711764641295e-20,138.25276078166704,100,500,200,cuda:1
ID21_A,ID21,0,A,M4,-5953.375740322535,11935.105115759772,2290.480895960739,32.69233623832647,0.17200774665873816,72.57577948276588,100,500,200,cuda:1
ID21_B,ID21,1,B,M4,-5456.872023182743,10942.10435370859,2339.1098855689243,22.367180930151015,0.007946166743557666,112.895772350063,100,500,200,cuda:1
ID21_C,ID21,2,C,M4,-5222.5345684294025,10473.429444201909,2337.4813764127725,18.622144271928764,0.008235710458672588,59.23013932126312,100,500,200,cuda:1
ID21_D,ID21,3,D,M4,-5746.479790433899,11521.323220156119,2643.532554176459,27.087789549523254,0.02133085450543603,179.0659885443948,100,500,200,cuda:1
ID21_E,ID21,4,E,M4,-5530.579519996792,11089.519347336689,1784.9411219816152,24.705999336183506,0.03165402795618134,10.060804358393865,100,500,200,cuda:1
ID21_F,ID21,5,F,M4,-7089.799075839517,14207.870839680587,1817.9374572331055,108.022413713697,0.1766454239608783,75.63798777397174,100,500,200,cuda:1
ID21_G,ID21,6,G,M4,-6781.977669079318,13592.145407044065,1977.999997465786,99.51029778652702,0.07954984385449794,10.018971327883596,100,500,200,cuda:1
ID21_H,ID21,7,H,M4,-6033.814706620781,12095.922492111402,1890.8830026878227,42.52507879472566,0.19868565665721538,52.340510083864565,100,500,200,cuda:1
ID22_A,ID22,0,A,M4,-5305.297807427112,10638.952587474334,2612.415450513522,20.402685378216397,0.04694098591328116,27.584549487405937,100,500,200,cuda:1
ID22_B,ID22,1,B,M4,-5554.443035020455,11137.246377384014,2236.194895443471,24.42391233322075,0.007360414396894509,98.83394497632736,100,500,200,cuda:1
ID22_C,ID22,2,C,M4,-5306.988676130613,10642.324303999269,2403.6666665605003,20.74524219995249,0.023719049971398624,18.95776166312409,100,500,200,cuda:1
ID22_D,ID22,3,D,M4,-5522.835306530613,11074.027585681335,2350.9537917117996,24.40743655578335,0.055646110719378236,37.32352603112855,100,500,200,cuda:1
ID22_E,ID22,4,E,M4,-5977.112579467808,11982.58546627872,1734.6521127659805,35.60878568340999,0.06282610058774804,52.8411939285668,100,500,200,cuda:1
ID22_F,ID22,5,F,M4,-6789.330022444687,13607.000302065184,1847.9615733323374,73.51497455821305,0.05240697577760827,14.0508423357931,100,500,200,cuda:1
ID22_G,ID22,6,G,M4,-6819.546017472885,13667.268166534868,2037.939638617696,94.4333833250768,0.07258217792522983,12.060362641202882,100,500,200,cuda:1
ID22_H,ID22,7,H,M4,-5560.654195653522,11149.61500656882,1914.1655992983667,24.66941660682277,0.02286905161332054,160.88454642279214,100,500,200,cuda:1
ID23_A,ID23,0,A,M4,-5254.260824784178,10536.885288856676,2281.671508817015,18.77777961446516,0.014361321685823696,70.79750141268742,100,500,200,cuda:1
ID23_B,ID23,1,B,M4,-5297.401593625633,10623.16349459437,2508.508407720612,19.504570708084035,0.008405088652476751,101.60657899297755,100,500,200,cuda:1
ID23_C,ID23,2,C,M4,-5685.517685893965,11399.382323525972,2390.8675453285327,27.679745753113114,0.010448473959627344,95.5555445594355,100,500,200,cuda:1
ID23_D,ID23,3,D,M4,-5513.53981549152,11055.429925805272,2451.758630145005,23.469931797078953,0.039511144417903925,65.24137011753373,100,500,200,cuda:1
ID23_E,ID23,4,E,M4,-5818.800849997357,11665.958672614823,1792.9734154981793,30.33667749009058,0.010435157709177894,123.41813671934382,100,500,200,cuda:1
ID23_F,ID23,5,F,M4,-7111.894909855071,14252.126725398533,1815.9656928568834,96.70512009415035,0.06975903937983802,91.37934429745074,100,500,200,cuda:1
ID23_G,ID23,6,G,M4,-6813.217731480999,13654.656714335357,2020.9991455941436,96.04844274673061,0.09410244005785072,13.449414254285152,100,500,200,cuda:1
ID23_H,ID23,7,H,M4,-6019.473046930837,12067.266199861364,1913.8689232083668,36.86959058854746,0.01119894513447313,180.40449229287066,100,500,200,cuda:1
ID24_A,ID24,0,A,M4,-5434.659271150603,10897.668837123438,2424.6770726115046,22.44542465379786,0.043080852926853326,46.32292773712731,100,500,200,cuda:1
ID24_B,ID24,1,B,M4,-5529.757074331278,11087.864443484788,2243.8449637234994,23.808675733986153,0.02678052365572545,76.71357596914011,100,500,200,cuda:1
ID24_C,ID24,2,C,M4,-5223.792208886527,10475.941390393164,2838.8552273855366,18.683044269905245,0.002108131348163439,161.9710930160443,100,500,200,cuda:1
ID24_D,ID24,3,D,M4,-5842.464170481267,11713.291980250853,2352.654030736329,31.975022797816614,0.05517018765294328,45.50766070087421,100,500,200,cuda:1
ID24_E,ID24,4,E,M4,-5749.9505578104545,11528.264754909229,1760.5584164010988,29.365322146655032,0.0967539620407414,49.899835353259704,100,500,200,cuda:1
ID24_F,ID24,5,F,M4,-6916.671314594767,13861.662735189224,1826.9359862828942,93.82685082976876,0.2679043789035384,65.32663017739307,100,500,200,cuda:1
ID24_G,ID24,6,G,M4,-6759.648044410518,13547.472220410134,2028.9468868583604,93.94621922162965,0.07067602388184288,10.014366584457578,100,500,200,cuda:1
ID24_H,ID24,7,H,M4,-5947.28935465718,11922.902180901125,1923.9954595647566,41.341428714073274,0.2253491458170868,31.07438440684635,100,500,200,cuda:1
ID01_A,ID01,0,A,M5,-5549.830780572504,11120.92929061009,1534.852950204718,33.204458136700296,,-1.475042726732626,100,500,200,cuda:1
ID01_B,ID01,1,B,M5,-5366.440326117403,10754.148381699888,1754.3685770809714,25.451563748628256,,0.9456790675462905,100,500,200,cuda:1
ID01_C,ID01,2,C,M5,-5682.930932323096,11387.124585762867,2177.1708484211276,27.910072239069713,,0.029818570903321483,100,500,200,cuda:1
ID01_D,ID01,3,D,M5,-5422.5975525286,10866.460331393228,2123.8796571446546,26.10493751032651,,-0.8446425894550051,100,500,200,cuda:1
ID01_E,ID01,4,E,M5,-5443.3770937895315,10908.026917045303,2293.5013695354587,31.94292630663578,,1.824010468094319,100,500,200,cuda:1
ID01_F,ID01,5,F,M5,-6406.656863192916,12834.563889928708,2349.580932746604,91.36740188288854,,4.795141251010898,100,500,200,cuda:1
ID01_G,ID01,6,G,M5,-6540.9631569705725,13103.045294990732,2716.400546336311,138.5440549766829,,12.81204161103662,100,500,200,cuda:1
ID01_H,ID01,7,H,M5,-7160.235143309721,14341.687552321055,2540.9999999994884,167.11610903364013,,-3.813370259526137,100,500,200,cuda:1
ID02_A,ID02,0,A,M5,-5157.124054342199,10335.518339191727,1884.6262888322622,20.856869853056033,,-0.8615982992313028,100,500,200,cuda:1
ID02_B,ID02,1,B,M5,-5283.866255062872,10589.005239591985,1816.3303755732206,24.56455525235683,,1.1176387543118047,100,500,200,cuda:1
ID02_C,ID02,2,C,M5,-5698.69116811769,11418.64255003891,2216.257269501689,44.07967095870242,,2.666053887068917,100,500,200,cuda:1
ID02_D,ID02,3,D,M5,-5147.761261484364,10316.795252434968,2462.975363764441,22.58557580423237,,-1.2532843565156002,100,500,200,cuda:1
ID02_E,ID02,4,E,M5,-5376.437341792653,10774.147413051545,1710.041130213076,24.28428638244352,,-0.7561502992241051,100,500,200,cuda:1
ID02_F,ID02,5,F,M5,-6940.108753158878,13901.475210710852,1650.6429069904677,132.84864744342445,,3.4608824587318665,100,500,200,cuda:1
ID02_G,ID02,6,G,M5,-6489.675199201985,13000.554914405135,2217.4887276829677,113.0835948006815,,9.579191665090592,100,500,200,cuda:1
ID02_H,ID02,7,H,M5,-6149.690799461567,12320.619152106963,2157.7333953180537,59.966402945831945,,1.8180974849053348,100,500,200,cuda:1
ID03_A,ID03,0,A,M5,-5856.581314194024,11734.432858895378,2232.053334806106,39.831065203232576,,-1.127581456367754,100,500,200,cuda:1
ID03_B,ID03,1,B,M5,-5464.571409765656,10950.415548997553,2419.8593507040196,27.82575044836827,,1.0070397086171239,100,500,200,cuda:1
ID03_C,ID03,2,C,M5,-5411.992690998532,10845.250608333092,2526.204615291327,29.15546076546249,,1.3734968468172541,100,500,200,cuda:1
ID03_D,ID03,3,D,M5,-5472.687569595293,10966.647868656826,2965.5173119545293,26.22348320839431,,0.7432578619310027,100,500,200,cuda:1
ID03_E,ID03,4,E,M5,-5540.827405644504,11102.920037625036,1567.4926915786118,28.122648587515343,,-0.7496295357157693,100,500,200,cuda:1
ID03_F,ID03,5,F,M5,-6631.319633979476,13283.87934745872,1531.4990163209463,113.1878516269245,,4.968303287248247,100,500,200,cuda:1
ID03_G,ID03,6,G,M5,-6504.969994144778,13031.098151437252,2186.535497788599,127.11864729753516,,12.052663882405701,100,500,200,cuda:1
ID03_H,ID03,7,H,M5,-5786.068487863551,11593.338935273063,2163.6824310922166,41.73029182490686,,-1.095993315305765,100,500,200,cuda:1
ID04_A,ID04,0,A,M5,-5180.702237686417,10382.672204837916,2476.779015647035,23.053592306111046,,-1.1869548373451209,100,500,200,cuda:1
ID04_B,ID04,1,B,M5,-5543.624180086824,11108.518590680977,1320.1919066929988,29.75567646328214,,0.9959230954677203,100,500,200,cuda:1
ID04_C,ID04,2,C,M5,-5247.432113651249,10516.129453638525,1435.2318542624685,25.422470838682948,,1.375042746163049,100,500,200,cuda:1
ID04_D,ID04,3,D,M5,-5356.304069799473,10733.880869065186,2547.9607445320175,31.519202929972423,,2.3165719628148236,100,500,200,cuda:1
ID04_E,ID04,4,E,M5,-5584.311188139147,11189.892606785623,2801.7599762647365,26.761161906634836,,0.42981599544352633,100,500,200,cuda:1
ID04_F,ID04,5,F,M5,-6614.1268163729055,13249.468352838445,2207.917573817833,116.06647612519804,,4.788390516058253,100,500,200,cuda:1
ID04_G,ID04,6,G,M5,-6570.139397651292,13161.475635393377,2154.5833972026685,122.73712700460052,,13.426096673549196,100,500,200,cuda:1
ID04_H,ID04,7,H,M5,-5742.094177646694,11505.425908477218,3065.2865542171608,43.07131350224338,,1.753857432920111,100,500,200,cuda:1
ID05_A,ID05,0,A,M5,-6308.519372163681,12638.298958130892,3122.447617527248,81.59405181352453,,-4.43861366712275,100,500,200,cuda:1
ID05_B,ID05,1,B,M5,-5686.774581553407,11394.811884223489,1587.906190237792,41.99060715662722,,2.432157803807064,100,500,200,cuda:1
ID05_C,ID05,2,C,M5,-5390.773036093344,10802.81380165177,1728.862421419854,25.183425095607546,,0.8229521293903758,100,500,200,cuda:1
ID05_D,ID05,3,D,M5,-5384.7748013911805,10790.81983328969,2576.809574535791,24.429217623862233,,0.7374956530288623,100,500,200,cuda:1
ID05_E,ID05,4,E,M5,-5574.106695940075,11169.483622387479,2462.457579391619,30.02368702275425,,0.9282841650839295,100,500,200,cuda:1
ID05_F,ID05,5,F,M5,-6876.400013822766,13774.042631335604,1402.3512928835428,144.48951840422825,,7.269037351668085,100,500,200,cuda:1
ID05_G,ID05,6,G,M5,-6264.153979581335,12549.373888431886,1527.0299911161476,119.56488779586148,,6.852724316684767,100,500,200,cuda:1
ID05_H,ID05,7,H,M5,-6067.954274646656,12157.161228559606,2525.144465190403,63.35127720149672,,4.687037397387044,100,500,200,cuda:1
ID06_A,ID06,0,A,M5,-5402.722254467553,10826.709735271133,3037.758097767073,29.642169111963263,,-1.5031299116063335,100,500,200,cuda:1
ID06_B,ID06,1,B,M5,-5462.574908935778,10946.420048378885,1977.6196913517442,30.41864255506046,,1.4109785479022263,100,500,200,cuda:1
ID06_C,ID06,2,C,M5,-5610.231121669145,11241.73247384562,2225.0381709972867,29.457791103214145,,0.7346846427452015,100,500,200,cuda:1
ID06_D,ID06,3,D,M5,-5696.772083010507,11414.814396528343,2853.5908767860806,31.764026637584085,,0.7472727312519002,100,500,200,cuda:1
ID06_E,ID06,4,E,M5,-5650.04812101099,11321.36647252931,2497.7452715829236,27.3538666354685,,-0.2558476702361873,100,500,200,cuda:1
ID06_F,ID06,5,F,M5,-6464.484182902417,12950.223558686692,1320.8663255479098,94.027684364368,,4.320414739962367,100,500,200,cuda:1
ID06_G,ID06,6,G,M5,-6403.155544695846,12827.458853915461,1500.3019539165118,116.11611017374867,,7.922667623416499,100,500,200,cuda:1
ID06_H,ID06,7,H,M5,-5787.130011634941,11595.469645655257,2435.2333295806297,49.56118138065387,,2.1749691851134676,100,500,200,cuda:1
ID07_A,ID07,0,A,M5,-5573.711709761222,11168.696148988683,2388.3705541037225,34.075683209295896,,-1.5502304704487986,100,500,200,cuda:1
ID07_B,ID07,1,B,M5,-5744.550715908969,11510.364152934613,1963.2758750017829,45.97444645268847,,2.747377820763359,100,500,200,cuda:1
ID07_C,ID07,2,C,M5,-5529.640536132545,11080.55130277242,1259.789729159218,34.76429900738282,,1.8965042023037668,100,500,200,cuda:1
ID07_D,ID07,3,D,M5,-5250.064257124563,10521.396243714207,1786.1072815407385,28.842836175609648,,2.204210785615243,100,500,200,cuda:1
ID07_E,ID07,4,E,M5,-5408.055066369336,10837.382862204911,2938.562148434844,27.61489354121848,,1.1759475081900166,100,500,200,cuda:1
ID07_F,ID07,5,F,M5,-7063.910494831199,14149.073668928691,2420.5523016620255,145.38430083136495,,3.255298543994055,100,500,200,cuda:1
ID07_G,ID07,6,G,M5,-6422.614557719675,12866.292367332217,2173.428669246623,146.41638808278142,,20.0,100,500,200,cuda:1
ID07_H,ID07,7,H,M5,-6055.387527199629,12132.012607583089,2350.1920521575744,61.12059762672332,,2.6686260906557684,100,500,200,cuda:1
ID08_A,ID08,0,A,M5,-5824.292669013525,11669.850564363076,2543.3678638149627,48.06391932376488,,-2.5492755511122116,100,500,200,cuda:1
ID08_B,ID08,1,B,M5,-5682.048219339863,11385.369168145966,2676.564582403963,35.0399305425692,,-1.2271656673028521,100,500,200,cuda:1
ID08_C,ID08,2,C,M5,-5448.440464638854,10918.153658743948,1670.1190655886576,27.359677075391055,,0.9930053251041627,100,500,200,cuda:1
ID08_D,ID08,3,D,M5,-5134.597442933344,10290.465116374016,1990.3020517363866,20.47692733012814,,0.8631479849771626,100,500,200,cuda:1
ID08_E,ID08,4,E,M5,-5461.338658714987,10943.950046896214,2303.2551660105228,29.574296472054392,,1.2932056781604173,100,500,200,cuda:1
ID08_F,ID08,5,F,M5,-6741.388371450647,13504.016822401063,2136.324337763603,125.22332638071987,,5.479260088587647,100,500,200,cuda:1
ID08_G,ID08,6,G,M5,-6247.237861043386,12515.56829451512,1591.1167235361308,116.69494219431482,,13.265979484272885,100,500,200,cuda:1
ID08_H,ID08,7,H,M5,-5910.458174333687,11842.113188758167,1707.9314003008503,56.871447132041624,,3.0105326334350995,100,500,200,cuda:1
ID09_A,ID09,0,A,M5,-5260.900049438165,10543.055291758188,2676.9530923249536,20.48612519392075,,-0.32882034409545463,100,500,200,cuda:1
ID09_B,ID09,1,B,M5,-5508.865370605032,11038.998470675146,2567.6455463052944,34.66295550604642,,1.9594767502898298,100,500,200,cuda:1
ID09_C,ID09,2,C,M5,-5388.447840281411,10798.158401679497,1967.0555223034157,29.117603952876795,,1.4482915244427106,100,500,200,cuda:1
ID09_D,ID09,3,D,M5,-5301.378671406206,10624.027573319741,2397.27776194545,27.135205926532052,,1.5226054009946437,100,500,200,cuda:1
ID09_E,ID09,4,E,M5,-6005.358089128619,12031.981404593265,2295.1940665075645,49.22980422541312,,-1.5262338244718487,100,500,200,cuda:1
ID09_F,ID09,5,F,M5,-7347.189727637302,14715.6371596677,2180.6016974935146,174.06056143660763,,2.396727736056493,100,500,200,cuda:1
ID09_G,ID09,6,G,M5,-6536.033312406025,13093.237735757144,1414.102328678487,126.41870158825456,,9.070134512610405,100,500,200,cuda:1
ID09_H,ID09,7,H,M5,-5871.819244688388,11764.868450823107,1721.904941639206,52.724589931766715,,3.1593838719041334,100,500,200,cuda:1
