case_id,source_kind,version,tag_method,point_estimator,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,layout_json,source_tr_all,eval_set,method,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,scale_bias_expected_mm,n_frames,pct_ge8
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,1201,1201,1.0,ok,708.2609958659007,1299.1024407917453,39.93396696286772,706.2832240246104,1298.1288870864255,40.614235178459296,708.2609958659007,1299.1024407917453,39.93396696286772,22.661131183919306,20.405439359259148,35.45782568049516,46.82401496119348,34.34190863850628,86.80957002735633,8.0,8.0,99.91673605328891,90.75770191507078,61.7244608180964,120.65420129872508,0,{},93.21772666764672,132.48944273217177,-988.1930767157668,65.499245,238.64973,-938.19342,27.718481667646728,-106.16028726782824,-49.99965671576695,57.16887175425282,106.16028726782824,120.57481698282616,-1.0000000000000009,1.0,0.9582672713308588,1028.888366883956,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,all8,,"0,1,2,3,4",0.0,1.700334281718746,1.700334281718746,42.93831904600398,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,1201,1201,1.0,ok,708.184444494033,1093.4399560661705,-975.0051120344908,708.2369715562398,1093.9138337217678,-974.62787738784,708.184444494033,1093.4399560661705,-975.0051120344908,19.283381103227292,22.36403398227302,34.81362947931436,45.65476125618142,33.46088853972239,79.69218469232277,8.0,8.0,100.0,91.84013322231472,73.0260199965462,167.84107577330298,0,{},-99.31953788576516,1149.7948201132654,-1008.6275688655004,-63.9057945,1133.4998500000002,-956.990295,-35.41374338576516,16.294970113265208,-51.63727386550045,62.61422580255641,16.294970113265208,64.69982475900323,-1.0000000000000009,1.0,0.9582672713308588,772.412567618685,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,all8,,"0,1,2,3,4",0.0,0.9635964986374148,0.9635964986374148,32.23488410506529,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,1201,1201,1.0,ok,719.8117006303787,1225.35317904586,-1516.875253169415,719.7265504027544,1225.305869989478,-1517.6862878954173,719.8117006303787,1225.35317904586,-1516.875253169415,26.05943308293476,21.257952097764623,27.073419849118007,43.18138381706044,33.63570584342458,77.1908258891455,8.0,8.0,100.0,91.3405495420483,74.59798582180463,166.49669798746208,0,{},38.41157707213847,1690.115866189939,-993.0439725285174,-43.6886845,1590.1300500000002,-956.35754,82.10026157213846,99.98581618993876,-36.68643252851746,89.92411957802545,99.98581618993876,134.47494458467435,-1.0000000000000009,1.0,0.9582672713308588,990.205209288564,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,all8,,"0,1,2,3,4",0.0,0.4244527978333678,0.4244527978333678,41.32396532600986,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,1200,1200,1.0,ok,1524.4438311720914,1084.3537335748215,-890.0495107034544,1524.5525147391368,1085.5229217352153,-887.3090167536618,1524.4438311720914,1084.3537335748215,-890.0495107034544,33.57222775613463,37.96512632285732,58.40659412732811,77.38646296953834,68.12549150368162,131.4981007564826,8.0,8.0,99.83333333333331,91.66666666666666,59.67740694290018,132.42594441153287,0,{},-159.51213974785708,1071.786584864574,-193.84479665490835,-189.628155,1139.0976,-197.96616,30.116015252142915,-67.31101513542603,4.121363345091652,30.396710520870013,67.31101513542603,73.85616270191082,-1.0000000000000009,1.0,0.9582672713308588,210.42408004244712,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,all8,,"0,1,2,3,4",0.0,0.481399537538401,0.481399537538401,8.781571037865104,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,1201,1201,1.0,ok,1546.0792862250937,1069.315120451944,-901.49251924461,1543.4419052975134,1067.063260855112,-896.8485991512811,1546.0792862250937,1069.315120451944,-901.49251924461,20.800334410951272,21.560879275864952,36.51726524646565,47.58811544357251,29.51460085953888,74.80809678673702,8.0,8.0,99.91673605328891,91.9233971690258,43.05387357031624,139.9572465668903,0,{},-175.70474394329426,1083.5904195426417,-173.26168948553823,-198.69532,1132.6278,-194.690585,22.99057605670575,-49.03738045735827,21.42889551446177,31.428715379233868,49.03738045735827,58.2445605400933,-1.0000000000000009,1.0,0.9582672713308588,208.1526174862496,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,all8,,"0,1,2,3,4",0.0,1.0167156256319243,1.0167156256319243,8.6867767073252,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1500.53213245713,1077.0570478791526,-877.928856463622,1500.6962023554004,1075.7183076060362,-879.5144270900906,1500.53213245713,1077.0570478791526,-877.928856463622,21.977271469889946,28.61180084156922,40.56474243111512,54.32740667309155,45.51381859436891,93.09052421415431,8.0,8.0,99.91673605328891,95.58701082431308,56.24517820650775,157.72969854636847,0,{},-165.47992798012706,1059.5550338789717,-218.0666025512371,-200.165335,1132.2551,-184.312585,34.68540701987294,-72.70006612102839,-33.7540175512371,48.398462382429805,72.70006612102839,87.33676645597416,-1.0000000000000009,1.0,0.9582672713308588,209.439366523459,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,all8,,"0,1,2,3,4",0.0,1.2066814206861238,1.2066814206861238,8.740476255760337,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,1201,1201,1.0,ok,1544.4875477064863,1062.1295698420354,-947.1360048494206,1540.3486302665358,1061.0303270794468,-939.183060734637,1544.4875477064863,1062.1295698420354,-947.1360048494206,28.22296981806033,21.212394774417135,51.75859757001579,63.30120403397083,31.98902080222057,137.75711017379535,8.0,8.0,99.91673605328891,89.75853455453789,58.16236164774437,161.84329272421695,0,{},-182.20667082634827,1129.302191666195,-175.63916364259558,-184.854655,1122.0572,-185.780155,2.647984173651708,7.244991666195119,10.140991357404404,10.481007866367657,7.244991666195119,12.74132764424875,-1.0000000000000009,1.0,0.9582672713308588,193.9946298264024,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,all8,,"0,1,2,3,4",0.0,0.6908759326306466,0.6908759326306466,8.095925249815744,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,1199,1199,1.0,ok,1381.0709598472022,1080.2185708852628,11.230264664675794,1380.7624207562596,1081.06912422019,15.061396670510822,1381.0709598472022,1080.2185708852628,11.230264664675794,18.60258715131024,24.466598962511,64.5175723919927,71.57292833650713,55.6924271146629,129.60574519709627,8.0,8.0,99.83319432860718,92.49374478732275,66.19369615687152,106.23935343354847,0,{},-166.13946345939564,169.45399564154744,-330.3368854239334,-180.3984,209.458655,-328.203235,14.258936540604338,-40.004659358452585,-2.133650423933375,14.417688282125283,40.004659358452585,42.52343478349745,-1.0000000000000009,1.0,0.9582672713308588,746.0479146483464,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,all8,,"0,1,2,3,4",0.0,1.145788046074479,1.145788046074479,31.13461519619808,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,1199,1199,1.0,ok,1455.3428045712692,925.527874026234,-0.4396471606900722,1455.440569185004,924.1977950521202,-0.4885929551287795,1455.3428045712692,925.527874026234,-0.4396471606900722,15.741592208465589,21.03867455818572,32.2991111254041,41.65857889561224,34.147037749190574,74.84697324506287,8.0,8.0,99.83319432860718,92.91075896580485,35.87459024650934,120.918798625006,0,{},-324.93554492361227,183.60636919475303,-265.79836754600205,-295.4243,206.90585,-224.00141,-29.511244923612253,-23.29948080524696,-41.796957546002034,51.16541055286986,23.29948080524696,56.22068162907488,-1.0000000000000009,1.0,0.9582672713308588,758.3430541074473,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,all8,,"0,1,2,3,4",0.0,1.8878688194487976,1.8878688194487976,31.647724915193997,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1652.8607224011253,1066.0516366798538,96.31106481717153,1650.2494186819752,1067.769705971982,101.38558316488609,1652.8607224011253,1066.0516366798538,96.31106481717153,22.47588801579004,21.458946433375115,108.41444905692192,112.93744327773764,73.73638692796511,179.81873484535402,8.0,8.0,99.91673605328891,89.84179850124896,178.44586630944573,224.985101092172,0,{},-198.0130526246708,86.8266975709586,-59.29090494135062,-188.530555,205.96057,-114.135095,-9.48249762467077,-119.13387242904142,54.84419005864939,55.65790998942687,119.13387242904142,131.49403980534728,-1.0000000000000009,1.0,0.9582672713308588,747.0845615290667,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,all8,,"0,1,2,3,4",0.0,2.6772087824857564,2.6772087824857564,31.177877299196894,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,1201,1201,1.0,ok,1472.6973873985671,1210.1678251000903,54.76650716339834,1471.444852508622,1209.7004482836448,61.780530812101375,1472.6973873985671,1210.1678251000903,54.76650716339834,19.85184354453395,23.464107271242256,74.13165501160833,80.5676492731219,42.70287266902865,156.12508629036745,8.0,8.0,100.0,91.42381348875936,111.02565643755877,197.56571745369692,0,{},-42.60983172922056,125.12449266672904,-230.57246010941617,-80.19599149999999,202.56013,-220.692665,37.58615977077943,-77.43563733327096,-9.879795109416165,38.86296125771429,77.43563733327096,86.64068147774732,-1.0000000000000009,1.0,0.9582672713308588,741.3886596640334,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv,all8,,"0,1,2,3,4",0.0,1.4963705153659816,1.4963705153659816,30.940171772137404,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,1201,1201,1.0,ok,1494.357752377911,1057.5935800578668,-1460.1884172067869,1493.5378929906858,1058.509198470397,-1460.8724847919416,1494.357752377911,1057.5935800578668,-1460.1884172067869,26.50773966998843,32.16982100996703,37.52174881382936,56.10185162030345,46.72464206294879,94.35048317627933,8.0,8.0,99.91673605328891,91.3405495420483,106.37220334359452,182.0852263181912,0,{},-177.2308319414307,1641.9346878356282,-229.85645154237568,-212.053465,1598.6443,-226.934745,34.82263305856932,43.29038783562828,-2.9217065423756594,34.94498736945724,43.29038783562828,55.63460992233736,-1.0000000000000009,1.0,0.9582672713308588,663.0470140007798,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv,all8,,"0,1,2,3,4",0.0,1.110395865917397,1.110395865917397,27.670761130178835,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,motive_iantenna,False,1201,1201,1.0,ok,1477.621650408512,1018.888574865972,-1411.1034790980746,1477.3704297961733,1020.0630431452988,-1412.6474740454173,1477.621650408512,1018.888574865972,-1411.1034790980746,17.8195273805673,22.09361104696839,27.433640850188787,39.523338211635,33.97662347386983,67.88695870394278,8.0,8.0,99.83347210657784,92.67277268942549,127.28412581650896,193.95715427679568,0,{},-215.44857810868427,1593.1809886265314,-248.56437436921945,-232.83767,1599.3212,-235.17408,17.38909189131573,-6.140211373468446,-13.39029436921942,21.9472207830279,6.140211373468446,22.789969192823477,-1.0000000000000009,1.0,0.9582672713308588,667.3618160827639,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946/tag_capture_20260528_122946/tr_all.csv,all8,,"0,1,2,3,4",0.0,0.8995698510122168,0.8995698510122168,27.850829594727323,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1458.2760965937946,1043.9866008266235,-1500.0464368435078,1452.1441791809132,1052.0251132126425,-1502.1709863656004,1458.2760965937946,1043.9866008266235,-1500.0464368435078,43.91230190659888,51.52837040654416,35.723096375580546,77.24205223425724,62.368171748705024,133.85540915950136,8.0,8.0,100.0,93.75520399666944,89.88259258584817,151.3979781789704,0,{},-188.09888336069275,1681.6503813538384,-267.00812235271815,-230.87733,1599.6642499999998,-223.24148,42.77844663930725,81.98613135383857,-43.76664235271815,61.200608491278906,81.98613135383857,102.30953139405769,-1.0000000000000009,1.0,0.9582672713308588,667.011187668517,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID23_BSF66F_120s_20260528_123303/tag_capture_20260528_123303/tr_all.csv,all8,,"0,1,2,3,4",0.0,2.6953588961350192,2.6953588961350192,27.836196914251865,,
raw_replay_T4_median,existing_raw_replay_matrix,v4-io,T4,median,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,motive_iantenna,False,1201,1201,1.0,ok,1475.382668327807,1012.3221975732184,-1454.2039327599923,1472.189670794602,1008.686969728358,-1453.7384312722008,1475.382668327807,1012.3221975732184,-1454.2039327599923,38.78180291247488,46.98091638826193,41.96662651604373,74.13541184431531,47.4849003261389,119.67991242768596,8.0,8.0,99.91673605328891,92.5895087427144,165.469922893428,210.07204586006665,0,{},-221.3247158818368,1636.3371328921935,-251.5304617522786,-218.202475,1599.5815,-226.071175,-3.122240881836831,36.75563289219349,-25.459286752278587,25.65002280815674,36.75563289219349,44.82075656840988,-1.0000000000000009,1.0,0.9582672713308588,664.8880006105873,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID24_BSF66F_120s_20260528_123717/tag_capture_20260528_123717/tr_all.csv,all8,,"0,1,2,3,4",0.0,1.4256908686659244,1.4256908686659244,27.747590524849453,,
