sweep,peer_name,plan,pmode,quality_flag_percent,targets,statuses,qualities
1980,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25912,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1979,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1981,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25913,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
1980,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1982,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25914,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1981,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1983,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25915,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
1982,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1984,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25916,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1983,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1985,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25917,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
1984,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1986,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
1985,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
25918,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1987,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25919,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
1986,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1988,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25920,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1987,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1989,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25921,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
1988,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1990,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25922,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1989,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1991,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25923,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
1992,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
1990,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
25924,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1991,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1993,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25925,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
1992,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
1994,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25926,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1993,BS2DCE,cal_roto,5,99,"C,A,F,H","ok,ok,timeout,ok","100,100,96,100"
1995,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
1994,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
25927,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
1995,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1996,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25928,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1996,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
1997,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25929,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
1997,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1998,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25930,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1998,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
1999,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25931,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
1999,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2000,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25932,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2000,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
2001,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25933,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
2001,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
2002,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25934,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2002,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2003,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25935,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
2003,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2004,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25936,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2004,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2005,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25937,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
2005,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
2006,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25938,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2006,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
2007,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25939,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
2007,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2008,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25940,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2008,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
2009,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25941,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
2009,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
2010,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25942,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2010,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2011,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25943,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
2011,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2012,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25944,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2012,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2013,BSDC91,cal_roto,5,100,"A,C,F,E","ok,ok,ok,ok","100,100,100,100"
25945,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
2013,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
2014,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25946,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2014,BS2DCE,cal_roto,5,100,"A,C,H,F","ok,ok,ok,ok","100,100,100,100"
2015,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25947,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
2015,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2016,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25948,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2016,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
2017,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25949,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
2017,BS2DCE,cal_roto,5,100,"C,A,F,H","ok,ok,ok,ok","100,100,100,100"
2018,BSDC91,cal_roto,5,100,"C,A,E,F","ok,ok,ok,ok","100,100,100,100"
25950,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2018,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2019,BSDC91,cal_roto,5,100,"A,C,E,F","ok,ok,ok,ok","100,100,100,100"
25951,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,timeout","100,4,100,95"
2019,BS2DCE,cal_roto,5,99,"A,C,F,H","ok,ok,timeout,ok","100,100,96,100"
2020,BSDC91,cal_roto,5,98,"A,C,E,F","ok,ok,timeout,ok","100,100,94,100"
2020,BS2DCE,cal_roto,5,99,"A,C,F,H","ok,ok,ok,ok","100,100,96,100"
2021,BSDC91,cal_roto,5,98,"A,C,F,E","ok,ok,ok,ok","100,100,100,94"
25952,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2021,BS2DCE,cal_roto,5,99,"A,C,H,F","ok,ok,ok,ok","100,100,100,96"
2022,BSDC91,cal_roto,5,98,"A,C,E,F","ok,ok,ok,ok","100,100,95,100"
25953,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,4,100,95"
2022,BS2DCE,cal_roto,5,99,"A,C,H,F","ok,ok,ok,ok","100,100,100,96"
2023,BSDC91,cal_roto,5,98,"A,C,E,F","ok,ok,ok,ok","100,100,95,100"
25954,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2023,BS2DCE,cal_roto,5,99,"A,C,F,H","ok,ok,ok,ok","100,100,96,100"
25955,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,4,100,95"
2024,BSDC91,cal_roto,5,98,"A,C,E,F","ok,ok,ok,ok","100,100,95,100"
2024,BS2DCE,cal_roto,5,99,"C,A,F,H","ok,ok,ok,ok","100,100,96,100"
2025,BSDC91,cal_roto,5,98,"C,A,E,F","ok,ok,ok,ok","100,100,95,100"
25956,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2025,BS2DCE,cal_roto,5,99,"C,A,F,H","ok,ok,ok,ok","100,100,96,100"
2026,BSDC91,cal_roto,5,98,"C,A,E,F","ok,ok,ok,ok","100,100,95,100"
25957,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,4,100,95"
2026,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2027,BSDC91,cal_roto,5,99,"A,C,E,F","ok,ok,ok,ok","100,100,96,100"
25958,BSF66F,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2027,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2028,BSDC91,cal_roto,5,99,"A,C,E,F","ok,ok,ok,ok","100,100,96,100"
25959,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,4,100,96"
2028,BS2DCE,cal_roto,5,100,"A,C,F,H","ok,ok,ok,ok","100,100,100,100"
2029,BSDC91,cal_roto,5,98,"A,C,F,E","ok,timeout,ok,ok","100,96,100,96"
2030,BSDC91,cal_roto,5,97,"A,C,E,F","ok,timeout,ok,ok","100,92,96,100"
2029,BS2DCE,cal_roto,5,98,"A,C,H,F","ok,timeout,ok,ok","100,95,100,100"
25960,BSF66F,cal_static,4,99,"A,B,C,D","ok,ok,timeout,ok","100,100,96,100"
2031,BSDC91,cal_roto,5,96,"A,C,E,F","ok,timeout,ok,ok","100,89,96,100"
2030,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
2032,BSDC91,cal_roto,5,95,"A,C,E,F","ok,timeout,ok,ok","100,86,96,100"
25961,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,96"
2033,BSDC91,cal_roto,5,94,"C,A,E,F","timeout,ok,ok,ok","83,100,96,100"
2031,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
2034,BSDC91,cal_roto,5,94,"C,A,E,F","timeout,ok,ok,ok","81,100,96,100"
25962,BSF66F,cal_static,4,98,"A,B,C,D","ok,ok,timeout,ok","100,100,92,100"
2032,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
2035,BSDC91,cal_roto,5,94,"A,C,E,F","ok,timeout,ok,ok","100,76,100,100"
2036,BSDC91,cal_roto,5,93,"A,C,E,F","ok,timeout,ok,ok","100,72,100,100"
25963,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,96"
2033,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
2037,BSDC91,cal_roto,5,94,"A,B,F,E","ok,ok,ok,ok","100,78,100,100"
25964,BSF66F,cal_static,4,97,"A,B,C,D","ok,ok,timeout,ok","100,100,88,100"
2034,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
2038,BSDC91,cal_roto,5,95,"A,B,E,F","ok,ok,ok,ok","100,80,100,100"
25965,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,96"
2035,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
2039,BSDC91,cal_roto,5,95,"A,B,E,F","ok,ok,ok,ok","100,81,100,100"
25966,BSF66F,cal_static,4,96,"A,B,C,D","ok,ok,timeout,ok","100,100,85,100"
2036,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
2040,BSDC91,cal_roto,5,95,"A,B,E,F","ok,ok,ok,ok","100,82,100,100"
25967,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,96"
2037,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
2041,BSDC91,cal_roto,5,95,"B,A,E,F","ok,ok,ok,ok","83,100,100,100"
25968,BSF66F,cal_static,4,95,"A,B,C,D","ok,ok,timeout,ok","100,100,82,100"
2038,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
2042,BSDC91,cal_roto,5,96,"A,B,E,F","ok,ok,ok,ok","100,84,100,100"
25969,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,96"
2039,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
2043,BSDC91,cal_roto,5,96,"A,B,E,F","ok,ok,ok,ok","100,85,100,100"
25970,BSF66F,cal_static,4,95,"A,B,C,D","ok,ok,timeout,ok","100,100,80,100"
2040,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
2044,BSDC91,cal_roto,5,96,"A,B,E,F","ok,ok,ok,ok","100,85,100,100"
25971,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,96"
2041,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
2045,BSDC91,cal_roto,5,96,"A,B,F,E","ok,ok,ok,ok","100,86,100,100"
25972,BSF66F,cal_static,4,94,"A,B,C,D","ok,ok,timeout,ok","100,100,77,100"
2042,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
2046,BSDC91,cal_roto,5,96,"A,B,E,F","ok,ok,ok,ok","100,86,100,100"
25973,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,ok","100,3,100,96"
2043,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
2047,BSDC91,cal_roto,5,96,"A,B,E,F","ok,ok,ok,ok","100,87,100,100"
25974,BSF66F,cal_static,4,93,"A,B,C,D","ok,ok,timeout,ok","100,100,75,100"
2044,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
2048,BSDC91,cal_roto,5,97,"A,B,E,F","ok,ok,ok,ok","100,88,100,100"
25975,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
2045,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
2049,BSDC91,cal_roto,5,97,"B,A,E,F","ok,ok,ok,ok","88,100,100,100"
25976,BSF66F,cal_static,4,92,"A,B,C,D","ok,ok,timeout,ok","100,100,70,100"
2046,BS2DCE,cal_roto,5,98,"A,D,H,F","ok,ok,ok,timeout","100,100,100,95"
2050,BSDC91,cal_roto,5,97,"A,B,E,F","ok,ok,ok,ok","100,88,100,100"
2047,BS2DCE,cal_roto,5,98,"A,D,F,H","ok,ok,ok,ok","100,100,95,100"
25977,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
2048,BS2DCE,cal_roto,5,98,"D,A,F,H","ok,ok,ok,ok","100,100,95,100"
2051,BSDC91,cal_roto,5,97,"A,B,E,F","ok,ok,ok,ok","100,89,100,100"
25978,BSF66F,cal_static,4,91,"A,B,C,D","ok,ok,timeout,ok","100,100,66,100"
2049,BS2DCE,cal_roto,5,98,"D,A,F,H","ok,ok,ok,ok","100,100,95,100"
2052,BSDC91,cal_roto,5,97,"A,B,E,F","ok,ok,ok,ok","100,89,100,100"
25979,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
2050,BS2DCE,cal_roto,5,99,"D,A,F,H","ok,ok,ok,ok","100,100,96,100"
2053,BSDC91,cal_roto,5,97,"A,B,F,E","ok,ok,ok,ok","100,90,100,100"
25980,BSF66F,cal_static,4,90,"A,B,C,D","ok,ok,timeout,ok","100,100,63,100"
2051,BS2DCE,cal_roto,5,99,"A,D,F,H","ok,ok,ok,ok","100,100,96,100"
2054,BSDC91,cal_roto,5,97,"A,B,E,F","ok,ok,ok,ok","100,90,100,100"
25981,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,5,100,100"
2052,BS2DCE,cal_roto,5,99,"A,D,F,H","ok,ok,ok,ok","100,100,96,100"
2055,BSDC91,cal_roto,5,97,"A,B,E,F","ok,ok,ok,ok","100,90,100,100"
25982,BSF66F,cal_static,4,90,"A,B,C,D","ok,ok,timeout,ok","100,100,60,100"
2053,BS2DCE,cal_roto,5,99,"A,D,H,F","ok,ok,ok,ok","100,100,100,96"
2056,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,94,100,100"
25983,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
2054,BS2DCE,cal_roto,5,99,"A,D,H,F","ok,ok,ok,ok","100,100,100,96"
2057,BSDC91,cal_roto,5,98,"B,A,E,F","ok,ok,ok,ok","94,100,100,100"
25984,BSF66F,cal_static,4,89,"A,B,C,D","ok,ok,timeout,ok","100,100,57,100"
2055,BS2DCE,cal_roto,5,99,"A,D,F,H","ok,ok,ok,ok","100,100,96,100"
2058,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,94,100,100"
25985,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
2056,BS2DCE,cal_roto,5,99,"D,A,F,H","ok,ok,ok,ok","100,100,96,100"
2059,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,95,100,100"
25986,BSF66F,cal_static,4,88,"A,B,C,D","ok,ok,timeout,ok","100,100,54,100"
2057,BS2DCE,cal_roto,5,99,"D,A,F,H","ok,ok,ok,ok","100,100,96,100"
2060,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,95,100,100"
25987,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
2058,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
2061,BSDC91,cal_roto,5,98,"A,B,F,E","ok,ok,ok,ok","100,95,100,100"
25988,BSF66F,cal_static,4,88,"A,B,C,D","ok,ok,timeout,ok","100,100,52,100"
2059,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
2062,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,95,100,100"
25989,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
2060,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
2063,BSDC91,cal_roto,5,98,"A,B,E,F","ok,ok,ok,ok","100,95,100,100"
25990,BSF66F,cal_static,4,87,"A,B,C,D","ok,ok,timeout,ok","100,100,50,100"
2061,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
2064,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,96,100,100"
25991,BSF66F,cal_static,4,76,"E,F,G,H","ok,reject,ok,ok","100,4,100,100"
2062,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
2065,BSDC91,cal_roto,5,99,"B,A,E,F","ok,ok,ok,ok","96,100,100,100"
25992,BSF66F,cal_static,4,87,"A,B,C,D","ok,ok,timeout,ok","100,100,48,100"
2063,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
2066,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,96,100,100"
25993,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
2064,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
2067,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,96,100,100"
25994,BSF66F,cal_static,4,86,"A,B,C,D","ok,ok,timeout,ok","100,100,46,100"
2065,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
2068,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,96,100,100"
25995,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
2066,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
2069,BSDC91,cal_roto,5,99,"A,B,F,E","ok,ok,ok,ok","100,96,100,100"
25996,BSF66F,cal_static,4,86,"A,B,C,D","ok,ok,timeout,ok","100,100,44,100"
2067,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
2070,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,96,100,100"
25997,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
2068,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
2071,BSDC91,cal_roto,5,99,"A,B,E,F","ok,ok,ok,ok","100,96,100,100"
25998,BSF66F,cal_static,4,85,"A,B,C,D","ok,ok,timeout,ok","100,100,42,100"
2069,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
2072,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
25999,BSF66F,cal_static,4,75,"E,F,G,H","ok,reject,ok,ok","100,3,100,100"
2070,BS2DCE,cal_roto,5,100,"A,D,H,F","ok,ok,ok,ok","100,100,100,100"
2073,BSDC91,cal_roto,5,100,"B,A,E,F","ok,ok,ok,ok","100,100,100,100"
26000,BSF66F,cal_static,4,85,"A,B,C,D","ok,ok,timeout,ok","100,100,41,100"
2071,BS2DCE,cal_roto,5,100,"A,D,F,H","ok,ok,ok,ok","100,100,100,100"
2074,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
26001,BSF66F,cal_static,4,74,"E,F,G,H","ok,reject,ok,timeout","100,3,100,96"
2072,BS2DCE,cal_roto,5,99,"D,A,F,H","ok,ok,timeout,ok","100,100,96,100"
2075,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
2073,BS2DCE,cal_roto,5,99,"D,A,F,H","ok,ok,ok,ok","100,100,96,100"
26002,BSF66F,cal_static,4,85,"A,B,C,D","ok,ok,timeout,ok","100,100,40,100"
2074,BS2DCE,cal_roto,5,100,"D,A,F,H","ok,ok,ok,ok","100,100,100,100"
2076,BSDC91,cal_roto,5,100,"A,B,E,F","ok,ok,ok,ok","100,100,100,100"
