sweep,peer_name,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
1178,BSDC91,cal_roto,5,success,100,4,4,131,191,0
25111,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1170,BS2DCE,cal_roto,5,success,100,4,4,70,104,0
1179,BSDC91,cal_roto,5,success,100,4,4,58,92,0
25112,BSF66F,cal_static,4,success,100,4,4,5435917,5436865,0
1171,BS2DCE,cal_roto,5,success,100,4,4,52,75,0
1180,BSDC91,cal_roto,5,success,100,4,4,144,230,0
25113,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1172,BS2DCE,cal_roto,5,success,100,4,4,71,110,0
1181,BSDC91,cal_roto,5,success,100,4,4,40,63,0
25114,BSF66F,cal_static,4,success,100,4,4,773054,774158,0
1173,BS2DCE,cal_roto,5,success,100,4,4,231,338,0
1182,BSDC91,cal_roto,5,success,100,4,4,138,220,0
25115,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1174,BS2DCE,cal_roto,5,success,100,4,4,210,308,0
1183,BSDC91,cal_roto,5,success,100,4,4,32,48,0
25116,BSF66F,cal_static,4,success,100,4,4,108608,109784,0
1175,BS2DCE,cal_roto,5,success,100,4,4,241,355,0
1184,BSDC91,cal_roto,5,success,100,4,4,54,87,0
25117,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1176,BS2DCE,cal_roto,5,success,100,4,4,289,415,0
1185,BSDC91,cal_roto,5,success,100,4,4,43,68,0
25118,BSF66F,cal_static,4,success,100,4,4,10343241,10344172,0
1177,BS2DCE,cal_roto,5,success,100,4,4,176,256,0
1186,BSDC91,cal_roto,5,success,100,4,4,40,63,0
25119,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1187,BSDC91,cal_roto,5,success,100,4,4,113,161,0
1178,BS2DCE,cal_roto,5,success,100,4,4,179,263,0
25120,BSF66F,cal_static,4,success,100,4,4,19268496,19269439,0
1179,BS2DCE,cal_roto,5,success,100,4,4,138,172,0
1188,BSDC91,cal_roto,5,success,100,4,4,43,58,0
25121,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1180,BS2DCE,cal_roto,5,success,100,4,4,207,296,0
1189,BSDC91,cal_roto,5,success,100,4,4,23,28,0
25122,BSF66F,cal_static,4,success,100,4,4,4254965,4255966,0
1181,BS2DCE,cal_roto,5,success,100,4,4,169,240,0
1190,BSDC91,cal_roto,5,success,100,4,4,72,89,0
25123,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1182,BS2DCE,cal_roto,5,success,100,4,4,170,196,0
1191,BSDC91,cal_roto,5,success,100,4,4,52,65,0
25124,BSF66F,cal_static,4,success,100,4,4,265952,267111,0
1183,BS2DCE,cal_roto,5,success,100,4,4,177,231,0
1192,BSDC91,cal_roto,5,success,100,4,4,97,131,0
25125,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1184,BS2DCE,cal_roto,5,success,100,4,4,288,411,0
1193,BSDC91,cal_roto,5,success,100,4,4,20,29,0
25126,BSF66F,cal_static,4,success,100,4,4,374643,375751,0
1185,BS2DCE,cal_roto,5,success,100,4,4,286,412,0
1194,BSDC91,cal_roto,5,success,100,4,4,33,46,0
25127,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1186,BS2DCE,cal_roto,5,success,100,4,4,230,347,0
1195,BSDC91,cal_roto,5,success,100,4,4,123,171,0
25128,BSF66F,cal_static,4,success,100,4,4,1280,1826,0
1187,BS2DCE,cal_roto,5,success,100,4,4,215,314,0
1196,BSDC91,cal_roto,5,success,100,4,4,138,195,0
25129,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1188,BS2DCE,cal_roto,5,success,100,4,4,140,217,0
1197,BSDC91,cal_roto,5,success,100,4,4,96,141,0
25130,BSF66F,cal_static,4,success,100,4,4,1401153,1402212,0
1189,BS2DCE,cal_roto,5,success,100,4,4,77,119,0
1198,BSDC91,cal_roto,5,success,100,4,4,35,55,0
25131,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1190,BS2DCE,cal_roto,5,success,100,4,4,76,116,0
1199,BSDC91,cal_roto,5,success,100,4,4,67,105,0
25132,BSF66F,cal_static,4,success,100,4,4,989820,990872,0
1191,BS2DCE,cal_roto,5,success,100,4,4,69,107,0
1200,BSDC91,cal_roto,5,success,100,4,4,2,3,0
25133,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1192,BS2DCE,cal_roto,5,success,100,4,4,190,281,0
1201,BSDC91,cal_roto,5,success,100,4,4,130,207,0
25134,BSF66F,cal_static,4,success,100,4,4,1852854,1853850,0
1193,BS2DCE,cal_roto,5,success,100,4,4,340,527,0
1202,BSDC91,cal_roto,5,success,100,4,4,31,47,0
25135,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1194,BS2DCE,cal_roto,5,success,100,4,4,202,295,0
1203,BSDC91,cal_roto,5,success,100,4,4,19,30,0
25136,BSF66F,cal_static,4,success,100,4,4,372178,373329,0
1195,BS2DCE,cal_roto,5,success,100,4,4,327,464,0
1204,BSDC91,cal_roto,5,success,100,4,4,27,42,0
25137,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1196,BS2DCE,cal_roto,5,success,100,4,4,141,211,0
1205,BSDC91,cal_roto,5,success,100,4,4,57,90,0
25138,BSF66F,cal_static,4,success,100,4,4,3773492,3774498,0
1197,BS2DCE,cal_roto,5,success,100,4,4,162,236,0
1206,BSDC91,cal_roto,5,success,100,4,4,59,89,0
25139,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1198,BS2DCE,cal_roto,5,success,100,4,4,182,244,0
1207,BSDC91,cal_roto,5,success,100,4,4,31,39,0
25140,BSF66F,cal_static,4,success,100,4,4,2163135,2164129,0
1199,BS2DCE,cal_roto,5,success,100,4,4,197,281,0
1208,BSDC91,cal_roto,5,success,100,4,4,45,60,0
25141,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1200,BS2DCE,cal_roto,5,success,100,4,4,134,192,0
1209,BSDC91,cal_roto,5,success,100,4,4,78,95,0
25142,BSF66F,cal_static,4,success,100,4,4,4803334,4804327,0
1201,BS2DCE,cal_roto,5,success,100,4,4,133,151,0
1210,BSDC91,cal_roto,5,success,100,4,4,6,7,0
25143,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1202,BS2DCE,cal_roto,5,success,100,4,4,159,194,0
1211,BSDC91,cal_roto,5,success,100,4,4,122,186,0
25144,BSF66F,cal_static,4,success,100,4,4,2,2,0
1203,BS2DCE,cal_roto,5,success,100,4,4,182,247,0
1212,BSDC91,cal_roto,5,success,100,4,4,178,241,0
25145,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1204,BS2DCE,cal_roto,5,success,100,4,4,290,417,0
1213,BSDC91,cal_roto,5,success,100,4,4,138,204,0
25146,BSF66F,cal_static,4,success,100,4,4,1805690,1806718,0
1205,BS2DCE,cal_roto,5,success,100,4,4,200,299,0
1214,BSDC91,cal_roto,5,success,100,4,4,138,189,0
25147,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1206,BS2DCE,cal_roto,5,success,100,4,4,250,377,0
1215,BSDC91,cal_roto,5,success,100,4,4,131,189,0
1207,BS2DCE,cal_roto,5,success,100,4,4,176,270,0
25148,BSF66F,cal_static,4,success,100,4,4,7195637,7196633,0
1216,BSDC91,cal_roto,5,success,100,4,4,148,206,0
25149,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1208,BS2DCE,cal_roto,5,success,100,4,4,87,131,0
1217,BSDC91,cal_roto,5,success,100,4,4,96,135,0
25150,BSF66F,cal_static,4,pending,98,4,3,0,0,0
1209,BS2DCE,cal_roto,5,success,100,4,4,31,45,0
1218,BSDC91,cal_roto,5,success,100,4,4,32,50,0
25151,BSF66F,cal_static,4,pending,97,4,2,0,0,0
1210,BS2DCE,cal_roto,5,success,100,4,4,57,87,0
1219,BSDC91,cal_roto,5,success,100,4,4,81,128,0
25152,BSF66F,cal_static,4,success,98,4,4,9287973,9288970,0
1211,BS2DCE,cal_roto,5,success,100,4,4,153,232,0
1220,BSDC91,cal_roto,5,success,100,4,4,157,246,0
25153,BSF66F,cal_static,4,pending,97,4,4,0,0,0
1212,BS2DCE,cal_roto,5,success,100,4,4,309,424,0
1221,BSDC91,cal_roto,5,success,100,4,4,99,145,0
25154,BSF66F,cal_static,4,success,98,4,4,20374523,20375496,0
1213,BS2DCE,cal_roto,5,success,100,4,4,238,335,0
1222,BSDC91,cal_roto,5,success,100,4,4,12,19,0
25155,BSF66F,cal_static,4,pending,97,4,4,0,0,0
1214,BS2DCE,cal_roto,5,success,100,4,4,180,263,0
1223,BSDC91,cal_roto,5,success,100,4,4,78,124,0
25156,BSF66F,cal_static,4,success,98,4,4,4502390,4503424,0
1215,BS2DCE,cal_roto,5,success,100,4,4,191,280,0
1224,BSDC91,cal_roto,5,success,100,4,4,55,86,0
25157,BSF66F,cal_static,4,pending,97,4,4,0,0,0
1216,BS2DCE,cal_roto,5,success,100,4,4,170,252,0
1225,BSDC91,cal_roto,5,success,100,4,4,68,105,0
25158,BSF66F,cal_static,4,success,98,4,4,45163005,45163956,0
1217,BS2DCE,cal_roto,5,success,100,4,4,178,262,0
1226,BSDC91,cal_roto,5,success,100,4,4,72,100,0
25159,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1218,BS2DCE,cal_roto,5,success,100,4,4,133,190,0
1227,BSDC91,cal_roto,5,success,100,4,4,19,24,0
25160,BSF66F,cal_static,4,pending,99,4,4,0,0,0
1219,BS2DCE,cal_roto,5,success,100,4,4,152,215,0
1228,BSDC91,cal_roto,5,success,100,4,4,11,11,0
25161,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1220,BS2DCE,cal_roto,5,success,100,4,4,196,279,0
1229,BSDC91,cal_roto,5,success,100,4,4,26,32,0
25162,BSF66F,cal_static,4,success,99,4,4,12977376,12978353,0
1221,BS2DCE,cal_roto,5,success,100,4,4,182,227,0
1230,BSDC91,cal_roto,5,success,100,4,4,17,21,0
25163,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1222,BS2DCE,cal_roto,5,success,100,4,4,209,293,0
1231,BSDC91,cal_roto,5,success,100,4,4,193,276,0
25164,BSF66F,cal_static,4,success,99,4,4,8064898,8065921,0
1223,BS2DCE,cal_roto,5,success,100,4,4,236,345,0
1232,BSDC91,cal_roto,5,success,100,4,4,128,179,0
25165,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1224,BS2DCE,cal_roto,5,success,100,4,4,282,411,0
1233,BSDC91,cal_roto,5,success,100,4,4,103,139,0
25166,BSF66F,cal_static,4,pending,99,4,4,0,0,0
1225,BS2DCE,cal_roto,5,success,100,4,4,229,344,0
1234,BSDC91,cal_roto,5,success,100,4,4,93,128,0
25167,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1226,BS2DCE,cal_roto,5,success,100,4,4,177,249,0
1235,BSDC91,cal_roto,5,success,100,4,4,107,165,0
25168,BSF66F,cal_static,4,pending,99,4,4,0,0,0
1227,BS2DCE,cal_roto,5,success,100,4,4,134,202,0
1236,BSDC91,cal_roto,5,success,100,4,4,109,159,0
25169,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1228,BS2DCE,cal_roto,5,success,100,4,4,36,52,0
1237,BSDC91,cal_roto,5,success,100,4,4,45,72,0
25170,BSF66F,cal_static,4,pending,99,4,4,0,0,0
1229,BS2DCE,cal_roto,5,success,100,4,4,73,110,0
1238,BSDC91,cal_roto,5,success,100,4,4,58,88,0
25171,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1230,BS2DCE,cal_roto,5,success,100,4,4,117,180,0
1239,BSDC91,cal_roto,5,success,100,4,4,24,38,0
25172,BSF66F,cal_static,4,success,99,4,4,38703568,38704499,0
1231,BS2DCE,cal_roto,5,success,100,4,4,290,414,0
1240,BSDC91,cal_roto,5,success,100,4,4,30,45,0
25173,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1232,BS2DCE,cal_roto,5,success,100,4,4,244,339,0
1241,BSDC91,cal_roto,5,success,100,4,4,24,38,0
25174,BSF66F,cal_static,4,success,99,4,4,676207,677331,0
1233,BS2DCE,cal_roto,5,success,100,4,4,243,355,0
1242,BSDC91,cal_roto,5,success,100,4,4,162,245,0
25175,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1234,BS2DCE,cal_roto,5,success,100,4,4,404,549,0
1243,BSDC91,cal_roto,5,success,100,4,4,66,105,0
25176,BSF66F,cal_static,4,success,100,4,4,14765800,14766789,0
1235,BS2DCE,cal_roto,5,success,100,4,4,176,265,0
1244,BSDC91,cal_roto,5,success,100,4,4,51,82,0
25177,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1236,BS2DCE,cal_roto,5,success,100,4,4,181,265,0
1245,BSDC91,cal_roto,5,success,100,4,4,80,120,0
25178,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1237,BS2DCE,cal_roto,5,success,100,4,4,173,184,0
1246,BSDC91,cal_roto,5,success,100,4,4,34,45,0
25179,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1238,BS2DCE,cal_roto,5,success,100,4,4,206,292,0
1247,BSDC91,cal_roto,5,success,100,4,4,45,58,0
25180,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1239,BS2DCE,cal_roto,5,success,100,4,4,173,250,0
1248,BSDC91,cal_roto,5,success,100,4,4,23,29,0
25181,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1240,BS2DCE,cal_roto,5,success,100,4,4,173,238,0
1249,BSDC91,cal_roto,5,success,100,4,4,1,2,0
25182,BSF66F,cal_static,4,success,100,4,4,31555803,31556753,0
1241,BS2DCE,cal_roto,5,success,100,4,4,214,293,0
1250,BSDC91,cal_roto,5,success,100,4,4,58,65,0
25183,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1242,BS2DCE,cal_roto,5,success,100,4,4,204,288,0
1251,BSDC91,cal_roto,5,success,100,4,4,220,321,0
25184,BSF66F,cal_static,4,success,100,4,4,13368940,13369926,0
1243,BS2DCE,cal_roto,5,success,100,4,4,289,416,0
1252,BSDC91,cal_roto,5,success,100,4,4,40,58,0
25185,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1244,BS2DCE,cal_roto,5,success,100,4,4,274,397,0
1253,BSDC91,cal_roto,5,success,100,4,4,192,296,0
25186,BSF66F,cal_static,4,success,100,4,4,9321531,9322524,0
1245,BS2DCE,cal_roto,5,success,100,4,4,235,354,0
1254,BSDC91,cal_roto,5,success,100,4,4,145,212,0
25187,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1246,BS2DCE,cal_roto,5,success,100,4,4,215,293,0
1255,BSDC91,cal_roto,5,success,100,4,4,109,158,0
25188,BSF66F,cal_static,4,success,100,4,4,425928,427069,0
1247,BS2DCE,cal_roto,5,success,100,4,4,131,205,0
1256,BSDC91,cal_roto,5,success,100,4,4,95,137,0
25189,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1248,BS2DCE,cal_roto,5,success,100,4,4,50,74,0
1257,BSDC91,cal_roto,5,success,100,4,4,37,59,0
25190,BSF66F,cal_static,4,success,100,4,4,7994341,7995313,0
1249,BS2DCE,cal_roto,5,success,100,4,4,28,40,0
1258,BSDC91,cal_roto,5,success,100,4,4,49,75,0
25191,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1250,BS2DCE,cal_roto,5,success,100,4,4,120,186,0
1259,BSDC91,cal_roto,5,success,100,4,4,2,3,0
25192,BSF66F,cal_static,4,success,100,4,4,5189031,5190011,0
1251,BS2DCE,cal_roto,5,success,100,4,4,191,295,0
1260,BSDC91,cal_roto,5,success,100,4,4,134,211,0
25193,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1252,BS2DCE,cal_roto,5,success,100,4,4,244,342,0
1261,BSDC91,cal_roto,5,success,100,4,4,39,59,0
25194,BSF66F,cal_static,4,success,100,4,4,22,32,0
1253,BS2DCE,cal_roto,5,success,100,4,4,232,341,0
1262,BSDC91,cal_roto,5,success,100,4,4,53,85,0
25195,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1254,BS2DCE,cal_roto,5,success,100,4,4,280,401,0
1263,BSDC91,cal_roto,5,success,100,4,4,40,64,0
25196,BSF66F,cal_static,4,success,100,4,4,50078,51337,0
1255,BS2DCE,cal_roto,5,success,100,4,4,152,206,0
1264,BSDC91,cal_roto,5,success,100,4,4,54,85,0
25197,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1256,BS2DCE,cal_roto,5,success,100,4,4,176,261,0
1265,BSDC91,cal_roto,5,success,100,4,4,83,126,0
25198,BSF66F,cal_static,4,success,100,4,4,325500,326612,0
1257,BS2DCE,cal_roto,5,success,100,4,4,162,202,0
1266,BSDC91,cal_roto,5,success,100,4,4,66,90,0
25199,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1258,BS2DCE,cal_roto,5,success,100,4,4,232,329,0
1267,BSDC91,cal_roto,5,success,100,4,4,81,98,0
25200,BSF66F,cal_static,4,pending,99,4,3,0,0,0
1259,BS2DCE,cal_roto,5,success,100,4,4,164,231,0
1268,BSDC91,cal_roto,5,success,100,4,4,25,31,0
25201,BSF66F,cal_static,4,pending,98,4,2,0,0,0
1260,BS2DCE,cal_roto,5,success,100,4,4,174,230,0
1269,BSDC91,cal_roto,5,success,100,4,4,2,2,0
25202,BSF66F,cal_static,4,success,99,4,4,328961,330054,0
1261,BS2DCE,cal_roto,5,success,100,4,4,207,290,0
1270,BSDC91,cal_roto,5,success,100,4,4,64,76,0
25203,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1262,BS2DCE,cal_roto,5,success,100,4,4,189,258,0
1271,BSDC91,cal_roto,5,success,100,4,4,6,8,0
25204,BSF66F,cal_static,4,success,99,4,4,5,6,0
1263,BS2DCE,cal_roto,5,success,100,4,4,284,409,0
1272,BSDC91,cal_roto,5,success,100,4,4,236,322,0
25205,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1264,BS2DCE,cal_roto,5,success,100,4,4,299,426,0
1273,BSDC91,cal_roto,5,success,100,4,4,167,257,0
25206,BSF66F,cal_static,4,success,99,4,4,234,370,0
1265,BS2DCE,cal_roto,5,success,100,4,4,219,329,0
1274,BSDC91,cal_roto,5,success,100,4,4,138,213,0
25207,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1266,BS2DCE,cal_roto,5,success,100,4,4,219,335,0
1275,BSDC91,cal_roto,5,success,100,4,4,126,194,0
25208,BSF66F,cal_static,4,success,100,4,4,4554227,4555181,0
1267,BS2DCE,cal_roto,5,success,100,4,4,131,199,0
1276,BSDC91,cal_roto,5,success,100,4,4,127,190,0
25209,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1268,BS2DCE,cal_roto,5,success,100,4,4,81,124,0
1277,BSDC91,cal_roto,5,success,100,4,4,44,71,0
25210,BSF66F,cal_static,4,success,100,4,4,23448,24703,0
1269,BS2DCE,cal_roto,5,success,100,4,4,40,61,0
1278,BSDC91,cal_roto,5,success,100,4,4,79,115,0
25211,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1270,BS2DCE,cal_roto,5,success,100,4,4,130,196,0
1279,BSDC91,cal_roto,5,success,100,4,4,70,111,0
25212,BSF66F,cal_static,4,success,100,4,4,9630,10745,0
1271,BS2DCE,cal_roto,5,success,100,4,4,186,277,0
1280,BSDC91,cal_roto,5,success,100,4,4,82,123,0
25213,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1272,BS2DCE,cal_roto,5,success,100,4,4,253,363,0
1281,BSDC91,cal_roto,5,success,100,4,4,27,41,0
25214,BSF66F,cal_static,4,success,100,4,4,7,9,0
1273,BS2DCE,cal_roto,5,success,100,4,4,235,345,0
1282,BSDC91,cal_roto,5,success,100,4,4,35,55,0
25215,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1274,BS2DCE,cal_roto,5,success,100,4,4,243,360,0
1283,BSDC91,cal_roto,5,success,100,4,4,64,101,0
25216,BSF66F,cal_static,4,success,100,4,4,2,3,0
1275,BS2DCE,cal_roto,5,success,100,4,4,190,280,0
1284,BSDC91,cal_roto,5,success,100,4,4,61,96,0
25217,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1276,BS2DCE,cal_roto,5,success,100,4,4,142,208,0
1285,BSDC91,cal_roto,5,success,100,4,4,30,47,0
25218,BSF66F,cal_static,4,success,100,4,4,2,3,0
1277,BS2DCE,cal_roto,5,success,100,4,4,170,244,0
1286,BSDC91,cal_roto,5,success,100,4,4,96,116,0
25219,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1287,BSDC91,cal_roto,5,success,100,4,4,54,71,0
1278,BS2DCE,cal_roto,5,success,100,4,4,156,210,0
25220,BSF66F,cal_static,4,success,100,4,4,521613,522693,0
1279,BS2DCE,cal_roto,5,success,100,4,4,193,265,0
1288,BSDC91,cal_roto,5,success,100,4,4,27,33,0
25221,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1280,BS2DCE,cal_roto,5,success,100,4,4,201,294,0
1289,BSDC91,cal_roto,5,success,100,4,4,75,94,0
25222,BSF66F,cal_static,4,success,100,4,4,6,7,0
1281,BS2DCE,cal_roto,5,success,100,4,4,202,255,0
1290,BSDC91,cal_roto,5,success,100,4,4,4,4,0
25223,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1282,BS2DCE,cal_roto,5,success,100,4,4,235,284,0
1291,BSDC91,cal_roto,5,success,100,4,4,41,56,0
25224,BSF66F,cal_static,4,success,100,4,4,7,9,0
1283,BS2DCE,cal_roto,5,success,100,4,4,215,305,0
1292,BSDC91,cal_roto,5,success,100,4,4,224,325,0
25225,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1284,BS2DCE,cal_roto,5,success,100,4,4,294,418,0
1293,BSDC91,cal_roto,5,success,100,4,4,117,163,0
25226,BSF66F,cal_static,4,success,100,4,4,6168,7199,0
1285,BS2DCE,cal_roto,5,success,100,4,4,275,395,0
1294,BSDC91,cal_roto,5,success,100,4,4,149,234,0
25227,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1286,BS2DCE,cal_roto,5,success,100,4,4,238,361,0
1295,BSDC91,cal_roto,5,success,100,4,4,136,194,0
25228,BSF66F,cal_static,4,success,100,4,4,3,4,0
1287,BS2DCE,cal_roto,5,success,100,4,4,181,246,0
1296,BSDC91,cal_roto,5,success,100,4,4,101,145,0
25229,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1288,BS2DCE,cal_roto,5,success,100,4,4,150,232,0
1297,BSDC91,cal_roto,5,success,100,4,4,72,108,0
25230,BSF66F,cal_static,4,success,100,4,4,1634264,1635313,0
1289,BS2DCE,cal_roto,5,success,100,4,4,70,104,0
1298,BSDC91,cal_roto,5,success,100,4,4,9,15,0
25231,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1290,BS2DCE,cal_roto,5,success,100,4,4,62,92,0
1299,BSDC91,cal_roto,5,success,100,4,4,80,121,0
25232,BSF66F,cal_static,4,success,100,4,4,1701178,1702175,0
1291,BS2DCE,cal_roto,5,success,100,4,4,119,185,0
1300,BSDC91,cal_roto,5,success,100,4,4,61,96,0
25233,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1292,BS2DCE,cal_roto,5,success,100,4,4,210,314,0
1301,BSDC91,cal_roto,5,success,100,4,4,94,145,0
25234,BSF66F,cal_static,4,success,100,4,4,166514,167659,0
1293,BS2DCE,cal_roto,5,success,100,4,4,236,339,0
1302,BSDC91,cal_roto,5,success,100,4,4,26,39,0
25235,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1294,BS2DCE,cal_roto,5,success,100,4,4,235,340,0
1303,BSDC91,cal_roto,5,success,100,4,4,63,101,0
25236,BSF66F,cal_static,4,success,100,4,4,203,321,0
1295,BS2DCE,cal_roto,5,success,100,4,4,291,414,0
1304,BSDC91,cal_roto,5,success,100,4,4,58,92,0
25237,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1296,BS2DCE,cal_roto,5,success,100,4,4,243,350,0
1305,BSDC91,cal_roto,5,success,100,4,4,64,102,0
25238,BSF66F,cal_static,4,success,100,4,4,14973,16192,0
1297,BS2DCE,cal_roto,5,success,100,4,4,189,278,0
1306,BSDC91,cal_roto,5,success,100,4,4,62,96,0
25239,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1298,BS2DCE,cal_roto,5,success,100,4,4,164,234,0
1307,BSDC91,cal_roto,5,success,100,4,4,99,132,0
25240,BSF66F,cal_static,4,success,100,4,4,3547614,3548599,0
1299,BS2DCE,cal_roto,5,success,100,4,4,120,169,0
1308,BSDC91,cal_roto,5,success,100,4,4,8,9,0
25241,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1300,BS2DCE,cal_roto,5,success,100,4,4,185,258,0
1309,BSDC91,cal_roto,5,success,100,4,4,12,15,0
25242,BSF66F,cal_static,4,success,100,4,4,1005429,1006513,0
1301,BS2DCE,cal_roto,5,success,100,4,4,158,228,0
1310,BSDC91,cal_roto,5,success,100,4,4,67,80,0
25243,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1302,BS2DCE,cal_roto,5,success,100,4,4,153,203,0
1311,BSDC91,cal_roto,5,success,100,4,4,30,35,0
25244,BSF66F,cal_static,4,success,100,4,4,2,3,0
1303,BS2DCE,cal_roto,5,success,100,4,4,179,219,0
1312,BSDC91,cal_roto,5,success,100,4,4,90,113,0
25245,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1304,BS2DCE,cal_roto,5,success,100,4,4,235,336,0
1313,BSDC91,cal_roto,5,success,100,4,4,109,150,0
25246,BSF66F,cal_static,4,success,100,4,4,428806,429917,0
1305,BS2DCE,cal_roto,5,success,100,4,4,256,373,0
1314,BSDC91,cal_roto,5,success,100,4,4,78,110,0
25247,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1306,BS2DCE,cal_roto,5,success,100,4,4,283,406,0
1315,BSDC91,cal_roto,5,success,100,4,4,177,235,0
25248,BSF66F,cal_static,4,success,100,4,4,7,9,0
1307,BS2DCE,cal_roto,5,success,100,4,4,238,357,0
1316,BSDC91,cal_roto,5,success,100,4,4,125,190,0
25249,BSF66F,cal_static,4,pending,100,4,4,0,0,0
1308,BS2DCE,cal_roto,5,success,100,4,4,200,306,0
1317,BSDC91,cal_roto,5,success,100,4,4,126,198,0
25250,BSF66F,cal_static,4,pending,98,4,3,0,0,0
1309,BS2DCE,cal_roto,5,success,100,4,4,149,233,0
1318,BSDC91,cal_roto,5,success,100,4,4,124,183,0
25251,BSF66F,cal_static,4,pending,97,4,2,0,0,0
1310,BS2DCE,cal_roto,5,success,100,4,4,107,166,0
1319,BSDC91,cal_roto,5,success,100,4,4,30,47,0
25252,BSF66F,cal_static,4,success,98,4,4,621933,623023,0
1311,BS2DCE,cal_roto,5,success,100,4,4,84,129,0
1320,BSDC91,cal_roto,5,success,100,4,4,60,91,0
25253,BSF66F,cal_static,4,pending,97,4,4,0,0,0
1312,BS2DCE,cal_roto,5,success,100,4,4,121,187,0
1321,BSDC91,cal_roto,5,success,100,4,4,49,79,0
1313,BS2DCE,cal_roto,5,success,100,4,4,179,277,0
25254,BSF66F,cal_static,4,success,98,4,4,1178193,1179234,0
1322,BSDC91,cal_roto,5,success,100,4,4,124,195,0
25255,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1314,BS2DCE,cal_roto,5,success,100,4,4,242,339,0
1323,BSDC91,cal_roto,5,success,100,4,4,37,57,0
25256,BSF66F,cal_static,4,success,99,4,4,5,6,0
1315,BS2DCE,cal_roto,5,success,100,4,4,229,323,0
1324,BSDC91,cal_roto,5,success,100,4,4,21,33,0
25257,BSF66F,cal_static,4,pending,98,4,4,0,0,0
1316,BS2DCE,cal_roto,5,success,100,4,4,253,371,0
