sweep,peer_name,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
5292,BSDC91,cal_roto,5,B,ok,ok,2212,2212,0,0,100,100
5276,BS2DCE,cal_roto,5,A,ok,ok,2949,2949,0,0,100,100
5276,BS2DCE,cal_roto,5,D,ok,ok,2866,2866,0,0,100,100
5276,BS2DCE,cal_roto,5,F,ok,ok,3084,3084,0,0,100,100
5292,BSDC91,cal_roto,5,E,ok,ok,3375,3375,0,0,100,100
5292,BSDC91,cal_roto,5,F,ok,ok,2236,2236,0,0,100,100
5276,BS2DCE,cal_roto,5,H,ok,ok,2802,2802,0,0,100,100
29116,BSF66F,cal_static,4,A,ok,ok,3841,3841,0,0,100,100
29116,BSF66F,cal_static,4,B,ok,ok,2479,2479,0,0,100,100
29116,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,5,5
29116,BSF66F,cal_static,4,D,ok,ok,3504,3504,0,0,100,100
5277,BS2DCE,cal_roto,5,A,ok,ok,3157,3157,0,0,100,100
5277,BS2DCE,cal_roto,5,D,ok,ok,2998,2998,0,0,100,100
5277,BS2DCE,cal_roto,5,H,ok,ok,2941,2941,0,0,100,100
5277,BS2DCE,cal_roto,5,F,ok,ok,2769,2769,0,0,100,100
5293,BSDC91,cal_roto,5,A,ok,ok,2857,2857,0,0,100,100
5293,BSDC91,cal_roto,5,B,ok,ok,2253,2253,0,0,100,100
5293,BSDC91,cal_roto,5,F,ok,ok,2488,2488,0,0,100,100
5293,BSDC91,cal_roto,5,E,ok,ok,2907,2907,0,0,100,100
29117,BSF66F,cal_static,4,E,ok,ok,3788,3788,0,0,100,100
29117,BSF66F,cal_static,4,F,reject,raw_outlier,2352,2889,0,0,5,5
29117,BSF66F,cal_static,4,G,ok,ok,2006,2006,0,0,100,100
29117,BSF66F,cal_static,4,H,ok,ok,3475,3475,0,0,100,100
5278,BS2DCE,cal_roto,5,A,ok,ok,3159,3159,0,0,100,100
5278,BS2DCE,cal_roto,5,D,ok,ok,3100,3100,0,0,100,100
5278,BS2DCE,cal_roto,5,H,ok,ok,3027,3027,0,0,100,100
5278,BS2DCE,cal_roto,5,F,ok,ok,2661,2661,0,0,100,100
5294,BSDC91,cal_roto,5,A,ok,ok,2581,2581,0,0,100,100
5294,BSDC91,cal_roto,5,B,ok,ok,2129,2129,0,0,100,100
5294,BSDC91,cal_roto,5,E,ok,ok,3039,3039,0,0,100,100
5294,BSDC91,cal_roto,5,F,ok,ok,2506,2506,0,0,100,100
29118,BSF66F,cal_static,4,A,ok,ok,3934,3934,0,0,100,100
29118,BSF66F,cal_static,4,B,ok,ok,2518,2518,0,0,100,100
29118,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,5,5
29118,BSF66F,cal_static,4,D,ok,ok,3518,3518,0,0,100,100
5279,BS2DCE,cal_roto,5,A,ok,ok,3081,3081,0,0,100,100
5279,BS2DCE,cal_roto,5,D,ok,ok,3294,3294,0,0,100,100
5279,BS2DCE,cal_roto,5,F,ok,ok,2418,2418,0,0,100,100
5279,BS2DCE,cal_roto,5,H,ok,ok,3133,3133,0,0,100,100
5295,BSDC91,cal_roto,5,A,ok,ok,2397,2397,0,0,100,100
5295,BSDC91,cal_roto,5,B,ok,ok,2377,2377,0,0,100,100
5295,BSDC91,cal_roto,5,E,ok,ok,2554,2554,0,0,100,100
5295,BSDC91,cal_roto,5,F,ok,ok,2514,2514,0,0,100,100
29119,BSF66F,cal_static,4,E,ok,ok,3815,3815,0,0,100,100
29119,BSF66F,cal_static,4,F,reject,raw_outlier,2347,2889,0,0,4,4
29119,BSF66F,cal_static,4,G,ok,ok,1983,1983,0,0,100,100
29119,BSF66F,cal_static,4,H,ok,ok,3491,3491,0,0,100,100
5280,BS2DCE,cal_roto,5,D,ok,ok,3384,3384,0,0,100,100
5280,BS2DCE,cal_roto,5,A,ok,ok,3477,3477,0,0,100,100
5280,BS2DCE,cal_roto,5,F,ok,ok,2273,2273,0,0,100,100
5280,BS2DCE,cal_roto,5,H,ok,ok,3326,3326,0,0,100,100
5296,BSDC91,cal_roto,5,A,ok,ok,2448,2448,0,0,100,100
5296,BSDC91,cal_roto,5,B,ok,ok,2551,2551,0,0,100,100
5296,BSDC91,cal_roto,5,E,ok,ok,2428,2428,0,0,100,100
5296,BSDC91,cal_roto,5,F,ok,ok,2575,2575,0,0,100,100
29120,BSF66F,cal_static,4,A,ok,ok,3834,3834,0,0,100,100
29120,BSF66F,cal_static,4,B,ok,ok,2511,2511,0,0,100,100
29120,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,4,4
29120,BSF66F,cal_static,4,D,ok,ok,3487,3487,0,0,100,100
5281,BS2DCE,cal_roto,5,D,ok,ok,3533,3533,0,0,100,100
5281,BS2DCE,cal_roto,5,A,ok,ok,3562,3562,0,0,100,100
5281,BS2DCE,cal_roto,5,F,ok,ok,2128,2128,0,0,100,100
5281,BS2DCE,cal_roto,5,H,ok,ok,3394,3394,0,0,100,100
5297,BSDC91,cal_roto,5,B,ok,ok,2691,2691,0,0,100,100
5297,BSDC91,cal_roto,5,A,ok,ok,2681,2681,0,0,100,100
5297,BSDC91,cal_roto,5,E,ok,ok,2470,2470,0,0,100,100
5297,BSDC91,cal_roto,5,F,ok,ok,2786,2786,0,0,100,100
29121,BSF66F,cal_static,4,E,ok,ok,3803,3803,0,0,100,100
29121,BSF66F,cal_static,4,F,reject,raw_outlier,2362,2889,0,0,4,4
29121,BSF66F,cal_static,4,G,ok,ok,1962,1962,0,0,100,100
29121,BSF66F,cal_static,4,H,ok,ok,3514,3514,0,0,100,100
5282,BS2DCE,cal_roto,5,D,ok,ok,3509,3509,0,0,100,100
5282,BS2DCE,cal_roto,5,A,ok,ok,3460,3460,0,0,100,100
5282,BS2DCE,cal_roto,5,F,ok,ok,2006,2006,0,0,100,100
5282,BS2DCE,cal_roto,5,H,ok,ok,3594,3594,0,0,100,100
5298,BSDC91,cal_roto,5,A,ok,ok,2612,2612,0,0,100,100
5298,BSDC91,cal_roto,5,B,ok,ok,2752,2752,0,0,100,100
5298,BSDC91,cal_roto,5,E,ok,ok,2636,2636,0,0,100,100
5298,BSDC91,cal_roto,5,F,ok,ok,2885,2885,0,0,100,100
29122,BSF66F,cal_static,4,A,ok,ok,3952,3952,0,0,100,100
29122,BSF66F,cal_static,4,B,ok,ok,2549,2549,0,0,100,100
29122,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,4,4
29122,BSF66F,cal_static,4,D,ok,ok,3561,3561,0,0,100,100
5283,BS2DCE,cal_roto,5,A,ok,ok,3479,3479,0,0,100,100
5283,BS2DCE,cal_roto,5,D,ok,ok,3754,3754,0,0,100,100
5283,BS2DCE,cal_roto,5,F,ok,ok,2046,2046,0,0,100,100
5283,BS2DCE,cal_roto,5,H,ok,ok,3563,3563,0,0,100,100
5299,BSDC91,cal_roto,5,A,ok,ok,2729,2729,0,0,100,100
5299,BSDC91,cal_roto,5,B,ok,ok,2945,2945,0,0,100,100
5299,BSDC91,cal_roto,5,E,ok,ok,2844,2844,0,0,100,100
5299,BSDC91,cal_roto,5,F,ok,ok,2966,2966,0,0,100,100
29123,BSF66F,cal_static,4,E,ok,ok,3806,3806,0,0,100,100
29123,BSF66F,cal_static,4,F,reject,raw_outlier,2401,2889,0,0,4,4
29123,BSF66F,cal_static,4,G,ok,ok,1963,1963,0,0,100,100
29123,BSF66F,cal_static,4,H,ok,ok,3477,3477,0,0,100,100
5284,BS2DCE,cal_roto,5,A,ok,ok,3313,3313,0,0,100,100
5284,BS2DCE,cal_roto,5,D,ok,ok,3648,3648,0,0,100,100
5284,BS2DCE,cal_roto,5,F,ok,ok,2555,2555,0,0,100,100
5284,BS2DCE,cal_roto,5,H,ok,ok,3694,3694,0,0,100,100
5300,BSDC91,cal_roto,5,A,ok,ok,2919,2919,0,0,100,100
5300,BSDC91,cal_roto,5,B,ok,ok,3277,3277,0,0,100,100
5300,BSDC91,cal_roto,5,E,ok,ok,2828,2828,0,0,100,100
5300,BSDC91,cal_roto,5,F,ok,ok,3501,3501,0,0,100,100
29124,BSF66F,cal_static,4,A,ok,ok,3920,3920,0,0,100,100
29124,BSF66F,cal_static,4,B,ok,ok,2536,2536,0,0,100,100
29124,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,4,4
29124,BSF66F,cal_static,4,D,ok,ok,3475,3475,0,0,100,100
5285,BS2DCE,cal_roto,5,A,ok,ok,2935,2935,0,0,100,100
5285,BS2DCE,cal_roto,5,D,ok,ok,3523,3523,0,0,100,100
5285,BS2DCE,cal_roto,5,H,ok,ok,3687,3687,0,0,100,100
5285,BS2DCE,cal_roto,5,F,ok,ok,2708,2708,0,0,100,100
5301,BSDC91,cal_roto,5,A,ok,ok,3023,3023,0,0,100,100
5301,BSDC91,cal_roto,5,B,ok,ok,3346,3346,0,0,100,100
5301,BSDC91,cal_roto,5,F,ok,ok,3435,3435,0,0,100,100
5301,BSDC91,cal_roto,5,E,ok,ok,2782,2782,0,0,100,100
29125,BSF66F,cal_static,4,E,ok,ok,3868,3868,0,0,100,100
29125,BSF66F,cal_static,4,F,reject,raw_outlier,2328,2889,0,0,4,4
29125,BSF66F,cal_static,4,G,ok,ok,2002,2002,0,0,100,100
29125,BSF66F,cal_static,4,H,ok,ok,3495,3495,0,0,100,100
5286,BS2DCE,cal_roto,5,A,ok,ok,2791,2791,0,0,100,100
5286,BS2DCE,cal_roto,5,D,ok,ok,3446,3446,0,0,100,100
5286,BS2DCE,cal_roto,5,H,ok,ok,3521,3521,0,0,100,100
5286,BS2DCE,cal_roto,5,F,ok,ok,2558,2558,0,0,100,100
5302,BSDC91,cal_roto,5,A,ok,ok,3081,3081,0,0,100,100
5302,BSDC91,cal_roto,5,B,ok,ok,3144,3144,0,0,100,100
5302,BSDC91,cal_roto,5,E,ok,ok,2915,2915,0,0,100,100
5302,BSDC91,cal_roto,5,F,ok,ok,2765,2765,0,0,100,100
29126,BSF66F,cal_static,4,A,ok,ok,3754,3754,0,0,100,100
29126,BSF66F,cal_static,4,B,ok,ok,2467,2467,0,0,100,100
29126,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,4,4
29126,BSF66F,cal_static,4,D,ok,ok,3453,3453,0,0,100,100
5287,BS2DCE,cal_roto,5,A,ok,ok,2690,2690,0,0,100,100
5287,BS2DCE,cal_roto,5,D,ok,ok,3294,3294,0,0,100,100
5287,BS2DCE,cal_roto,5,F,ok,ok,2844,2844,0,0,100,100
5287,BS2DCE,cal_roto,5,H,ok,ok,3575,3575,0,0,100,100
5303,BSDC91,cal_roto,5,A,ok,ok,3189,3189,0,0,100,100
5303,BSDC91,cal_roto,5,B,ok,ok,2852,2852,0,0,100,100
5303,BSDC91,cal_roto,5,E,ok,ok,2933,2933,0,0,100,100
5303,BSDC91,cal_roto,5,F,ok,ok,2757,2757,0,0,100,100
29127,BSF66F,cal_static,4,E,ok,ok,3733,3733,0,0,100,100
29127,BSF66F,cal_static,4,F,reject,raw_outlier,2372,2889,0,0,4,4
29127,BSF66F,cal_static,4,G,ok,ok,1979,1979,0,0,100,100
5288,BS2DCE,cal_roto,5,D,ok,ok,3213,3213,0,0,100,100
5288,BS2DCE,cal_roto,5,A,ok,ok,2501,2501,0,0,100,100
5288,BS2DCE,cal_roto,5,F,ok,ok,2256,2256,0,0,100,100
29127,BSF66F,cal_static,4,H,ok,ok,3491,3491,0,0,100,100
5288,BS2DCE,cal_roto,5,H,timeout,rx_timeout,0,3575,0,0,96,96
5304,BSDC91,cal_roto,5,A,ok,ok,3236,3236,0,0,100,100
5304,BSDC91,cal_roto,5,B,ok,ok,2891,2891,0,0,100,100
5304,BSDC91,cal_roto,5,E,ok,ok,3002,3002,0,0,100,100
5304,BSDC91,cal_roto,5,F,timeout,rx_timeout,0,2757,0,0,95,95
5289,BS2DCE,cal_roto,5,D,ok,ok,3108,3108,0,0,100,100
5289,BS2DCE,cal_roto,5,A,ok,ok,2579,2579,0,0,100,100
5289,BS2DCE,cal_roto,5,F,ok,ok,2444,2444,0,0,100,100
5289,BS2DCE,cal_roto,5,H,ok,ok,3272,3272,0,0,96,96
5305,BSDC91,cal_roto,5,B,ok,ok,2643,2643,0,0,100,100
5305,BSDC91,cal_roto,5,A,ok,ok,3276,3276,0,0,100,100
5305,BSDC91,cal_roto,5,E,ok,ok,3113,3113,0,0,100,100
29128,BSF66F,cal_static,4,A,ok,ok,3747,3747,0,0,100,100
29128,BSF66F,cal_static,4,B,ok,ok,2479,2479,0,0,100,100
29128,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,4,4
5305,BSDC91,cal_roto,5,F,ok,ok,2614,2614,0,0,95,95
29128,BSF66F,cal_static,4,D,ok,ok,3504,3504,0,0,100,100
5290,BS2DCE,cal_roto,5,D,ok,ok,3014,3014,0,0,100,100
5290,BS2DCE,cal_roto,5,A,ok,ok,2493,2493,0,0,100,100
5290,BS2DCE,cal_roto,5,F,ok,ok,2528,2528,0,0,100,100
5306,BSDC91,cal_roto,5,A,ok,ok,3321,3321,0,0,100,100
5306,BSDC91,cal_roto,5,B,ok,ok,2510,2510,0,0,100,100
5306,BSDC91,cal_roto,5,E,ok,ok,3325,3325,0,0,100,100
5290,BS2DCE,cal_roto,5,H,ok,ok,3104,3104,0,0,96,96
5306,BSDC91,cal_roto,5,F,ok,ok,2400,2400,0,0,95,95
29129,BSF66F,cal_static,4,E,ok,ok,3828,3828,0,0,100,100
29129,BSF66F,cal_static,4,F,reject,raw_outlier,2401,2889,0,0,3,3
29129,BSF66F,cal_static,4,G,ok,ok,1965,1965,0,0,100,100
29129,BSF66F,cal_static,4,H,ok,ok,3482,3482,0,0,100,100
5291,BS2DCE,cal_roto,5,A,ok,ok,2431,2431,0,0,100,100
5291,BS2DCE,cal_roto,5,D,ok,ok,2963,2963,0,0,100,100
5291,BS2DCE,cal_roto,5,F,ok,ok,2643,2643,0,0,100,100
5291,BS2DCE,cal_roto,5,H,ok,ok,3060,3060,0,0,96,96
5307,BSDC91,cal_roto,5,A,ok,ok,3431,3431,0,0,100,100
5307,BSDC91,cal_roto,5,B,ok,ok,2451,2451,0,0,100,100
5307,BSDC91,cal_roto,5,E,ok,ok,3282,3282,0,0,100,100
5307,BSDC91,cal_roto,5,F,ok,ok,2183,2183,0,0,96,96
29130,BSF66F,cal_static,4,A,ok,ok,3771,3771,0,0,100,100
29130,BSF66F,cal_static,4,B,ok,ok,2521,2521,0,0,100,100
29130,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,3,3
29130,BSF66F,cal_static,4,D,ok,ok,3534,3534,0,0,100,100
5292,BS2DCE,cal_roto,5,A,ok,ok,2821,2821,0,0,100,100
5292,BS2DCE,cal_roto,5,D,ok,ok,2850,2850,0,0,100,100
5292,BS2DCE,cal_roto,5,F,ok,ok,2682,2682,0,0,100,100
5292,BS2DCE,cal_roto,5,H,ok,ok,2848,2848,0,0,96,96
5308,BSDC91,cal_roto,5,A,ok,ok,4190,4190,0,0,100,100
5308,BSDC91,cal_roto,5,B,ok,ok,2135,2135,0,0,100,100
5308,BSDC91,cal_roto,5,E,ok,ok,3367,3367,0,0,100,100
5308,BSDC91,cal_roto,5,F,ok,ok,2009,2009,0,0,96,96
29131,BSF66F,cal_static,4,E,ok,ok,3786,3786,0,0,100,100
29131,BSF66F,cal_static,4,F,reject,raw_outlier,2381,2889,0,0,3,3
29131,BSF66F,cal_static,4,G,ok,ok,1986,1986,0,0,100,100
29131,BSF66F,cal_static,4,H,ok,ok,3446,3446,0,0,100,100
5293,BS2DCE,cal_roto,5,A,ok,ok,3275,3275,0,0,100,100
5293,BS2DCE,cal_roto,5,D,ok,ok,2810,2810,0,0,100,100
5293,BS2DCE,cal_roto,5,H,ok,ok,2771,2771,0,0,96,96
5293,BS2DCE,cal_roto,5,F,ok,ok,2687,2687,0,0,100,100
5309,BSDC91,cal_roto,5,A,ok,ok,3575,3575,0,0,100,100
5309,BSDC91,cal_roto,5,B,ok,ok,2024,2024,0,0,100,100
5309,BSDC91,cal_roto,5,F,ok,ok,1837,1837,0,0,96,96
5309,BSDC91,cal_roto,5,E,ok,ok,3050,3050,0,0,100,100
29132,BSF66F,cal_static,4,A,ok,ok,3782,3782,0,0,100,100
29132,BSF66F,cal_static,4,B,ok,ok,2498,2498,0,0,100,100
29132,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,3,3
29132,BSF66F,cal_static,4,D,ok,ok,3485,3485,0,0,100,100
5294,BS2DCE,cal_roto,5,A,ok,ok,2703,2703,0,0,100,100
5294,BS2DCE,cal_roto,5,D,ok,ok,2803,2803,0,0,100,100
5294,BS2DCE,cal_roto,5,H,ok,ok,2704,2704,0,0,96,96
5294,BS2DCE,cal_roto,5,F,ok,ok,2763,2763,0,0,100,100
5310,BSDC91,cal_roto,5,A,ok,ok,3480,3480,0,0,100,100
5310,BSDC91,cal_roto,5,B,ok,ok,1920,1920,0,0,100,100
5310,BSDC91,cal_roto,5,E,ok,ok,3085,3085,0,0,100,100
5310,BSDC91,cal_roto,5,F,ok,ok,1844,1844,0,0,96,96
29133,BSF66F,cal_static,4,E,ok,ok,3765,3765,0,0,100,100
29133,BSF66F,cal_static,4,F,reject,raw_outlier,2370,2889,0,0,3,3
29133,BSF66F,cal_static,4,G,ok,ok,2015,2015,0,0,100,100
29133,BSF66F,cal_static,4,H,ok,ok,3535,3535,0,0,100,100
5295,BS2DCE,cal_roto,5,A,ok,ok,2717,2717,0,0,100,100
5295,BS2DCE,cal_roto,5,D,ok,ok,2902,2902,0,0,100,100
5295,BS2DCE,cal_roto,5,F,ok,ok,2890,2890,0,0,100,100
5295,BS2DCE,cal_roto,5,H,ok,ok,2698,2698,0,0,96,96
5311,BSDC91,cal_roto,5,A,ok,ok,3343,3343,0,0,100,100
5311,BSDC91,cal_roto,5,B,ok,ok,1843,1843,0,0,100,100
5311,BSDC91,cal_roto,5,E,ok,ok,3123,3123,0,0,100,100
5311,BSDC91,cal_roto,5,F,ok,ok,2797,2797,0,0,96,96
29134,BSF66F,cal_static,4,A,ok,ok,3710,3710,0,0,100,100
29134,BSF66F,cal_static,4,B,ok,ok,2476,2476,0,0,100,100
29134,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,3,3
29134,BSF66F,cal_static,4,D,ok,ok,3534,3534,0,0,100,100
5296,BS2DCE,cal_roto,5,D,ok,ok,2853,2853,0,0,100,100
5296,BS2DCE,cal_roto,5,A,ok,ok,2985,2985,0,0,100,100
5296,BS2DCE,cal_roto,5,F,ok,ok,3290,3290,0,0,100,100
5296,BS2DCE,cal_roto,5,H,ok,ok,3327,3327,0,0,100,100
5312,BSDC91,cal_roto,5,A,ok,ok,3272,3272,0,0,100,100
5312,BSDC91,cal_roto,5,B,ok,ok,2175,2175,0,0,100,100
5312,BSDC91,cal_roto,5,E,ok,ok,2684,2684,0,0,100,100
5312,BSDC91,cal_roto,5,F,ok,ok,2312,2312,0,0,96,96
29135,BSF66F,cal_static,4,E,ok,ok,3783,3783,0,0,100,100
29135,BSF66F,cal_static,4,F,reject,raw_outlier,2355,2889,0,0,3,3
29135,BSF66F,cal_static,4,G,ok,ok,1987,1987,0,0,100,100
29135,BSF66F,cal_static,4,H,ok,ok,3473,3473,0,0,100,100
5297,BS2DCE,cal_roto,5,D,ok,ok,2938,2938,0,0,100,100
5297,BS2DCE,cal_roto,5,A,ok,ok,3039,3039,0,0,100,100
5297,BS2DCE,cal_roto,5,F,ok,ok,3166,3166,0,0,100,100
5297,BS2DCE,cal_roto,5,H,ok,ok,2875,2875,0,0,100,100
5313,BSDC91,cal_roto,5,B,ok,ok,2171,2171,0,0,100,100
5313,BSDC91,cal_roto,5,A,ok,ok,2838,2838,0,0,100,100
5313,BSDC91,cal_roto,5,E,ok,ok,3060,3060,0,0,100,100
5313,BSDC91,cal_roto,5,F,ok,ok,2340,2340,0,0,96,96
29136,BSF66F,cal_static,4,A,ok,ok,3776,3776,0,0,100,100
29136,BSF66F,cal_static,4,B,ok,ok,2546,2546,0,0,100,100
29136,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,3,3
29136,BSF66F,cal_static,4,D,ok,ok,3531,3531,0,0,100,100
5298,BS2DCE,cal_roto,5,D,ok,ok,3052,3052,0,0,100,100
5298,BS2DCE,cal_roto,5,A,ok,ok,3085,3085,0,0,100,100
5298,BS2DCE,cal_roto,5,F,ok,ok,2724,2724,0,0,100,100
5298,BS2DCE,cal_roto,5,H,ok,ok,2978,2978,0,0,100,100
5314,BSDC91,cal_roto,5,A,ok,ok,2586,2586,0,0,100,100
5314,BSDC91,cal_roto,5,B,ok,ok,2438,2438,0,0,100,100
5314,BSDC91,cal_roto,5,E,ok,ok,2766,2766,0,0,100,100
5314,BSDC91,cal_roto,5,F,ok,ok,2422,2422,0,0,96,96
29137,BSF66F,cal_static,4,E,ok,ok,3748,3748,0,0,100,100
29137,BSF66F,cal_static,4,F,reject,raw_outlier,2380,2889,0,0,3,3
29137,BSF66F,cal_static,4,G,ok,ok,1960,1960,0,0,100,100
29137,BSF66F,cal_static,4,H,ok,ok,3441,3441,0,0,100,100
5299,BS2DCE,cal_roto,5,A,ok,ok,3152,3152,0,0,100,100
5299,BS2DCE,cal_roto,5,D,ok,ok,3117,3117,0,0,100,100
5299,BS2DCE,cal_roto,5,F,ok,ok,2710,2710,0,0,100,100
5315,BSDC91,cal_roto,5,A,ok,ok,2422,2422,0,0,100,100
5315,BSDC91,cal_roto,5,B,ok,ok,2230,2230,0,0,100,100
5315,BSDC91,cal_roto,5,E,ok,ok,2601,2601,0,0,100,100
5299,BS2DCE,cal_roto,5,H,ok,ok,3121,3121,0,0,100,100
5315,BSDC91,cal_roto,5,F,ok,ok,2544,2544,0,0,100,100
29138,BSF66F,cal_static,4,A,ok,ok,3710,3710,0,0,100,100
29138,BSF66F,cal_static,4,B,ok,ok,2488,2488,0,0,100,100
29138,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,3,3
29138,BSF66F,cal_static,4,D,ok,ok,3449,3449,0,0,100,100
5300,BS2DCE,cal_roto,5,A,ok,ok,3213,3213,0,0,100,100
5300,BS2DCE,cal_roto,5,D,ok,ok,3303,3303,0,0,100,100
5300,BS2DCE,cal_roto,5,F,ok,ok,2427,2427,0,0,100,100
5300,BS2DCE,cal_roto,5,H,ok,ok,3181,3181,0,0,100,100
5316,BSDC91,cal_roto,5,A,ok,ok,2402,2402,0,0,100,100
5316,BSDC91,cal_roto,5,B,ok,ok,2441,2441,0,0,100,100
5316,BSDC91,cal_roto,5,E,ok,ok,2621,2621,0,0,100,100
5316,BSDC91,cal_roto,5,F,ok,ok,2540,2540,0,0,100,100
29139,BSF66F,cal_static,4,E,ok,ok,3816,3816,0,0,100,100
29139,BSF66F,cal_static,4,F,reject,raw_outlier,2383,2889,0,0,3,3
29139,BSF66F,cal_static,4,G,ok,ok,1935,1935,0,0,100,100
29139,BSF66F,cal_static,4,H,ok,ok,3516,3516,0,0,100,100
5301,BS2DCE,cal_roto,5,A,ok,ok,3244,3244,0,0,100,100
5301,BS2DCE,cal_roto,5,D,ok,ok,3383,3383,0,0,100,100
5301,BS2DCE,cal_roto,5,H,ok,ok,3408,3408,0,0,100,100
5301,BS2DCE,cal_roto,5,F,ok,ok,2337,2337,0,0,100,100
5317,BSDC91,cal_roto,5,A,ok,ok,2528,2528,0,0,100,100
5317,BSDC91,cal_roto,5,B,ok,ok,2641,2641,0,0,100,100
5317,BSDC91,cal_roto,5,F,ok,ok,2594,2594,0,0,100,100
5317,BSDC91,cal_roto,5,E,ok,ok,2491,2491,0,0,100,100
29140,BSF66F,cal_static,4,A,ok,ok,3771,3771,0,0,100,100
29140,BSF66F,cal_static,4,B,ok,ok,2445,2445,0,0,100,100
29140,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,3,3
29140,BSF66F,cal_static,4,D,ok,ok,3468,3468,0,0,100,100
5302,BS2DCE,cal_roto,5,A,ok,ok,3356,3356,0,0,100,100
5302,BS2DCE,cal_roto,5,D,ok,ok,3472,3472,0,0,100,100
5302,BS2DCE,cal_roto,5,H,ok,ok,3359,3359,0,0,100,100
5302,BS2DCE,cal_roto,5,F,ok,ok,2036,2036,0,0,100,100
5318,BSDC91,cal_roto,5,A,ok,ok,2708,2708,0,0,100,100
5318,BSDC91,cal_roto,5,B,ok,ok,2666,2666,0,0,100,100
5318,BSDC91,cal_roto,5,E,ok,ok,2423,2423,0,0,100,100
5318,BSDC91,cal_roto,5,F,ok,ok,2784,2784,0,0,100,100
29141,BSF66F,cal_static,4,E,ok,ok,3792,3792,0,0,100,100
29141,BSF66F,cal_static,4,F,reject,raw_outlier,2339,2889,0,0,3,3
29141,BSF66F,cal_static,4,G,ok,ok,1971,1971,0,0,100,100
29141,BSF66F,cal_static,4,H,ok,ok,3462,3462,0,0,100,100
5303,BS2DCE,cal_roto,5,A,ok,ok,3681,3681,0,0,100,100
5303,BS2DCE,cal_roto,5,D,ok,ok,3537,3537,0,0,100,100
5303,BS2DCE,cal_roto,5,F,ok,ok,2030,2030,0,0,100,100
5303,BS2DCE,cal_roto,5,H,ok,ok,3639,3639,0,0,100,100
5319,BSDC91,cal_roto,5,A,ok,ok,2555,2555,0,0,100,100
5319,BSDC91,cal_roto,5,B,ok,ok,2812,2812,0,0,100,100
5319,BSDC91,cal_roto,5,E,ok,ok,2452,2452,0,0,100,100
5319,BSDC91,cal_roto,5,F,ok,ok,2864,2864,0,0,100,100
29142,BSF66F,cal_static,4,A,ok,ok,3759,3759,0,0,100,100
29142,BSF66F,cal_static,4,B,ok,ok,2491,2491,0,0,100,100
29142,BSF66F,cal_static,4,C,timeout,rx_timeout,0,2158,0,0,3,3
29142,BSF66F,cal_static,4,D,ok,ok,3479,3479,0,0,100,100
5304,BS2DCE,cal_roto,5,D,ok,ok,3855,3855,0,0,100,100
5304,BS2DCE,cal_roto,5,A,ok,ok,3100,3100,0,0,100,100
5304,BS2DCE,cal_roto,5,F,ok,ok,2047,2047,0,0,100,100
5304,BS2DCE,cal_roto,5,H,ok,ok,3570,3570,0,0,100,100
5320,BSDC91,cal_roto,5,A,ok,ok,2709,2709,0,0,100,100
5320,BSDC91,cal_roto,5,B,ok,ok,3030,3030,0,0,100,100
5320,BSDC91,cal_roto,5,E,ok,ok,2896,2896,0,0,100,100
5320,BSDC91,cal_roto,5,F,ok,ok,2977,2977,0,0,100,100
29143,BSF66F,cal_static,4,E,ok,ok,3805,3805,0,0,100,100
29143,BSF66F,cal_static,4,F,reject,raw_outlier,2384,2889,0,0,5,5
29143,BSF66F,cal_static,4,G,ok,ok,2006,2006,0,0,100,100
29143,BSF66F,cal_static,4,H,ok,ok,3447,3447,0,0,100,100
5305,BS2DCE,cal_roto,5,D,ok,ok,3579,3579,0,0,100,100
5305,BS2DCE,cal_roto,5,A,ok,ok,2930,2930,0,0,100,100
5305,BS2DCE,cal_roto,5,F,ok,ok,2709,2709,0,0,100,100
5305,BS2DCE,cal_roto,5,H,ok,ok,3688,3688,0,0,100,100
5321,BSDC91,cal_roto,5,B,ok,ok,3531,3531,0,0,100,100
5321,BSDC91,cal_roto,5,A,ok,ok,2849,2849,0,0,100,100
5321,BSDC91,cal_roto,5,E,ok,ok,2808,2808,0,0,100,100
5321,BSDC91,cal_roto,5,F,ok,ok,3527,3527,0,0,100,100
29144,BSF66F,cal_static,4,A,ok,ok,3691,3691,0,0,100,100
29144,BSF66F,cal_static,4,B,ok,ok,2529,2529,0,0,100,100
