sweep,peer_name,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
4423,BS2DCE,0,ok,3710,3710,100,3398,2
4423,BS2DCE,3,ok,3363,3363,100,2426,1
4460,BSDC91,0,ok,2401,2401,100,3431,4
4460,BSDC91,1,ok,2540,2540,100,2435,3
4460,BSDC91,4,ok,2533,2533,100,3357,78
4460,BSDC91,5,ok,2538,2538,100,3417,18
28296,BSF66F,4,ok,3802,3802,100,1550,124
28296,BSF66F,5,reject,2347,2889,3,282,1392
4424,BS2DCE,3,ok,3518,3518,100,2427,1
4424,BS2DCE,0,ok,3353,3353,100,3399,2
4424,BS2DCE,5,ok,2154,2154,100,3339,37
4424,BS2DCE,7,ok,3360,3360,100,3361,41
4461,BSDC91,0,ok,2652,2652,100,3432,4
4461,BSDC91,1,ok,2671,2671,100,2436,3
4461,BSDC91,4,ok,2487,2487,100,3358,78
28297,BSF66F,0,ok,3785,3785,100,1673,1
28297,BSF66F,1,ok,2504,2504,100,1668,6
28297,BSF66F,2,timeout,0,2158,3,504,1170
28297,BSF66F,3,ok,3554,3554,96,1660,14
4425,BS2DCE,0,ok,3244,3244,100,3400,2
4425,BS2DCE,3,ok,3537,3537,100,2428,1
4425,BS2DCE,5,ok,1979,1979,100,3340,37
4462,BSDC91,0,ok,2514,2514,100,3433,4
4462,BSDC91,1,ok,2777,2777,100,2437,3
28298,BSF66F,4,ok,3835,3835,100,1551,124
28298,BSF66F,5,reject,2402,2889,3,282,1393
28298,BSF66F,6,ok,2003,2003,100,1643,32
4426,BS2DCE,0,ok,3030,3030,100,3401,2
4426,BS2DCE,3,ok,3745,3745,100,2429,1
4463,BSDC91,0,ok,2812,2812,100,3434,4
4463,BSDC91,1,ok,2901,2901,100,2438,3
4463,BSDC91,4,ok,2691,2691,100,3360,78
4463,BSDC91,5,ok,2938,2938,100,3420,18
28299,BSF66F,0,ok,3718,3718,100,1674,1
28299,BSF66F,1,ok,2563,2563,100,1669,6
4427,BS2DCE,0,ok,3014,3014,100,3402,2
4427,BS2DCE,3,ok,3729,3729,100,2430,1
4427,BS2DCE,5,ok,2206,2206,100,3342,37
4427,BS2DCE,7,ok,3733,3733,100,3364,41
4464,BSDC91,0,ok,2764,2764,100,3435,4
4464,BSDC91,1,ok,3431,3431,100,2439,3
4464,BSDC91,4,ok,2822,2822,100,3361,78
28300,BSF66F,4,ok,3798,3798,100,1552,124
28300,BSF66F,5,reject,2356,2889,3,282,1394
28300,BSF66F,6,ok,2008,2008,100,1644,32
28300,BSF66F,7,ok,3524,3524,96,1642,34
4428,BS2DCE,0,ok,2995,2995,100,3403,2
4428,BS2DCE,3,ok,3569,3569,100,2431,1
4428,BS2DCE,7,ok,3711,3711,100,3365,41
4465,BSDC91,0,ok,2984,2984,100,3436,4
4465,BSDC91,1,ok,3030,3030,100,2440,3
28301,BSF66F,0,ok,3744,3744,100,1675,1
28301,BSF66F,1,ok,2493,2493,100,1670,6
28301,BSF66F,2,timeout,0,2158,3,504,1172
4429,BS2DCE,0,ok,3004,3004,100,3404,2
4429,BS2DCE,3,ok,3746,3746,100,2432,1
4466,BSDC91,0,ok,3049,3049,100,3437,4
4430,BS2DCE,0,ok,2890,2890,100,3405,2
4430,BS2DCE,3,ok,3563,3563,100,2433,1
4430,BS2DCE,5,ok,2380,2380,95,3344,38
4430,BS2DCE,7,ok,3758,3758,100,3367,41
4466,BSDC91,1,ok,3366,3366,100,2441,3
4466,BSDC91,4,ok,2841,2841,100,3363,78
4466,BSDC91,5,ok,2774,2774,100,3423,18
28302,BSF66F,4,ok,3797,3797,100,1553,124
28302,BSF66F,5,reject,2362,2889,3,282,1395
4431,BS2DCE,0,ok,2679,2679,100,3406,2
4431,BS2DCE,3,ok,3480,3480,100,2434,1
4431,BS2DCE,5,ok,2444,2444,95,3345,38
4467,BSDC91,0,ok,3054,3054,100,3438,4
4467,BSDC91,1,ok,2868,2868,100,2442,3
4467,BSDC91,4,ok,2941,2941,100,3364,78
28303,BSF66F,0,ok,3768,3768,100,1676,1
28303,BSF66F,1,ok,2472,2472,100,1671,6
28303,BSF66F,2,timeout,0,2158,3,504,1173
28303,BSF66F,3,ok,3535,3535,93,1662,15
4432,BS2DCE,0,ok,2546,2546,100,3407,2
4432,BS2DCE,3,ok,3295,3295,100,2435,1
4468,BSDC91,0,ok,3214,3214,100,3439,4
4468,BSDC91,1,ok,2967,2967,100,2443,3
28304,BSF66F,4,ok,3826,3826,100,1554,124
28304,BSF66F,5,reject,2356,2889,3,282,1396
28304,BSF66F,6,ok,2037,2037,100,1646,32
4433,BS2DCE,3,ok,3147,3147,100,2436,1
4433,BS2DCE,0,ok,2537,2537,100,3408,2
4433,BS2DCE,5,ok,2496,2496,96,3347,38
4433,BS2DCE,7,ok,3394,3394,100,3370,41
4469,BSDC91,0,ok,3265,3265,100,3440,4
4469,BSDC91,1,ok,2562,2562,100,2444,3
4469,BSDC91,4,ok,3209,3209,100,3366,78
4469,BSDC91,5,ok,2396,2396,100,3426,18
28305,BSF66F,0,ok,3763,3763,100,1677,1
28305,BSF66F,1,ok,2564,2564,100,1672,6
4434,BS2DCE,0,ok,2489,2489,100,3409,2
4434,BS2DCE,3,ok,3003,3003,100,2437,1
4434,BS2DCE,5,ok,2561,2561,96,3348,38
4470,BSDC91,0,ok,3380,3380,100,3441,4
4470,BSDC91,1,ok,2483,2483,100,2445,3
4470,BSDC91,4,ok,3276,3276,100,3367,78
28306,BSF66F,4,ok,3800,3800,100,1555,124
28306,BSF66F,5,reject,2376,2889,3,282,1397
28306,BSF66F,6,ok,2015,2015,100,1647,32
28306,BSF66F,7,ok,3493,3493,96,1645,34
4435,BS2DCE,0,ok,2888,2888,100,3410,2
4435,BS2DCE,3,ok,2968,2968,100,2438,1
4471,BSDC91,0,ok,3950,3950,100,3442,4
4471,BSDC91,1,ok,2343,2343,100,2446,3
28307,BSF66F,0,ok,3804,3804,100,1678,1
28307,BSF66F,1,ok,2540,2540,100,1673,6
28307,BSF66F,2,timeout,0,2158,3,504,1175
4436,BS2DCE,0,ok,2857,2857,100,3411,2
4436,BS2DCE,3,ok,2831,2831,100,2439,1
4436,BS2DCE,5,ok,2727,2727,96,3350,38
4436,BS2DCE,7,ok,3003,3003,100,3373,41
4472,BSDC91,1,ok,2121,2121,100,2447,3
4472,BSDC91,0,ok,3271,3271,100,3443,4
4472,BSDC91,4,ok,3147,3147,100,3369,78
4472,BSDC91,5,ok,1850,1850,100,3429,18
28308,BSF66F,4,ok,3785,3785,100,1556,124
28308,BSF66F,5,reject,2339,2889,3,282,1398
4437,BS2DCE,0,ok,2961,2961,100,3412,2
4437,BS2DCE,3,ok,2776,2776,100,2440,1
4437,BS2DCE,7,ok,2860,2860,100,3374,41
4473,BSDC91,0,ok,3227,3227,100,3444,4
4473,BSDC91,1,ok,2007,2007,100,2448,3
4473,BSDC91,4,ok,2987,2987,100,3370,78
28309,BSF66F,0,ok,3735,3735,100,1679,1
28309,BSF66F,1,ok,2542,2542,100,1674,6
28309,BSF66F,2,timeout,0,2158,3,504,1176
28309,BSF66F,3,ok,3546,3546,93,1665,15
4438,BS2DCE,0,ok,2806,2806,100,3413,2
4438,BS2DCE,3,ok,2842,2842,100,2441,1
4474,BSDC91,0,ok,3086,3086,100,3445,4
4474,BSDC91,1,ok,1845,1845,100,2449,3
28310,BSF66F,4,ok,3780,3780,100,1557,124
28310,BSF66F,5,reject,2331,2889,5,282,1399
28310,BSF66F,6,ok,1953,1953,100,1649,32
4439,BS2DCE,3,ok,2836,2836,100,2442,1
4439,BS2DCE,0,ok,2794,2794,100,3414,2
4439,BS2DCE,5,ok,2813,2813,96,3353,38
4439,BS2DCE,7,ok,2769,2769,100,3376,41
4475,BSDC91,0,ok,2905,2905,100,3446,4
4475,BSDC91,1,ok,1800,1800,100,2450,3
4475,BSDC91,4,ok,3024,3024,100,3372,78
4475,BSDC91,5,ok,2123,2123,100,3432,18
28311,BSF66F,0,ok,3717,3717,100,1680,1
28311,BSF66F,1,ok,2506,2506,100,1675,6
4440,BS2DCE,0,ok,2976,2976,100,3415,2
4440,BS2DCE,3,ok,2821,2821,100,2443,1
4440,BS2DCE,5,ok,3049,3049,96,3354,38
4476,BSDC91,0,ok,2799,2799,100,3447,4
4476,BSDC91,1,ok,2155,2155,100,2451,3
4476,BSDC91,5,ok,2217,2217,100,3433,18
28312,BSF66F,4,ok,3852,3852,100,1558,124
28312,BSF66F,5,reject,2328,2889,5,282,1400
28312,BSF66F,6,ok,1994,1994,100,1650,32
28312,BSF66F,7,ok,3472,3472,100,1648,34
4441,BS2DCE,0,ok,2980,2980,100,3416,2
4441,BS2DCE,3,ok,2906,2906,100,2444,1
4477,BSDC91,0,ok,2719,2719,100,3448,4
4477,BSDC91,1,ok,2405,2405,100,2452,3
28313,BSF66F,0,ok,3744,3744,100,1681,1
28313,BSF66F,1,ok,2521,2521,100,1676,6
28313,BSF66F,2,timeout,0,2158,5,504,1178
4442,BS2DCE,0,ok,3133,3133,100,3417,2
4442,BS2DCE,3,ok,2994,2994,100,2445,1
4442,BS2DCE,5,ok,2844,2844,100,3356,38
4442,BS2DCE,7,ok,2974,2974,100,3379,41
4478,BSDC91,0,ok,2618,2618,100,3449,4
4478,BSDC91,1,ok,2392,2392,100,2453,3
4478,BSDC91,4,ok,2727,2727,100,3375,78
4478,BSDC91,5,ok,2408,2408,100,3435,18
28314,BSF66F,4,ok,3735,3735,100,1559,124
28314,BSF66F,5,reject,2382,2889,5,282,1401
4443,BS2DCE,0,ok,3143,3143,100,3418,2
4443,BS2DCE,3,ok,3167,3167,100,2446,1
4443,BS2DCE,5,ok,2730,2730,100,3357,38
4479,BSDC91,0,ok,2425,2425,100,3450,4
4479,BSDC91,1,ok,2292,2292,100,2454,3
4479,BSDC91,4,ok,2634,2634,100,3376,78
28315,BSF66F,0,ok,3752,3752,100,1682,1
28315,BSF66F,1,ok,2542,2542,100,1677,6
28315,BSF66F,2,timeout,0,2158,5,504,1179
28315,BSF66F,3,ok,3502,3502,94,1668,15
4444,BS2DCE,0,ok,3231,3231,100,3419,2
4444,BS2DCE,3,ok,3366,3366,100,2447,1
4480,BSDC91,0,ok,2368,2368,100,3451,4
4480,BSDC91,1,ok,2510,2510,100,2455,3
28316,BSF66F,4,ok,3817,3817,100,1560,124
28316,BSF66F,5,reject,2322,2889,5,282,1402
28316,BSF66F,6,ok,1982,1982,100,1652,32
4445,BS2DCE,0,ok,3268,3268,100,3420,2
4445,BS2DCE,3,ok,3396,3396,100,2448,1
4445,BS2DCE,5,ok,2247,2247,100,3359,38
4445,BS2DCE,7,ok,3391,3391,100,3382,41
4481,BSDC91,0,ok,2534,2534,100,3452,4
4481,BSDC91,1,ok,2706,2706,100,2456,3
4481,BSDC91,4,ok,2436,2436,100,3378,78
4481,BSDC91,5,ok,2664,2664,100,3438,18
28317,BSF66F,0,ok,3742,3742,100,1683,1
28317,BSF66F,1,ok,2517,2517,100,1678,6
4446,BS2DCE,0,ok,3302,3302,100,3421,2
4446,BS2DCE,3,ok,3496,3496,100,2449,1
4446,BS2DCE,5,ok,2072,2072,100,3360,38
4482,BSDC91,0,ok,2578,2578,100,3453,4
4482,BSDC91,1,ok,2693,2693,100,2457,3
4482,BSDC91,4,ok,2682,2682,100,3379,78
28318,BSF66F,4,ok,3780,3780,100,1561,124
28318,BSF66F,5,reject,2383,2889,4,282,1403
28318,BSF66F,6,ok,2016,2016,100,1653,32
28318,BSF66F,7,ok,3434,3434,100,1651,34
4447,BS2DCE,0,ok,3067,3067,100,3422,2
4447,BS2DCE,3,ok,3546,3546,100,2450,1
4483,BSDC91,0,ok,2668,2668,100,3454,4
4483,BSDC91,1,ok,2901,2901,100,2458,3
28319,BSF66F,0,ok,3711,3711,100,1684,1
28319,BSF66F,1,ok,2509,2509,100,1679,6
28319,BSF66F,2,timeout,0,2158,4,504,1181
4448,BS2DCE,3,ok,3854,3854,100,2451,1
4448,BS2DCE,0,ok,3013,3013,100,3423,2
4448,BS2DCE,5,ok,2003,2003,100,3362,38
4448,BS2DCE,7,ok,3574,3574,100,3385,41
4484,BSDC91,0,ok,2773,2773,100,3455,4
4484,BSDC91,1,ok,3117,3117,100,2459,3
4484,BSDC91,4,ok,2825,2825,100,3381,78
4484,BSDC91,5,ok,3038,3038,100,3441,18
28320,BSF66F,4,ok,3798,3798,100,1562,124
28320,BSF66F,5,reject,2377,2889,4,282,1404
4449,BS2DCE,0,ok,2981,2981,100,3424,2
4449,BS2DCE,3,ok,3546,3546,100,2452,1
4449,BS2DCE,5,ok,2564,2564,100,3363,38
4485,BSDC91,0,ok,2826,2826,100,3456,4
4485,BSDC91,1,ok,3641,3641,100,2460,3
4485,BSDC91,4,ok,2754,2754,100,3382,78
28321,BSF66F,0,ok,3678,3678,100,1685,1
28321,BSF66F,1,ok,2547,2547,100,1680,6
28321,BSF66F,2,timeout,0,2158,4,504,1182
28321,BSF66F,3,ok,3572,3572,95,1671,15
4450,BS2DCE,0,ok,2956,2956,100,3425,2
4450,BS2DCE,3,ok,3463,3463,100,2453,1
4486,BSDC91,0,ok,3075,3075,100,3457,4
4486,BSDC91,1,ok,3685,3685,100,2461,3
28322,BSF66F,4,ok,3851,3851,100,1563,124
28322,BSF66F,5,reject,2331,2889,4,282,1405
28322,BSF66F,6,ok,1975,1975,100,1655,32
4487,BSDC91,0,ok,3023,3023,100,3458,4
4451,BS2DCE,0,ok,2852,2852,100,3426,2
4451,BS2DCE,3,ok,3429,3429,100,2454,1
4451,BS2DCE,5,ok,2368,2368,100,3365,38
4451,BS2DCE,7,ok,3505,3505,100,3388,41
4487,BSDC91,1,ok,3073,3073,100,2462,3
4487,BSDC91,4,ok,2891,2891,100,3384,78
4487,BSDC91,5,ok,2740,2740,100,3444,18
28323,BSF66F,0,ok,3756,3756,100,1686,1
28323,BSF66F,1,ok,2521,2521,100,1681,6
4452,BS2DCE,0,ok,2585,2585,100,3427,2
4452,BS2DCE,3,ok,3262,3262,100,2455,1
4452,BS2DCE,7,ok,3473,3473,100,3389,41
4488,BSDC91,0,ok,3215,3215,100,3459,4
4488,BSDC91,1,ok,2860,2860,100,2463,3
4488,BSDC91,4,ok,3043,3043,100,3385,78
28324,BSF66F,4,ok,3729,3729,100,1564,124
28324,BSF66F,5,reject,2381,2889,4,282,1406
28324,BSF66F,6,ok,2007,2007,100,1656,32
28324,BSF66F,7,ok,3494,3494,100,1654,34
4453,BS2DCE,0,ok,2520,2520,100,3428,2
4453,BS2DCE,3,ok,3127,3127,100,2456,1
4489,BSDC91,0,ok,3306,3306,100,3460,4
4489,BSDC91,1,timeout,0,2860,94,2463,4
4490,BSDC91,0,ok,3250,3250,100,3461,4
4490,BSDC91,1,ok,2594,2594,95,2464,4
4490,BSDC91,4,ok,3179,3179,100,3387,78
4490,BSDC91,5,ok,2330,2330,100,3447,18
28325,BSF66F,0,ok,3771,3771,100,1687,1
28325,BSF66F,1,ok,2548,2548,100,1682,6
28325,BSF66F,2,timeout,0,2158,4,504,1184
4454,BS2DCE,0,ok,2480,2480,100,3429,2
4454,BS2DCE,3,ok,3030,3030,100,2457,1
4454,BS2DCE,5,ok,2524,2524,100,3368,38
4454,BS2DCE,7,ok,3126,3126,100,3391,41
4491,BSDC91,0,ok,3306,3306,100,3462,4
4491,BSDC91,1,ok,2489,2489,95,2465,4
4491,BSDC91,4,ok,3293,3293,100,3388,78
28326,BSF66F,4,ok,3851,3851,100,1565,124
28326,BSF66F,5,reject,2342,2889,4,282,1407
4455,BS2DCE,0,ok,2939,2939,100,3430,2
4455,BS2DCE,3,ok,2920,2920,100,2458,1
4455,BS2DCE,5,timeout,0,2524,96,3368,39
4492,BSDC91,0,ok,3763,3763,100,3463,4
4492,BSDC91,1,ok,2302,2302,95,2466,4
4456,BS2DCE,0,ok,2928,2928,100,3431,2
4456,BS2DCE,3,ok,2863,2863,100,2459,1
28327,BSF66F,0,ok,3766,3766,100,1688,1
28327,BSF66F,1,ok,2488,2488,100,1683,6
28327,BSF66F,2,timeout,0,2158,4,504,1185
28327,BSF66F,3,ok,3559,3559,96,1674,15
4457,BS2DCE,3,ok,2798,2798,100,2460,1
4457,BS2DCE,0,ok,2889,2889,100,3432,2
4457,BS2DCE,5,ok,2676,2676,100,3370,39
4457,BS2DCE,7,ok,2829,2829,100,3394,41
4493,BSDC91,0,ok,3364,3364,100,3464,4
4493,BSDC91,1,ok,2141,2141,95,2467,4
4493,BSDC91,4,ok,3186,3186,100,3390,78
4493,BSDC91,5,ok,1919,1919,100,3450,18
28328,BSF66F,4,ok,3787,3787,100,1566,124
28328,BSF66F,5,reject,2370,2889,3,282,1408
28328,BSF66F,6,ok,1971,1971,100,1658,32
4458,BS2DCE,0,ok,2938,2938,100,3433,2
4458,BS2DCE,3,ok,2828,2828,100,2461,1
4458,BS2DCE,5,ok,2724,2724,100,3371,39
4494,BSDC91,0,ok,3281,3281,100,3465,4
4494,BSDC91,1,ok,2014,2014,95,2468,4
4494,BSDC91,4,ok,2990,2990,100,3391,78
28329,BSF66F,0,ok,3755,3755,100,1689,1
28329,BSF66F,1,ok,2531,2531,100,1684,6
4495,BSDC91,0,ok,3042,3042,100,3466,4
4495,BSDC91,1,ok,1848,1848,96,2469,4
4459,BS2DCE,0,ok,2772,2772,100,3434,2
4459,BS2DCE,3,ok,2815,2815,100,2462,1
28330,BSF66F,4,ok,3785,3785,100,1567,124
28330,BSF66F,5,reject,2361,2889,3,282,1409
28330,BSF66F,6,ok,1980,1980,100,1659,32
28330,BSF66F,7,ok,3475,3475,96,1656,35
4460,BS2DCE,0,ok,2770,2770,100,3435,2
4460,BS2DCE,3,ok,2851,2851,100,2463,1
4460,BS2DCE,5,ok,2827,2827,100,3373,39
4460,BS2DCE,7,ok,2754,2754,100,3397,41
4496,BSDC91,1,ok,1836,1836,96,2470,4
4496,BSDC91,0,ok,2930,2930,100,3467,4
4496,BSDC91,4,ok,2977,2977,100,3393,78
4496,BSDC91,5,ok,2328,2328,100,3453,18
28331,BSF66F,0,ok,3778,3778,100,1690,1
28331,BSF66F,1,ok,2562,2562,100,1685,6
28331,BSF66F,2,timeout,0,2158,3,504,1187
4461,BS2DCE,0,ok,2907,2907,100,3436,2
4461,BS2DCE,3,ok,2850,2850,100,2464,1
4461,BS2DCE,7,ok,3135,3135,100,3398,41
4497,BSDC91,0,ok,2796,2796,100,3468,4
4497,BSDC91,1,ok,2134,2134,96,2471,4
4497,BSDC91,4,ok,3351,3351,100,3394,78
28332,BSF66F,4,ok,3855,3855,100,1568,124
28332,BSF66F,5,reject,2329,2889,3,282,1410
4462,BS2DCE,0,ok,3004,3004,100,3437,2
4462,BS2DCE,3,ok,2873,2873,100,2465,1
4498,BSDC91,0,ok,2766,2766,100,3469,4
4498,BSDC91,1,ok,2186,2186,96,2472,4
28333,BSF66F,0,ok,3780,3780,100,1691,1
28333,BSF66F,1,ok,2471,2471,100,1686,6
28333,BSF66F,2,timeout,0,2158,3,504,1188
28333,BSF66F,3,ok,3511,3511,96,1677,15
4463,BS2DCE,3,ok,3019,3019,100,2466,1
4463,BS2DCE,0,ok,3126,3126,100,3438,2
4463,BS2DCE,5,ok,2733,2733,100,3376,39
4463,BS2DCE,7,ok,2935,2935,100,3400,41
4499,BSDC91,0,ok,2615,2615,100,3470,4
4499,BSDC91,1,ok,2272,2272,96,2473,4
4499,BSDC91,4,ok,2729,2729,100,3396,78
4499,BSDC91,5,ok,2525,2525,100,3456,18
28334,BSF66F,4,ok,3737,3737,100,1569,124
28334,BSF66F,5,reject,2351,2889,3,282,1411
28334,BSF66F,6,ok,2002,2002,100,1661,32
4464,BS2DCE,0,ok,3138,3138,100,3439,2
4464,BS2DCE,3,ok,3132,3132,100,2467,1
4464,BS2DCE,5,ok,2697,2697,100,3377,39
4500,BSDC91,0,ok,2439,2439,100,3471,4
4500,BSDC91,1,ok,2149,2149,96,2474,4
4500,BSDC91,5,ok,2496,2496,100,3457,18
28335,BSF66F,0,ok,3788,3788,100,1692,1
28335,BSF66F,1,ok,2548,2548,100,1687,6
4465,BS2DCE,0,ok,3201,3201,100,3440,2
4465,BS2DCE,3,ok,3275,3275,100,2468,1
4501,BSDC91,0,ok,2348,2348,100,3472,4
4501,BSDC91,1,ok,2437,2437,96,2475,4
28336,BSF66F,4,ok,3811,3811,100,1570,124
28336,BSF66F,5,reject,2376,2889,3,282,1412
28336,BSF66F,6,ok,2046,2046,100,1662,32
28336,BSF66F,7,ok,3477,3477,96,1659,35
4466,BS2DCE,0,ok,3197,3197,100,3441,2
4466,BS2DCE,3,ok,3403,3403,100,2469,1
4466,BS2DCE,5,ok,2297,2297,100,3379,39
4466,BS2DCE,7,ok,3368,3368,100,3403,41
4502,BSDC91,0,ok,3155,3155,100,3473,4
4502,BSDC91,1,ok,2641,2641,96,2476,4
4502,BSDC91,4,ok,2608,2608,100,3399,78
4502,BSDC91,5,ok,2618,2618,100,3459,18
28337,BSF66F,0,ok,3761,3761,100,1693,1
28337,BSF66F,1,ok,2516,2516,100,1688,6
28337,BSF66F,2,timeout,0,2158,3,504,1190
4467,BS2DCE,0,ok,3283,3283,100,3442,2
4467,BS2DCE,3,ok,3549,3549,100,2470,1
4467,BS2DCE,5,ok,2083,2083,100,3380,39
4503,BSDC91,0,ok,3215,3215,100,3474,4
4503,BSDC91,1,ok,2747,2747,100,2477,4
4503,BSDC91,4,ok,2732,2732,100,3400,78
28338,BSF66F,4,ok,3698,3698,100,1571,124
28338,BSF66F,5,reject,2338,2889,3,282,1413
4468,BS2DCE,0,ok,3127,3127,100,3443,2
4468,BS2DCE,3,ok,3537,3537,100,2471,1
4504,BSDC91,0,ok,2599,2599,100,3475,4
4504,BSDC91,1,ok,2770,2770,100,2478,4
28339,BSF66F,0,ok,3796,3796,100,1694,1
28339,BSF66F,1,ok,2518,2518,100,1689,6
28339,BSF66F,2,timeout,0,2158,3,504,1191
28339,BSF66F,3,ok,3516,3516,96,1680,15
4469,BS2DCE,0,ok,3053,3053,100,3444,2
4469,BS2DCE,3,ok,3854,3854,100,2472,1
4469,BS2DCE,5,ok,1988,1988,100,3382,39
4469,BS2DCE,7,ok,3591,3591,100,3406,41
4505,BSDC91,0,ok,3005,3005,100,3476,4
4505,BSDC91,1,ok,3023,3023,100,2479,4
4505,BSDC91,4,ok,3340,3340,100,3402,78
4505,BSDC91,5,ok,2917,2917,100,3462,18
28340,BSF66F,4,ok,3855,3855,100,1572,124
28340,BSF66F,5,reject,2377,2889,3,282,1414
28340,BSF66F,6,ok,1990,1990,100,1664,32
4470,BS2DCE,0,ok,2966,2966,100,3445,2
4470,BS2DCE,3,ok,3605,3605,100,2473,1
4470,BS2DCE,5,ok,2696,2696,100,3383,39
4506,BSDC91,0,ok,3186,3186,100,3477,4
4506,BSDC91,1,ok,3191,3191,100,2480,4
4506,BSDC91,4,ok,3284,3284,100,3403,78
28341,BSF66F,0,ok,3691,3691,100,1695,1
28341,BSF66F,1,ok,2451,2451,100,1690,6
4471,BS2DCE,0,ok,3148,3148,100,3446,2
4471,BS2DCE,3,ok,3479,3479,100,2474,1
4507,BSDC91,0,ok,3097,3097,100,3478,4
4507,BSDC91,1,ok,3204,3204,100,2481,4
28342,BSF66F,4,ok,3748,3748,100,1573,124
28342,BSF66F,5,reject,2358,2889,5,282,1415
28342,BSF66F,6,ok,2013,2013,100,1665,32
28342,BSF66F,7,ok,3468,3468,100,1662,35
4472,BS2DCE,3,ok,3455,3455,100,2475,1
4472,BS2DCE,0,ok,2920,2920,100,3447,2
4472,BS2DCE,5,ok,2645,2645,100,3385,39
4472,BS2DCE,7,ok,3552,3552,100,3409,41
4508,BSDC91,0,ok,3123,3123,100,3479,4
4508,BSDC91,1,ok,3145,3145,100,2482,4
4508,BSDC91,4,ok,2894,2894,100,3405,78
4508,BSDC91,5,ok,2752,2752,100,3465,18
28343,BSF66F,0,ok,3966,3966,100,1696,1
28343,BSF66F,1,ok,2575,2575,100,1691,6
28343,BSF66F,2,timeout,0,2158,5,504,1193
4473,BS2DCE,0,ok,2695,2695,100,3448,2
4473,BS2DCE,3,ok,3303,3303,100,2476,1
4473,BS2DCE,5,ok,2845,2845,100,3386,39
4509,BSDC91,0,ok,3147,3147,100,3480,4
4509,BSDC91,1,ok,2811,2811,100,2483,4
4509,BSDC91,4,ok,2921,2921,100,3406,78
28344,BSF66F,4,ok,4023,4023,100,1574,124
28344,BSF66F,5,reject,2387,2889,5,282,1416
4474,BS2DCE,0,ok,2600,2600,100,3449,2
4474,BS2DCE,3,ok,3209,3209,100,2477,1
4510,BSDC91,0,ok,3215,3215,100,3481,4
4510,BSDC91,1,ok,2965,2965,100,2484,4
28345,BSF66F,0,ok,3853,3853,100,1697,1
28345,BSF66F,1,ok,2496,2496,100,1692,6
28345,BSF66F,2,timeout,0,2158,5,504,1194
28345,BSF66F,3,ok,3502,3502,100,1683,15
4475,BS2DCE,0,ok,2546,2546,100,3450,2
4475,BS2DCE,3,ok,3000,3000,100,2478,1
4475,BS2DCE,5,ok,2555,2555,100,3388,39
4475,BS2DCE,7,ok,3253,3253,100,3412,41
4511,BSDC91,0,ok,3181,3181,100,3482,4
4511,BSDC91,1,ok,2555,2555,100,2485,4
4511,BSDC91,4,ok,3191,3191,100,3408,78
4511,BSDC91,5,ok,2345,2345,100,3468,18
28346,BSF66F,4,ok,3839,3839,100,1575,124
28346,BSF66F,5,reject,2376,2889,5,282,1417
28346,BSF66F,6,ok,2012,2012,100,1667,32
4476,BS2DCE,0,ok,2530,2530,100,3451,2
4476,BS2DCE,3,ok,2987,2987,100,2479,1
4476,BS2DCE,7,ok,3074,3074,100,3413,41
4512,BSDC91,0,ok,3382,3382,100,3483,4
4512,BSDC91,1,ok,2444,2444,100,2486,4
4512,BSDC91,4,ok,3225,3225,100,3409,78
28347,BSF66F,0,ok,3691,3691,100,1698,1
28347,BSF66F,1,ok,2525,2525,100,1693,6
4477,BS2DCE,0,ok,2919,2919,100,3452,2
4477,BS2DCE,3,ok,2822,2822,100,2480,1
4513,BSDC91,0,ok,3654,3654,100,3484,4
4513,BSDC91,1,ok,2187,2187,100,2487,4
28348,BSF66F,4,ok,3776,3776,100,1576,124
28348,BSF66F,5,reject,2340,2889,5,282,1418
28348,BSF66F,6,ok,2031,2031,100,1668,32
28348,BSF66F,7,ok,3493,3493,100,1665,35
4478,BS2DCE,0,ok,3109,3109,100,3453,2
4478,BS2DCE,3,ok,2804,2804,100,2481,1
4478,BS2DCE,5,ok,2704,2704,100,3391,39
4478,BS2DCE,7,ok,2750,2750,100,3415,41
4514,BSDC91,0,ok,3472,3472,100,3485,4
4514,BSDC91,1,ok,2024,2024,100,2488,4
4514,BSDC91,4,ok,3063,3063,100,3411,78
4514,BSDC91,5,ok,1902,1902,100,3471,18
28349,BSF66F,0,ok,3735,3735,100,1699,1
28349,BSF66F,1,ok,2484,2484,100,1694,6
28349,BSF66F,2,timeout,0,2158,5,504,1196
4479,BS2DCE,0,ok,2798,2798,100,3454,2
4479,BS2DCE,3,ok,2757,2757,100,2482,1
4479,BS2DCE,5,ok,2735,2735,100,3392,39
4515,BSDC91,0,ok,3181,3181,100,3486,4
4515,BSDC91,1,timeout,0,2024,96,2488,5
4515,BSDC91,4,ok,3049,3049,100,3412,78
4516,BSDC91,0,ok,3110,3110,100,3487,4
4516,BSDC91,1,ok,1856,1856,96,2489,5
28350,BSF66F,4,ok,3760,3760,100,1577,124
28350,BSF66F,5,reject,2395,2889,4,282,1419
4480,BS2DCE,0,ok,2830,2830,100,3455,2
4480,BS2DCE,3,ok,2897,2897,100,2483,1
4517,BSDC91,0,ok,3089,3089,100,3488,4
4517,BSDC91,1,ok,1796,1796,96,2490,5
